Source_Name_4FGL,GLON,GLAT,Pivot_Energy,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,hr23,Unc_PLEC_Expfactor,PLEC_Exp_Index,hr34,hr45,hr56,hr67,Variability_Index,SpectrumType,Category_4FGL,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,ASSOC_FHL,CLASS1,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times_in_Testing,Category_Prob
4FGL J1953.0-7025,324.97366,-30.58808,2697.6892,-22.0648269,2.1344264,0.09548253,-0.06867294,1.4776193,-0.012270139,-0.39980397,0.00022949911,0.6666667,-0.7292604,-0.46355543,-0.59759,-0.31693792,0.513750291,PowerLaw,AGN,0.035970055,0.14234753,,,bcu,PKS 1947-705,0,0.9622229,0,0.94099911,0.0590008895,0.930413483,0.0695865167,0.933195326,0.0668046737,0.935180995,0.0648190046,313,AGN
4FGL J1954.3+2836,65.247505,0.37318152,1468.6783,-17.9985297,2.3105032,0.032943103,0.3167744,19.15952,0.9958243,-0.106583156,0.00061740086,0.6666667,-0.5021958,-0.6740674,-0.8920315,-0.91687196,1.62667728,PLSuperExpCutoff,PSR,0.024982411,0.073224925,3FGL J1954.2+2836,3FHL J1954.3+2835,PSR,PSR J1954+2836,1,0,0,0.933607249,0.0663927508,0.926227031,0.0737729692,0.926187987,0.0738120127,0.928219363,0.0717806373,311,AGN
4FGL J1954.6-1122,29.664858,-19.128561,920.3343,-20.5461039,2.4145749,0.055461463,0.07244777,2.281109,-0.31451467,-0.63960534,0.0008569732,0.6666667,-0.71918154,-0.617809,-0.71052104,-0.76172274,5.13358904,PowerLaw,AGN,0.032949116,0.09183126,3FGL J1954.8-1122,3FHL J1954.5-1126,bll,TXS 1951-115,0.999686,0.9778353,0,0.947140889,0.0528591113,0.935837904,0.0641620959,0.945598522,0.0544014782,0.94693117,0.0530688296,283,AGN
4FGL J1954.9-5640,340.9928,-30.986158,3384.1733,-21.6628812,1.9437844,0.07921612,-0.03626831,1.019778,0.99753493,-0.4458558,0.00020044282,0.6666667,-0.68633986,-0.37469354,-0.5621298,-0.08462189,2.1412497,PowerLaw,AGN,0.030007653,0.11428874,3FGL J1954.9-5640,3FHL J1955.0-5640,bcu,1RXS J195503.1-564031,0.99961525,0.9698512,0,0.926187954,0.0738120461,0.931458876,0.0685411244,0.918284964,0.0817150363,0.921452982,0.0785470184,316,AGN
4FGL J1955.1-1604,25.154505,-21.148197,2485.3174,-21.0352055,2.0706484,0.071840875,0.0043027746,0.15268211,0.99915916,-0.6503827,0.00033991225,0.6666667,-0.6003775,-0.5530328,-0.4521008,-0.32979232,2.9601182,PowerLaw,AGN,0.029229546,0.1059896,3FGL J1955.0-1605,3FHL J1955.0-1605,bll,1RXS J195500.6-160328,0.99680793,0.9080149,0,0.936844035,0.0631559653,0.929507542,0.070492458,0.938751449,0.0612485513,0.934095382,0.0659046176,298,AGN
4FGL J1955.2+1358,52.776737,-7.3134875,925.0728,-20.5902267,2.4102843,0.08754008,0.16468228,3.5579877,0.5352047,-0.62898403,0.0015414391,0.6666667,-0.612531,-0.724334,-0.81299394,-0.5637503,4.83397438,LogParabola,AGN,0.05496466,0.15635674,3FGL J1955.1+1357,,fsrq,87GB 195252.4+135009,0.9997779,0.9145253,0,0.904306346,0.0956936541,0.930455348,0.0695446518,0.901838917,0.0981610831,0.900883014,0.0991169863,302,AGN
4FGL J1955.4+5132,85.28848,11.801629,971.0048,-21.2852135,2.5344357,0.10025488,0.122637175,2.1743093,-0.62465453,-0.5336441,0.0024723709,0.6666667,-0.6717949,-0.76102304,-0.85430884,-0.9988563,4.23232761,PowerLaw,AGN,0.06851892,0.2270337,,,fsrq,OV 591,0.9984211,0.97492534,0,0.971324294,0.028675706,0.937677382,0.0623226183,0.961395631,0.0386043688,0.963216217,0.0367837829,288,AGN
4FGL J1955.7+0214,42.447556,-13.2123165,6514.6616,-21.9743052,1.8744272,0.15254748,0.070862375,1.2470442,-0.98326784,0.99987227,0.0005705741,0.6666667,-0.4562568,-0.66256565,-0.33214474,-0.39161617,1.33404906,PowerLaw,AGN,0.06334872,0.2371846,3FGL J1955.9+0212,3FHL J1955.7+0214,bll,NVSS J195547+021514,,0.9612303,0,0.940706316,0.0592936837,0.926386267,0.0736137327,0.941054101,0.0589458993,0.937547116,0.0624528843,301,AGN
4FGL J1956.1+0234,42.79819,-13.1366205,3357.2986,-22.2115925,2.068795,0.2929233,0.32050702,2.4620128,-0.9998582,0.995199,0.004236153,0.6666667,0.9995475,-0.45098296,-0.7415677,-0.49961296,2.07413244,PowerLaw,AGN,0.21791953,0.6179663,3FGL J1955.9+0212,3FHL J1955.7+0214,bcu,2MASS J19562808+0234250,0.9740423,0,272,0.941910376,0.0580896237,0.934411041,0.0655889586,0.939878084,0.0601219157,0.937703447,0.0622965529,329,AGN
4FGL J1957.1-3231,8.36026,-27.217726,735.6526,-22.1564141,2.6196,0.12793878,-0.034369227,0.47125027,-0.87832314,0.092342846,0.0015010036,0.6666667,-0.90318006,-0.59407234,-0.28823525,-0.9938906,2.45400757,PowerLaw,AGN,0.061773475,0.13465093,3FGL J1957.0-3234,,fsrq,PKS 1953-325,0.8840251,0.9272008,0,0.954402697,0.0455973026,0.931984665,0.0680153354,0.950912253,0.0490877468,0.948153876,0.0518461244,315,AGN
4FGL J1957.6+5033,84.5863,11.019008,978.0748,-19.5219952,2.4042118,0.044341367,0.66834736,19.378506,0.9988242,-0.22714294,0.0013619651,0.6666667,-0.62206686,-0.9159295,-0.9978775,-0.9999457,1.30040091,PLSuperExpCutoff,PSR,0.026331918,0.09158231,3FGL J1957.7+5034,,PSR,PSR J1957+5033,1,0,0,0.945059348,0.054940652,0.93348312,0.0665168798,0.946873606,0.0531263939,0.942960304,0.057039696,293,AGN
4FGL J1958.0-3845,1.5763044,-28.961407,611.0055,-19.5177505,2.3475225,0.034185186,0.15365545,8.459628,-0.27756223,-0.47111544,0.00080773945,0.6666667,-0.6443192,-0.7123137,-0.88071805,-0.82751375,4.07517413,LogParabola,AGN,0.021008942,0.0654509,3FGL J1958.0-3847,3FHL J1958.0-3845,fsrq,PKS 1954-388,0.9999304,0.99985015,0,0.93398313,0.0660168695,0.934780932,0.0652190676,0.927009165,0.0729908355,0.933063331,0.0669366693,303,AGN
4FGL J1958.1+2438,62.29804,-2.4024239,5326.753,-21.1088555,2.017335,0.111588635,0.03135147,0.5957468,-0.9776902,0.99900734,0.00030021885,0.6666667,0.23908211,-0.5285395,-0.69939643,-0.11527771,0.564733913,PowerLaw,AGN,0.055925332,0.13790813,3FGL J1958.1+2436,3FHL J1958.1+2437,bcu,NVSS J195800+243802,0.99408937,0,0,0.951083671,0.0489163291,0.933490185,0.0665098147,0.947021595,0.0529784052,0.944281896,0.0557181036,295,AGN
4FGL J1958.1-0711,34.039543,-18.08619,2221.1292,-21.8677855,2.1916819,0.14135437,0.02867823,0.5018619,0.22821668,-0.59016716,0.0008167659,0.6666667,-0.6841098,-0.42192605,-0.6993456,-0.40395612,2.21387088,PowerLaw,AGN,0.06275939,0.20174676,3FGL J1957.9-0712,,bcu,NVSS J195801-071348,0.99019665,0,0,0.931751146,0.0682488542,0.93159567,0.0684043304,0.92398438,0.0760156204,0.922206531,0.0777934689,300,AGN
4FGL J1958.3-3010,10.960121,-26.781946,4453.919,-20.8934169,1.8125044,0.076299235,0.056343485,1.644795,0.9999866,-0.6737088,0.00023963295,0.6666667,-0.44169098,-0.2370664,-0.4450783,-0.42656416,3.31470446,PowerLaw,AGN,0.034866877,0.10267466,3FGL J1958.2-3011,3FHL J1958.3-3011,bll,1RXS J195815.6-301119,0.9991038,0.9846568,0,0.923301461,0.0766985391,0.931485347,0.0685146532,0.91903855,0.08096145,0.923389059,0.0766109407,294,AGN
4FGL J1958.7+2846,65.888145,-0.3570589,1299.9384,-17.997777,2.3446944,0.030060077,0.37911054,21.5977,0.9994178,-0.21760294,0.0007461812,0.6666667,-0.5135198,-0.7305542,-0.89571726,-0.9473628,1.2614461,PLSuperExpCutoff,PSR,0.01957628,0.0791375,3FGL J1958.6+2845,3FHL J1958.6+2846,PSR,PSR J1958+2846,1,0,0,0.914401078,0.0855989223,0.936386757,0.0636132433,0.911728486,0.0882715143,0.917504119,0.0824958811,306,AGN
4FGL J1959.0+3844,74.43443,4.786313,1095.348,-21.2081809,2.562285,0.18739113,0.33784738,3.0764544,-0.5828777,-0.58102083,0.004503409,0.6666667,-0.7294777,-0.62875265,-0.97540075,-0.9989808,2.50748337,LogParabola,AGN,0.152974,0.41020378,3FGL J1958.6+3844,,bcu,LQAC 299+038,0.9372845,0,0,0.925634965,0.0743650354,0.934411999,0.0655880007,0.919229639,0.0807703606,0.926111788,0.0738882125,303,AGN
4FGL J1959.1-4247,357.09512,-30.000425,635.3125,-20.734716,2.4587283,0.077646464,0.14733334,3.5451598,-0.37976518,-0.4586901,0.0015430257,0.6666667,-0.68085647,-0.6819561,-0.9999998,0.9876284,5.68364474,LogParabola,AGN,0.046699572,0.13357407,3FGL J1959.1-4245,,fsrq,PMN J1959-4246,0.99947935,0.9475002,0,0.933526565,0.0664734346,0.930192356,0.0698076437,0.933195691,0.0668043092,0.932785645,0.067214355,301,AGN
4FGL J1959.5+2048,59.198574,-4.691877,1354.9524,-19.8520034,2.356051,0.07359847,0.5017493,10.705849,0.99997324,0.0043096943,0.00093321095,0.6666667,-0.545676,-0.7414977,-0.9745668,-0.9999949,2.03549042,PLSuperExpCutoff,PSR,0.05187752,0.09024525,3FGL J1959.5+2047,,PSR,PSR J1959+2048,1,0,0,0.941129137,0.0588708633,0.932663396,0.0673366044,0.932414567,0.0675854328,0.936867156,0.0631328436,328,AGN
4FGL J1959.7-4725,351.79352,-30.84566,2606.662,-20.536546,1.779972,0.07352234,0.15157327,5.1038837,-0.99918246,0.9995364,0.00038001555,0.6666667,-0.2694312,-0.26303956,-0.43790266,-0.71051025,1.9923134,LogParabola,AGN,0.036257267,0.10051163,3FGL J1959.8-4725,3FHL J1959.7-4725,bll,1RXS J195945.8-472531,0.9997948,0.96243143,0,0.924264541,0.0757354591,0.926785521,0.0732144792,0.923805548,0.0761944521,0.928572042,0.0714279583,313,AGN
4FGL J2000.0+4214,77.53585,6.44718,1391.2906,-21.6961245,2.523384,0.122585446,-0.05747978,0.87953085,-0.37761274,-0.73757046,0.0011614456,0.6666667,-0.7073549,-0.7160473,-0.5828304,-0.8681033,3.83130093,PowerLaw,AGN,0.050750796,0.15138695,3FGL J2000.1+4212,,bcu,MG4 J195957+4213,0.9978532,0.96117485,8,0.931741653,0.0682583471,0.934487332,0.0655126678,0.922734132,0.0772658685,0.928055697,0.0719443028,297,AGN
4FGL J2000.0+6508,98.005104,17.665113,1732.8203,-18.6122749,1.8164151,0.017873524,0.034047004,3.6855555,-0.09828871,-0.2098809,5.153687e-05,0.6666667,-0.42080474,-0.38587004,-0.5103983,-0.32176372,6.95883565,LogParabola,AGN,0.006486838,0.019351678,3FGL J2000.0+6509,3FHL J1959.9+6508,bll,1ES 1959+650,0.99997777,0.99898267,0,0.939432734,0.0605672657,0.932361431,0.0676385692,0.937876957,0.0621230429,0.93621403,0.0637859695,308,AGN
4FGL J2000.3-2930,11.823073,-26.995905,988.3516,-21.2059221,2.4230433,0.08054459,0.052460756,1.0987997,-0.5559158,-0.46207848,0.0007879418,0.6666667,-0.7292058,-0.69366133,-0.7180055,-0.4794973,1.1878054,PowerLaw,AGN,0.048049275,0.10833121,3FGL J2000.4-2926,,fsrq,PMN J2000-2931,0.9988389,0.93387437,0,0.920273455,0.0797265451,0.929413282,0.0705867181,0.917184549,0.082815451,0.921317405,0.078682595,305,AGN
4FGL J2000.6-1328,28.286491,-21.319443,881.4217,-21.6883139,2.5036416,0.1161547,0.08135812,1.2707417,-0.25792712,-0.4754585,0.0008382368,0.6666667,-0.7964033,-0.7576915,-0.29541004,-0.7464176,1.9271391,PowerLaw,AGN,0.07500062,0.11474063,,3FHL J2000.4-1327,fsrq,TXS 1957-135,0.995959,0.9638069,0,0.917199719,0.082800281,0.930355707,0.0696442925,0.91216114,0.0878388597,0.916613876,0.0833861239,313,AGN
4FGL J2000.9-1748,24.008142,-23.112904,1238.8213,-20.347704,2.27094,0.04153688,-0.0020090512,0.061565723,0.9998915,-0.510986,0.00021186084,0.6666667,-0.714158,-0.5251558,-0.70418733,-0.30869296,4.3439895,PowerLaw,AGN,0.018758265,0.052247643,3FGL J2001.0-1750,3FHL J2000.9-1748,fsrq,PKS 1958-179,0.99989927,0.99977446,0,0.905877634,0.0941223655,0.931888106,0.0681118936,0.902982854,0.0970171461,0.91057379,0.0894262101,299,AGN
4FGL J2001.2+4353,79.07082,7.1134796,2029.6261,-19.1262828,1.9518577,0.03638657,0.09654351,5.192564,-0.4478888,-0.4618261,0.00018168756,0.6666667,-0.37373477,-0.40934414,-0.5587883,-0.58562833,6.93459925,LogParabola,AGN,0.01599286,0.044405803,3FGL J2001.1+4352,3FHL J2001.2+4353,bll,MG4 J200112+4352,0.9999882,0.97809666,0,0.953573902,0.0464260984,0.934458385,0.0655416154,0.948689098,0.0513109021,0.94657676,0.0534232399,324,AGN
4FGL J2001.7+7040,103.3156,19.958387,2615.8752,-21.4447022,2.1376798,0.09658809,0.065401286,1.3632702,-0.18583961,-0.37920606,0.0008282424,0.6666667,-0.5549009,-0.53332263,-0.5530694,-0.7069421,2.66057161,PowerLaw,AGN,0.053917203,0.17370047,3FGL J2001.8+7041,3FHL J2001.5+7039,bll,TXS 2001+705,0.9994203,0.95342994,0,0.944966929,0.055033071,0.925481636,0.0745183637,0.940494198,0.0595058024,0.939307627,0.0606923726,309,AGN
4FGL J2001.9-5737,339.90485,-31.968435,2299.042,-22.0676405,2.1006758,0.16756946,0.10211836,1.3571446,0.99773294,-0.3847634,0.0014580444,0.6666667,-0.69502723,-0.39625955,-0.39199346,-0.99989915,1.60967516,PowerLaw,AGN,0.08760023,0.3002098,,3FHL J2002.1-5736,bcu,1RXS J200205.7-573644,0.99888635,0.91303796,0,0.920144002,0.0798559979,0.924039275,0.0759607251,0.922749839,0.0772501608,0.923747749,0.0762522512,290,AGN
4FGL J2002.4-7119,323.83316,-31.25267,7304.2,-22.4525654,1.712429,0.1754323,0.0394651,0.51225066,0.98754126,-0.6543349,0.0004333951,0.6666667,-0.23638642,-0.19799848,-0.5639815,0.029627148,2.21615338,PowerLaw,AGN,0.0819006,0.26756072,,3FHL J2002.5-7119,bcu,SUMSS J200227-711940,0,0.9659677,0,0.923783466,0.0762165342,0.928205641,0.0717943593,0.920455128,0.0795448723,0.925067417,0.0749325834,312,AGN
4FGL J2002.6+6302,96.194885,16.44337,10770.764,-23.249115,1.5882168,0.28247163,0.2524362,2.05977,-0.99971396,0.88382316,0.001301367,0.6666667,0.99868405,-0.11730883,-0.5070865,0.04132233,1.44522135,PowerLaw,AGN,0.16868143,0.6005025,3FGL J2002.7+6303,3FHL J2002.6+6304,bcu,1RXS J200245.4+630226,0.9987795,0.9588295,0,0.954933823,0.0450661769,0.930464995,0.0695350047,0.945557708,0.0544422917,0.944381332,0.0556186685,302,AGN
4FGL J2005.1+7003,102.86715,19.436934,4402.486,-21.4193446,1.8123183,0.12944138,0.20643695,3.5627685,-0.9604884,0.8381742,0.0005761871,0.6666667,-0.2338893,-0.19817631,-0.47707644,-0.6195796,3.61537077,LogParabola,AGN,0.0751896,0.17751567,3FGL J2004.8+7003,3FHL J2005.1+7004,bll,1RXS J200504.0+700445,0.99932045,0.9334169,0,0.94708929,0.0529107102,0.929831676,0.0701683244,0.934418807,0.0655811931,0.937499282,0.0625007184,313,AGN
4FGL J2005.2-1822,23.882057,-24.280762,1234.307,-21.961886,2.4369767,0.12033749,0.0038067324,0.073100396,-0.65105253,-0.66978335,0.0004385257,0.6666667,-0.76953673,-0.57328373,-0.8912664,0.3450014,2.66062475,PowerLaw,AGN,0.05625887,0.13342826,,,fsrq,PKS 2002-185,0.9996861,0.98617756,0,0.921670129,0.0783298707,0.932103889,0.067896111,0.919383452,0.0806165484,0.920477253,0.0795227471,307,AGN
4FGL J2005.5+7752,110.47017,22.733353,824.47107,-19.7868767,2.230066,0.03344846,0.064529285,4.1308117,-0.28740925,-0.5279323,0.00036890508,0.6666667,-0.6152021,-0.5511989,-0.7594995,-0.7800495,5.80667685,LogParabola,AGN,0.0165482,0.048385102,3FGL J2005.2+7752,3FHL J2005.9+7753,bll,S5 2007+77,0.99995464,0.99619603,0,0.94919087,0.0508091299,0.931846152,0.0681538476,0.947584674,0.0524153255,0.944054732,0.0559452681,290,AGN
4FGL J2005.8+6424,97.61063,16.77043,1427.9172,-21.6233357,2.3691006,0.17503934,0.29993752,3.3942416,0.7296195,-0.4366664,0.0030938587,0.6666667,-0.64821196,-0.5690728,-0.93215084,-0.99931264,3.62279524,LogParabola,AGN,0.12495236,0.35265493,,,fsrq,87GB 200541.3+641601,0.98748183,0.91422397,0,0.955200925,0.0447990749,0.935108668,0.0648913317,0.951164409,0.0488355909,0.94984561,0.0501543898,332,AGN
4FGL J2005.9-2309,19.00372,-26.137108,577.22644,-20.6240578,2.4629374,0.063574724,0.10251759,2.773128,-0.34176114,-0.5206316,0.0012330915,0.6666667,-0.71793497,-0.7258936,-0.69476515,-0.99974644,5.47986723,LogParabola,AGN,0.03743997,0.105311096,3FGL J2006.0-2311,,fsrq,TXS 2002-233,0.99953336,0.95035326,0,0.959314025,0.0406859746,0.932692043,0.0673079571,0.953121992,0.0468780078,0.953831721,0.0461682787,307,AGN
4FGL J2006.2+3102,68.685074,-0.5386672,1942.269,-20.2852966,2.4235132,0.14016572,0.37737614,4.6242595,-0.99999183,0.99989456,0.0025226194,0.6666667,-0.45034415,-0.6793222,-0.8939375,-0.99999976,0.89016623,PLSuperExpCutoff,PSR,0.05287018,0.3352024,,,PSR,PSR J2006+3102,1,0,4,0.909893015,0.0901069849,0.926131575,0.0738684249,0.905318781,0.0946812188,0.912865301,0.0871346991,313,AGN
4FGL J2006.4+0147,43.38119,-15.774228,2526.89,-21.4408618,2.039912,0.18856443,0.44163343,4.427508,0.98391646,0.7648737,0.0027752954,0.6666667,-0.16485831,-0.35458916,-0.8395325,-0.6494299,0.959532861,PLSuperExpCutoff,PSR,0.14724317,0.4283449,3FGL J2006.6+0150,,PSR,PSR J2006+0148,1,0,0,0.965045384,0.0349546164,0.933058518,0.0669414816,0.948901907,0.0510980925,0.955931567,0.0440684327,295,AGN
4FGL J2007.2+6607,99.267555,17.45159,1387.049,-22.0374633,2.5457623,0.19414039,0.3048735,2.74109,-0.12874661,-0.77548534,0.0075427005,0.6666667,-0.7726344,-0.77081364,-0.9999903,0.9880761,2.4200395,PowerLaw,AGN,0.16886732,0.6788919,3FGL J2007.3+6605,,fsrq,TXS 2007+659,0.9967699,0.9579735,0,0.95573288,0.0442671202,0.934673782,0.0653262177,0.951285195,0.0487148055,0.950435665,0.0495643347,301,AGN
4FGL J2007.2-1433,27.911482,-23.22459,686.07,-21.8687239,2.5800152,0.24923648,0.87670356,5.209079,-0.550984,-0.43170065,0.017285865,0.6666667,-0.71767616,-0.9999998,0.9999915,-0.9999536,1.73597976,LogParabola,AGN,0.29208305,1.0879433,,,bcu,NVSS J200711-143205,,0,0,0.926577822,0.073422178,0.93005838,0.0699416202,0.914943407,0.0850565932,0.923825358,0.0761746424,285,AGN
4FGL J2007.3-7728,316.70068,-30.525288,1024.4875,-21.4876768,2.428014,0.19523366,0.35887146,3.4924388,0.45320258,-0.34008202,0.0041421554,0.6666667,-0.5380885,-0.75421363,-0.999991,0.65905076,4.12521689,LogParabola,AGN,0.13957593,0.40692842,3FGL J2007.7-7728,,bcu,PKS 2000-776,0.99622357,0.93058777,0,0.934999491,0.0650005091,0.933532314,0.0664676859,0.925049467,0.0749505329,0.927292882,0.0727071184,301,AGN
4FGL J2007.9-4432,355.38107,-31.846054,491.6406,-21.131519,2.5983,0.090352274,0.18396299,3.4277518,-0.45104548,-0.5493005,0.003179694,0.6666667,-0.74352205,-0.84479225,-0.9007075,-0.9984018,4.11059279,LogParabola,AGN,0.06113378,0.2096964,3FGL J2007.8-4429,,nlsy1,PKS 2004-447,0.9953642,0.9532593,0,0.953134999,0.0468650014,0.934997515,0.0650024848,0.943132252,0.0568677478,0.946384208,0.053615792,305,AGN
4FGL J2009.4-4849,350.38138,-32.60257,2397.8027,-19.7037572,1.8300068,0.02928173,0.029528588,1.8828437,0.5912704,-0.45175743,0.00010940933,0.6666667,-0.42975456,-0.35760704,-0.5629769,-0.23723203,4.9058549,PowerLaw,AGN,0.012537706,0.03818774,3FGL J2009.3-4849,3FHL J2009.4-4849,BLL,PKS 2005-489,1,0.9980927,0,0.936738014,0.0632619863,0.928354736,0.071645264,0.933343897,0.0666561027,0.930225238,0.0697747621,335,AGN
4FGL J2009.9+3544,73.05502,1.3593975,4418.615,-21.2865437,2.21953,0.27781272,0.08800569,0.6564399,-0.8001725,0.999979,0.0014474147,0.6666667,-0.79410046,-0.4044192,-0.7052737,-0.5222669,2.6257249,PowerLaw,AGN,0.15556929,0.20203188,,,bcu,B2 2008+35,0.99346846,0.94501716,0,0.940573232,0.0594267676,0.932203963,0.0677960375,0.924470242,0.0755297581,0.937695892,0.0623041076,312,AGN
4FGL J2010.0+0726,48.906193,-13.74509,511.134,-22.0873446,2.7949698,0.13835822,0.07006256,0.9084765,-0.57475513,-0.7287211,0.0037596447,0.6666667,-0.7488184,-0.7869771,-0.999701,-0.2879073,2.12908915,PowerLaw,AGN,0.08527677,0.27221677,,,fsrq,TXS 2007+073,0.9981648,0.89586616,0,0.934576811,0.0654231887,0.93023339,0.0697666096,0.922808657,0.0771913427,0.93164295,0.0683570501,293,AGN
4FGL J2010.0+7229,105.36082,20.167343,1061.5936,-20.1885506,2.2920136,0.053515553,0.1517342,5.817811,-0.32562163,-0.52315015,0.0008094984,0.6666667,-0.5948248,-0.6535289,-0.74186367,-0.99984896,4.1550949,LogParabola,AGN,0.030801285,0.092822045,3FGL J2010.3+7228,3FHL J2009.8+7228,bll,4C +72.28,0.99974734,0.9894054,0,0.922972042,0.0770279575,0.933796418,0.066203582,0.917090662,0.0829093378,0.924562172,0.0754378283,284,AGN
4FGL J2011.6-1546,27.15518,-24.688246,552.71375,-22.3528507,2.8420753,0.27165726,0.34749064,2.4824235,-0.19844045,-0.6572513,0.010312798,0.6666667,-0.8082699,-0.99494904,-0.9963116,-0.41000128,3.06864812,PowerLaw,AGN,0.20700511,0.5231213,,,fsrq,PKS 2008-159,0.9840384,0.9994504,272,0.927351229,0.0726487709,0.931651481,0.0683485186,0.925469996,0.0745300037,0.931571318,0.0684286818,292,AGN
4FGL J2012.0+4629,82.31599,6.86323,1802.4307,-19.4517053,2.0719688,0.050922517,0.13864526,5.716211,0.17996836,-0.31567523,0.0004103755,0.6666667,-0.40217215,-0.4786496,-0.6720675,-0.63318175,5.44282129,LogParabola,AGN,0.025710428,0.07526599,3FGL J2012.0+4629,3FHL J2012.0+4629,bll,7C 2010+4619,0.99997216,0.99606663,0,0.921720985,0.0782790151,0.930273585,0.0697264147,0.918532037,0.0814679633,0.921037779,0.0789622212,312,AGN
4FGL J2012.2-1646,26.204094,-25.213833,686.9046,-21.4467002,2.6970403,0.12336427,0.37375572,5.2895703,0.0025965453,-0.57765967,0.005988372,0.6666667,-0.77209044,-0.870749,-0.99995905,0.7143126,4.6191989,LogParabola,AGN,0.103107534,0.3304186,3FGL J2012.1-1643,,bll,PMN J2012-1646,0.9920507,0.9110585,0,0.922385751,0.0776142493,0.930370439,0.0696295612,0.925159468,0.0748405322,0.919716638,0.0802833618,313,AGN
4FGL J2013.0-3717,3.9638789,-31.544271,1252.2896,-22.1567378,2.3561306,0.18071103,0.075973496,0.6855346,0.9994882,-0.17468701,0.0025976386,0.6666667,-0.670432,-0.7078599,-0.5780426,-0.9999979,2.39866087,PowerLaw,AGN,0.11301895,0.33132437,,,bcu,AT20G J201248-371941,0.987827,0,0,0.928556463,0.0714435367,0.93064924,0.0693507603,0.928233785,0.0717662148,0.928301457,0.071698543,312,AGN
4FGL J2014.3-0047,41.9944,-18.749844,3754.2117,-21.433897,1.9422597,0.10276592,0.022409072,0.5104024,0.9963835,-0.2606765,0.00026826872,0.6666667,-0.5162785,-0.36874023,-0.71183336,-0.24634288,2.95580071,PowerLaw,AGN,0.043764163,0.12678604,3FGL J2014.3-0047,3FHL J2014.4-0047,bll,PMN J2014-0047,0.9993893,0.92201185,0,0.946278985,0.0537210152,0.932213612,0.0677863881,0.938039468,0.0619605324,0.938434978,0.0615650219,301,AGN
4FGL J2014.5+0648,48.928013,-15.037339,4697.1807,-21.5826637,1.9198711,0.11636901,0.012546489,0.25895074,0.99592954,-0.6784113,0.0004587762,0.6666667,-0.48337942,-0.54853696,-0.20928875,-0.6187793,1.49564495,PowerLaw,AGN,0.048022397,0.20712315,3FGL J2014.5+0648,3FHL J2014.5+0648,bll,NVSS J201431+064849,0.9998176,0.94422287,0,0.916361002,0.0836389978,0.934594952,0.0654050476,0.91331197,0.0866880295,0.911374311,0.0886256894,310,AGN
4FGL J2015.0+1621,57.34725,-10.149559,1619.2372,-21.5978413,2.3081703,0.09980969,-0.014854387,0.3357281,0.99646324,-0.5907055,0.00044626446,0.6666667,-0.68404067,-0.63185585,-0.47499385,-0.31574473,2.01546661,PowerLaw,AGN,0.042011064,0.13161522,3FGL J2014.9+1623,3FHL J2015.0+1622,bcu,4C +16.67,0.9992677,0.9819777,0,0.96826312,0.0317368802,0.929349132,0.0706508685,0.960083555,0.0399164449,0.965311762,0.0346882385,290,AGN
4FGL J2015.2-0137,41.32359,-19.329098,1131.4368,-20.3742251,2.237225,0.05588334,0.10584221,3.6122644,0.9999881,-0.4178893,0.0008150046,0.6666667,-0.5908912,-0.6708377,-0.60241586,-0.89126146,2.20924076,LogParabola,AGN,0.033967238,0.10028262,3FGL J2015.2-0138,3FHL J2015.1-0138,bll,PKS 2012-017,0.99994904,0.9925955,0,0.951624804,0.0483751962,0.934204068,0.0657959319,0.946388037,0.053611963,0.946692542,0.0533074578,297,AGN
4FGL J2015.3-1432,28.785467,-25.008188,2567.5151,-22.5037802,2.2175014,0.18342744,-0.0010690956,0.059869472,0.99999714,0.9998729,0.0008508309,0.6666667,-0.64623386,-0.9999994,0.9999964,-1,3.02432955,PowerLaw,AGN,0.072283246,0.26860318,3FGL J2015.3-1431,3FHL J2015.3-1431,bll,NVSS J201525-143202,0.9983165,0.8925777,0,0.957624097,0.0423759034,0.935655814,0.0643441855,0.95190075,0.0480992497,0.954179961,0.0458200393,296,AGN
