SourceName_4FGL,GLON_4FGL,GLAT_4FGL,Pivot_Energy,Flux1000,PL_Index,Unc_LP_Index,LP_Beta,LP_Sigcurv,hr12,hr23,Unc_PLEC_Expfactor,Unc_PLEC_Index,hr34,hr45,hr56,hr67,Variability_Index,Spectrum_Type,Unc_LP_beta,PLEC_Expfactor,ASSOC_FGL,ASSOC_FHL,CLASS1,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,FLAGS,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_Predict,NN_Predict,LR_Predict,RF_Predict
4FGL J1841.6+7113,101.90426,26.353855,4574.5464,-23.079285144906635,1.9443382,0.14899248,-0.07839175,1.0740266,-0.97589314,0.99996066,0.0055628316,1.2434454,-0.71829575,-0.21278772,-0.67345715,-0.99903667,1.4573379918009428,PowerLaw,0.0560709,0.6666667,,,,,0.0,0.0,0,0.9999500542791347,4.994572084694033E-5,0.9569476349146188,0.043052365085381676,0.9904871364425624,0.009512863557436135,0.9728902132363582,0.02710978676364291,0.0,0.0,0.0,0.0
4FGL J1842.1+2737,57.048107,14.085746,1745.9463,-21.01241106026462,2.1454651,0.17662942,0.6166812,6.1261377,-0.9948733,0.99766445,0.004248155,0.5220985,-0.0509399,-0.5584019,-0.9381986,-0.97710407,2.2354147343297144,LogParabola,0.16836292,0.6666667,3FGL J1842.2+2742,,,,0.0,0.0,0,0.6191121745740855,0.3808878254259162,0.6098603111591385,0.3901396888408618,0.5894212350807372,0.4105787649192625,0.11391151834558447,0.8860884816544153,0.0,0.458,0.31,1.0
4FGL J1842.2-0328,28.783741,0.45666823,3795.8687,-20.35258839509659,2.587773,0.36763403,0.1678422,2.0405638,-0.99773467,0.99799573,0.006635841,0.7894144,-0.57958597,-0.8612763,-0.6239396,-0.99911124,1.1784585201322801,PowerLaw,0.11574875,0.6666667,,,,,0.0,0.0,24,0.8866449697136168,0.11335503028639642,0.9338780073512472,0.06612199264875444,0.7136404526907355,0.2863595473092647,0.5702977769396164,0.4297022230603831,0.0,0.009,0.255,0.13
4FGL J1842.2-0751,24.902767,-1.5523806,3014.0312,-21.04549589015831,2.366197,0.24011016,0.26193756,1.0749577,-0.98475474,0.95597017,0.0012428514,0.13990879,-0.10357858,-0.7300404,-0.88327366,0.02105992,1.036308292366955,PowerLaw,0.114657916,0.6666667,,,spp,SNR G025.1-02.3,0.8,0.0,9,0.42009314536947606,0.5799068546305265,0.9481324988047908,0.05186750119521065,0.9138194479167648,0.08618055208323473,0.6330896066913657,0.36691039330863356,0.76,0.002,0.0,0.016
4FGL J1842.5-0359c,28.36988,0.15543346,1371.996,-19.313203021269224,2.5759287,0.1630138,0.4422847,5.6852655,-0.39067805,-0.5653781,0.0048518134,0.43719107,-0.6663473,-0.8143883,-0.99999404,0.9995903,1.8407235805732622,LogParabola,0.1181776,0.6666667,3FGL J1843.0-0359c,,unk,NVSS J184240-035858,0.0,0.8185485,54,0.29408065466859906,0.7059193453313952,0.6003569251278155,0.3996430748721844,0.30425990763129745,0.6957400923687033,0.13934469727090462,0.8606553027290964,1.0,0.469,1.0,1.0
4FGL J1843.3-1242,20.689308,-3.999703,2162.7607,-21.08052151337913,2.341374,0.15584907,0.21679223,2.5772812,-0.8056409,0.9885952,0.0026103468,0.3340506,-0.5545704,-0.69690007,-0.85473394,-0.66566825,2.5609431738813964,PowerLaw,0.118766814,0.6666667,,,,,0.0,0.0,0,0.977857148368943,0.022142851631075825,0.9537496320255328,0.04625036797446804,0.9693216079742788,0.030678392025721812,0.6220327661921031,0.37796723380789676,0.0,0.0,0.0,0.02
4FGL J1843.7-0326,28.994326,0.14628315,2610.1973,-20.126742899269082,2.501346,0.78648543,0.16388743,1.7924812,0.48474088,0.07377227,0.002277776,0.16607878,-0.70622945,-0.7914741,-0.8835093,0.21760233,0.9280370212488227,PowerLaw,0.24103044,0.6666667,3FGL J1843.7-0322,,,,0.0,0.0,24,0.04168075321984772,0.9583192467801475,0.9153034839065174,0.0846965160934837,0.5401570941050359,0.459842905894964,0.5177125670160267,0.48228743298397286,1.0,0.016,0.363,0.371
4FGL J1844.4-0306,29.365255,0.12646636,1591.6158,-19.038387893225128,2.6041164,0.1219259,0.3102139,6.5230923,6.2992156E-4,-0.48888838,0.0027605325,0.24466985,-0.68795514,-0.80272126,-0.9249118,-0.9967867,1.7436464348586431,LogParabola,0.07199631,0.6666667,1FGL J1844.3-0309c,,unk,NVSS J184431-030716,0.0,0.94472617,6,1.4519119894787258E-4,0.9998548088010621,0.5664275610104692,0.43357243898953113,0.06832557224620879,0.9316744277537905,0.033953218688515245,0.9660467813114837,1.0,0.509,1.0,1.0
4FGL J1844.8-0957,23.315006,-3.0662453,1855.04,-21.28913382465543,2.433464,0.27459925,0.37873766,2.5852814,-0.99828637,0.99274766,0.010780671,1.5033499,-0.38200572,-0.86157423,-0.38700524,-0.999889,2.0030688088826545,PowerLaw,0.111130185,0.6666667,,,,,0.0,0.0,5,0.9870118950176516,0.012988104982333833,0.948654393107922,0.0513456068920795,0.9683287214515524,0.03167127854844806,0.7471563867724149,0.25284361322758475,0.0,0.0,0.0,0.0
4FGL J1845.0+0159,33.983227,2.3289466,2400.709,-21.06731299397156,2.530858,0.33779934,0.9999902,3.8265545,0.9438805,0.80515033,0.0032418855,0.0075088884,-0.033681102,-0.5842169,-1.0,0.9991337,1.3657695130172893,LogParabola,,0.6666667,,,,,0.0,0.0,2056,0.463992027848163,0.5360079721518367,0.6119193046917698,0.3880806953082312,0.1845111498562148,0.8154888501437848,0.20976564164523362,0.7902343583547661,0.406,0.436,0.999,1.0
4FGL J1845.8-0831,24.70631,-2.6309984,1486.3143,-20.357353936679345,2.4219985,0.1483403,0.3776232,4.2362566,-0.40122148,-0.6157008,0.002655408,0.3362007,-0.46351013,-0.71948767,-0.8916897,-0.9998196,2.5435643954894376,LogParabola,0.1346479,0.6666667,1FGL J1846.0-0831,,spp,SNR G025.1-02.3,0.8,0.0,4,0.1938687164339105,0.8061312835660884,0.9174363704622757,0.08256362953772715,0.8943915155729065,0.10560848442709221,0.2798553305513673,0.720144669448632,1.0,0.005,0.0,1.0
4FGL J1845.8-2521,9.51765,-10.120241,1189.9884,-20.632943812325568,2.3712509,0.12543832,0.32553846,4.982439,0.9921346,-0.4990432,0.0023301733,0.24176385,-0.51971227,-0.5788261,-0.98798466,-0.99994683,1.2539917718793783,LogParabola,0.09126262,0.6666667,3FGL J1845.5-2524,,,,0.0,0.0,0,0.015524167896180602,0.9844758321038275,0.5653013087153225,0.4346986912846783,0.12431508804397456,0.8756849119560244,0.0369688233357051,0.9630311766642944,1.0,0.513,1.0,1.0
4FGL J1846.0+0507,36.88621,3.5356374,2525.251,-20.962312964777066,2.2645366,0.23113869,0.53881603,3.4785488,-0.65526235,-0.93937784,0.003904907,0.67961466,0.3005374,-0.342053,-0.91195375,-0.6340187,1.9540197168750264,LogParabola,0.26800588,0.6666667,,,,,0.0,0.0,0,0.27409907905052433,0.7259009209494726,0.93773422925154,0.06226577074846072,0.9449220062958102,0.055077993704189816,0.36304379220874655,0.6369562077912544,1.0,0.008,0.0,0.989
4FGL J1846.9-0227,30.234589,-0.11349406,2589.8274,-19.20471066652864,2.4712024,0.15582068,0.2809123,5.2379255,0.9747353,-0.24490513,0.003366188,0.4420143,-0.4475248,-0.7282429,-0.82489324,-0.9587123,1.9302740295790566,LogParabola,0.09568776,0.6666667,1FGL J1846.8-0233c,,unk,TXS 1844-025,0.0,0.97200656,262,0.005021611504466427,0.9949783884955379,0.6526878725655063,0.34731212743449447,0.12924471720851646,0.8707552827914828,0.0395668237079418,0.9604331762920593,1.0,0.378,1.0,1.0
4FGL J1846.9-0247,29.929707,-0.28072873,1880.6414,-19.56598614356631,2.5097442,0.24678253,0.51638556,4.789104,0.052436575,0.7097387,0.0051096412,0.6406421,-0.5180719,-0.79313594,-1.0,0.9999929,2.1779819687780693,LogParabola,0.21034421,0.6666667,,,,,0.0,0.0,282,0.4145799178141516,0.5854200821858454,0.6601406209866915,0.33985937901330904,0.3859261999987219,0.6140738000012779,0.12710767095930497,0.8728923290406945,1.0,0.368,0.85,1.0
4FGL J1847.0-0625,26.718159,-1.9485618,2292.4316,-20.998408424833787,2.4261117,0.3050676,0.63733053,3.7020867,-0.3027341,0.9625816,0.005786032,0.78417575,0.17238228,-0.5057112,-0.9462178,-0.9999785,1.9985034745173471,LogParabola,0.2858212,0.6666667,,,,,0.0,0.0,1,0.6184629193947345,0.3815370806052557,0.8150718305818073,0.18492816941819298,0.6795224825043354,0.32047751749566483,0.3007691420390472,0.6992308579609516,0.0,0.108,0.229,1.0
4FGL J1847.2-0141,30.947845,0.16072634,1916.1062,-18.96898147563544,2.5275946,0.14154582,0.34839284,6.4299493,-0.9994967,0.9975383,0.004618582,0.4831007,-0.6073498,-0.8152095,-0.9953163,0.002415426,1.8844604630420931,LogParabola,0.088882126,0.6666667,,,,,0.0,0.0,22,0.0017370185308080383,0.9982629814692014,0.5796182304906685,0.42038176950933226,0.14103733830869908,0.8589626616913019,0.08036446726207463,0.9196355327379246,1.0,0.494,1.0,1.0
4FGL J1847.2-0200c,30.665327,0.0016002875,5553.5425,-19.967659926777984,2.4330611,1.477602,0.19380674,2.551651,0.9620092,-0.6839679,0.0050548688,0.89475155,-0.7613167,-0.7230936,-0.78897643,-0.48816344,2.4087765812001423,PowerLaw,0.4273562,0.6666667,,,,,0.0,0.0,49,0.855150014385012,0.1448499856149684,0.9484871570374253,0.05151284296257598,0.7408983512296574,0.2591016487703433,0.5667123071280614,0.4332876928719387,0.0,0.003,0.0,0.157
4FGL J1847.7-3433,1.109732,-14.298603,1940.16,-21.833505970820866,2.153824,0.29428726,0.5143201,3.4043596,-0.37430108,0.96333,0.005406872,0.74027854,-0.041611448,-0.4484619,-0.9307109,-0.99978703,2.09149952682217,LogParabola,0.25498533,0.6666667,,,,,0.0,0.0,0,0.998292588179207,0.0017074118207713544,0.8944757455724885,0.10552425442751272,0.8949360265878196,0.1050639734121818,0.6725966586059393,0.3274033413940596,0.0,0.021,0.0,0.001
4FGL J1848.2-0016,32.329712,0.58121896,2616.1914,-20.307293966210363,2.519572,0.20052314,0.2287955,2.7250595,-0.13840659,-0.4033965,0.004352664,0.6209705,-0.6887866,-0.6923529,-0.8323523,-0.99940586,1.3684705336127991,PowerLaw,0.1169832,0.6666667,,,,,0.0,0.0,286,0.7387607698138938,0.26123923018610573,0.9114471460690555,0.08855285393094406,0.6634406175423135,0.336559382457686,0.4066583202069172,0.593341679793082,0.0,0.018,0.006,0.931
4FGL J1848.6-0202,30.791918,-0.31746978,1838.034,-19.615642758640405,2.507097,0.23331939,0.38574982,4.354284,-0.825923,0.9187938,0.006768293,0.73632556,-0.3273867,-0.793979,-0.8442651,-0.9999986,2.3116065670404433,LogParabola,0.07742375,0.6666667,,,unk,NVSS J184840-020408,0.0,0.83795184,282,0.5548856931358258,0.44511430686417175,0.8228593137894706,0.17714068621053009,0.6740611128502403,0.32593888714976,0.2226999890874954,0.7773000109125043,0.0,0.084,0.278,1.0
4FGL J1848.7-0129,31.296158,-0.09566215,2318.5198,-18.66933778051346,2.4463496,0.11872341,0.55526894,9.579384,-0.24635632,-0.5201313,0.0017963806,0.2744764,-0.27721736,-0.6147342,-0.991339,-0.9990859,1.8271841577380135,LogParabola,0.122947715,0.6666667,0FGL J1848.6-0138,,glc,GLIMPSE C01,0.9994186,0.8609442,4,4.461643262305492E-5,0.9999553835673828,0.5507797032295194,0.4492202967704805,0.006686471537110665,0.993313528462891,0.01866885957101295,0.9813311404289864,1.0,0.526,1.0,1.0
4FGL J1848.7-6307,332.5113,-23.700737,5911.353,-23.094373149418512,1.954741,0.20368597,-0.025313877,0.27363774,0.99941385,-0.8859713,4.3567916E-4,0.3111194,-0.28979897,-0.30435994,-0.64653015,-0.42993015,1.6862294147592778,PowerLaw,0.082256995,0.6666667,,,,,0.0,0.0,0,0.9998238580978455,1.761419021423652E-4,0.9570443164208114,0.042955683579189254,0.9976167772329383,0.0023832227670615718,0.9979809494110161,0.0020190505889838488,0.0,0.0,0.0,0.0
4FGL J1849.4-0056,31.86309,0.01805251,2933.066,-18.74875621227899,2.3325887,0.06300458,0.16096832,5.614046,-0.99782634,0.9998163,7.432153E-4,0.13487832,-0.44320136,-0.62568086,-0.7264019,-0.7915775,2.5747167898313967,LogParabola,0.038763974,0.6666667,3FGL J1849.4-0057,3FHL J1849.4-0056,snr,3C 391,0.8,0.9606555,0,0.6326769807611172,0.36732301923887917,0.8172274658108065,0.18277253418919445,0.62264784212852,0.37735215787147947,0.6391092833478121,0.36089071665218775,0.249,0.112,0.302,0.017
4FGL J1849.4-0117,31.54713,-0.14576794,5435.762,-20.045074425721634,2.4405427,0.8946135,0.12737316,2.1977015,0.99905765,-0.48910737,0.0028618025,0.9847509,-0.78486687,-0.6629274,-0.763671,-0.99999946,2.439594928270714,PowerLaw,0.25753164,0.6666667,1FGL J1849.7-0121c,,,,0.0,0.0,20,0.7346669840227001,0.2653330159773138,0.9489516446586093,0.051048355341391856,0.775619561204449,0.2243804387955511,0.6921112448423654,0.3078887551576347,0.0,0.003,0.0,0.0
4FGL J1850.2-0201,30.99849,-0.66888255,4531.581,-20.580142018030532,2.3034542,0.20461518,0.044803042,0.72845304,0.7386353,0.50074184,0.0013997158,0.15825525,-0.80235827,-0.7639,-0.5505952,-0.6141301,1.5711488254240875,PowerLaw,0.07572578,0.6666667,,,,,0.0,0.0,30,0.8562678123807685,0.14373218761922874,0.9507072159602231,0.04929278403977886,0.893078200221849,0.10692179977815114,0.8384668525443432,0.16153314745565614,0.0,0.003,0.0,0.0
4FGL J1850.3-0031,32.346855,-0.0046124286,1896.9113,-19.601242528211223,2.5132918,0.17935053,0.36653978,4.66255,-0.7140275,-0.5243398,0.0039363955,0.46251604,-0.6164201,-0.76544523,-0.9688104,-0.9985388,1.9611126020162457,LogParabola,0.13080472,0.6666667,3FGL J1850.5-0024,,spp,SNR G032.4+00.1,0.8,0.0,22,0.04733242275053831,0.9526675772494715,0.7889263458845149,0.21107365411548548,0.554117408851932,0.44588259114806755,0.07435033483983385,0.9256496651601661,1.0,0.144,0.344,1.0
4FGL J1850.8-1105,22.969717,-4.895749,1380.6119,-21.12707564155467,2.5266745,0.24103084,0.46851268,3.6440864,0.86237127,-0.7646682,0.008945125,0.7803419,-0.5516184,-0.728259,-0.9195162,-0.9999999,1.8765348297004723,LogParabola,0.20914848,0.6666667,,,,,0.0,0.0,1,0.7355771834869207,0.2644228165130832,0.7712103810998208,0.228789618900179,0.57407501866141,0.4259249813385902,0.31734618006612575,0.6826538199338741,0.0,0.149,0.059,1.0
4FGL J1851.5+0718,39.45879,3.3015318,1655.2822,-20.57256063275235,2.5036888,0.14722991,0.17829783,2.988115,-0.17155683,-0.6514895,0.0023964853,0.32418028,-0.7852138,-0.42578927,-0.99999696,-0.25132397,1.1454996831903423,LogParabola,0.076735355,0.6666667,,,,,0.0,0.0,4,0.7116608488254468,0.28833915117456566,0.8666033013146859,0.13339669868531506,0.6703625316004668,0.32963746839953345,0.4881468767629689,0.5118531232370311,0.0,0.04,0.0,0.564
4FGL J1852.2-1309,21.271141,-6.1454973,1819.3961,-20.912985849155017,2.2666948,0.22068211,0.63552856,4.883511,0.8835034,-0.06452415,0.004368665,0.570907,-0.17353576,-0.506357,-0.9730046,-0.9966521,2.156624238960243,LogParabola,0.20310688,0.6666667,,,,,0.0,0.0,0,0.5706800295468055,0.42931997045319037,0.6382600016599661,0.3617399983400347,0.40292403903279295,0.5970759609672074,0.12858390278105866,0.8714160972189406,0.0,0.406,0.964,1.0
4FGL J1852.4+0037e,33.60228,0.07321873,2061.4868,-18.426241971080263,2.2951386,0.1101127,0.2250498,5.0085287,0.58544904,-0.4006534,0.0040012514,0.37590504,-0.52210367,-0.8045932,-0.74318373,-0.6353609,2.6836224189985023,LogParabola,0.07297023,0.6666667,2FGL J1852.7+0047c,,spp,Kes 79,,,5,0.9664085012805798,0.03359149871942474,0.8086534122997562,0.1913465877002447,0.5988021070215118,0.40119789297848707,0.47838726485371297,0.5216127351462873,0.0,0.116,0.022,0.614
4FGL J1852.6+0203,34.90414,0.6683867,2639.1582,-19.953677416436207,2.5079257,0.14242889,0.13335004,2.3772507,0.87323004,-0.48517334,0.0041707596,0.5603096,-0.68901575,-0.71836215,-0.86737746,-0.3968162,1.5813042226247254,PowerLaw,0.07434628,0.6666667,,,,,0.0,0.0,2,0.8001179983759912,0.19988200162400818,0.9161694307654976,0.08383056923450315,0.6132953847661791,0.3867046152338208,0.6173119904515266,0.382688009548473,0.0,0.014,0.045,0.036
4FGL J1853.2-0922c,24.77303,-4.6686044,1391.3832,-21.644952477010868,2.5221386,0.33073974,0.4413179,2.7554915,-0.9995768,0.99959666,0.0083538955,0.620756,-0.9111285,-0.34811872,-0.86964524,-0.9999922,1.3890106669782487,PowerLaw,0.2547766,0.6666667,,,,,0.0,0.0,32,0.8820459049668118,0.1179540950332089,0.8919295367084465,0.10807046329155455,0.8057106690665633,0.19428933093343503,0.6427410844612154,0.35725891553878464,0.0,0.015,0.0,0.009
4FGL J1853.3-2447,10.771247,-11.429002,1387.8309,-21.759314110592126,2.4574566,0.18475981,0.15058272,1.2650336,-0.9668852,0.99784565,0.0032109546,0.3333504,-0.7941263,-0.7085979,-0.57620883,-0.47136313,2.3161854250794867,PowerLaw,0.14499222,0.6666667,,,,,0.0,0.0,256,0.9996015755929205,3.984244070900574E-4,0.9584434957618385,0.041556504238164205,0.9950849291907788,0.004915070809220991,0.8881475924207197,0.11185240757928112,0.0,0.0,0.0,0.0
4FGL J1853.6-0620,27.534107,-3.389242,2541.0593,-21.533923038546966,2.340255,0.24007976,0.21334393,1.6936508,-0.99932957,0.9922313,0.011377805,1.7116917,-0.80028826,-0.43328372,-0.99131095,0.77865577,2.3337084742451815,PowerLaw,0.14461592,0.6666667,,,,,0.0,0.0,1,0.986307792636324,0.013692207363698057,0.9567801740695923,0.04321982593040825,0.9823431435072515,0.01765685649274756,0.7539999643926251,0.24600003560737435,0.0,0.0,0.0,0.0
4FGL J1853.8-1107,23.27619,-5.5821652,1595.2874,-21.6897001921066,2.511803,0.34975818,0.7426598,2.6809497,-0.9970352,0.9995668,0.001546298,0.22714648,-0.74336326,-0.95473725,0.1841918,-0.46701568,1.8755898846547956,PowerLaw,0.15176414,0.6666667,,,,,0.0,0.0,24,0.5701557604703299,0.42984423952967094,0.9489714153744121,0.05102858462558872,0.9877698592334292,0.012230140766569806,0.7731693777046151,0.22683062229538412,0.209,0.0,0.0,0.0
4FGL J1854.3-3640,359.62442,-16.354572,2032.0803,-22.242837584626006,2.1710796,0.3882694,0.39839005,2.9146216,0.070775256,0.9974724,0.005548014,0.9071097,-0.5641607,-0.24800652,-0.9999988,0.9719433,1.599689585636578,PowerLaw,0.24029312,0.6666667,,,,,0.0,0.0,0,0.9999389416417207,6.105835829760435E-5,0.9301362627161751,0.06986373728382646,0.9653410690291332,0.0346589309708655,0.9291291903157648,0.07087080968423566,0.0,0.01,0.0,0.0
4FGL J1854.7+0153,34.998062,0.11998991,3106.7659,-19.183493639558307,2.439556,0.14395073,0.25206256,5.177643,0.3311681,-0.6205547,0.0032257591,0.5229392,-0.6940562,-0.636403,-0.88566047,-0.9999998,0.08532638525995599,LogParabola,0.09322428,0.6666667,,,,,0.0,0.0,6,0.008017468663999334,0.9919825313359907,0.5890651517634626,0.410934848236538,0.011154109445630072,0.9888458905543709,0.1094957888513052,0.890504211148694,1.0,0.472,1.0,1.0
4FGL J1855.1-2243,12.85787,-10.909232,1907.1969,-21.575631594713307,2.324014,0.19128834,0.31380624,2.7906685,0.31780416,0.46605667,0.0032181789,0.4241323,-0.54286134,-0.515617,-0.8407008,-0.9662636,1.8744123485816013,PowerLaw,0.15908493,0.6666667,3FGL J1855.1-2243,,glc,NGC 6717,0.9929961,0.0,0,0.7951348385796488,0.2048651614203432,0.9143123317641145,0.08568766823588558,0.8488760932335283,0.1511239067664725,0.5532751135953652,0.4467248864046342,0.0,0.009,0.0,0.196
4FGL J1855.2+0456,37.767063,1.4031403,1646.1853,-20.034126394400957,2.595325,0.14607951,0.21870174,4.065345,0.9625053,-0.4522343,0.0026621823,0.23499021,-0.7394081,-0.7533329,-0.9399499,-0.9999967,1.1360717024514402,LogParabola,0.073627785,0.6666667,3FGL J1855.4+0454,,,,0.0,0.0,4,0.018524796147752362,0.9814752038522342,0.605776823267351,0.3942231767326501,0.11547025125994807,0.8845297487400519,0.15510667651258622,0.8448933234874135,1.0,0.455,1.0,1.0
4FGL J1855.2+0756,40.442585,2.7732754,5419.99,-21.065815954436864,2.217767,0.1801581,-0.0040674647,0.061221592,0.70532006,0.9798536,9.628047E-4,0.13909228,-0.75849646,-0.82866836,-0.63028646,0.12616193,1.686877812993849,PowerLaw,0.050828736,0.6666667,3FGL J1855.6+0753,3FHL J1855.3+0751,,,0.0,0.0,28,0.9829235939685722,0.01707640603143318,0.9531588440692985,0.04684115593070215,0.9409216297499614,0.05907837025003797,0.9649170382435671,0.03508296175643182,0.0,0.001,0.0,0.0
4FGL J1855.3-0740,26.526712,-4.3513784,999.57214,-21.076081722911734,2.6604815,0.2694263,0.99905914,5.2580566,0.98292804,-0.26286504,0.0012655074,0.21912247,-0.5404764,-0.95318514,-0.99999285,0.8048466,1.8652304281837973,LogParabola,,0.6666667,,,,,0.0,0.0,2050,0.13715177518210692,0.8628482248178876,0.5589651397296391,0.4410348602703613,0.15620248792855904,0.8437975120714396,0.12086662377024493,0.8791333762297557,1.0,0.523,1.0,1.0
4FGL J1855.6-3603,0.32182488,-16.359652,1300.8296,-21.628379424608962,2.2943776,0.31096503,0.8043309,4.4256687,0.96696466,-0.1332957,0.011617961,0.8969036,-0.31384203,-0.8244129,-0.99983954,0.42222735,0.653918566183738,LogParabola,0.26188362,0.6666667,,,,,0.0,0.0,1,0.2849620662138372,0.7150379337861771,0.5574356752636926,0.44256432473630797,0.09135509781674397,0.9086449021832558,0.299551435576758,0.700448564423242,1.0,0.522,1.0,1.0
4FGL J1855.8+0150,35.073,-0.13642293,4005.38,-19.679625825214195,2.366457,0.2146867,0.24157703,3.5303097,-0.88922596,-0.9757705,0.0019659507,0.4343469,0.97947454,-0.6632481,-0.6239861,-0.9999999,2.3056850652157665,LogParabola,0.14917895,0.6666667,,,,,0.0,0.0,5,0.5756556339949188,0.4243443660050822,0.9492768493944602,0.050723150605540675,0.9699570985023312,0.03004290149766754,0.6210327761874819,0.378967223812517,0.336,0.003,0.0,0.034
4FGL J1855.9+0121e,34.65336,-0.38800415,2448.2063,-16.449404979682207,2.3412254,0.022632916,0.23925859,28.918505,0.91766196,-0.10877712,4.9649284E-4,0.05784219,-0.57844347,-0.6842616,-0.86465746,-0.7938796,1.634577954031419,LogParabola,0.010943414,0.6666667,3FGL J1855.9+0121e,1FHL J1855.9+0121e,SNR,W 44,,,0,1.233314547828568E-4,0.9998766685452133,0.5396256979728041,0.4603743020271958,2.884330878583086E-10,0.9999999997115676,0.018554583702513155,0.9814454162974867,1.0,0.537,1.0,1.0
4FGL J1856.1-1222,22.396849,-6.633879,3377.5513,-21.28281314087044,2.1841228,0.13463114,0.068913475,1.1743497,-0.8996854,0.9997445,0.0011580634,0.25717884,-0.8382024,-0.21599242,-0.64157254,-0.7638061,2.3516901017713767,PowerLaw,0.064644136,0.6666667,3FGL J1856.1-1217,3FHL J1856.1-1221,,,0.0,0.0,4,0.9987724618875613,0.0012275381124457817,0.9574302830682372,0.04256971693176321,0.9942285462370782,0.005771453762920955,0.9824440253643689,0.017555974635631036,0.0,0.0,0.0,0.0
4FGL J1856.2+0749,40.45647,2.4952362,1032.3549,-20.24547991566722,2.5792994,0.23040049,0.34919915,5.0798407,0.9819766,-0.42528582,0.0094923,0.58322847,-0.81226486,-0.62912035,-0.934021,-0.999761,2.1843909988389663,LogParabola,0.10661951,0.6666667,3FGL J1855.6+0753,,unk,NVSS J185612+075340,0.0,0.9798518,2,0.3757207756419655,0.6242792243580286,0.6045740107590748,0.39542598924092526,0.2768298919848811,0.723170108015119,0.26782429902484134,0.7321757009751564,1.0,0.473,0.997,1.0
4FGL J1856.5+1735,49.239906,6.8307176,1326.0515,-21.57127329881357,2.532686,0.19046545,0.2342481,2.0196788,-0.51016635,-0.7623241,0.003396382,0.38218018,-0.64239436,-0.6063152,-0.99998784,0.20390782,1.559009577819644,PowerLaw,0.1426926,0.6666667,,,,,0.0,0.0,0,0.8947807362813158,0.10521926371868079,0.9551525153499287,0.04484748465007113,0.9592101282302298,0.04078987176977002,0.7055974263406757,0.2944025736593248,0.0,0.0,0.0,0.001
4FGL J1857.1+0056,34.43025,-0.8492683,4101.719,-19.78441787598613,2.3206553,0.21953027,0.68155724,5.050534,-0.79159355,0.82416856,0.005334251,1.131973,-0.051460553,-0.5250229,-0.7567843,-0.98472595,1.4778523009814648,LogParabola,0.23912495,0.6666667,3FGL J1857.2+0059,3FHL J1857.0+0059,,,0.0,0.0,20,0.3711826602651776,0.6288173397348285,0.732430663214961,0.2675693367850398,0.23378623689883432,0.7662137631011653,0.3410532864353227,0.6589467135646759,1.0,0.256,1.0,0.995
4FGL J1857.4+0106,34.60583,-0.8258564,3026.605,-19.29360289678634,2.367474,0.19028886,0.38524485,4.5879188,-0.2364357,-0.91859853,0.0027024113,0.5261365,-0.0031101147,-0.50067234,-0.89526564,-0.5556275,1.1025828070736017,LogParabola,0.18084612,0.6666667,,,,,0.0,0.0,16,0.0019027539754226327,0.9980972460245898,0.7353206460407186,0.2646793539592822,0.2731063208243874,0.7268936791756124,0.10044832635083077,0.8995516736491699,1.0,0.247,1.0,1.0
