Source_Name_3FGL,Flux_Density_log,Unc_EnergyFlux100_log,Spec_index,significant_curve_log,variability_log,hr12,hr23,hr34,hr45,GLAT_3FGL_3FGL,Pivot_Energy,Spectrum_Type,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_Predict,NN_Predict,LR_Predict,RF_Predict
3FGL J1643.6-5002,-25.41747382,-26.66034308,2.6556273,1.692926492,3.931935274,-0.2572567,-0.688777183,-0.975185239,-0.230723169,-2.6975944,734.6243,LogParabola,0.745945467,0.254054533,0.539136934,0.460863066,0.711284638,0.288715362,0.782082384,0.217917616,0,0.387,0.037,0
3FGL J1645.7-2149,-27.16866629,-27.43526841,2.2908802,1.68480435,3.613134158,-0.185031741,-0.514317489,-0.810504325,-0.988869501,15.134063,1226.9476,LogParabola,0.002847596,0.997152404,0.138419503,0.861580497,0.089267237,0.910732763,0.326731602,0.673268398,1,0.997,1,1
3FGL J1650.3-4600,-27.41264805,-25.76870626,2.4938385,1.937004367,4.008353755,0.257027249,-0.526974303,-0.685540879,-0.878302362,-0.9521964,2766.7612,LogParabola,5.54E-04,0.999446493,0.127644717,0.872355283,0.165140925,0.834859075,0.161641944,0.838358056,1,0.997,1,1
3FGL J1652.8-4351,-27.32881518,-26.37294713,2.2017865,1.675367216,4.167470791,0.999938932,-0.072863786,-0.642327739,-0.863418988,0.09197004,2293.7917,LogParabola,0.202302116,0.797697884,0.231815286,0.768184714,0.524912169,0.475087831,0.385430703,0.614569297,1,0.991,0.304,0.966
3FGL J1653.6-0158,-25.29284178,-27.02549004,2.0618947,2.035145747,4.014641595,-0.368308599,-0.571164284,-0.664050803,-0.993434978,24.924627,784.82336,LogParabola,0.001341994,0.998658006,0.16268847,0.83731153,0.080768061,0.919231939,0.349281969,0.650718031,1,0.992,1,0.994
3FGL J1654.3-4907,-25.18351048,-26.85836854,2.6550908,1.652348157,3.795116918,-0.65378416,-0.713276917,-0.837383004,-0.959603096,-3.444184,618.47943,LogParabola,0.262213418,0.737786582,0.089403792,0.910596208,0.193572351,0.806427649,0.673138616,0.326861384,1,0.997,1,0.001
3FGL J1702.8-5656,-24.64506078,-27.12332486,2.1698995,1.812894379,4.07372078,-0.497368405,-0.662372419,-0.760174007,-0.802506058,-9.24466,559.8233,LogParabola,0.00576975,0.99423025,0.12445158,0.87554842,0.290012185,0.709987815,0.716152006,0.283847994,1,0.997,1,0.002
3FGL J1727.7-2637,-24.42950584,-26.71133974,2.488084,1.836925343,3.953249014,-0.528800683,-0.812244213,-0.985198124,-0.999046374,4.5683846,518.10156,LogParabola,1.64E-04,0.999835633,0.069616081,0.930383919,0.075643174,0.924356826,0.565279448,0.434720552,1,0.997,1,0.161
3FGL J1729.7-2408,-24.82070239,-26.75321407,2.4745367,1.478114138,3.926637216,-0.372642068,-0.828745928,-0.865393947,-0.678641768,5.5643725,567.2458,LogParabola,0.954887693,0.045112307,0.393137753,0.606862247,0.514487273,0.485512727,0.875028432,0.124971568,0,0.804,0.359,0
3FGL J1729.9-0859,-24.6997976,-27.22337931,2.4482813,1.687248778,3.357583647,-0.389291823,-0.881610863,-0.999963763,0.998126455,13.575976,445.5818,LogParabola,0.791700216,0.208299784,0.956637581,0.043362419,0.961084637,0.038915363,0.768008725,0.231991275,0,0.001,0,0
3FGL J1730.6-0357,-28.03883102,-27.4058612,1.8674806,1.558622609,3.400252669,-0.406468885,0.087575704,-0.574148517,-0.947772626,15.965684,1610.488,LogParabola,0.007635488,0.992364512,0.132682401,0.867317599,0.110262523,0.889737477,0.267151429,0.732848571,1,0.997,1,1
3FGL J1734.7-2930,-27.5390796,-26.47868031,2.5268722,1.608583047,4.252567368,0.064299663,-0.687137396,-0.723263598,-0.678484439,1.7008475,1941.4503,LogParabola,0.91328159,0.08671841,0.511957187,0.488042813,0.679405638,0.320594362,0.787016299,0.212983701,0,0.466,0.006,0
3FGL J1736.0-2701,-26.72265216,-26.61315514,2.554614,1.605064262,3.649381062,0.68114554,-0.741771509,-0.670618768,-0.999985665,2.8016646,1273.441,LogParabola,0.086090473,0.913909527,0.096773883,0.903226117,0.226398718,0.773601282,0.484360591,0.515639409,1,0.997,1,0.608
3FGL J1736.5-2839,-25.51908649,-26.70510395,2.3904407,1.902821749,4.045973538,-0.6123476,-0.434480273,-0.999993223,0.998898652,1.8393933,926.83887,LogParabola,5.25E-04,0.999474661,0.929933465,0.070066535,0.982124702,0.017875298,0.60462662,0.39537338,1,0,0,0.059
3FGL J1737.9-2511,-25.26878533,-26.49941022,2.6475098,1.815695536,4.166313224,-0.531730984,-0.7881633,-0.881470107,-0.999907741,3.4366622,759.1245,LogParabola,0.068962449,0.931037551,0.114096709,0.885903291,0.177538303,0.822461697,0.608192788,0.391807212,1,0.997,1,0.053
3FGL J1740.5-2843,-24.82487323,-25.82516037,2.397608,1.569120686,3.837762499,-0.246256947,-0.741662888,-0.796497204,-0.763532717,1.06893,839.0927,LogParabola,0.028195538,0.971804462,0.175527372,0.824472628,0.278651378,0.721348622,0.325796879,0.674203121,1,0.997,1,0.989
3FGL J1740.5-2726,-24.72223408,-26.20199076,2.323823,1.819739356,3.764741975,-0.397838351,-0.765035506,-0.830213525,-0.999952048,1.7333765,708.1641,LogParabola,7.10E-04,0.99928955,0.048362682,0.951637318,0.054485553,0.945514447,0.363616243,0.636383757,1,0.997,1,0.982
3FGL J1740.5-2642,-27.17251831,-26.70991667,2.301847,1.545487698,3.509239738,-0.070057376,-0.501455503,-0.696521133,-0.98116195,2.1229243,1557.8243,LogParabola,8.64E-05,0.999913592,0.068393752,0.931606248,0.121483588,0.878516412,0.31551266,0.68448734,1,0.997,1,1
3FGL J1742.6-3321,-25.95204132,-26.46641159,2.3617508,2.052682054,3.876266949,0.216942697,-0.547729152,-0.815668493,-0.93607869,-1.7746465,1208.0585,LogParabola,1.72E-04,0.999828045,0.045252128,0.954747872,0.066096574,0.933903426,0.26139472,0.73860528,1,0.997,1,1
3FGL J1744.1-7619,-25.9827103,-27.36380663,1.7686185,2.292818757,3.946015073,0.005107613,-0.398385633,-0.680894309,-0.999991141,-22.471127,972.3399,LogParabola,0.001567229,0.998432771,0.105404246,0.894595754,0.030943402,0.969056598,0.064582303,0.935417697,1,0.997,1,1
3FGL J1744.7-2252,-24.5549918,-26.8209252,2.5729332,1.820451148,3.921325007,0.097047642,-0.885987919,-0.728808942,-0.999947945,3.3327847,553.15424,LogParabola,0.048882306,0.951117694,0.076588658,0.923411342,0.210098594,0.789901406,0.552932337,0.447067663,1,0.997,1,0.208
3FGL J1745.3-2903c,-25.08579875,-24.64800809,2.3672132,2.768302048,3.879871315,0.714158701,-0.504874464,-0.721327109,-0.888106293,-0.020071337,1935.382,LogParabola,5.58E-05,0.999944168,0.031866083,0.968133917,0.008218799,0.991781201,0.160746996,0.839253004,1,0.997,1,1
3FGL J1747.0-2828,-23.49856639,-25.50399442,2.0454767,2.497438464,4.506602326,-0.1578126,-0.649082313,-0.761365162,-0.940680781,-0.041327327,742.2312,LogParabola,0.021439471,0.978560529,0.037451768,0.962548232,0.040612655,0.959387345,0.238602811,0.761397189,1,0.997,1,1
3FGL J1748.3-2815c,-27.76378179,-26.40688237,2.271907,1.969410623,3.528127786,0.669073048,0.00937709,-0.231354507,-0.828627428,-0.16514432,4087.345,LogParabola,2.32E-04,0.999767942,0.071141904,0.928858096,0.29341643,0.70658357,0.309824977,0.690175023,1,0.997,0.988,0.998
3FGL J1749.2-2911,-26.85803085,-25.67992515,2.5724857,1.925997487,3.732293814,0.99778722,-0.450776742,-0.728133533,-0.836667019,-0.8135794,2047.1243,LogParabola,2.93E-05,0.999970712,0.096260889,0.903739111,0.15221968,0.84778032,0.156543214,0.843456786,1,0.997,1,1
3FGL J1749.6-3133,-26.2743194,-26.45763112,2.5791304,1.642643649,4.26057033,-0.498316666,-0.716607466,-0.706947665,-0.999972619,-2.1050591,1065.7751,LogParabola,0.86814452,0.13185548,0.217503468,0.782496532,0.402991715,0.597008285,0.684059917,0.315940083,0,0.99,0.958,0.003
3FGL J1753.6-4447,-28.28677279,-27.38682435,2.1657994,1.394640807,3.714406353,-0.39725091,-0.433199578,-0.635274106,-0.938197641,-9.416424,1824.8595,LogParabola,0.016656027,0.983343973,0.185547572,0.814452428,0.324603966,0.675396034,0.466004876,0.533995124,1,0.997,1,0.739
3FGL J1754.0-2930,-25.54580565,-26.19842237,2.6217537,1.898375871,4.088878249,-0.556416605,-0.71002225,-0.86743103,-0.999600993,-1.8620111,1005.53204,LogParabola,0.001224042,0.998775958,0.080623741,0.919376259,0.109672945,0.890327055,0.368698552,0.631301448,1,0.997,1,0.972
3FGL J1754.0-2538,-27.39143414,-26.32900787,2.150507,2.058320683,4.2030805,0.999965735,-0.270688294,-0.574450055,-0.848089073,0.08489637,2727.0713,LogParabola,0.016118477,0.983881523,0.095849226,0.904150774,0.284721787,0.715278213,0.269842769,0.730157231,1,0.997,1,0.999
3FGL J1757.7-6030,-29.72220169,-28.10247043,1.503583,1.450720056,3.810213732,0.003224285,0.497038941,-0.24292103,-0.866369168,-17.164621,2906.861,LogParabola,0.508585197,0.491414803,0.350630707,0.649369293,0.65517797,0.34482203,0.44455381,0.55544619,0,0.887,0.048,0.807
3FGL J1800.8-2402,-27.87729257,-25.71119981,2.3386693,1.692167653,3.842670012,-0.282078499,-0.61826505,-0.542866242,-0.777534255,-0.45198622,3638.08,LogParabola,0.056937593,0.943062407,0.215732725,0.784267275,0.25819465,0.74180535,0.304705729,0.695294271,1,0.973,1,0.999
3FGL J1808.3-3357,-27.56377713,-27.26805795,2.229977,1.502447291,3.929574965,-0.355372463,-0.430419867,-0.729362464,-0.959072551,-6.713244,1384.6901,LogParabola,0.011690509,0.988309491,0.139359024,0.860640976,0.314157471,0.685842529,0.463116518,0.536883482,1,0.997,1,0.745
3FGL J1813.6-1148,-23.45719847,-26.05759698,2.8741548,1.973715626,3.455252961,-0.461447449,-0.913039197,-0.657878034,-0.999920614,2.8376703,477.74396,LogParabola,8.62E-04,0.999138216,0.051727804,0.948272196,0.067781095,0.932218905,0.379342489,0.620657511,1,0.997,1,0.952
3FGL J1823.2-1339,-25.9615132,-25.56281015,2.221415,1.580714105,3.861609829,-0.380916596,-0.523391648,-0.631473315,-0.768130647,-0.09387971,1615.7826,LogParabola,0.059800093,0.940199907,0.193379601,0.806620399,0.289501596,0.710498404,0.283486854,0.716513146,1,0.995,1,1
3FGL J1827.3-1446,-27.64538011,-26.58590377,2.4792907,1.382708389,3.688897454,0.733015576,-0.243426812,-0.488805342,-0.928155069,-1.4837972,2733.4187,LogParabola,0.003541831,0.996458169,0.278943114,0.721056886,0.599786672,0.400213328,0.343743384,0.656256616,1,0.95,0.182,0.999
3FGL J1831.6-6503,-29.52251191,-28.39739619,1.9585334,1.507309058,3.564744915,-0.685006427,0.13738808,-0.501003511,-0.92258291,-22.40613,2629.306,LogParabola,0.963483175,0.036516825,0.240935761,0.759064239,0.336673153,0.663326847,0.452714474,0.547285526,0,0.989,0.937,0.788
3FGL J1831.7-0230,-26.10165074,-25.77718229,2.854618,1.424144809,3.437368449,-0.736845965,-0.753167752,-0.821062292,-0.779944249,3.2284157,1077.0479,LogParabola,0.018997111,0.981002889,0.25907969,0.74092031,0.219316266,0.780683734,0.307237193,0.692762807,1,0.972,1,0.999
3FGL J1839.3-0552,-26.65094142,-25.32744382,2.549545,2.173664312,3.622588732,-0.081147964,-0.434361787,-0.653045045,-0.841241672,-0.01261487,2452.2869,LogParabola,3.93E-05,0.999960711,0.055123435,0.944876565,0.042434695,0.957565305,0.159066058,0.840933942,1,0.997,1,1
3FGL J1843.0-0359c,-27.78255426,-25.78674542,2.5438976,1.486199581,4.012306742,0.433655011,-0.462407016,-0.637768002,-0.999979544,0.044354897,2508.876,LogParabola,0.004154147,0.995845853,0.31593831,0.68406169,0.408246719,0.591753281,0.224706749,0.775293251,1,0.897,0.768,1
3FGL J1843.7-0322,-24.65531208,-25.75257689,2.7336185,2.072680437,4.257396225,-0.441108132,-0.748377414,-0.825840905,-0.999946239,0.17619772,955.12537,LogParabola,0.053150695,0.946849305,0.082801129,0.917198871,0.120919716,0.879080284,0.343592834,0.656407166,1,0.997,1,0.99
3FGL J1844.3-0344,-27.85196266,-26.0750892,2.2825232,1.74580099,3.801825924,0.998956328,0.194633784,-0.54296675,-0.889253905,-0.14492497,3211.9885,LogParabola,0.003088265,0.996911735,0.129934297,0.870065703,0.33954409,0.66045591,0.205557446,0.794442554,1,0.997,0.958,1
3FGL J1848.4-0141,-25.31842074,-25.54504149,2.585076,2.330614863,3.963310392,-0.326172557,-0.743170889,-0.702007158,-0.937685067,-0.11264708,1367.1268,LogParabola,0.00206118,0.99793882,0.04665566,0.95334434,0.037734379,0.962265621,0.297717123,0.702282877,1,0.997,1,1
3FGL J1848.6+3232,-26.69440597,-26.36508952,2.4460948,1.801211276,5.264144882,-0.039769901,-0.781366563,-0.678795729,-0.988205862,14.743412,1193.3635,LogParabola,0.979231657,0.020768343,0.848558404,0.151441596,0.808659693,0.191340307,0.749109097,0.250890903,0,0.019,0,0
3FGL J1851.2+0423,-23.58996478,-26.32953373,2.6713529,1.556643408,3.898952801,-0.617812947,-0.867702134,-0.789799599,-0.999882151,2.0490675,434.8977,LogParabola,0.062186293,0.937813707,0.14002448,0.85997552,0.275383673,0.724616327,0.518912943,0.481087057,1,0.997,1,0.372
3FGL J1857.2+0059,-27.78138493,-25.46867052,2.2630649,1.645447707,4.045430715,-0.530683052,-0.494355827,-0.531287399,-0.789696648,-0.8407349,3092.372,LogParabola,0.036238896,0.963761104,0.301214193,0.698785807,0.336936455,0.663063545,0.267479256,0.732520744,1,0.894,0.977,1
3FGL J1857.9+0355,-26.79982354,-25.86022054,2.6871822,1.706320074,4.017835749,0.987654908,-0.549450278,-0.835310377,-0.768100768,0.3428934,1694.4115,LogParabola,0.197671195,0.802328805,0.30980965,0.69019035,0.423996337,0.576003663,0.252936387,0.747063613,1,0.933,0.656,1
3FGL J1857.9+0210,-26.66471971,-25.70164882,2.5917633,1.854955058,3.924295983,-0.625659304,-0.599991973,-0.717762187,-0.901044182,-0.46090546,1917.4772,LogParabola,8.69E-04,0.999131495,0.121866193,0.878133807,0.128427271,0.871572729,0.175940665,0.824059335,1,0.996,1,1
3FGL J1859.6+0102,-27.31637638,-25.81646107,2.6649654,1.463294614,4.228503883,0.031809772,-0.607415676,-0.696625018,-0.939651415,-1.3571495,1869.0708,LogParabola,0.02918992,0.97081008,0.484144916,0.515855084,0.564371429,0.435628571,0.31928504,0.68071496,1,0.548,0.226,0.996
3FGL J1900.8+0337,-23.68089918,-25.94151208,2.6127915,1.889141229,3.825768796,-0.303152392,-0.826732061,-0.751942111,-0.991767829,-0.4318739,570.0831,LogParabola,3.16E-04,0.99968354,0.059594645,0.940405355,0.105309057,0.894690943,0.317944832,0.682055168,1,0.997,1,0.997
3FGL J1901.1+0728,-26.73659758,-26.07116947,2.7374694,1.619534252,4.013500673,-0.637332231,-0.706488785,-0.732189178,-0.79569271,1.2497299,1390.7422,LogParabola,0.243167671,0.756832329,0.321558513,0.678441487,0.414835614,0.585164386,0.440328101,0.559671899,1,0.911,0.839,0.823
3FGL J1906.6+0720,-26.2594919,-25.88039605,2.3565578,2.125279256,3.730612106,-0.384732479,-0.575288447,-0.622813074,-0.830600573,-0.02755176,1952.6537,LogParabola,2.86E-04,0.999714332,0.050562672,0.949437328,0.057084876,0.942915124,0.200513085,0.799486915,1,0.997,1,1
3FGL J1915.2+0954,-24.17531629,-26.20285295,2.6077614,1.643600605,3.951821052,-0.333622747,-0.835967153,-0.745253347,-0.685989965,-0.7053926,566.94446,LogParabola,0.23421968,0.76578032,0.265149484,0.734850516,0.504013158,0.495986842,0.593216676,0.406783324,1,0.976,0.391,0.08
3FGL J1919.9+1407,-26.8421751,-25.95957037,2.6945112,1.405031225,4.215524193,-0.464507515,-0.760014097,-0.763915425,-0.697029314,0.2418022,1604.6824,LogParabola,0.195600971,0.804399029,0.660848215,0.339151785,0.719005053,0.280994947,0.396557132,0.603442868,1,0.084,0.019,0.946
3FGL J1921.2+1506,-24.29077616,-26.33812779,2.5696898,1.987444256,3.8141677,-0.157950336,-0.843951972,-0.939036051,-0.9500268,0.42831865,597.58594,LogParabola,9.51E-05,0.999904936,0.046060552,0.953939448,0.054004832,0.945995168,0.387507697,0.612492303,1,0.997,1,0.948
3FGL J1925.4+1727,-26.31218099,-26.3772105,2.2462301,1.838424838,3.857156556,-0.33163035,-0.342460529,-0.868312708,-0.999985975,0.6387023,1255.692,LogParabola,3.84E-04,0.999615674,0.049373037,0.950626963,0.057298158,0.942701842,0.225520379,0.774479621,1,0.997,1,1
3FGL J1928.9+1739,-27.2976264,-26.20549931,2.633268,1.640816495,3.868371512,-0.537341672,-0.666200266,-0.6598851,-0.908045625,0.007116508,1773.7449,LogParabola,0.029463269,0.970536731,0.18544303,0.81455697,0.264337623,0.735662377,0.335555997,0.664444003,1,0.989,1,0.998
3FGL J1946.4-5403,-26.35159084,-27.71086389,1.8963063,1.925660895,3.680987268,0.153068175,-0.526869561,-0.77317967,-0.905931204,-29.562988,835.0475,LogParabola,2.53E-04,0.999747456,0.15481251,0.84518749,0.071146389,0.928853611,0.112917161,0.887082839,1,0.989,1,1
3FGL J1949.3+2433,-26.93908227,-26.67456923,2.7731864,1.610840828,3.741709115,-0.171115513,-0.732213758,-0.759059084,-0.999731088,-0.7269656,1374.5323,LogParabola,0.08706282,0.91293718,0.122491038,0.877508962,0.217557771,0.782442229,0.527121714,0.472878286,1,0.996,1,0.328
3FGL J2017.9+3627,-26.02075001,-26.19249431,2.614499,2.531815919,3.685358011,0.56105973,-0.498365909,-0.770469836,-0.981489811,0.41072208,1654.5869,LogParabola,1.23E-04,0.99987658,0.031297627,0.968702373,0.015235399,0.984764601,0.198838235,0.801161765,1,0.997,1,1
3FGL J2023.5+4126,-24.30581842,-26.44118991,2.5399656,2.175794473,3.890889784,-0.441049327,-0.698150191,-0.949027013,-0.384950164,2.3415453,644.41394,LogParabola,0.238974249,0.761025751,0.100353697,0.899646303,0.211232733,0.788767267,0.615942732,0.384057268,1,0.997,0.999,0.039
3FGL J2024.6+3747,-25.79118613,-26.46229466,2.3880677,1.635337406,3.912801502,0.140854251,-0.847751496,-0.538183585,-0.843109004,0.065111615,867.04346,LogParabola,0.229735526,0.770264474,0.178427384,0.821572616,0.452454082,0.547545918,0.563394583,0.436605417,1,0.997,0.702,0.16
3FGL J2026.8+4003,-24.63458999,-26.32445894,2.6109178,1.8442296,4.020448619,0.959555742,-0.834434087,-0.775360241,-0.690590397,1.0250664,704.58105,LogParabola,0.009880989,0.990119011,0.208993165,0.791006835,0.486077977,0.513922023,0.58386824,0.41613176,1,0.988,0.457,0.1
3FGL J2026.8+2813,-26.63287585,-27.22861649,2.1256227,1.367332261,3.610145074,-0.579963778,-0.288269577,-0.9851075,-0.999667867,-5.823447,847.72864,LogParabola,0.005738583,0.994261417,0.071313955,0.928686045,0.102555189,0.897444811,0.492069466,0.507930534,1,0.997,1,0.535
3FGL J2032.5+4032,-24.71544501,-26.16611499,2.7953105,2.452133082,4.950921382,-0.430291555,-0.775694966,-0.9999756,0.995658157,0.43811873,844.7099,LogParabola,0.999240176,7.60E-04,0.944981392,0.055018608,0.99195939,0.00804061,0.641547872,0.358452128,0,0,0,0.02
3FGL J2032.5+3921,-26.92073466,-26.32847664,2.6480522,1.886594536,3.90018147,0.336385608,-0.6451906,-0.824239211,-0.720303883,-0.26858065,1641.1539,LogParabola,0.009880989,0.990119011,0.14724636,0.85275364,0.251477346,0.748522654,0.426774984,0.573225016,1,0.996,1,0.855
3FGL J2034.4+3833c,-24.19026462,-26.53826283,2.523119,1.634507742,4.021102443,-0.367290386,-0.84505311,-0.863345264,-0.008326317,-1.0426962,530.6532,LogParabola,0.69745572,0.30254428,0.757437893,0.242562107,0.89417397,0.10582603,0.770151848,0.229848152,0,0.045,0,0
3FGL J2034.6+4302,-25.16986035,-26.38299555,2.6670783,1.961207404,3.723314697,-0.611367662,-0.613835795,-0.857424876,-0.777508053,1.6036905,816.59564,LogParabola,0.014781398,0.985218602,0.06633084,0.93366916,0.106788,0.893212,0.480572206,0.519427794,1,0.997,1,0.622
3FGL J2035.0+3634,-27.97005038,-27.03145115,1.8908002,1.791759386,3.962365963,0.997416948,0.025305314,-0.353592714,-0.974620886,-2.3154814,2128.779,LogParabola,0.015064697,0.984935303,0.085984904,0.914015096,0.403128219,0.596871781,0.239213473,0.760786527,1,0.997,0.864,1
3FGL J2038.4+4212,-26.78913545,-26.06633715,2.6963084,1.957956528,3.821404753,-0.086316422,-0.659045637,-0.719078346,-0.78814771,0.5426529,1651.1495,LogParabola,0.002438651,0.997561349,0.111177205,0.888822795,0.167612325,0.832387675,0.340047231,0.659952769,1,0.997,1,0.992
3FGL J2039.4+4111,-25.34458034,-26.25732883,2.843832,1.932847778,3.815331648,-0.370409098,-0.759864274,-0.850246665,-0.652023799,-0.20758125,890.58514,LogParabola,0.014863933,0.985136067,0.134221926,0.865778074,0.243729852,0.756270148,0.448458421,0.551541579,1,0.997,1,0.788
3FGL J2039.6-5618,-26.53099999,-27.30938293,1.9697624,1.62998105,3.543711475,-0.278534485,-0.46662328,-0.610460088,-0.908794003,-37.15509,982.2929,LogParabola,0.003828267,0.996171733,0.262467627,0.737532373,0.156223974,0.843776026,0.2738421,0.7261579,1,0.956,1,1
3FGL J2041.1+4736,-24.92281666,-26.7791564,2.1398168,1.747709876,4.030332658,-0.365377877,-0.65075311,-0.790798972,-0.817467479,3.4616702,650.0991,LogParabola,0.079610446,0.920389554,0.094978788,0.905021212,0.232369128,0.767630872,0.628342183,0.371657817,1,0.997,1,0.02
3FGL J2042.4+4209,-26.98954477,-26.33511546,2.6338537,1.635144157,3.91008032,-0.432014057,-0.763802376,-0.613496949,-0.80899816,-0.07121416,1572.7538,LogParabola,0.10709435,0.89290565,0.2518196,0.7481804,0.419883308,0.580116692,0.561145512,0.438854488,1,0.972,0.875,0.165
3FGL J2043.1+4350,-24.12782181,-26.71534493,2.456187,1.61098172,3.933257059,-0.440911003,-0.930011294,-0.384195172,-0.955616543,0.87301135,469.21585,LogParabola,0.420499685,0.579500315,0.167439026,0.832560974,0.551091811,0.448908189,0.642338618,0.357661382,1,0.989,0.236,0.009
