Source_Name_3FGL,Flux_Density_log,Unc_EnergyFlux100_log,Spec_index,significant_curve_log,variability_log,hr12,hr23,hr34,hr45,GLAT_3FGL_3FGL,Pivot_Energy,Spectrum_Type,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_Predict,NN_Predict,LR_Predict,RF_Predict,Category_Prob
3FGL J1132.0-4736,-30.084546,-27.7033411,2.1137707,-0.622334744,3.46174464,-0.999831285,0.995771083,-0.521074626,-0.693810623,13.162734,2194.085,PowerLaw,0.999857049,0.000143,0.992643351,0.007356649,0.997921888,0.002078112,0.994359317,0.005640683,0,0,0,0,AGN
3FGL J1139.0-6244,-27.2650084,-26.5215511,2.2745953,0.93410287,3.3826751,-0.442620319,-0.566991517,-0.599769436,-0.814866783,-1.0220128,1475.6711,PowerLaw,0.271976579,0.728023421,0.385430497,0.614569503,0.547122815,0.452877185,0.726808902,0.273191098,1,0.786,0.219,0,MIXED
3FGL J1142.1-6941,-27.3761385,-27.2269863,2.6594715,-0.416922494,3.98307917,-0.459876816,-0.778156068,-0.754914094,-0.769504784,-7.6227984,750.1827,PowerLaw,0.999113812,0.000886,0.98871673,0.01128327,0.998250782,0.001749218,0.979984237,0.020015763,0,0,0,0,AGN
3FGL J1146.1-0640,-31.3173546,-27.7346943,1.9208453,0.682549523,3.51558188,-0.948588772,0.198983773,-0.194235919,-0.67580672,52.682777,3750.783,PowerLaw,0.999777073,0.000223,0.961266311,0.038733689,0.933375449,0.066624551,0.995938412,0.004061588,0,0,0,0,AGN
3FGL J1149.1+2815,-27.934288,-27.8091323,2.5828683,-0.242143411,3.83238596,-0.843964756,-0.609205429,-0.483662222,-0.646347232,76.18191,764.6297,PowerLaw,0.999931498,6.85e-05,0.994211687,0.005788313,0.99855105,0.00144895,0.991999272,0.008000728,0,0,0,0,AGN
3FGL J1150.7-4816,-29.1877293,-27.7368203,2.3295882,-0.141046382,3.4969866,0.452707714,-0.656962182,-0.901821136,-0.099799154,13.370589,1298.4535,PowerLaw,0.999424034,0.000576,0.99354705,0.00645295,0.997492333,0.002507667,0.96708444,0.03291556,0,0,0,0,AGN
3FGL J1151.5+0957,-29.7623577,-27.885943,2.2214894,-1.41734632,3.76257057,-0.497776727,-0.692555787,-0.447386418,-0.750309478,67.7741,1589.9023,PowerLaw,0.999877882,0.000122,0.995637871,0.004362129,0.999881573,0.000118,0.996511196,0.003488804,0,0,0,0,AGN
3FGL J1151.8-6108,-27.4433644,-26.8213867,2.4333627,0.823544542,3.86763292,-0.425750812,-0.06099802,-0.848115061,-0.932233612,0.8997268,1063.8447,PowerLaw,0.045528614,0.954471386,0.625869242,0.374130758,0.753232004,0.246767996,0.671226815,0.328773185,1,0.149,0.025,0,MIXED
3FGL J1155.3-1112,-33.0557218,-27.637467,1.5344934,1.00329942,3.54736065,0.785627273,0.84553255,0.723681491,-0.48726007,49.322224,7846.405,PowerLaw,0.997889121,0.002110879,0.978987134,0.021012866,0.994234362,0.005765638,0.984829032,0.015170968,0,0,0,0,AGN
3FGL J1200.4+0202,-29.7382176,-27.7223855,2.0355177,0.484979799,4.02162135,-0.727265528,-0.335338277,-0.318552262,-0.741719555,62.0972,2072.598,PowerLaw,0.999831379,0.000169,0.987281213,0.012718787,0.98250326,0.01749674,0.997425204,0.002574796,0,0,0,0,AGN
3FGL J1200.9-1432,-29.5657674,-27.7135872,2.2530088,0.152083459,3.996178,-0.923692873,-0.441968611,-0.241205069,-0.573096686,46.56981,1573.3981,PowerLaw,0.999858979,0.000141,0.994073843,0.005926157,0.997851791,0.002148209,0.993115134,0.006884866,0,0,0,0,AGN
3FGL J1203.9-1745,-29.6950736,-27.842394,2.169083,0.810634839,3.87194349,0.543824254,-0.247118109,-0.593485732,-0.999947817,43.654617,1665.5062,PowerLaw,0.995707199,0.004292801,0.915310954,0.084689046,0.846413984,0.153586016,0.872152249,0.127847751,0,0,0,0,AGN
3FGL J1205.9+3315,-27.2235558,-27.9095885,2.714465,0.648408881,3.74940113,-0.936624922,-0.483567982,-0.625345932,-0.312353608,78.42608,562.41113,PowerLaw,0.999695361,0.000305,0.988733871,0.011266129,0.990140918,0.009859082,0.979961169,0.020038831,0,0,0,0,AGN
3FGL J1206.4-7123,-26.0032802,-27.4188253,2.6803238,0.817321084,3.76838085,-0.767790548,-0.788205442,-0.682947509,-0.999966617,-8.841144,487.91864,PowerLaw,0.987761776,0.012238224,0.737227595,0.262772405,0.833951701,0.166048299,0.923634038,0.076365962,0,0.008,0,0,AGN
3FGL J1208.0-6901,-27.2473697,-27.4073964,2.483818,0.736574083,3.64050096,-0.7390378,-0.599498288,-0.682796554,-0.999991081,-6.4823184,771.401,PowerLaw,0.973067643,0.026932357,0.595492026,0.404507974,0.765681638,0.234318362,0.882963043,0.117036957,0,0.208,0,0,AGN
3FGL J1209.9+7607,-28.54088,-28.1137394,2.3979633,-0.300080213,3.72004667,-0.67457432,-0.752187467,-0.274527342,-0.913875019,40.739056,1003.5752,PowerLaw,0.988075356,0.011924644,0.993408934,0.006591066,0.997653522,0.002346478,0.947375806,0.052624194,0,0,0,0,AGN
3FGL J1210.1-2742,-27.0060665,-27.5008598,2.5931532,-2.72862129,4.47963946,-0.739908728,-0.823902525,-0.380056152,-0.814071714,34.27022,680.76825,PowerLaw,0.999976025,2.4e-05,0.996312916,0.003687084,0.999999725,2.75e-07,0.987023265,0.012976735,0,0,0,0,AGN
3FGL J1211.8+6413,-29.1728702,-28.201702,2.433652,-0.021586828,3.63038463,-0.928574789,-0.199334504,-0.714057708,-0.438452801,52.362003,1051.0796,PowerLaw,0.997678175,0.002321825,0.993161576,0.006838424,0.995569183,0.004430817,0.952019145,0.047980855,0,0,0,0,AGN
3FGL J1213.9-4412,-28.1282904,-27.5807449,2.2693622,0.039476065,3.87321315,-0.349726007,-0.714975586,-0.514072706,-0.782652669,18.141966,1135.471,PowerLaw,0.998901671,0.001098329,0.991398009,0.008601991,0.992580835,0.007419165,0.985002615,0.014997385,0,0,0,0,AGN
3FGL J1214.4-2315,-28.4990288,-27.6052425,2.382583,-0.468156169,3.63176538,-0.643848366,-0.73937881,-0.570602621,-0.506514034,38.82177,1134.0687,PowerLaw,0.999745885,0.000254,0.994938095,0.005061905,0.998649102,0.001350898,0.989967128,0.010032872,0,0,0,0,AGN
3FGL J1215.9-1926,-28.2531055,-27.7301464,2.4142911,-2.79740406,3.50343436,-0.808528118,-0.623249313,-0.429707476,-0.913481531,42.649998,931.48193,PowerLaw,0.961754584,0.038245416,0.996183549,0.003816451,0.999994279,5.72e-06,0.928279816,0.071720184,0,0,0,0,AGN
3FGL J1216.6-0557,-27.9771681,-27.5912512,2.483003,0.227915905,4.00193875,-0.74189699,-0.646583066,-0.608058471,-0.99973127,55.85352,847.28436,PowerLaw,0.996428168,0.003571832,0.986914286,0.013085714,0.974650151,0.025349849,0.968704849,0.031295151,0,0,0,0,AGN
3FGL J1220.0-2502,-29.968402,-27.674183,2.2526596,-0.086144008,3.94252486,-0.970919657,0.450098804,-0.757581311,-0.293467238,37.28228,1853.5344,PowerLaw,0.999223696,0.000776,0.994920079,0.005079921,0.998394469,0.001605531,0.982645838,0.017354162,0,0,0,0,AGN
3FGL J1220.1-3715,-30.2486718,-27.7419866,2.046814,-0.236463368,3.73676397,0.475914086,-0.553665225,-0.578135138,-0.229416117,25.2004,2428.5615,PowerLaw,0.999783206,0.000217,0.994977725,0.005022275,0.999062084,0.000938,0.996682997,0.003317003,0,0,0,0,AGN
3FGL J1220.3+6055,-28.9156059,-28.1274496,2.517096,0.10989915,3.90286776,-0.659787122,-0.807828993,-0.8894136,0.571727811,55.79293,942.51276,PowerLaw,0.999937152,6.28e-05,0.995515916,0.004484084,0.999775392,0.000225,0.968319156,0.031680844,0,0,0,0,AGN
3FGL J1221.5-0632,-28.133645,-27.5695383,2.2497928,0.717626209,3.96159039,-0.455876908,-0.498804694,-0.56193584,-0.962601529,55.55176,1255.9484,PowerLaw,0.950701067,0.049298933,0.948878674,0.051121326,0.890396143,0.109603857,0.894140892,0.105859108,0,0,0,0,AGN
3FGL J1222.7+7952,-33.0966152,-28.0044753,1.7372625,-0.752501446,3.84622449,0.997890135,-0.43985811,-0.491392325,-0.112654178,37.173252,7489.31,PowerLaw,0.999789875,0.00021,0.995958721,0.004041279,0.999874801,0.000125,0.996506431,0.003493569,0,0,0,0,AGN
3FGL J1223.0-5622,-25.2689767,-27.25552,2.7757955,0.765482633,3.76664642,-0.72224606,-0.725561189,-0.904382303,-0.727507966,6.276895,390.53,PowerLaw,0.999732115,0.000268,0.888396579,0.111603421,0.896208145,0.103791855,0.967927071,0.032072929,0,0,0,0,AGN
3FGL J1223.2+1215,-29.4657775,-27.8299884,2.2131422,0.590688174,3.67097818,-0.866246922,-0.025507838,-0.613009849,-0.825453506,73.72789,1490.0172,PowerLaw,0.992335657,0.007664343,0.946281663,0.053718337,0.88333006,0.11666994,0.95636228,0.04363772,0,0,0,0,AGN
3FGL J1223.3+0818,-30.4328479,-27.7931976,1.9848448,0.541105758,3.69578523,-0.662893629,-0.161386207,-0.238070209,-0.873926467,70.04557,2455.9136,PowerLaw,0.984837451,0.015162549,0.964153918,0.035846082,0.941774748,0.058225252,0.846095181,0.153904819,0,0,0,0,AGN
3FGL J1225.4-3448,-32.9432161,-27.879168,1.7596995,-1.29344484,3.52407987,-0.346814632,-0.196879621,-0.485942211,0.10738905,27.759865,6984.209,PowerLaw,0.999809667,0.00019,0.995839928,0.004160072,0.999966352,3.36e-05,0.995972442,0.004027558,0,0,0,0,AGN
3FGL J1228.4-0317,-29.1813825,-27.6837939,2.2719634,-6.15931877,3.94317219,-0.222920605,-0.534619276,-0.489754593,-0.686103313,59.07458,1458.8824,PowerLaw,0.999818384,0.000182,0.996457347,0.003542653,0.999999999,5.79e-10,0.993782332,0.006217668,0,0,0,0,AGN
3FGL J1231.6+4825,-28.1485923,-27.732542,2.5151477,-0.103553771,3.79284714,-0.658831975,-0.666763491,-0.853711183,-0.426257845,68.365295,915.55566,PowerLaw,0.99983181,0.000168,0.99391587,0.00608413,0.995780945,0.004219055,0.984046513,0.015953487,0,0,0,0,AGN
3FGL J1231.7-6513,-26.5451935,-26.9568381,2.4243836,1.24640983,3.87351188,-0.525418033,-0.676395497,-0.762230722,-0.95455693,-2.4303267,826.8111,PowerLaw,0.170583123,0.829416877,0.251859908,0.748140092,0.465454348,0.534545652,0.748605385,0.251394615,1,0.984,0.802,0,MIXED
3FGL J1232.3+1701,-31.2160914,-27.7174874,1.8371742,0.083291333,3.71637139,0.592766738,-0.146415576,-0.476391854,-0.433197677,78.97213,3457.008,PowerLaw,0.999804682,0.000195,0.993268257,0.006731743,0.994182711,0.005817289,0.996545265,0.003454735,0,0,0,0,AGN
3FGL J1232.5-3720,-31.408858,-27.7625043,1.9247106,-0.217702307,4.03422984,-0.898235316,-0.230002684,-0.393726952,-0.320592279,25.377394,3936.3057,PowerLaw,0.999856034,0.000144,0.994978791,0.005021209,0.99929314,0.000707,0.997945484,0.002054516,0,0,0,0,AGN
3FGL J1232.8+1332,-27.1776295,-27.5108455,2.6706228,0.352865557,3.92967057,-0.733807454,-0.644095918,-0.796325869,-0.999780005,75.73146,632.69763,PowerLaw,0.991043197,0.008956803,0.97784871,0.02215129,0.940024665,0.059975335,0.952028884,0.047971116,0,0,0,0,AGN
3FGL J1234.7-0437,-33.1772462,-27.7014784,1.6491082,0.392148231,3.86439746,-0.994781774,0.683332999,-0.905019213,0.761281775,57.996407,8848.023,PowerLaw,0.999740103,0.00026,0.995159076,0.004840924,0.998546105,0.001453895,0.982696686,0.017303314,0,0,0,0,AGN
3FGL J1236.5-6154,-28.7080491,-26.6227555,2.3675392,0.191920918,3.98071131,-0.771183414,-0.599287484,-0.804341209,-0.540272103,0.916498,1709.653,PowerLaw,0.961616177,0.038383823,0.963208525,0.036791475,0.983741671,0.016258329,0.898502175,0.101497825,0,0,0,0,AGN
3FGL J1236.6-7050,-29.6317204,-27.3937704,2.2077086,-0.962670512,3.94524964,0.915664531,-0.629289509,-0.701454733,-0.465950613,-8.00995,2018.477,PowerLaw,0.999139152,0.000861,0.992365299,0.007634701,0.99984157,0.000158,0.989581415,0.010418585,0,0,0,0,AGN
3FGL J1239.1-1158,-24.5282061,-27.613813,3.0667129,1.06645315,3.90851458,-0.840423301,-0.871620823,-0.480918005,-0.657962565,50.781433,270.1581,PowerLaw,0.999714851,0.000285,0.963952169,0.036047831,0.972088266,0.027911734,0.960152617,0.039847383,0,0,0,0,AGN
3FGL J1240.3-7149,-30.3105769,-27.3137252,1.9647563,-1.26289346,4.24996645,-0.725082438,-0.624527707,-0.429280996,-0.295746683,-8.97308,3672.5571,PowerLaw,0.999757478,0.000243,0.994174834,0.005825166,0.999981354,1.86e-05,0.998747786,0.001252214,0,0,0,0,AGN
3FGL J1244.2-6227,-28.0523013,-26.4926388,2.3239348,1.08450052,3.71101563,0.999862362,-0.600449807,-0.699816911,-0.896052976,0.40676183,1603.8085,PowerLaw,0.068166859,0.931833141,0.452082736,0.547917264,0.596163872,0.403836128,0.407933543,0.592066457,1,0.674,0.174,0.956,MIXED
3FGL J1244.3-5515,-26.1019364,-27.3111363,2.6200912,-0.08343748,3.83372454,-0.573328195,-0.732969357,-0.829407806,-0.570941115,7.60084,535.5295,PowerLaw,0.999429016,0.000571,0.989783736,0.010216264,0.995752668,0.004247332,0.982995241,0.017004759,0,0,0,0,AGN
3FGL J1249.1-2808,-29.8617286,-27.6676932,2.066672,-0.737060114,3.9087166,-0.776826589,-0.486915469,-0.459626674,-0.477511983,34.72543,2234.5183,PowerLaw,0.999815248,0.000185,0.995645296,0.004354704,0.999676289,0.000324,0.998202148,0.001797852,0,0,0,0,AGN
3FGL J1249.5-0546,-29.1016324,-27.4270286,2.4129112,-0.507983998,3.96259976,0.97722051,-0.90673942,-0.13091291,-0.770251175,57.089054,1453.2872,PowerLaw,0.999836638,0.000163,0.995531006,0.004468994,0.999749347,0.000251,0.98672363,0.01327637,0,0,0,0,AGN
3FGL J1250.2-0233,-35.1643389,-27.5384661,1.0975342,-0.314400108,3.27593634,-0.998633269,-0.550879258,0.740654103,0.823254386,60.30657,33148.875,PowerLaw,0.992613878,0.007386122,0.995901562,0.004098438,0.999983094,1.69e-05,0.895875576,0.104124424,0,0,0,0,AGN
3FGL J1251.0-4943,-30.2791895,-27.5525593,2.0301764,0.538534736,3.5907141,0.694275128,-0.342966255,-0.294319808,-0.800994478,13.140263,2773.8657,PowerLaw,0.991286316,0.008713684,0.959256958,0.040743042,0.961414168,0.038585832,0.960166198,0.039833802,0,0,0,0,AGN
3FGL J1256.1-5703,-25.9895088,-27.1008434,2.6924982,1.18601407,3.93329984,-0.691717582,-0.755580082,-0.874423629,-0.87856252,5.815334,541.2132,PowerLaw,0.79071918,0.20928082,0.5751173,0.4248827,0.629999814,0.370000186,0.856407077,0.143592923,0,0.27,0.004,0,AGN
3FGL J1257.0-6338,-28.4694757,-26.5280615,2.2433429,-0.039495895,4.74945657,-0.902108952,-0.142651414,-0.571179758,-0.792117402,-0.7705996,2113.7246,PowerLaw,0.998336605,0.001663395,0.978337488,0.021662512,0.998502062,0.001497938,0.933052888,0.066947112,0,0,0,0,AGN
3FGL J1258.4+2123,-28.0341917,-27.5677162,2.6436985,1.06380757,3.76844225,-0.866945652,-0.999979526,0.999743204,-0.645417461,84.03823,814.4768,PowerLaw,0.998700127,0.001299873,0.985516926,0.014483074,0.997795661,0.002204339,0.958024657,0.041975343,0,0,0,0,AGN
3FGL J1259.3-8151,-28.0996646,-27.5003202,2.4389155,0.590226464,3.782166,-0.715369676,-0.599272609,-0.666481385,-0.876556917,-18.99344,1022.2491,PowerLaw,0.991783248,0.008216752,0.947198597,0.052801403,0.917906744,0.082093256,0.938186641,0.061813359,0,0,0,0,AGN
3FGL J1259.5-3231,-25.7758577,-27.4398045,2.7141607,-3.29947598,4.12045552,-0.806441249,-0.728480498,-0.729782944,-0.999882604,30.32182,441.6026,PowerLaw,0.997540485,0.002459515,0.996321457,0.003678543,0.999999086,9.14e-07,0.983099876,0.016900124,0,0,0,0,AGN
3FGL J1301.5+3333,-28.3511973,-27.8367577,2.3971708,0.998634372,4.14245996,-0.380163214,-0.540637682,-0.771906988,-0.999971597,83.20579,1048.1406,PowerLaw,0.992054332,0.007945668,0.861673438,0.138326562,0.746412248,0.253587752,0.907966692,0.092033308,0,0,0,0,AGN
3FGL J1304.6+1200,-28.2756216,-27.7458936,2.3732214,0.816916617,3.96355374,-0.355083026,-0.567652658,-0.944787196,-0.898725077,74.56194,971.0192,PowerLaw,0.852948359,0.147051641,0.900262984,0.099737016,0.723642457,0.276357543,0.885667984,0.114332016,0,0,0,0,AGN
3FGL J1306.8-4031,-25.7836046,-27.4996912,2.540673,-1.14780721,3.7791423,-0.707543392,-0.685645204,-0.693704255,-0.915042654,22.243616,561.4593,PowerLaw,0.993419237,0.006580763,0.994917826,0.005082174,0.999491247,0.000509,0.955336338,0.044663662,0,0,0,0,AGN
3FGL J1308.7-5738,-26.5312707,-27.0764853,2.6785476,-2.0463673,3.52117111,-0.800945686,-0.842576345,-0.60331736,-0.674059128,5.153725,624.8902,PowerLaw,0.998982629,0.001017371,0.995829935,0.004170065,0.999972198,2.78e-05,0.967754825,0.032245175,0,0,0,0,AGN
3FGL J1309.0+0347,-30.3275666,-27.9382868,2.085472,1.00580305,3.75973029,-0.603999868,-0.098955548,-0.278494606,-0.999404186,66.287125,1972.8096,PowerLaw,0.848135579,0.151864421,0.800397213,0.199602787,0.770685822,0.229314178,0.776519778,0.223480222,0,0.001,0,0,AGN
3FGL J1311.8-6230,-26.61365,-26.173276,2.458425,-0.250679073,3.83271916,-0.602564069,-0.779402582,-0.63245219,-0.748752887,0.27097604,1141.623,PowerLaw,0.717011049,0.282988951,0.975339103,0.024660897,0.992804104,0.007195896,0.62847891,0.37152109,0,0,0,0.025,AGN
3FGL J1312.3+8513,-27.7263875,-27.8694331,2.5684013,0.299651453,3.36557003,-0.760111262,-0.689613734,-0.706010848,-0.266836835,31.882471,730.5022,PowerLaw,0.999497359,0.000503,0.990530068,0.009469932,0.988738605,0.011261395,0.966633678,0.033366322,0,0,0,0,AGN
3FGL J1315.7-0732,-29.2806576,-27.5090053,2.0191858,-1.63682725,4.28331728,-0.225576772,-0.487078688,-0.675334022,-0.17226304,54.825226,2099.5554,PowerLaw,0.999604274,0.000396,0.996123959,0.003876041,0.999993434,6.57e-06,0.994175573,0.005824427,0,0,0,0,AGN
3FGL J1316.2-6446,-24.3286444,-26.7710729,2.788639,0.50726425,4.66424352,-0.762435939,-0.762268266,-0.899460175,-0.558348156,-2.0252612,383.14154,PowerLaw,0.999969588,3.04e-05,0.969123602,0.030876398,0.996458858,0.003541142,0.982244037,0.017755963,0,0,0,0,AGN
3FGL J1323.2-3901,-27.7750819,-27.4433554,2.5226324,-0.405631272,3.57058116,-0.618817357,-0.769127838,-0.605500983,-0.793946857,23.431288,882.842,PowerLaw,0.998755375,0.001244625,0.99317225,0.00682775,0.995448928,0.004551072,0.981178456,0.018821544,0,0,0,0,AGN
3FGL J1325.2-5411,-27.428128,-27.1285447,2.4746485,0.935741336,3.45589956,-0.312498775,-0.632450187,-0.792084755,-0.999981495,8.357875,960.79926,PowerLaw,0.336829407,0.663170593,0.432210536,0.567789464,0.418109893,0.581890107,0.72859508,0.27140492,1,0.724,0.965,0,MIXED
3FGL J1326.2-4651,-26.2733157,-27.1900213,2.6946251,-1.54863641,3.7122363,0.997776352,-0.83589715,-0.999854049,0.998419554,15.602569,530.5989,PowerLaw,0.999202586,0.000797,0.996105841,0.003894159,0.999999396,6.04e-07,0.950454152,0.049545848,0,0,0,0,AGN
3FGL J1329.1-0536,-29.2958927,-27.2507768,2.3515882,-0.336746036,3.92453678,-0.517743137,-0.615288258,-0.527374989,-0.732993894,56.013855,1727.6458,PowerLaw,0.999886637,0.000113,0.994653678,0.005346322,0.997446493,0.002553507,0.994995146,0.005004854,0,0,0,0,AGN
3FGL J1330.4+5641,-25.9462059,-27.9688487,2.995564,-0.047494099,3.91382466,-0.661621553,-0.937693695,-0.067844088,-0.62908228,59.629963,341.9843,PowerLaw,0.999986013,1.4e-05,0.994626632,0.005373368,0.999755991,0.000244,0.993826814,0.006173186,0,0,0,0,AGN
3FGL J1333.8-4417,-26.7125233,-27.3217894,2.6865215,-1.66324273,3.86720366,-0.762955222,-0.88363747,-0.146291482,-0.870736314,17.927818,610.4397,PowerLaw,0.999004387,0.000996,0.995824201,0.004175799,0.999986568,1.34e-05,0.969013848,0.030986152,0,0,0,0,AGN
3FGL J1334.3-4152,-32.4342778,-27.5653434,2.0063736,-0.050929466,3.65062214,-0.15047451,-0.999839546,0.997188433,-0.622813696,20.293913,5585.3965,PowerLaw,0.999645039,0.000355,0.99484217,0.00515783,0.999830503,0.000169,0.995933921,0.004066079,0,0,0,0,AGN
3FGL J1335.1-5655,-28.3424263,-26.9933074,2.337999,0.554574129,4.19256716,-0.498945154,-0.682970224,-0.453876966,-0.936345946,5.4412484,1558.586,PowerLaw,0.992694865,0.007305135,0.956849884,0.043150116,0.970824997,0.029175003,0.945679401,0.054320599,0,0,0,0,AGN
3FGL J1335.2-4056,-26.1451403,-27.3104044,2.679862,0.197310657,3.9205432,-0.745298416,-0.809049865,-0.684635646,-0.423122135,21.182281,552.63385,PowerLaw,0.999792136,0.000208,0.993291435,0.006708565,0.996858618,0.003141382,0.989264282,0.010735718,0,0,0,0,AGN
3FGL J1342.4-6904,-27.4931126,-27.1284731,2.6378024,-0.877778635,3.50575287,-0.71757832,-0.842360354,-0.418693641,-0.745199487,-6.6518083,815.3418,PowerLaw,0.998982629,0.001017371,0.990789042,0.009210958,0.999441395,0.000559,0.984013878,0.015986122,0,0,0,0,AGN
3FGL J1345.1+1949,-27.5401101,-27.8123014,2.6026273,-0.383180417,3.80327592,-0.797491082,-0.699365569,-0.52052663,-0.685105442,75.68767,666.0558,PowerLaw,0.999943459,5.65e-05,0.994342979,0.005657021,0.998761968,0.001238032,0.992321395,0.007678605,0,0,0,0,AGN
3FGL J1346.2-2608,-28.0839066,-27.6997773,2.3257587,0.750868439,3.81818314,-0.643300584,-0.588667923,-0.603804159,-0.898702754,35.12118,973.01984,PowerLaw,0.969289897,0.030710103,0.938297436,0.061702564,0.867393651,0.132606349,0.942630471,0.057369529,0,0,0,0,AGN
3FGL J1348.5-7150,-27.0049841,-27.3518038,2.6377401,0.418536767,4.06264588,-0.76062728,-0.83708665,-0.239202307,-0.71616976,-9.465131,656.77026,PowerLaw,0.999771412,0.000229,0.982992124,0.017007876,0.996849298,0.003150702,0.993210238,0.006789762,0,0,0,0,AGN
3FGL J1348.5-5833,-25.3478567,-26.8987906,2.793113,0.081037259,3.87592119,-0.821805323,-0.823472949,-0.367592692,-0.832519761,3.4842227,465.89874,PowerLaw,0.999465853,0.000534,0.982181995,0.017818005,0.996320695,0.003679305,0.961630835,0.038369165,0,0,0,0,AGN
3FGL J1351.1-2743,-29.079292,-27.60259,2.382026,-1.42191495,3.89144758,-0.473227956,-0.882765875,-0.654695374,-0.099580917,33.307255,1357.408,PowerLaw,0.999695716,0.000304,0.996139377,0.003860623,0.999986324,1.37e-05,0.99000476,0.00999524,0,0,0,0,AGN
3FGL J1351.8-1524,-29.2106333,-27.5821987,2.4004219,-0.21856032,3.97100609,-0.896011591,-0.621963449,-0.574314107,-0.343369909,45.01056,1336.1552,PowerLaw,0.99992938,7.06e-05,0.995234861,0.004765139,0.999181433,0.000819,0.995452208,0.004547792,0,0,0,0,AGN
3FGL J1400.2-2413,-28.8132425,-27.6443041,2.1566541,1.18961393,3.91661656,-0.683467467,-0.267559712,-0.649529721,-0.999997528,36.022175,1365.8347,PowerLaw,0.685199783,0.314800217,0.66328503,0.33671497,0.499585639,0.500414361,0.671316131,0.328683869,0,0.061,0.586,0,MIXED
3FGL J1402.7-3240,-28.1136868,-27.7066958,2.443047,-0.36669593,3.82070236,-0.661391999,-0.730537659,-0.782619016,-0.564820244,27.846737,876.8141,PowerLaw,0.999519298,0.000481,0.994376095,0.005623905,0.997728943,0.002271057,0.986099012,0.013900988,0,0,0,0,AGN
3FGL J1403.1+1304,-29.3274737,-27.9339343,2.2657087,0.812050699,3.8461571,-0.650278532,-0.42509273,-0.765147239,-0.999948804,68.118645,1299.6263,PowerLaw,0.946855337,0.053144663,0.843318587,0.156681413,0.66533013,0.33466987,0.861714711,0.138285289,0,0,0.001,0,AGN
3FGL J1404.3-5241,-28.2030391,-27.288028,2.3515742,0.833639943,4.00670845,-0.784636341,-0.32502523,-0.880815685,-0.665538644,8.603477,1121.8455,PowerLaw,0.971848082,0.028151918,0.916663553,0.083336447,0.88145676,0.11854324,0.949050856,0.050949144,0,0,0,0,AGN
