Source_Name_3FGL,Flux_Density_log,Unc_Energy_Flux100_log,Spec_index,signif_curv_log,variability_index__log,hr12,hr23,hr34,hr45,GLAT_3FGL,Category_3FGL,Class_3FGL,Pivot_Energy,Spectrum Type,Assoc1,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,TimesinTraining,GLON_3FGL,Flags_3FGL
3FGL J1617.3-2519,-26.1960426,-27.04650479,2.5906737,0.995709232,3.754930269,-0.614001688,-0.834365442,-0.673743862,-0.996056686,17.80557,AGN,bcu,604.9549,PowerLaw,PMN J1617-2537,0.868868835,0.131131165,0.830888561,0.169111439,0.651744853,0.348255147,0.741957944,0.258042056,282,350.9052,0
3FGL J1617.4-5846,-25.1344393,-27.10658819,2.6088374,0.479169618,4.85797933,-0.686469474,-0.762041119,-0.691371415,-0.986925552,-5.893503,AGN,fsrq,529.1676,PowerLaw,MRC 1613-586,0.999421506,5.78E-04,0.961883145,0.038116855,0.994479705,0.005520295,0.981508586,0.018491414,318,327.01147,0
3FGL J1617.8+5137,-25.84638254,-27.98855429,2.6988063,0.68163426,4.884582911,-0.704104546,-0.783660695,-0.995587922,0.794365183,44.485577,AGN,fsrq,415.73007,PowerLaw,TXS 1616+517,0.999990382,9.62E-06,0.991706957,0.008293043,0.99990857,9.14E-05,0.99037869,0.00962131,279,79.93541,0
3FGL J1625.0+5651,-29.15117428,-28.07295525,2.3897307,-0.090825606,3.572007575,0.999737088,-0.833463659,-0.512654717,-0.740699231,42.21691,AGN,bll,1145.5466,PowerLaw,SBS 1623+569,0.967281938,0.032718062,0.989106984,0.010893016,0.994352557,0.005647443,0.95875329,0.04124671,279,86.59829,0
3FGL J1625.9+4125,-26.6359422,-27.80833519,2.7009478,-0.245474619,4.142851353,-0.638583981,-0.807241891,-0.581471047,-0.99926738,44.212902,AGN,fsrq,546.61255,PowerLaw,B3 1624+414,0.999787604,2.12E-04,0.990581734,0.009418266,0.997528536,0.002471464,0.996131465,0.003868535,315,65.52727,0
3FGL J1626.1+3512,-32.91963412,-27.95497975,1.6999491,-0.76202753,3.508538714,-0.999902153,0.999746964,-0.144139852,-0.50339024,43.911106,AGN,bll,6340.6963,PowerLaw,RGB J1626+352,0.999909259,9.07E-05,0.990964511,0.009035489,0.999448936,5.51E-04,0.998185786,0.001814214,301,56.895153,0
3FGL J1626.4-7640,-30.88465429,-27.57255638,1.9903053,-1.582803479,3.896439877,-0.790186001,-0.317284637,-0.56586225,-0.374196487,-18.806149,AGN,bcu,3709.1162,PowerLaw,PKS 1619-765,0.999792823,2.07E-04,0.990927172,0.009072828,0.999964497,3.55E-05,0.99854906,0.00145094,315,314.2605,0
3FGL J1628.2+7703,-28.52982261,-28.09134518,2.4490993,-2.567994128,3.850406079,-0.558708422,-0.71948594,-0.675157324,-0.568802005,34.12623,AGN,bcu,900.6482,PowerLaw,6C B163030.4+771303,0.999728278,2.72E-04,0.992630786,0.007369214,0.999996122,3.88E-06,0.973530547,0.026469453,320,110.247505,0
3FGL J1630.7+5222,-28.86569274,-27.57413873,1.9721437,0.527584447,4.288533835,-0.528957061,-0.408415564,-0.552321548,-0.487706091,42.39146,AGN,bll,1818.7412,PowerLaw,TXS 1629+524,0.999866283,1.34E-04,0.988298753,0.011701247,0.990583456,0.009416544,0.996854748,0.003145252,285,80.4191,0
3FGL J1630.8+1047,-25.53764098,-27.52578257,2.8045275,0.545228094,3.863904519,-0.566732506,-0.932260151,-0.569151595,-0.682772601,36.063965,AGN,bcu,394.5065,PowerLaw,MG1 J163119+1051,0.999943934,5.61E-05,0.98221437,0.01778563,0.983471966,0.016528034,0.978085648,0.021914352,301,26.45887,0
3FGL J1636.7+2624,-30.49587917,-27.8543116,2.039251,0.543808247,3.617934455,0.842886037,-0.586550357,-0.368174979,-0.618428674,40.149338,AGN,bcu,2486.3137,PowerLaw,NVSS J163651+262657,0.999786162,2.14E-04,0.977876266,0.022123734,0.971744906,0.028255094,0.995252825,0.004747175,306,45.74609,0
3FGL J1637.1+1314,-30.40058482,-27.60931403,2.2210689,0.185767363,3.456898594,-0.880850143,-0.76865064,-0.154787959,-0.277627733,35.701996,AGN,bll,2324.3958,PowerLaw,1RXS J163717.1+131418,0.999822076,1.78E-04,0.990258785,0.009741215,0.995573003,0.004426997,0.992879986,0.007120014,299,29.998625,0
3FGL J1637.6-3449,-31.32743694,-27.13439424,1.7320874,1.062745428,3.672400672,-0.999969371,0.999942143,-0.434773583,-0.284438835,8.179852,AGN,bcu,6192.929,PowerLaw,NVSS J163750-344915,0.992891227,0.007108773,0.854874853,0.145125147,0.907677139,0.092322861,0.95772267,0.04227733,294,346.72406,0
3FGL J1637.7+4715,-25.52282789,-27.61907575,2.367525,0.654890019,6.332241612,-0.608852223,-0.684432179,-0.626272164,-0.771564896,41.88488,AGN,fsrq,596.11316,PowerLaw,4C +47.44,0.999955374,4.46E-05,0.990604537,0.009395463,0.999842912,1.57E-04,0.994865661,0.005134339,306,73.402916,0
3FGL J1637.8+7325,-32.17586249,-28.23624949,1.9125761,-0.054989528,3.466279817,-0.917713306,-0.119841124,-0.075710015,-0.719598218,35.22586,AGN,bll,4205.9897,PowerLaw,RX J1637.9+7326,0.982560402,0.017439598,0.98834183,0.01165817,0.992393054,0.007606946,0.959148869,0.040851131,280,105.974014,0
3FGL J1637.9+5719,-25.74992046,-27.96489848,2.8050401,-2.005128968,4.815872019,-0.843433891,-0.697953652,-0.861076873,-0.675590285,40.396515,AGN,fsrq,402.58286,PowerLaw,OS 562,0.999992884,7.12E-06,0.992324543,0.007675457,0.999997849,2.15E-06,0.995482841,0.004517159,306,86.632065,0
3FGL J1639.8+4125,-28.09373125,-27.76333359,2.541871,0.502881734,4.144828846,-0.623759978,-0.712837425,-0.770336414,-0.999709267,41.610943,AGN,fsrq,874.1383,PowerLaw,MG4 J163918+4127,0.999479089,5.21E-04,0.976549976,0.023450024,0.951128154,0.048871846,0.979573557,0.020426443,290,65.56998,0
3FGL J1640.9+1142,-29.58264734,-27.58576452,2.295563,-0.591122683,3.600323011,-0.649906483,-0.699348026,-0.260582571,-0.85573008,34.207714,AGN,bcu,1735.5444,PowerLaw,TXS 1638+118,0.99843268,0.00156732,0.991595872,0.008404128,0.997944924,0.002055076,0.95895634,0.04104366,313,28.767603,0
3FGL J1641.8-0619,-28.22428332,-26.90141979,2.3158844,-2.239763263,4.198774095,0.494114409,-0.637448516,-0.602223973,-0.55601417,25.077227,AGN,bll,1671.0013,PowerLaw,TXS 1639-062,0.999557602,4.42E-04,0.992236175,0.007763825,0.99999271,7.29E-06,0.981600838,0.018399162,325,10.821184,0
3FGL J1642.9+3950,-26.69577451,-26.75704286,2.4474034,-1.29723934,5.307823985,-0.682447679,-0.680094096,-0.693428954,-0.704510972,40.948936,AGN,FSRQ,1156.738,PowerLaw,3C 345,0.999887639,1.12E-04,0.992142279,0.007857721,0.999990482,9.52E-06,0.98726054,0.01273946,307,63.506268,0
3FGL J1643.6-0642,-30.92092458,-27.04726439,2.071314,0.02488079,3.899494754,-0.884178857,-0.670857344,-0.460728911,-0.309691847,24.477627,AGN,bcu,4385.712,PowerLaw,NVSS J164328-064619,0.999752172,2.48E-04,0.99015199,0.00984801,0.996459143,0.003540857,0.994059088,0.005940912,285,10.758785,0
3FGL J1645.2-5747,-27.17682235,-27.09297387,2.674888,-1.402837935,3.632258228,-0.788042088,-0.84037241,-0.505697923,-0.730335043,-7.914102,AGN,bcu,735.96674,PowerLaw,AT20G J164513-575122,0.999143089,8.57E-04,0.989139305,0.010860695,0.999826975,1.73E-04,0.966928676,0.033071324,323,330.23386,24
3FGL J1645.9+6336,-26.10868618,-28.0320672,2.685637,-0.931298487,4.604750198,-0.717589562,-0.805461151,-0.699149935,-0.828479167,37.903603,AGN,fsrq,452.77658,PowerLaw,TXS 1645+635,0.999981022,1.90E-05,0.992146753,0.007853247,0.999919204,8.08E-05,0.997965188,0.002034812,289,94.18154,0
3FGL J1647.1-6438,-29.23868071,-27.5830388,2.1893394,-2.933821326,4.216846889,-0.445363317,-0.661971877,-0.61685751,-0.46872856,-12.4343815,AGN,bcu,1771.468,PowerLaw,PMN J1647-6437,0.999931466,6.85E-05,0.991542919,0.008457081,0.999999312,6.88E-07,0.998966108,0.001033892,308,324.99182,0
3FGL J1647.4+4950,-25.50421805,-27.69307962,2.4290934,0.853473566,4.887741973,-0.62753103,-0.718362641,-0.691663656,-0.654406897,40.089558,AGN,bcu,566.27625,PowerLaw,SBS 1646+499,0.999966522,3.35E-05,0.985150452,0.014849548,0.993356615,0.006643385,0.994021984,0.005978016,292,76.65127,0
3FGL J1648.5-4829,-27.90592399,-26.42591152,2.4381382,0.239525196,3.879551878,0.793438344,-0.942944358,-0.302300809,-0.598328572,-2.3087442,AGN,bcu,1458.1246,PowerLaw,PMN J1648-4826,0.990419778,0.009580222,0.948855062,0.051144938,0.995108824,0.004891176,0.888582876,0.111417124,303,337.6986,520
3FGL J1649.4+5238,-27.94944326,-27.84944868,2.2187943,0.981070399,4.312613371,-0.328150047,-0.544940002,-0.676887537,-0.741858002,39.530067,AGN,bll,1061.069,PowerLaw,87GB 164812.2+524023,0.998950652,0.001049348,0.959037526,0.040962474,0.938477715,0.061522285,0.933144569,0.066855431,314,80.242035,0
3FGL J1650.2-5044,-26.28670202,-26.66099142,2.2956884,0.309620726,5.405444136,-0.65521868,-0.696946921,-0.566016597,-0.604759187,-3.9588904,AGN,bcu,1186.9763,PowerLaw,PMN J1650-5044,0.999648928,3.51E-04,0.972320278,0.027679722,0.999610599,3.89E-04,0.979049211,0.020950789,293,336.13638,0
3FGL J1650.8+0830,-25.76774131,-27.49777365,2.6592116,0.640418752,4.254526162,-0.686583819,-0.801730059,-0.633944887,-0.999946791,30.632961,AGN,fsrq,462.24756,PowerLaw,MG1 J165034+0824,0.999778163,2.22E-04,0.974802826,0.025197174,0.966497913,0.033502087,0.985606959,0.014393041,322,26.613071,0
3FGL J1651.6+7219,-32.56782457,-28.14116622,1.8000903,0.346585638,3.739408582,-0.725286532,-0.473798031,-0.075753807,-0.403655579,34.707714,AGN,bll,5460.281,PowerLaw,RX J1651.6+7218,0.999658161,3.42E-04,0.987910595,0.012089405,0.993092468,0.006907532,0.995303656,0.004696344,323,104.26097,0
3FGL J1653.9+3945,-26.88711771,-26.15703209,1.7163465,-1.141275446,5.527315069,-0.368214184,-0.442695421,-0.293926423,-0.299175301,38.85034,AGN,BLL,2054.809,PowerLaw,Mkn 501,0.985709758,0.014290242,0.992706435,0.007293565,0.999994968,5.03E-06,0.972805943,0.027194057,293,63.59341,0
3FGL J1656.0+2044,-27.16292098,-27.69290939,2.4928627,-0.16966185,4.496438216,-0.606574358,-0.754539231,-0.552277003,-0.66022598,34.27009,AGN,bcu,706.35095,PowerLaw,MG2 J165546+2043,0.999996053,3.95E-06,0.99243937,0.00756063,0.999460367,5.40E-04,0.99913003,8.70E-04,324,40.53818,0
3FGL J1656.2-3303,-24.19689199,-26.89897876,2.7781816,0.953926767,5.174878812,-0.737659208,-0.784052748,-0.891876048,-0.999942995,6.3443346,AGN,fsrq,387.371,PowerLaw,Swift J1656.3-3302,0.999837185,1.63E-04,0.955107488,0.044892512,0.983943943,0.016056057,0.966527433,0.033472567,292,350.59003,0
3FGL J1656.8-2010,-29.52292393,-27.18499568,1.9609736,1.293643924,3.868644684,0.999951964,-0.425385099,-0.502572546,-0.807577006,14.072695,AGN,bcu,2576.671,PowerLaw,1RXS J165655.0-201049,0.637064402,0.362935598,0.598535185,0.401464815,0.676488827,0.323511173,0.397577597,0.602422403,305,1.0659437,0
3FGL J1656.9+6008,-26.63832535,-28.00803799,2.6227639,-0.265095168,4.143284874,-0.675829549,-0.768029268,-0.739495932,-0.527264761,37.41951,AGN,fsrq,546.8917,PowerLaw,87GB 165604.4+601702,0.99995286,4.71E-05,0.991257816,0.008742184,0.999259686,7.40E-04,0.996997208,0.003002792,298,89.546394,0
3FGL J1657.7+4807,-25.37660777,-27.70096719,2.4755068,0.372811536,5.590311379,-0.641300658,-0.727268477,-0.715172239,-0.574701303,38.48882,AGN,fsrq,536.2205,PowerLaw,4C +48.41,0.999992272,7.73E-06,0.992114241,0.007885759,0.999785384,2.15E-04,0.9974238,0.0025762,324,74.35521,0
3FGL J1658.3+6149,-31.13243493,-28.12739435,2.0286775,-0.763213764,3.509098567,-0.830545992,-0.437862411,-0.426456094,-0.347336461,36.936916,AGN,bll,2922.9292,PowerLaw,NVSS J165808+615001,0.999622794,3.77E-04,0.992398007,0.007601993,0.999409392,5.91E-04,0.996608704,0.003391296,291,91.5833,0
3FGL J1659.4+2631,-27.12998774,-27.74424552,2.7097592,0.374842107,3.850868895,-0.731085943,-0.634259928,-0.803145905,-0.388255291,35.27139,AGN,fsrq,552.0605,PowerLaw,4C +26.51,0.999740834,2.59E-04,0.988898898,0.011101102,0.992250764,0.007749236,0.955019193,0.044980807,274,47.543877,0
3FGL J1659.7-3132,-28.13677811,-26.97685934,2.4021165,0.376486248,3.654336559,-0.604276771,-0.807861243,-0.321939939,-0.853760363,6.685686,AGN,bcu,1317.2172,PowerLaw,NVSS J165949-313047,0.955529905,0.044470095,0.961349485,0.038650515,0.963681847,0.036318153,0.841046651,0.158953349,307,352.24042,0
3FGL J1700.1+6829,-24.74260171,-27.50467705,2.398081,1.097765931,6.901365951,-0.624321446,-0.682040506,-0.688123883,-0.812568281,35.203964,AGN,fsrq,544.3224,PowerLaw,TXS 1700+685,0.999618649,3.81E-04,0.990842211,0.009157789,0.999812343,1.88E-04,0.978828107,0.021171893,299,99.54166,0
3FGL J1702.6+3116,-33.1775932,-27.554091,1.3961254,1.045948231,3.603117242,-0.853794541,0.999079854,0.124394643,0.090419942,35.759243,AGN,bll,9251.363,PowerLaw,RX J1702.6+3115,0.986240069,0.013759931,0.976029834,0.023970166,0.98805451,0.01194549,0.981288965,0.018711035,299,53.40332,0
3FGL J1703.6-6211,-24.56315052,-27.24990956,2.472968,0.900906682,6.130276604,-0.66470076,-0.69789863,-0.678075011,-0.900723925,-12.429903,AGN,fsrq,513.71594,PowerLaw,MRC 1659-621,0.999270821,7.29E-04,0.982751104,0.017248896,0.999306656,6.93E-04,0.973650004,0.026349996,318,328.13416,0
3FGL J1704.0+7646,-27.07816561,-28.03009534,2.5738003,-0.405908857,4.757843547,-0.699877262,-0.730692533,-0.717432125,-0.99986808,32.400974,AGN,bcu,587.37317,PowerLaw,NVSS J170357+764611,0.999966156,3.38E-05,0.991712579,0.008287421,0.999455415,5.45E-04,0.995215605,0.004784395,271,108.93418,0
3FGL J1705.5+7134,-28.95926206,-28.12631909,2.446654,-1.499498491,3.497000349,-0.72994632,-0.785082713,-0.087771204,-0.999948706,33.919388,AGN,bll,994.17413,PowerLaw,GB6 J1704+7138,0.99873118,0.00126882,0.992646584,0.007353416,0.999857559,1.42E-04,0.939633181,0.060366819,307,102.98845,0
3FGL J1711.5-5029,-27.44074586,-26.98232276,2.5580852,-0.877867741,3.996090403,-0.662436178,-0.922437008,-0.660717012,-0.119466835,-6.4717183,AGN,bcu,918.25037,PowerLaw,PMN J1711-5028,0.999199157,8.01E-04,0.987720285,0.012279715,0.999920356,7.96E-05,0.950938236,0.049061764,303,338.41992,1
3FGL J1711.6+8846,-33.10162068,-27.8089166,1.5701907,0.572678667,3.655288466,-0.938782429,0.413334433,-0.0516164,-0.187217808,27.63994,AGN,bcu,8835.518,PowerLaw,1RXS J171643.8+884414,0.999643898,3.56E-04,0.983563385,0.016436615,0.991347019,0.008652981,0.997026881,0.002973119,299,121.67736,0
3FGL J1712.6+2932,-32.58281896,-27.60884728,1.5752255,0.777458595,3.604677237,0.330912963,0.998910097,-0.646454016,0.198347751,33.254005,AGN,bll,7099.463,PowerLaw,RX J1712.8+2931,0.997945829,0.002054171,0.97733428,0.02266572,0.984209086,0.015790914,0.98681066,0.01318934,304,51.9841,0
3FGL J1714.1-2029,-33.71547151,-27.23205897,1.3439789,0.402694607,3.810161649,-0.999993272,0.999120295,0.394044297,0.062049559,10.5877285,AGN,bcu,18431.264,PowerLaw,1RXS J171405.2-202747,0.999611012,3.89E-04,0.979797468,0.020202532,0.999358408,6.42E-04,0.995521666,0.004478334,300,3.195659,0
3FGL J1716.7-8112,-31.45869121,-27.8085052,2.0600312,-3.748394242,3.737730021,-0.812843754,-0.955209195,0.76411221,-0.736710082,-23.332682,AGN,bcu,3406.079,PowerLaw,1RXS J171712.6-811501,0.999907951,9.20E-05,0.993188155,0.006811845,0.999999953,4.68E-08,0.997209656,0.002790344,306,311.6945,0
3FGL J1717.4-5157,-26.72728835,-26.9314444,2.493801,0.925752429,5.950299265,-0.553354458,-0.701298125,-0.694209115,-0.974841537,-8.078916,AGN,fsrq,938.11053,PowerLaw,PMN J1717-5155,0.998498211,0.001501789,0.968840711,0.031159289,0.99797656,0.00202344,0.949215911,0.050784089,299,337.73325,0
3FGL J1717.8-3342,-24.86548546,-26.15812644,2.5353618,1.05567556,5.734699513,-0.674780004,-0.781640892,-0.676071495,-0.816252406,2.3586578,AGN,bll,784.95026,PowerLaw,TXS 1714-336,0.838795398,0.161204602,0.95702038,0.04297962,0.99608216,0.00391784,0.824266104,0.175733896,294,352.7616,0
3FGL J1718.1-3056,-27.51203747,-26.7319198,2.3743284,0.643725817,3.820194824,-0.428297812,-0.854336262,-0.673845018,-0.541556615,3.890689,AGN,bcu,1228.5718,PowerLaw,PMN J1718-3056,0.991744529,0.008255471,0.928940626,0.071059374,0.948567,0.051433,0.803426697,0.196573303,296,355.06046,0
3FGL J1719.2+1744,-28.09994477,-27.2988621,2.0426807,-0.75519711,6.175042606,-0.507307555,-0.504588134,-0.531141928,-0.423448141,28.086935,AGN,bll,1614.2139,PowerLaw,PKS 1717+177,0.999956841,4.32E-05,0.993272891,0.006727109,0.999998504,1.50E-06,0.997491622,0.002508378,314,39.51788,0
3FGL J1719.3+1206,-30.7439946,-27.49272877,2.0776455,0.48413093,3.414657848,-0.367275878,-0.684921445,-0.275337515,-0.380687917,25.836733,AGN,bcu,3297.8757,PowerLaw,1RXS J171921.2+120711,0.999639657,3.60E-04,0.982682089,0.017317911,0.976250229,0.023749771,0.99267764,0.00732236,297,33.72109,0
3FGL J1722.7+1014,-26.86710289,-27.21957619,2.2971785,-0.715412299,4.948819321,-0.499838524,-0.742646613,-0.513840667,-0.557121649,24.301765,AGN,fsrq,1044.8085,PowerLaw,TXS 1720+102,0.999967703,3.23E-05,0.991855123,0.008144877,0.999963454,3.65E-05,0.997055665,0.002944335,270,32.23772,0
3FGL J1722.7+6104,-26.36306838,-27.6215192,2.8715775,0.493267539,4.120175226,-0.766976097,-0.822854674,-0.863794107,-0.999829278,34.161068,AGN,fsrq,464.47293,PowerLaw,GB6 J1722+6105,0.999234832,7.65E-04,0.978428326,0.021571674,0.95947384,0.04052616,0.977482256,0.022517744,303,90.16837,0
3FGL J1723.5-5609,-27.53508895,-27.33694794,2.6179824,0.06394991,3.937035177,-0.778160047,-0.842123895,-0.23819405,-0.745041435,-11.14312,AGN,bcu,756.81635,PowerLaw,PMN J1723-5614,0.99983365,1.66E-04,0.982901324,0.017098676,0.997672599,0.002327401,0.980732041,0.019267959,325,334.6894,0
3FGL J1723.7-7713,-26.29669915,-27.43286468,2.470574,0.926035339,5.077847301,-0.666224731,-0.580075024,-0.807644279,-0.843106041,-21.795204,AGN,bcu,697.60846,PowerLaw,PKS 1716-771,0.998984118,0.001015882,0.978172028,0.021827972,0.988853449,0.011146551,0.932522732,0.067477268,322,315.68985,0
3FGL J1723.9+4004,-25.78437218,-27.65827598,2.4515681,1.199397062,5.661249921,-0.639122054,-0.657788983,-0.742539107,-0.999972908,33.17935,AGN,fsrq,585.677,PowerLaw,S4 1722+40,0.999850909,1.49E-04,0.980605123,0.019394877,0.98982093,0.01017907,0.961585366,0.038414634,295,64.88052,0
3FGL J1725.0+1152,-28.59418152,-26.73878438,1.885314,0.946582974,4.380542284,-0.716189391,-0.481679065,-0.328853236,-0.365553547,24.485483,AGN,bll,3062.8262,PowerLaw,1H 1720+117,0.999806584,1.93E-04,0.982853761,0.017146239,0.983114366,0.016885634,0.989455612,0.010544388,268,34.129986,0
3FGL J1725.3+5853,-29.44706631,-27.9347678,2.1789231,-0.783692431,4.240370267,-0.535248406,-0.500691918,-0.625022632,-0.623266707,33.996426,AGN,bll,1700.9574,PowerLaw,7C 1724+5854,0.999943042,5.70E-05,0.99291514,0.00708486,0.999726494,2.74E-04,0.999154542,8.45E-04,291,87.49705,0
3FGL J1728.0+1217,-28.39762039,-27.24072413,2.3790293,-0.67833798,4.48411662,-0.301673769,-0.708596818,-0.594487713,-0.785230425,23.995333,AGN,fsrq,1342.7814,PowerLaw,PKS 1725+123,0.999185632,8.14E-04,0.991402047,0.008597953,0.999699931,3.00E-04,0.983243197,0.016756803,296,34.864216,0
3FGL J1728.3+5013,-28.93032175,-27.49332905,1.9598603,-1.78493332,3.990458145,-0.558006567,-0.567697444,-0.345485187,-0.567007835,33.5256,AGN,bll,1989.3656,PowerLaw,I Zw 187,0.999896406,1.04E-04,0.993130656,0.006869344,0.99997171,2.83E-05,0.997232875,0.002767125,287,77.08206,0
3FGL J1728.5+0428,-25.73439785,-27.26534062,2.5942383,1.158266243,4.446808134,-0.645917319,-0.744443695,-0.799244447,-0.999270339,20.452463,AGN,fsrq,552.24994,PowerLaw,PKS 1725+044,0.99952875,4.71E-04,0.897763372,0.102236628,0.843673261,0.156326739,0.966439233,0.033560767,287,27.340023,0
3FGL J1730.5+0023,-26.79869582,-27.0616042,2.1890244,1.042411322,5.710168375,-0.499599089,-0.575211336,-0.576410991,-0.690132735,18.098356,AGN,fsrq,1138.9288,PowerLaw,PKS 1728+004,0.999886769,1.13E-04,0.986191157,0.013808843,0.997809575,0.002190425,0.988671619,0.011328381,288,23.768723,0
3FGL J1730.6+3711,-29.49665406,-27.81277484,2.0877695,0.927866039,3.93454458,0.853745227,-0.674860367,-0.426356508,-0.718355916,31.359543,AGN,bll,1747.2743,PowerLaw,GB6 J1730+3714,0.99960189,3.98E-04,0.944531565,0.055468435,0.940881501,0.059118499,0.973214055,0.026785945,306,61.821354,0
3FGL J1731.8-3001,-29.96865609,-26.52160605,1.985636,1.016637407,3.88918622,-0.668731546,-0.205426065,-0.565828358,-0.537891083,1.9539478,AGN,bll,4654.193,PowerLaw,NVSS J173146-300309,0.972994103,0.027005897,0.777792376,0.222207624,0.832369415,0.167630585,0.885525675,0.114474325,304,357.48343,0
3FGL J1734.3+3858,-25.69522177,-27.42673383,2.3127537,0.975422211,6.591562958,-0.544212516,-0.677478849,-0.617334926,-0.844039728,31.009848,AGN,fsrq,702.93835,PowerLaw,B2 1732+38A,0.999533221,4.67E-04,0.989534824,0.010465176,0.99969576,3.04E-04,0.963199268,0.036800732,311,64.040344,0
3FGL J1735.4-1118,-29.8772761,-27.00046087,2.156402,-0.831366918,3.819288951,-0.264675971,-0.866503687,-0.239382553,-0.390190555,11.225111,AGN,bcu,2898.6091,PowerLaw,PMN J1735-1117,0.999508519,4.91E-04,0.98964162,0.01035838,0.999813649,1.86E-04,0.992975462,0.007024538,294,13.886977,0
3FGL J1736.0+2033,-30.95674517,-27.31454257,1.7217413,1.009251171,4.113229514,0.999790954,0.506604981,-0.380767478,-0.368554672,25.418926,AGN,bcu,4617.747,PowerLaw,NVSS J173605+203301,0.998625447,0.001374553,0.95654011,0.04345989,0.981450251,0.018549749,0.98361374,0.01638626,284,44.086006,0
3FGL J1736.4+0634,-25.43779463,-27.27970939,2.7312047,0.912254758,4.479367989,-0.767840133,-0.782935286,-0.757860392,-0.999873894,19.641514,AGN,fsrq,455.08228,PowerLaw,MG1 J173624+0632,0.999845109,1.55E-04,0.959051399,0.040948601,0.944502266,0.055497734,0.981370316,0.018629684,302,30.27273,4
3FGL J1739.0+8716,-28.08470291,-27.86692317,2.27733,-1.235792731,5.611535964,-0.318592013,-0.744833114,-0.438353323,-0.673645811,27.943882,AGN,bcu,1090.4976,PowerLaw,NVSS J173722+871744,0.999980203,1.98E-05,0.99252937,0.00747063,0.999998474,1.53E-06,0.99614959,0.00385041,302,120.001884,0
3FGL J1739.4+4955,-26.65276157,-27.65962143,2.307047,-0.114348341,6.055697475,-0.600368787,-0.602519942,-0.774505209,-0.4317645,31.725405,AGN,fsrq,820.55725,PowerLaw,S4 1738+49,0.999883966,1.16E-04,0.992014877,0.007985123,0.99998447,1.55E-05,0.986776736,0.013223264,267,76.88866,0
3FGL J1740.3+4736,-31.37437002,-27.92309837,1.9469091,-1.051236553,3.862588341,0.746376689,-0.400618425,-0.437153623,-0.499918729,31.32719,AGN,fsrq,3606.9504,PowerLaw,S4 1738+47,0.999857974,1.42E-04,0.99184901,0.00815099,0.99987459,1.25E-04,0.998584,0.001416,290,74.20384,0
