Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Ln_Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,HR12,HR23,Unc_PLEC_Expfactor,HR34,HR45,HR56,HR67,Ln_Variability_Index,Ln_Pivot_Energy,Category_4FGL,CLASS_4FGL,SpectrumType,ASSOC_FGL,ASSOC1,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,AGN_BDT_O,AGN_BDT_O_STD,PSR_BDT_O,PSR_BDT_O_STD,AGN_NN_O,AGN_NN_O_STD,PSR_NN_O,PSR_NN_O_STD,AGN_RF_O,AGN_RF_O_STD,PSR_RF_O,PSR_RF_O_STD,AGN_LR_O,AGN_LR_O_STD,PSR_LR_O,PSR_LR_O_STD,Flags,Category_Prob
4FGL J1003.6-2137,258.92587,26.565678,-23.1797401,1.7691733,0.33827966,0.1272595,0.85574514,-0.78508085,-0.78705835,0.001059683,0.9759284,-0.3783992,-0.37825206,-0.36338732,2.64228447,9.02343135,AGN,bcu,PowerLaw,,1RXS J100342.0-213752,0.999895373,6.19e-05,0.000105,6.19e-05,0.997960493,0.001368536,0.002039507,0.001368536,0.999135094,0.001263261,0.000865,0.001263261,0.999708218,0.000124,0.000292,0.000124,0.999826093,0.000138,0.000174,0.000138,0.999559041,0.000814,0.000441,0.000814,0.998737483,0.002454012,0.001262517,0.002454012,0.999689095,0.00023,0.000311,0.00023,0,AGN
4FGL J1003.6+2605,204.68901,52.658947,-22.1817173,2.2802763,0.1635782,0.14220092,1.4569527,-0.8588012,-0.39373425,0.002784065,-0.60770905,-0.7299722,-0.5256174,-0.9995605,1.87929748,7.2600075,AGN,bll,PowerLaw,3FGL J1003.6+2608,PKS 1000+26,0.998904588,0.002867985,0.001095412,0.002867985,0.99612232,0.002190023,0.00387768,0.002190023,0.992476487,0.004377684,0.007523513,0.004377684,0.992039969,0.002498619,0.007960031,0.002498619,0.994893122,0.004698104,0.005106878,0.004698104,0.99110019,0.011698764,0.00889981,0.011698764,0.966440502,0.020542391,0.033559498,0.020542391,0.933816971,0.029983099,0.066183029,0.029983099,0,AGN
4FGL J1006.5+6440,146.13243,44.30222,-22.7229567,1.8699566,0.10330928,-0.1243442,1.1467034,-0.9316797,-0.5321948,0.000382,-0.57383806,-0.34810144,-0.62620306,-0.07218094,1.99308559,8.48421299,AGN,bll,PowerLaw,,RX J1006.1+6440,0.999834759,8.37e-05,0.000165,8.37e-05,0.998124114,0.001188713,0.001875886,0.001188713,0.998658065,0.000665,0.001341935,0.000665,0.998396194,0.000548,0.001603806,0.000548,0.999766554,0.000157,0.000233,0.000157,0.999162606,0.001364478,0.000837,0.001364478,0.99837934,0.002507658,0.00162066,0.002507658,0.994189957,0.002938079,0.005810043,0.002938079,0,AGN
4FGL J1006.7-2159,259.8019,26.775112,-19.9294729,2.3508947,0.028996006,0.04599111,2.7273045,-0.14485864,-0.5778005,0.000448,-0.6944068,-0.62864363,-0.65390456,-0.764571,7.18721338,6.22866515,AGN,fsrq,LogParabola,3FGL J1006.7-2159,PKS 1004-217,0.999587039,0.000468,0.000413,0.000468,0.99845211,0.001055228,0.00154789,0.001055228,0.996580958,0.004691818,0.003419042,0.004691818,0.999996437,1.92e-06,3.56e-06,1.92e-06,0.999560538,0.000377,0.000439,0.000377,0.999689475,0.000666,0.000311,0.000666,0.995758248,0.006339632,0.004241752,0.006339632,0.999992775,5.3e-06,7.22e-06,5.3e-06,0,AGN
4FGL J1007.0+3455,190.02765,54.187546,-22.1974038,1.8178864,0.14953499,0.1328481,2.1025724,0.9948452,-0.5789742,0.000715,-0.21795218,-0.3272495,-0.50030476,-0.47029242,2.30036633,8.21856867,AGN,bll,PowerLaw,3FGL J1006.7+3453,EXO 1004.0+3509,0.999699698,0.000173,0.0003,0.000173,0.996341873,0.002060652,0.003658127,0.002060652,0.998593647,0.000803,0.001406353,0.000803,0.993675601,0.001396235,0.006324399,0.001396235,0.998677987,0.000775,0.001322013,0.000775,0.998618262,0.002071147,0.001381738,0.002071147,0.997087709,0.003911254,0.002912291,0.003911254,0.985121027,0.005372592,0.014878973,0.005372592,0,AGN
4FGL J1007.6-3332,267.88806,17.957365,-20.5656577,2.4404888,0.058575295,0.20302288,5.9999595,0.2515676,-0.48053753,0.001677331,-0.6910947,-0.7631264,-0.8052142,-0.9999697,5.74128633,6.42826503,AGN,fsrq,LogParabola,3FGL J1007.4-3334,PKS 1005-333,0.991141145,0.008206049,0.008858855,0.008206049,0.995551637,0.003357815,0.004448363,0.003357815,0.953312994,0.028393907,0.046687006,0.028393907,0.999229759,0.000322,0.00077,0.000322,0.971422092,0.026058901,0.028577908,0.026058901,0.998241969,0.004024217,0.001758031,0.004024217,0.85718911,0.060866093,0.14281089,0.060866093,0.994743566,0.002030609,0.005256434,0.002030609,0,AGN
4FGL J1008.0+0620,233.53989,46.0162,-20.6927968,2.1894977,0.053105682,0.047021206,1.7939619,0.99979967,-0.23640798,0.000493,-0.6227822,-0.59528005,-0.5228004,-0.7610478,4.43218153,7.2120659,AGN,bll,PowerLaw,3FGL J1007.9+0621,MG1 J100800+0621,0.999887536,7.3e-05,0.000112,7.3e-05,0.998189609,0.001247631,0.001810391,0.001247631,0.997775904,0.003053893,0.002224096,0.003053893,0.999465421,0.000169,0.000535,0.000169,0.99980618,0.000193,0.000194,0.000193,0.999516468,0.000905,0.000484,0.000905,0.997940973,0.004043974,0.002059027,0.004043974,0.998176458,0.000817,0.001823542,0.000817,0,AGN
4FGL J1008.0+0028,240.23286,42.61838,-21.8671688,2.251705,0.15271541,0.10794947,1.4470532,0.9999984,-0.51612085,0.001963735,-0.5672231,-0.506452,-0.84287643,-0.99995285,2.50049276,7.29859171,AGN,bcu,PowerLaw,3FGL J1007.8+0026,PKS 1005+007,0.998952345,0.000805,0.001047655,0.000805,0.995627067,0.002415753,0.004372933,0.002415753,0.991487017,0.009153566,0.008512983,0.009153566,0.990643749,0.002218499,0.009356251,0.002218499,0.997120143,0.002659778,0.002879857,0.002659778,0.997083131,0.003948779,0.002916869,0.003948779,0.982450614,0.016140005,0.017549386,0.016140005,0.954175477,0.012828551,0.045824523,0.012828551,0,AGN
4FGL J1008.1+4706,169.7695,52.41406,-23.9120498,1.5488837,0.60672,0.9845035,2.2742386,0.95167696,-0.9999975,0.00132515,0.9999781,-0.4410155,0.18264854,-0.7867468,2.68566225,9.22719011,AGN,bll,PowerLaw,,RX J1008.1+4705,0.998340437,0.001267728,0.001659563,0.001267728,0.996626409,0.002589931,0.003373591,0.002589931,0.987486942,0.011235762,0.012513058,0.011235762,0.997138674,0.00168594,0.002861326,0.00168594,0.997185754,0.00271556,0.002814246,0.00271556,0.998847936,0.002267731,0.001152064,0.002267731,0.983175262,0.017887584,0.016824738,0.017887584,0.99749808,0.002829047,0.00250192,0.002829047,0,AGN
4FGL J1008.7-2909,265.21082,21.557775,-22.3115748,2.4828126,0.18782467,0.223824,2.4377556,0.9999714,-0.6597298,0.004631416,-0.7034028,-0.6415254,-0.99965584,-0.9544644,3.29269824,6.8604561,AGN,bcu,PowerLaw,3FGL J1008.9-2910,PMN J1008-2912,0.999294949,0.000666,0.000705,0.000666,0.995292844,0.003165233,0.004707156,0.003165233,0.991726769,0.006228651,0.008273231,0.006228651,0.995708612,0.001108691,0.004291388,0.001108691,0.999334705,0.000682,0.000665,0.000682,0.997142556,0.003750821,0.002857444,0.003750821,0.972317778,0.019219834,0.027682222,0.019219834,0.972200277,0.00836501,0.027799723,0.00836501,0,AGN
4FGL J1008.8-3139,266.87357,19.5947,-21.6148091,2.3100007,0.10104193,0.043332692,0.91487324,-0.58874124,-0.6325709,0.001066092,-0.59953463,-0.6867888,-0.513235,-0.8352888,2.54147986,7.29536811,AGN,bll,PowerLaw,3FGL J1009.0-3137,PKS 1006-313,0.999283612,0.00045,0.000716,0.00045,0.997289736,0.001764332,0.002710264,0.001764332,0.997640165,0.002193801,0.002359835,0.002193801,0.998467928,0.000462,0.001532072,0.000462,0.997550007,0.001809764,0.002449993,0.001809764,0.997607242,0.004561845,0.002392758,0.004561845,0.991289096,0.009563517,0.008710904,0.009563517,0.989384159,0.004828886,0.010615841,0.004828886,16,AGN
4FGL J1010.2-3119,266.91296,20.05493,-21.213371,1.7635767,0.07230299,0.018382834,0.56884104,0.13325337,0.07225493,0.000148,-0.67320055,-0.060353417,-0.6453081,-0.12812948,3.64139461,8.65676854,AGN,bll,PowerLaw,3FGL J1010.2-3120,1RXS J101015.9-311909,0.999877124,6.05e-05,0.000123,6.05e-05,0.998009654,0.001344478,0.001990346,0.001344478,0.998866904,0.001010812,0.001133096,0.001010812,0.999600247,0.000163,0.0004,0.000163,0.9997645,0.000174,0.000235,0.000174,0.999534405,0.000833,0.000466,0.000833,0.997854712,0.005209914,0.002145288,0.005209914,0.999206351,0.000482,0.000794,0.000482,0,AGN
4FGL J1010.8-0158,243.39531,41.608612,-21.9681324,2.535405,0.10858551,0.045516036,0.77125096,0.9686179,-0.7021843,0.002012778,-0.69226474,-0.6075868,-0.9997449,-0.9751542,3.19857315,6.61048351,AGN,fsrq,PowerLaw,3FGL J1010.8-0158,PKS 1008-01,0.999615997,0.000288,0.000384,0.000288,0.997851665,0.001240052,0.002148335,0.001240052,0.997909835,0.001419646,0.002090165,0.001419646,0.998394856,0.000566,0.001605144,0.000566,0.999369555,0.000413,0.00063,0.000413,0.999072927,0.00119691,0.000927,0.00119691,0.997646893,0.002827785,0.002353107,0.002827785,0.99132699,0.00391587,0.00867301,0.00391587,0,AGN
4FGL J1011.3-0427,245.98099,40.08529,-22.9449259,2.557727,0.33048615,0.30114838,1.7945876,-0.36668983,-0.6632862,0.006908712,-0.7032209,-0.6699126,-0.99973536,-0.8065248,3.32475217,6.66010521,AGN,fsrq,PowerLaw,,PKS B1008-041,0.999578729,0.000437,0.000421,0.000437,0.997679581,0.001432065,0.002320419,0.001432065,0.993407548,0.004546665,0.006592452,0.004546665,0.999008718,0.000337,0.000991,0.000337,0.999792059,0.000203,0.000208,0.000203,0.998699977,0.001696651,0.001300023,0.001696651,0.989713526,0.008241671,0.010286474,0.008241671,0.992969752,0.003167113,0.007030248,0.003167113,4096,AGN
4FGL J1011.6+3600,188.08163,55.07935,-22.6575392,2.1507509,0.21474107,0.23045246,2.0318615,-0.48848644,0.9932479,0.004406639,-0.48871952,-0.7374789,-0.53363806,-0.9998393,1.45603379,7.54068536,AGN,bll,PowerLaw,,NVSS J101147+360019,0.997614092,0.004582116,0.002385908,0.004582116,0.962111521,0.027712533,0.037888479,0.027712533,0.981295398,0.013193517,0.018704602,0.013193517,0.950450096,0.013689184,0.049549904,0.013689184,0.992842841,0.012425754,0.007157159,0.012425754,0.907864157,0.128408628,0.092135843,0.128408628,0.945880267,0.031397401,0.054119733,0.031397401,0.681264061,0.0853441,0.318735939,0.0853441,0,AGN
4FGL J1012.3-1232,253.53694,34.647045,-22.5406723,2.6532135,0.12901852,-0.037078027,0.55079013,-0.010168161,-0.807121,0.001236484,-0.7469529,-0.7109036,-0.7064321,-0.058961537,2.32429159,6.44970985,AGN,bcu,PowerLaw,,PKS B1009-123,0.999670899,0.000227,0.000329,0.000227,0.997501199,0.001530545,0.002498801,0.001530545,0.994104783,0.005396207,0.005895217,0.005396207,0.999357531,0.000241,0.000642,0.000241,0.99917132,0.00069,0.000829,0.00069,0.996435605,0.005049044,0.003564395,0.005049044,0.983452412,0.01324412,0.016547588,0.01324412,0.992854592,0.003570869,0.007145408,0.003570869,4,AGN
4FGL J1012.3+0629,234.20432,46.985016,-20.7050441,2.0928154,0.07379855,0.09335284,2.8651993,-0.5020756,-0.6078533,0.000666,-0.4828395,-0.53534395,-0.56083566,-0.8095221,3.05006893,7.24476587,AGN,bll,LogParabola,3FGL J1012.2+0631,NRAO 350,0.999861025,9.49e-05,0.000139,9.49e-05,0.99737356,0.001467047,0.00262644,0.001467047,0.998607666,0.002291164,0.001392334,0.002291164,0.996357871,0.000934,0.003642129,0.000934,0.999540512,0.000319,0.000459,0.000319,0.998128541,0.002538539,0.001871459,0.002538539,0.995940374,0.007819909,0.004059626,0.007819909,0.980594472,0.007081883,0.019405528,0.007081883,0,AGN
4FGL J1012.7+2439,207.77203,54.38237,-20.0196205,2.3138714,0.03941581,0.13671072,7.0291986,0.033334192,-0.5132332,0.000857,-0.62114686,-0.7016755,-0.8914848,-0.99999803,6.59474501,6.42755433,AGN,fsrq,LogParabola,3FGL J1012.6+2439,MG2 J101241+2439,0.995927849,0.00482079,0.004072151,0.00482079,0.996261389,0.003329438,0.003738611,0.003329438,0.953674608,0.029361816,0.046325392,0.029361816,0.999420561,0.000284,0.000579,0.000284,0.991291717,0.009388113,0.008708283,0.009388113,0.995034436,0.00858701,0.004965564,0.00858701,0.964873856,0.027351796,0.035126144,0.027351796,0.997362394,0.001237644,0.002637606,0.001237644,0,AGN
4FGL J1013.3-2551,263.8327,24.763704,-22.4560433,2.6724505,0.2234745,0.53881365,3.996159,0.007345539,-0.5263441,0.012533856,-0.7646872,-0.95477116,-0.9999998,0.9976642,2.37763496,6.38675339,AGN,bcu,LogParabola,,PKS B1010-255,0.993502311,0.011743093,0.006497689,0.011743093,0.931627186,0.057671981,0.068372814,0.057671981,0.912553355,0.037399453,0.087446645,0.037399453,0.977116157,0.009159109,0.022883843,0.009159109,0.993291806,0.009742853,0.006708194,0.009742853,0.524726406,0.256135707,0.475273594,0.256135707,0.724859695,0.083777771,0.275140305,0.083777771,0.607163331,0.125855878,0.392836669,0.125855878,0,AGN
4FGL J1013.4-4006,272.93286,13.388401,-22.003638,2.1904416,0.15298785,0.13366707,1.8418833,-0.9981639,0.98215,0.00150896,-0.66737163,-0.4363394,-0.63631463,-0.9999965,2.53198614,7.59114501,AGN,bll,PowerLaw,3FGL J1013.4-4008,NVSS J101319-400549,0.999673409,0.000211,0.000327,0.000211,0.992214457,0.005438122,0.007785543,0.005438122,0.997463359,0.002823181,0.002536641,0.002823181,0.994985985,0.001406152,0.005014015,0.001406152,0.997497899,0.001846655,0.002502101,0.001846655,0.949959522,0.068541058,0.050040478,0.068541058,0.991558794,0.008749075,0.008441206,0.008749075,0.961984888,0.017485639,0.038015112,0.017485639,0,AGN
4FGL J1013.7+3444,190.28831,55.577488,-21.9814252,2.5914874,0.11522313,0.12838916,2.0434685,-0.30003777,-0.7021253,0.003540202,-0.68283004,-0.8360051,-0.9989317,0.14820062,3.79014136,6.54363017,AGN,fsrq,PowerLaw,3FGL J1013.5+3440,OL 318,0.999866078,0.000106,0.000134,0.000106,0.998187957,0.001255694,0.001812043,0.001255694,0.997324206,0.00272685,0.002675794,0.00272685,0.999299886,0.000278,0.0007,0.000278,0.999709036,0.000243,0.000291,0.000243,0.999287545,0.00115607,0.000712,0.00115607,0.993638229,0.006062696,0.006361771,0.006062696,0.993754579,0.003160603,0.006245421,0.003160603,0,AGN
4FGL J1014.3+4112,178.96916,54.96106,-22.438992,2.5684364,0.09658995,-0.070585616,1.4019973,-0.6984949,-0.61085016,0.000764,-0.71195745,-0.5380626,-0.6269019,-0.9993508,3.01784918,6.62068382,AGN,bcu,PowerLaw,3FGL J1014.2+4115,GB6 J1014+4112,0.99983679,0.00126883,0.000163,0.00126883,0.998378384,0.000962,0.001621616,0.000962,0.998791744,0.000489,0.001208256,0.000489,0.999493602,0.00018,0.000506,0.00018,0.999902915,7.46e-05,9.71e-05,7.46e-05,0.999428354,0.000867,0.000572,0.000867,0.998424646,0.002012352,0.001575354,0.002012352,0.996008961,0.001971531,0.003991039,0.001971531,0,AGN
4FGL J1014.7+3210,194.83847,55.770912,-22.8983516,1.8995547,0.39591864,0.3816684,2.0484986,-0.7737454,-0.80808276,0.001651658,-0.44532216,-0.12377182,-0.57304525,-0.7419043,2.83030028,8.23532427,AGN,bcu,PowerLaw,,NVSS J101445+320725,0.999541493,0.000362,0.000459,0.000362,0.998024007,0.001354938,0.001975993,0.001354938,0.996169723,0.003776249,0.003830277,0.003776249,0.998788677,0.000375,0.001211323,0.000375,0.999567444,0.000377,0.000433,0.000377,0.999419226,0.001098387,0.000581,0.001098387,0.99788643,0.003952376,0.00211357,0.003952376,0.996782997,0.001867006,0.003217003,0.001867006,0,AGN
4FGL J1014.8+2257,210.81828,54.431576,-22.190257,2.789927,0.10224668,0.0760694,1.1574963,-0.20788865,-0.6688093,0.003367664,-0.802302,-0.9703138,0.52480394,-1,2.24771552,6.05969651,AGN,fsrq,PowerLaw,2FGL J1014.1+2306,OL 220,0.999322868,0.000881,0.000677,0.000881,0.997722104,0.001276615,0.002277896,0.001276615,0.978616368,0.017638451,0.021383632,0.017638451,0.999521151,0.000293,0.000479,0.000293,0.990093257,0.011955021,0.009906743,0.011955021,0.995854221,0.008183729,0.004145779,0.008183729,0.944662445,0.032704342,0.055337555,0.032704342,0.986956569,0.011947364,0.013043431,0.011947364,0,AGN
4FGL J1014.8-0537,247.88574,39.960056,-22.6361596,2.3271613,0.21659869,0.100700855,0.9353033,0.93187875,-0.3937408,0.00287477,-0.7578282,-0.45225188,-0.85098106,-1,2.80119768,7.37472751,AGN,bcu,PowerLaw,,AT20G J101446-054049,0.999675762,0.000236,0.000324,0.000236,0.997289669,0.001709592,0.002710331,0.001709592,0.995634859,0.004508861,0.004365141,0.004508861,0.997273073,0.000733,0.002726927,0.000733,0.999597427,0.000371,0.000403,0.000371,0.998305333,0.00279213,0.001694667,0.00279213,0.994637691,0.00685076,0.005362309,0.00685076,0.986847044,0.004265951,0.013152956,0.004265951,0,AGN
4FGL J1014.9-4508,276.112,9.423989,-21.6994689,2.3163936,0.09975608,0.056129977,1.1482171,0.37141934,0.87119883,0.000964,-0.63551563,-0.7715323,-0.35142973,-0.64801335,2.39542231,7.25892568,AGN,bcu,PowerLaw,3FGL J1015.2-4512,PMN J1014-4508,0.994370288,0.057896738,0.005629712,0.057896738,0.987933581,0.008744679,0.012066419,0.008744679,0.984872543,0.015048707,0.015127457,0.015048707,0.995062923,0.001633068,0.004937077,0.001633068,0.991153594,0.007913732,0.008846406,0.007913732,0.91780461,0.107772212,0.08219539,0.107772212,0.955178617,0.032652626,0.044821383,0.032652626,0.951909838,0.025049544,0.048090162,0.025049544,0,AGN
4FGL J1015.0+4926,165.53343,52.71268,-18.578869,1.8372793,0.01572422,0.042783048,4.835785,-0.08644824,-0.32726568,7e-05,-0.42672372,-0.40834972,-0.5271709,-0.3897359,5.58737622,6.92992722,AGN,bll,LogParabola,3FGL J1015.0+4925,1H 1013+498,0.999639617,0.00026,0.00036,0.00026,0.998145761,0.001282799,0.001854239,0.001282799,0.996484766,0.006218168,0.003515234,0.006218168,0.99959357,0.000168,0.000406,0.000168,0.999770977,0.000181,0.000229,0.000181,0.999188868,0.001311669,0.000811,0.001311669,0.99770831,0.006272946,0.00229169,0.006272946,0.999009379,0.000487,0.000991,0.000487,0,AGN
4FGL J1015.6+5553,156.16714,49.968163,-22.2171803,2.5471208,0.1101661,0.11953916,1.92944,0.9987052,-0.33334994,0.002472695,-0.7561097,-0.66474867,-0.99993455,-0.23549289,3.99302181,6.61596759,AGN,fsrq,PowerLaw,3FGL J1016.1+5555,TXS 1012+560,0.99960337,0.000351,0.000397,0.000351,0.998248975,0.001114797,0.001751025,0.001114797,0.994566024,0.004395105,0.005433976,0.004395105,0.999001318,0.000334,0.000999,0.000334,0.99906264,0.0008,0.000937,0.0008,0.999397173,0.000941,0.000603,0.000941,0.986879149,0.011438345,0.013120851,0.011438345,0.994034421,0.002442894,0.005965579,0.002442894,0,AGN
4FGL J1016.0+0512,236.52623,47.02473,-20.5445071,2.223479,0.046026383,0.013987668,0.6106021,0.9727076,-0.60843736,0.000349,-0.7012724,-0.5148378,-0.5705378,-0.8304394,6.19513468,7.29670977,AGN,fsrq,PowerLaw,3FGL J1016.0+0513,TXS 1013+054,0.999880788,6.82e-05,0.000119,6.82e-05,0.998424045,0.001145919,0.001575955,0.001145919,0.998905824,0.00136047,0.001094176,0.00136047,0.999983421,8.16e-06,1.66e-05,8.16e-06,0.999881267,8.15e-05,0.000119,8.15e-05,0.999647067,0.00085,0.000353,0.00085,0.999008078,0.00269244,0.000992,0.00269244,0.999973906,1.77e-05,2.61e-05,1.77e-05,0,AGN
4FGL J1016.4+7703,133.02077,36.857906,-24.0146008,1.7427387,0.55067164,0.97491497,3.2371383,-0.99990034,-0.3624827,0.001178703,0.9946328,-0.062162854,-0.40368396,-0.99999696,2.22669438,8.8761659,AGN,bcu,LogParabola,,1RXS J101647.6+770239,0.992958527,0.008746574,0.007041473,0.008746574,0.982508168,0.016369621,0.017491832,0.016369621,0.97685843,0.016125643,0.02314157,0.016125643,0.988309673,0.005457394,0.011690327,0.005457394,0.992088652,0.007446706,0.007911348,0.007446706,0.984315306,0.03407393,0.015684694,0.03407393,0.973666275,0.022695902,0.026333725,0.022695902,0.983136404,0.016705381,0.016863596,0.016705381,2049,AGN
4FGL J1016.5-2650,265.1245,24.435081,-23.0538896,2.0226533,0.32712385,0.23994069,1.3403758,0.9378126,-0.999099,0.002480964,0.9999551,-0.1698824,-0.9033498,0.108145,1.82681817,8.49590541,AGN,bcu,PowerLaw,3FGL J1016.9-2653,NVSS J101634-265057,0.994642202,0.003978785,0.005357798,0.003978785,0.994297948,0.004214172,0.005702052,0.004214172,0.983829664,0.011398356,0.016170336,0.011398356,0.992455507,0.003386821,0.007544493,0.003386821,0.995049824,0.003447254,0.004950176,0.003447254,0.998635172,0.003527681,0.001364828,0.003527681,0.977520442,0.01735496,0.022479558,0.01735496,0.984270697,0.011858867,0.015729303,0.011858867,4096,AGN
4FGL J1017.3+5204,161.3425,51.973827,-23.0902473,1.8617343,0.30101833,0.3244819,1.7136145,-0.4845789,0.55116576,0.004307861,-0.0638561,-0.3440865,-0.5205758,-0.80695945,1.57189915,8.32592072,AGN,bcu,PowerLaw,,7C 1013+5217,0.999609327,0.00033,0.000391,0.00033,0.989740967,0.006023424,0.010259033,0.006023424,0.993229933,0.005540117,0.006770067,0.005540117,0.981729064,0.003691277,0.018270936,0.003691277,0.999275596,0.000659,0.000724,0.000659,0.991497789,0.014295378,0.008502211,0.014295378,0.992678212,0.007587048,0.007321788,0.007587048,0.944011915,0.015816776,0.055988085,0.015816776,0,AGN
4FGL J1017.4+2538,206.48402,55.618053,-23.5829665,1.4397179,0.398372,0.4133952,2.0942554,0.9916177,-0.99694157,0.001773255,-0.9999886,0.99999833,-0.49762863,0.4698193,2.45908307,9.71481644,AGN,bcu,PowerLaw,,NVSS J101724+253955,0.998152041,0.001186111,0.001847959,0.001186111,0.997519233,0.001657702,0.002480767,0.001657702,0.989959896,0.009432233,0.010040104,0.009432233,0.998934054,0.000526,0.001065946,0.000526,0.996527496,0.003204232,0.003472504,0.003204232,0.998923029,0.002114866,0.001076971,0.002114866,0.983306167,0.013287539,0.016693833,0.013287539,0.998283286,0.001366457,0.001716714,0.001366457,0,AGN
4FGL J1017.8+0715,234.3819,48.56105,-22.8122306,2.7328584,0.19754973,0.101537704,0.88262045,0.9994567,-0.7225643,0.006445475,-0.7756489,-0.7518815,-0.9986129,-0.6242865,3.2899236,6.42960415,AGN,bcu,PowerLaw,,GB6 J1018+0715,0.999888812,0.000362,0.000111,0.000362,0.997632325,0.001384273,0.002367675,0.001384273,0.996436881,0.003527459,0.003563119,0.003527459,0.998932399,0.00036,0.001067601,0.00036,0.999947446,5.59e-05,5.26e-05,5.59e-05,0.998665522,0.001978308,0.001334478,0.001978308,0.992982884,0.008286954,0.007017116,0.008286954,0.991274521,0.003391436,0.008725479,0.003391436,0,AGN
4FGL J1018.1+1905,217.51247,54.00616,-21.9720592,2.061882,0.09873565,-0.032018088,0.6890787,-0.40179682,-0.6844916,0.000434,-0.55878985,-0.6660877,-0.21615508,-0.55045533,3.18087314,7.81866238,AGN,bll,PowerLaw,3FGL J1018.1+1904,NVSS J101808+190614,0.999916218,5.13e-05,8.38e-05,5.13e-05,0.998321638,0.001185281,0.001678362,0.001185281,0.999118587,0.000483,0.000881,0.000483,0.999782346,7.17e-05,0.000218,7.17e-05,0.999797112,0.000142,0.000203,0.000142,0.999473418,0.001169672,0.000527,0.001169672,0.998873342,0.001596626,0.001126658,0.001596626,0.999230691,0.000433,0.000769,0.000433,0,AGN
