Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Pivot_Energy,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,hr23,Unc_PLEC_Expfactor,PLEC_Exp_Index,hr34,hr45,hr56,hr67,Variability_Index,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,CLASS2,ASSOC2,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags
4FGL J1603.3-6010,324.73126,-5.699764,2042.5778,-20.66696229984231,2.1399796,0.1316699,0.31308234,4.9893875,-0.99975437,0.9975798,0.0012892695,0.6666667,-0.42156997,-0.29900274,-0.80631685,-0.8522427,1.8233188030425467,LogParabola,0.088725045,0.21274914,3FGL J1603.7-6011,,,0.0,0.0,0
4FGL J1603.6-0451,5.843262,33.647053,1124.0348,-21.83233209353181,2.4193952,0.15190087,0.032160368,0.4391258,0.19803488,-0.6447558,0.0020757597,0.6666667,-0.5838138,-0.70797473,-0.7187333,-0.9999232,1.7857557460481102,PowerLaw,0.07662299,0.2908305,,sey,NVSS J16032-0448,0.18,0.0,0
4FGL J1604.4-4927,331.96664,2.2187881,2049.8777,-20.774936712562365,2.5438528,0.3764323,0.94331956,3.3759837,0.9406328,-0.9163284,0.0069977306,0.6666667,0.3176919,-0.78601927,-0.85452,-0.99858254,2.2442049382954363,LogParabola,0.3568108,2.5250218,,,,0.0,0.0,24
4FGL J1606.6+1324,26.246487,42.52129,1135.8027,-22.31399086236442,2.4161491,0.21506841,0.15895054,1.3277622,0.9999544,-0.26965687,0.0038847981,0.6666667,-0.7418012,-0.47607428,-0.85505664,-0.9989446,1.5904909503698361,PowerLaw,0.14909339,0.42083713,,agn,CRATES J160654+131933,0.73,0.0,0
4FGL J1608.4+0055,12.428963,36.022476,1013.9163,-22.152736933811447,2.4782298,0.12315199,-0.012790338,0.18965584,0.115364365,-0.58994585,3.8541868E-4,0.6666667,-0.72741926,-0.7187371,-0.9990275,0.9886059,1.6557002814387896,PowerLaw,0.059120953,0.13462119,,,,0.0,0.0,5
4FGL J1608.8-4803,333.44836,2.7639558,741.8675,-21.035477516203265,2.7587776,0.2734082,0.46373525,3.3820918,-0.568678,-0.3421434,0.019770121,0.6666667,-0.7857286,-0.96519667,-0.030571816,-0.99751455,2.178151657849447,LogParabola,0.12436468,1.3957946,,,,0.0,0.0,2
4FGL J1610.3-5154c,331.00906,-0.22677961,1827.333,-19.55232213210489,2.5643291,0.19556385,0.40958756,4.899428,-0.9999262,0.9994121,0.0037183175,0.6666667,-0.5712059,-0.7465484,-0.9939206,-0.9999584,1.194899348398427,LogParabola,0.08845332,0.4580711,,unk,ERC070 G330.99-00.17,0.83,0.0,37
4FGL J1611.6-6013,325.45752,-6.432849,1857.4993,-21.519547834876544,2.4112961,0.32693163,0.99667513,4.149768,0.9997044,-0.8882509,0.013119207,0.6666667,0.05369597,-0.66894174,-0.8817156,-0.9979639,1.8856198661710022,LogParabola,,0.120271266,,,,0.0,0.0,2048
4FGL J1611.9-5125,331.52353,-0.03662832,1781.3434,-19.397916768110314,2.5746503,0.20885079,0.34213054,5.039735,-0.9976477,0.9998194,0.0061605023,0.6666667,-0.58211,-0.7956525,-0.9703789,-0.99990296,1.741495579621013,LogParabola,0.10815343,0.7312959,,unk,ERC030 G331.47-00.07,0.98,0.0,26
4FGL J1612.1+1407,27.855194,41.60764,1593.6478,-21.1594326886621,2.1534114,0.18845347,0.6441064,6.021218,-0.991266,0.5192811,0.0049494263,0.6666667,0.03341675,-0.5865904,-0.89637375,-0.9999187,0.8021359760947533,LogParabola,0.17515464,0.5951562,3FGL J1611.9+1404,,,0.0,0.0,0
4FGL J1612.1-4526,335.64978,4.302614,1840.4784,-21.52638910587944,2.492955,4.4460564,0.49198467,2.3505962,-0.62999386,-0.7842557,0.017264068,0.6666667,-0.6989919,-0.7865614,-0.9687083,0.58742,2.811617957773429,PowerLaw,0.22338462,1.1908655,,,,0.0,0.0,8
4FGL J1612.4+0409,16.489317,36.91513,1641.0454,-22.3818902693763,2.2430375,0.32865041,0.37160355,2.199476,0.99187326,-0.59216124,0.0047422885,0.6666667,-0.61683714,-0.3317125,-0.99999917,-0.45568115,1.3641359461877511,PowerLaw,0.21673311,0.69590884,,,,0.0,0.0,0
4FGL J1612.4-4419,336.46,5.0755925,1754.6252,-21.42686886459139,2.5451207,0.35802203,0.96710885,2.9245393,-0.45479217,-0.501149,0.014691331,0.6666667,-0.8421489,-0.7654254,-0.26414052,-0.73988175,1.8623183187244492,PowerLaw,0.083317526,1.0753342,,,,0.0,0.0,0
4FGL J1613.0-5102,331.91165,0.11350931,2093.74,-19.0338776182372,2.54058,0.1331438,0.35030037,6.364406,0.92377424,-0.3775202,0.002542806,0.6666667,-0.5519948,-0.7415148,-0.8970436,-0.99999,2.0441870898091405,LogParabola,0.10074554,0.31205544,,,,0.0,0.0,0
4FGL J1615.3-1512,358.67465,24.906782,2875.9846,-22.14075016228091,2.093832,0.28794035,0.3880249,2.4455826,0.882895,-0.9999614,0.0030238538,0.6666667,0.99958766,-0.6661783,-0.47394234,-0.99914235,2.0759468420703038,PowerLaw,0.22196151,0.5501051,,,,0.0,0.0,16
4FGL J1615.5-5434,329.747,-2.7063904,2468.2566,-21.56932296099445,2.4285927,0.18794028,0.0752374,0.8822611,0.9555457,0.8884325,0.0016235878,0.6666667,-0.40482435,-0.8484316,-0.2821867,-0.82127815,0.9270866803068694,PowerLaw,0.09684526,0.3078663,,,,0.0,0.0,8
4FGL J1615.9-4322,337.57724,5.326226,1412.4825,-21.659179227644984,2.579073,0.4307928,0.2357001,1.573829,0.044738352,-0.72709835,0.006141307,0.6666667,-0.87028843,-0.7232135,-0.41182318,-0.76282686,2.056337071370182,PowerLaw,0.22263542,0.44965616,,,,0.0,0.0,0
4FGL J1616.6-5341,330.4759,-2.1694973,1884.1528,-19.908862286076896,2.4811606,0.14344165,0.9999774,8.08358,0.9662024,-0.7332856,4.4304025E-4,0.6666667,-0.09635674,-0.77386326,-0.9988147,-0.87691003,1.9644594402150628,LogParabola,,0.13005991,3FGL J1616.8-5343,,,0.0,0.0,2048
4FGL J1616.6-5009,332.9368,0.3726569,1208.747,-19.558811143993754,2.715507,0.20745495,0.5616738,6.2769837,-0.9036848,0.15436462,0.0061082994,0.6666667,-0.6622442,-0.8665319,-0.9999968,0.94094133,0.759843607981544,LogParabola,0.083845206,0.5388875,,,,0.0,0.0,266
4FGL J1618.0-5119,332.27985,-0.6312988,4243.5386,-20.056577658600034,2.3390102,0.1743549,0.12133715,1.8126353,-0.82377595,-0.6246053,0.0023313935,0.6666667,0.9943639,-0.62835723,-0.8254799,-0.29888013,1.6288443872389917,PowerLaw,0.09319287,0.356654,,,,0.0,0.0,256
4FGL J1618.3-4537,336.29407,3.4154315,1045.5396,-21.027979498659647,2.5904377,0.27514803,0.52900106,3.0542402,0.43284145,-0.36103857,0.011010113,0.6666667,-0.85662204,-0.8245634,-0.40837523,-0.9997564,2.462161087179403,LogParabola,0.2458735,0.6959709,,,,0.0,0.0,2
4FGL J1619.3-5047,332.8082,-0.38626578,1832.1343,-19.435041072252712,2.5270262,0.21282576,0.5148535,5.7393594,-0.60335624,-0.6316153,0.0073610935,0.6666667,-0.5325316,-0.73105395,-0.95095044,-0.99296325,-0.38073777423434424,LogParabola,0.105711155,0.89467883,2FGL J1619.7-5040c,,,0.0,0.0,274
4FGL J1619.4-5106,332.5897,-0.61530745,4679.3916,-20.01193851401916,2.3307898,0.16643333,0.1159118,2.117839,0.9716465,-0.49658027,0.0010445823,0.6666667,-0.8418865,-0.6253585,-0.6567126,-0.760084,0.5347792146571064,PowerLaw,0.07342849,0.2717422,,unk,ERC143 G332.64-00.61,0.26,0.0,20
4FGL J1619.5-5014c,333.19745,-0.019556167,3458.4326,-19.9554260893057,2.4260998,0.23152146,0.36869034,3.1517355,0.38144508,-0.93800163,0.0034297958,0.6666667,0.65101933,-0.56378883,-0.80922985,-0.9569763,2.5021819470191224,LogParabola,0.11153488,0.6540013,3FGL J1619.0-5014c,,,0.0,0.0,48
4FGL J1620.5-5729,328.1972,-5.2711077,1866.7769,-21.926305758831358,2.4753711,0.3345571,0.5375178,2.8390598,0.9975603,-0.3463497,0.0023388534,0.6666667,-0.5801054,-0.83578706,-0.87526935,-0.9978364,2.0094466229500862,PowerLaw,0.4396691,0.37621552,,,,0.0,0.0,0
4FGL J1620.8-4958c,333.54678,0.028379135,3559.2185,-19.519589956412236,2.4362984,0.16941401,0.18532544,3.282747,-0.9541057,0.9902047,0.0030361258,0.6666667,-0.64076203,-0.72014767,-0.8278335,-0.63878375,1.1549589773265478,LogParabola,0.09849489,0.56075925,,unk,ERC217 G333.60+00.04,0.1,0.0,48
4FGL J1620.8-5035,333.1138,-0.41640782,4048.5017,-20.091129676289484,2.3911147,0.18752365,0.11980378,2.1826475,-0.9686451,0.9620579,0.0011372882,0.6666667,-0.6741098,-0.7272458,-0.6929512,-0.62682647,1.9525048125512645,PowerLaw,0.0733131,0.23597413,,unk,ERC100 G333.05-00.45,0.29,0.0,29
4FGL J1621.0-2625,350.65298,16.452877,1044.9165,-21.80313436138111,2.5482197,0.2537965,0.37511334,2.7904308,-0.999104,0.99536717,0.005823261,0.6666667,-0.8113309,-0.6303971,-0.9999836,0.7398715,2.656582687030828,PowerLaw,0.20552053,0.47601408,,,,0.0,0.0,0
4FGL J1622.0-5157c,332.2804,-1.5072814,2774.3816,-20.777844857558552,2.4623544,0.18654965,0.1834139,2.1192307,0.18977056,0.8912398,0.0085790325,0.6666667,-0.6162747,-0.6794877,-0.8809884,-0.44291022,1.5376984370279765,PowerLaw,0.12305302,1.1915002,,,,0.0,0.0,40
4FGL J1622.2-7202,317.67804,-15.5117035,1311.4518,-21.372906031985895,2.283818,0.147826,0.29111275,3.640424,0.988607,-0.47841063,0.0025335662,0.6666667,-0.42454803,-0.61461,-0.9167982,-0.9999932,0.8785038048112969,LogParabola,0.10816422,0.2980668,,,,0.0,0.0,0
4FGL J1622.5-4726,335.53635,1.6242988,2042.155,-20.839887643710053,2.5281498,0.21469322,0.23900001,2.4123333,0.7182431,-0.712726,0.0116640795,0.6666667,-0.6680702,-0.7029842,-0.7803188,-0.9999067,1.4476543880470614,PowerLaw,0.0636592,1.4381926,,,,0.0,0.0,10
4FGL J1622.7-4934c,334.04327,0.09190126,2293.6604,-19.168555019641243,2.5256736,0.18036102,0.3127119,5.1826725,-0.99896467,0.99908763,0.0029575157,0.6666667,-0.47014806,-0.7648285,-0.92166,-0.99961907,1.7782486618994215,LogParabola,0.084788345,0.40923986,,,,0.0,0.0,48
4FGL J1622.8-4454,337.36658,3.3590698,2996.837,-21.511483002179244,2.3994732,0.2714814,0.28828526,2.4230292,-0.9994711,0.99966675,0.010823013,0.6666667,-0.8004145,-0.5847624,-0.9544961,-0.042593002,1.160852736782505,PowerLaw,0.07798566,1.9759253,,,,0.0,0.0,0
4FGL J1623.0-4624,336.31992,2.2843673,2399.5405,-21.09912121207724,2.4035857,0.15909724,0.053367563,0.82998985,-0.99865973,0.9948335,0.0010546576,0.6666667,-0.79136664,-0.7005611,-0.65275383,-0.52345973,2.044778108691327,PowerLaw,0.075284496,0.11710658,,,,0.0,0.0,24
4FGL J1623.7-2315c,353.5376,18.13641,2602.771,-21.721443006804325,2.368065,0.19868943,0.05930902,0.7898477,-0.7217249,0.9856743,3.7201223E-4,0.6666667,-0.66620296,-0.806391,-0.7377567,-0.38052917,2.04368529837234,PowerLaw,0.08820809,0.14814578,,,,0.0,0.0,40
4FGL J1623.9-6936,319.62503,-13.964253,1397.8408,-21.225493593696594,2.2409859,0.1414299,0.3138803,4.0710545,-0.99994,0.9999852,0.002402818,0.6666667,-0.5490528,-0.49191862,-0.9153318,-0.99691635,2.691658281333847,LogParabola,0.102381796,0.2740844,,,,0.0,0.0,0
4FGL J1624.1-4941c,334.12347,-0.15421294,2417.188,-19.794304150262935,2.459061,0.27301648,0.5416374,3.8190882,0.6526578,-0.7061502,0.00256065,0.6666667,-0.038770035,-0.6894689,-0.9276776,-0.41125274,1.7401050184191522,LogParabola,0.2944501,0.41984138,2FGL J1624.0-4941c,,,0.0,0.0,48
4FGL J1624.1-4417,337.97522,3.62773,2532.3887,-21.247909974700235,2.4648247,0.2800436,0.24890266,2.4839294,-0.9279673,0.6574044,0.01044306,0.6666667,-0.40369555,-0.72977936,-0.9193417,-0.9999851,1.4828551526816858,PowerLaw,0.13961974,1.3265868,,,,0.0,0.0,24
4FGL J1624.3-3952,341.18478,6.6912746,1745.5874,-20.491801819778278,2.324325,0.14143477,0.34989968,5.0249996,0.23526941,-0.0952125,0.0030526365,0.6666667,-0.4564435,-0.54842925,-0.99949116,0.9608383,2.362119912925754,LogParabola,0.10657375,0.39926666,3FGL J1624.2-3957,,,0.0,0.0,0
4FGL J1624.9-4538,337.098,2.5854235,1016.7276,-20.879571754891842,2.614609,0.32185203,0.82126665,4.1048126,0.7480778,-0.7358675,0.011387407,0.6666667,-0.49280953,-0.9313489,-0.45879257,-0.9965067,1.8826115437768507,LogParabola,0.2968103,0.9668319,,,,0.0,0.0,8
4FGL J1625.3-2338,353.4894,17.603794,715.89087,-21.565848750075904,2.6607072,0.3180046,0.98775506,4.7052555,0.19026752,-0.65628815,0.01923793,0.6666667,-0.7967669,-0.9181807,-0.99982625,-0.9742042,2.164798794032551,LogParabola,,0.02848849,1FGL J1623.5-2345c,,,0.0,0.0,2065
4FGL J1626.0-4917c,334.62524,-0.086029135,3134.5032,-20.007430920128705,2.3944466,0.8232383,0.016441854,0.38031158,0.17249694,-0.14653735,3.0496725E-4,0.6666667,-0.8101695,-0.73147583,-0.5622735,-0.6238543,2.143163943461284,PowerLaw,0.34093416,0.13739398,3FGL J1626.2-4911,,,0.0,0.0,60
4FGL J1626.5-4406,338.41055,3.4546638,2090.0605,-20.83156193332711,2.4183085,0.13314556,0.094983555,1.6894906,0.82713693,-0.49289155,0.001593133,0.6666667,-0.75023615,-0.5622948,-0.86277103,-0.55413353,2.9773680967416034,PowerLaw,0.06714148,0.24263698,3FGL J1626.3-4406,,,0.0,0.0,0
4FGL J1626.5+6257,94.240456,40.180294,3332.8245,-22.6935604920446,1.9886789,0.16006954,0.0029200148,0.062045973,0.6989928,-0.38552296,7.14641E-4,0.6666667,-0.42388925,-0.70030504,-0.10846205,-0.54705304,1.9067016101617702,PowerLaw,0.072460145,0.2632296,,agn,2WHSP J162646.0+630048.,0.67,0.0,0
4FGL J1626.6-4251,339.3115,4.3112082,1115.0146,-21.1485687919921,2.6087465,0.31678247,0.38125286,3.4428353,0.99971974,-0.68835914,0.012089902,0.6666667,-0.7469337,-0.67136276,-0.9733222,-0.9905666,0.9093488344386832,LogParabola,0.20355254,0.89467037,,,,0.0,0.0,24
4FGL J1627.7-5749,328.63168,-6.195918,1115.5511,-21.192295792353146,2.515563,0.18686508,0.3740474,3.5885189,-0.6801995,-0.44691172,0.004948212,0.6666667,-0.5886404,-0.7677959,-0.99999875,-0.61456054,2.3090348334976616,LogParabola,0.14100163,0.49208632,,,,0.0,0.0,0
4FGL J1627.7+3219,52.983753,43.236767,1429.0378,-21.044190429334424,2.152022,0.18978031,0.67415977,6.601011,-0.71501297,-0.35301688,0.004169012,0.6666667,-0.048429895,-0.6702975,-0.99999475,0.7510591,1.943505294704648,LogParabola,0.16856046,0.47658187,3FGL J1627.8+3217,,,0.0,0.0,0
4FGL J1628.0-4920,334.81546,-0.35898736,3206.1628,-20.448004290783423,2.4684086,0.3415695,0.9978181,3.6258116,-0.99429226,0.9999054,0.0043303757,0.6666667,0.5220408,-0.563808,-0.86314315,-0.9994491,1.233538916500693,LogParabola,,0.10918241,,,,0.0,0.0,2072
4FGL J1628.6-4553,337.36566,1.9523885,2207.014,-21.040546009282192,2.4295168,0.20670626,0.15159382,1.6985345,0.8941765,-0.6794288,0.004853071,0.6666667,-0.6684628,-0.65155375,-0.89260364,-0.30679733,1.8482527787454206,PowerLaw,0.12925492,0.64780205,3FGL J1628.4-4546,,,0.0,0.0,0
4FGL J1629.3-4822c,335.65576,0.15445924,1688.1122,-19.78211726553195,2.5718696,0.2595711,0.36105466,3.9914374,-0.9998771,0.9998804,0.007940478,0.6666667,-0.6001505,-0.8493641,-0.99793947,0.8309697,2.2509398810614103,LogParabola,0.15138291,0.83888406,,,,0.0,0.0,58
4FGL J1630.1-1049,4.933165,24.830862,2363.672,-21.16738827158963,2.2401667,0.25354487,0.9992127,5.778539,0.99969697,-0.4390484,0.0040450054,0.6666667,-0.02618929,-0.5318688,-0.9999951,0.8608134,1.2798432542218225,LogParabola,,0.026250454,3FGL J1630.2-1052,,,0.0,0.0,2048
4FGL J1630.1-3546,344.96268,8.676667,953.6893,-21.78532293233478,2.5976257,0.22274117,0.268196,2.4146929,0.9999774,-0.44733632,0.010811188,0.6666667,-0.75466454,-0.73739684,-0.99999785,0.9724431,2.1575398724136936,PowerLaw,0.1517219,0.863918,,,,0.0,0.0,9
4FGL J1631.8+4144,65.97261,43.12388,5946.3823,-22.949643962579383,1.7807935,0.27787754,0.09203475,0.7883537,0.97324765,-0.71714306,8.780084E-4,0.6666667,-0.6952435,-0.041518055,-0.5950219,-0.10524521,2.42350921349465,PowerLaw,0.13773492,0.3878486,,,,0.0,0.0,0
4FGL J1632.5+3839,61.751534,42.903423,1722.792,-21.676346535919603,2.5196493,0.2878473,0.57055384,2.6881726,0.8429088,-0.8559063,0.003559423,0.6666667,-0.37272984,-0.6455471,-0.999869,-0.99300647,0.6300610039175527,PowerLaw,0.21954387,0.50229937,3FGL J1632.8+3838,,,0.0,0.0,0
4FGL J1634.6-4324,339.9166,2.873995,3242.806,-21.45529288530865,2.2848427,0.1515315,-0.049316376,0.8904213,0.99452746,-0.6793661,0.0011194336,0.6666667,-0.8890414,-0.33860043,-0.79251194,0.26561385,2.7424365532017507,PowerLaw,0.048752587,0.17138305,,,,0.0,0.0,256
4FGL J1634.7+0235,18.301313,31.330492,1998.8594,-21.87226203996999,2.1743867,0.3359547,0.9999969,4.761208,-0.998553,0.9990206,0.001117591,0.6666667,0.47245157,-0.67820436,-0.99999976,0.9990818,1.3246359175985307,LogParabola,,0.022565149,,,,0.0,0.0,2048
4FGL J1635.3+4258,67.64059,42.460987,1565.5013,-21.89224844002365,2.1909277,0.2383023,0.44446793,3.3610365,0.9970207,-0.3518794,0.004261434,0.6666667,-0.33262604,-0.4590298,-0.99995106,-0.75842553,2.6819088620018667,LogParabola,0.18150821,0.562442,3FGL J1635.3+4257,,,0.0,0.0,0
4FGL J1635.4-3249,347.92654,9.845844,1266.6765,-21.37772751365997,2.4961112,0.15031855,0.222519,2.8221815,-0.624498,0.9986406,0.003890677,0.6666667,-0.7308945,-0.6805691,-0.7345827,-0.99989015,1.8138482808720284,PowerLaw,0.104543276,0.33678225,,,,0.0,0.0,0
4FGL J1636.9-4710,337.41437,0.03242511,2618.5042,-18.990738523699566,2.502927,0.21408269,0.27260822,4.873877,-0.91657925,0.27034152,0.0038839127,0.6666667,-0.33950615,-0.7968193,-0.91508025,-0.32566923,2.2474107531703287,LogParabola,0.096949324,0.52067155,3FGL J1636.2-4709c,,,0.0,0.0,22
4FGL J1637.5+3005,50.50551,40.785038,626.2154,-22.94775167878276,2.7058086,0.19691622,0.05836481,0.5406128,0.99974835,-0.6213269,0.0045267134,0.6666667,-0.7048906,-0.73393583,-0.99958867,-0.99841404,2.054237948012123,PowerLaw,0.11208592,0.37690026,,,,0.0,0.0,1
4FGL J1639.0-2727,352.5904,12.759099,1066.2424,-21.58917791667506,2.5256248,0.14170177,0.06893737,0.9434259,-0.24163997,-0.53297,0.0021406193,0.6666667,-0.75641525,-0.5688069,-0.86481756,-0.99989253,0.8421588148724595,PowerLaw,0.078256,0.25909007,,,,0.0,0.0,0
4FGL J1639.2-5638,330.56866,-6.5428624,712.90393,-21.686735239437557,2.7918408,0.2124095,0.52276057,4.316767,0.9999922,-0.44868016,0.01316633,0.6666667,-0.8433577,-0.99996245,-0.73059887,0.844666,1.781184243576205,LogParabola,0.19936039,0.69228446,,,,0.0,0.0,2
4FGL J1639.3-5146,334.25122,-3.3325295,1522.0134,-19.39377203955053,2.27613,0.0546931,0.2097457,6.6364884,0.8315537,-0.4337827,8.6974987E-4,0.6666667,-0.48239025,-0.57031107,-0.83178663,-0.72426206,2.087716336834715,LogParabola,0.040263187,0.12044894,3FGL J1639.4-5146,,,0.0,0.0,0
4FGL J1639.8-4642,338.07608,-0.024206404,2835.0413,-19.012178119465904,2.5076334,0.1432775,0.14660397,3.8297079,0.9983871,-0.61081064,0.0032772254,0.6666667,-0.69972026,-0.71826935,-0.8372665,-0.5014231,1.1428137287776179,LogParabola,0.05577781,0.45713586,,,,0.0,0.0,20
4FGL J1640.3-4917,336.2056,-1.7956508,1762.787,-20.281388609855362,2.505143,0.13554472,0.17844783,2.9745347,-0.6666064,-0.65094775,0.0019663204,0.6666667,-0.6672143,-0.61869454,-0.8389718,-0.9999901,0.9071155245387214,LogParabola,0.081573285,0.28091794,3FGL J1640.6-4917,,,0.0,0.0,0
4FGL J1641.3-2908,351.6116,11.295538,773.84015,-21.088254650991335,2.611539,0.13368537,0.30890316,3.8825803,-0.40759414,-0.44668567,0.0038565963,0.6666667,-0.7488645,-0.7971527,-0.9999023,0.5114506,0.7853549754123328,LogParabola,0.109502606,0.27398342,,,,0.0,0.0,2
4FGL J1641.5+2017,38.63477,37.33094,14545.143,-23.421660275408698,1.5930284,0.26063508,0.018910117,0.13292737,-0.9987374,0.99836016,4.6388284E-4,0.6666667,-0.46512347,-0.29436198,-0.361718,-0.21376869,1.6464862551510175,PowerLaw,0.11520863,0.44693768,,,,0.0,0.0,0
4FGL J1643.1+1436,32.23362,34.91679,526.2469,-22.721025910262455,2.7607894,0.24324147,0.16004892,1.1081936,0.9956173,-0.7565693,0.0058004344,0.6666667,-0.7785771,-0.67901224,-0.9999323,0.99915415,1.3563441509732246,PowerLaw,0.16102119,0.39728898,,,,0.0,0.0,0
4FGL J1643.3-3148,349.82294,9.242311,1639.9342,-21.228360208420952,2.2757897,0.20195083,0.4031987,3.4004538,0.9748439,-0.73652107,0.0033446054,0.6666667,-0.28047773,-0.48201033,-0.9996431,-0.93643504,2.164502233524672,LogParabola,0.18273753,0.4125573,,,,0.0,0.0,0
4FGL J1644.8+1850,37.253548,36.10579,3046.5964,-22.24753910352241,1.9937022,0.23638427,0.2698275,2.3664415,-0.88553125,-0.60769945,0.0024960253,0.6666667,-0.11731358,-0.23923348,-0.73886454,-0.64017826,2.2107562710754385,PowerLaw,0.15302357,0.5130842,,agn,SDSS J164425.70+185243.6,0.44,0.0,0
4FGL J1644.9-4921,336.64355,-2.412195,1647.5299,-21.027053530129614,2.694273,1.1841569,0.53147167,2.5237775,-0.87104005,0.9666542,0.00439851,0.6666667,-0.7964883,-0.99841154,0.9616529,-0.99999434,1.4728659478855748,PowerLaw,0.43282744,0.31737155,,,,0.0,0.0,24
4FGL J1645.0+1654,35.057186,35.357185,1945.2188,-22.380238332639983,2.2133803,0.2754132,0.104134545,0.7565396,-0.46339282,-0.76348233,0.002539529,0.6666667,-0.50660604,-0.58181703,-0.608979,-0.6611156,2.1248590549701576,PowerLaw,0.15308449,0.47617087,,agn,WISE J164528.21+170002.2,0.18,0.0,0
4FGL J1645.1-4123c,342.71228,2.7486176,3256.7568,-21.5401846527083,2.2720425,0.26308513,0.35423282,2.542155,-0.8947314,-0.013371267,0.011512374,0.6666667,0.99341434,-0.5119326,-0.99999183,0.9996496,1.876667996905967,PowerLaw,0.22469674,1.8604857,,,,0.0,0.0,32
4FGL J1645.2-5218,334.44235,-4.362953,1222.463,-21.665019914674374,2.6443856,0.2900991,0.29682425,2.685886,0.9919482,-0.75265044,0.006792305,0.6666667,-0.7849703,-0.63392985,-0.9946511,-0.9866001,1.1964742479019475,PowerLaw,0.17077313,0.53069824,,,,0.0,0.0,8
4FGL J1646.5-4406,340.81552,0.80478513,2133.3025,-20.65939348464103,2.550342,0.20541461,0.18409932,2.2755477,0.18926385,0.8884568,0.0024943675,0.6666667,-0.4917232,-0.7651945,-0.74379283,-1.0,2.095646096069539,PowerLaw,0.10944723,0.37374064,,,,0.0,0.0,8
4FGL J1646.7-2154,358.16394,14.909766,1480.6263,-20.97807721152003,2.4854279,0.22512136,0.54481864,4.572719,0.9988662,-0.5160625,0.01106941,0.6666667,-0.6170632,-0.7983745,-0.82290035,-0.99885964,0.9599329949632546,LogParabola,0.24875826,0.98421335,,,,0.0,0.0,0
4FGL J1648.1-1547,3.45151,18.349918,13313.98,-22.410188975876224,1.6571944,0.22233161,0.06260414,0.615395,-0.34851444,0.2225937,7.026414E-4,0.6666667,0.92789954,-0.58063346,-0.07307069,-0.21401383,2.269117270402306,PowerLaw,0.10945335,0.4750888,,,,0.0,0.0,0
4FGL J1648.7+4834,74.97876,39.960766,2706.126,-22.893644628696673,2.1406202,0.3649106,0.1501978,1.002091,0.9707935,-0.4740919,0.0037609404,0.6666667,-0.65196216,-0.12011847,-0.6523439,-0.99990535,2.143494740907565,PowerLaw,0.19508523,0.8722512,,,,0.0,0.0,0
4FGL J1649.2-4513,340.27917,-0.29197544,1371.4756,-19.650873675017827,2.6449673,0.2795654,0.40019593,4.708923,-0.99854696,0.9996138,0.007643434,0.6666667,-0.5368798,-0.9107478,-0.8017041,-0.99912435,0.367957715455395,LogParabola,0.16159,0.59989554,,unk,ERC044 G340.20-00.22,0.77,0.0,25
4FGL J1649.3-4441,340.6873,0.03385913,2409.2864,-19.62830164327278,2.4404871,0.1815074,0.4101607,4.527818,0.9579562,0.18292455,0.001815819,0.6666667,-0.4265957,-0.60536754,-0.8615593,-0.7299281,1.147232169630482,LogParabola,0.16325,0.29767087,3FGL J1650.0-4438c,,,0.0,0.0,0
4FGL J1649.8-3010,351.98468,9.211561,1275.8556,-20.289039510364777,2.3278666,0.12176157,0.40363076,6.5552187,0.9934449,-0.4589234,0.0024166394,0.6666667,-0.41293824,-0.5826892,-0.99999815,-0.9999521,1.428229779742864,LogParabola,0.09322808,0.27845946,3FGL J1649.6-3007,,,0.0,0.0,0
4FGL J1650.9-4420,341.1548,0.038772736,1402.3162,-19.716329679772844,2.5909271,0.2476217,0.3946611,4.1767273,0.99858975,-0.65763724,0.007989065,0.6666667,-0.5843762,-0.78485245,-0.9709892,-0.2674443,1.6024086222731433,LogParabola,0.06864549,0.73787856,,,,0.0,0.0,26
