Source_Name,GLON,GLAT,Pivot_Energy,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,hr23,Unc_PLEC_Expfactor,PLEC_Exp_Index,hr34,hr45,hr56,hr67,Variability_Index,SpectrumType,CLASS2,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,ASSOC_FHL,CLASS1,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times used
4FGL J0010.8-2154,60.28118,-79.400505,892.483,-22.976641199276262,2.4946294,0.19624367,-0.034287505,0.3283757,0.98301333,-0.41385394,0.001863804,0.6666667,-0.6621985,-0.7733015,-0.55652726,-0.19732912,2.3399712907956634,PowerLaw,AGN,0.08828161,0.2913024,,,bcu,PKS 0008-222,0.9900694,0.95401853,0,0.9281318346108745,0.07186816538912501,0.9298479058030604,0.07015209419693996,0.9182177519246238,0.08178224807537601,0.907301456867227,0.09269854313277356,308
4FGL J0011.4+0057,102.407234,-60.302692,1207.6956,-21.466768121906085,2.3197815,0.11698573,0.055365816,0.9152117,-0.40855178,-0.6915806,0.0018534434,0.6666667,-0.6581666,-0.46316186,-0.8582718,-0.92524153,4.373405172451942,PowerLaw,AGN,0.064857274,0.2408841,2FGL J0011.3+0054,,fsrq,RX J0011.5+0058,0.99867564,0.9197632,0,0.916577325702667,0.08342267429733297,0.928141877162003,0.07185812283799717,0.9073893735585675,0.09261062644143245,0.8927306504284815,0.10726934957151768,297
4FGL J0011.8-3142,2.5585456,-80.23526,3578.9922,-22.910085764371335,1.9738964,0.28676894,0.14012496,1.0242977,-0.4804183,-0.8730768,0.0019068412,0.6666667,-0.6048648,-0.19277471,-0.5248339,-0.53191084,3.028635115778387,PowerLaw,AGN,0.16189341,0.5150135,,,bcu,SUMSS J001141-314220,0.0,0.85099846,0,0.9368747606445398,0.06312523935546022,0.931851943983563,0.06814805601643685,0.9339466879764353,0.06605331202356449,0.9248844310890936,0.07511556891090644,279
4FGL J0012.0+7043,119.6611,8.111637,1733.1971,-21.563623867838043,2.4747853,0.1142351,0.008237447,0.16537851,0.91432005,-0.719811,0.0012182813,0.6666667,-0.7224102,-0.63522357,-0.6704733,-0.99433124,2.587452156608613,PowerLaw,AGN,0.05154001,0.11787345,3FGL J0012.4+7040,,bcu,TXS 0008+704,0.97765577,0.9222099,0,0.9250493153801448,0.07495068461985499,0.9311670448817104,0.06883295511828881,0.9151477334135901,0.08485226658641008,0.9063068454178598,0.0936931545821404,317
4FGL J0013.1-3955,332.33987,-74.936165,1955.6699,-21.5247310745655,2.0500717,0.10833041,0.07450506,1.4529521,0.75587547,-0.32381836,0.0010678782,0.6666667,-0.5099509,-0.58401316,-0.36393547,-0.97305566,2.412750825174892,PowerLaw,AGN,0.059356764,0.19826326,3FGL J0013.2-3954,3FHL J0013.0-3956,bll,PKS 0010-401,0.99866146,0.9994357,0,0.9360579882396896,0.06394201176031147,0.9326108431880376,0.0673891568119625,0.9251621896166103,0.07483781038338985,0.9060292067581406,0.09397079324185986,315
4FGL J0013.6+4051,115.2578,-21.451033,2040.5833,-22.433930449933037,2.21155,0.14623235,-0.0017525448,0.012294384,-0.3695242,-0.49439335,4.4292756E-4,0.6666667,-0.5855026,-0.64891684,-0.83440757,0.40872505,2.0312456975942204,PowerLaw,AGN,0.0677058,0.17173387,,,agn,4C +40.01,0.9970998,0.9888399,0,0.9290795592225181,0.0709204407774816,0.9326205631471082,0.06737943685289116,0.9231965985419665,0.07680340145803304,0.9087445033437128,0.09125549665628707,308
4FGL J0013.6-0424,99.6602,-65.55318,1846.4111,-22.471827157127017,2.3586702,0.14496373,-0.08897229,1.0614702,-0.99938726,0.96326756,3.1992182E-4,0.6666667,-0.74510133,-0.6099102,-0.4173698,-0.99768794,1.8192207396060662,PowerLaw,AGN,0.05192615,0.22163093,,,fsrq,PKS 0011-046,0.9918854,0.95783323,16,0.9135694340917928,0.08643056590820769,0.9310594615350999,0.0689405384649,0.911701650357105,0.08829834964289433,0.8956801460673579,0.10431985393264182,293
4FGL J0013.9-1854,74.58781,-78.09192,2609.2893,-21.998806991689566,1.9660697,0.15060115,0.08232986,1.2266417,-0.7748842,-0.45901757,0.0011011278,0.6666667,-0.45060542,-0.3900339,-0.6016834,-0.4578393,0.958624979579743,PowerLaw,AGN,0.07438293,0.2677723,3FGL J0013.9-1853,3FHL J0013.8-1855,bll,RBS 0030,0.99950737,0.98459005,0,0.9417233730869242,0.05827662691307614,0.9333639847016045,0.06663601529839627,0.938562211685793,0.06143778831420655,0.9268927157584105,0.07310728424158927,270
4FGL J0014.1+1910,110.88994,-42.826824,1473.7736,-22.364103815704183,2.2641912,0.2772186,0.34991562,2.659895,0.9428984,-0.069656536,0.005486404,0.6666667,-0.67514765,-0.5906292,-0.9999873,-0.99807376,2.791847144310268,PowerLaw,AGN,0.19538191,0.6566895,2FGL J0013.8+1907,,bll,MG3 J001356+1910,0.9916659,0.8200502,0,0.9327511773006705,0.06724882269932943,0.9305270583831825,0.06947294161681743,0.9249907448594716,0.07500925514052847,0.9159549970106421,0.08404500298935803,315
4FGL J0014.1-5022,317.45294,-65.69481,2545.143,-22.07956238631954,1.9924736,0.17179203,0.13571842,1.7620411,0.9285301,-0.67540383,0.0014156428,0.6666667,-0.35404137,-0.55790603,-0.41514832,-0.9998084,0.520232533671265,PowerLaw,AGN,0.096285805,0.29849443,3FGL J0014.0-5025,3FHL J0014.0-5024,bll,RBS 0032,0.999756,0.9081001,0,0.9353567956082607,0.0646432043917392,0.9331942511885359,0.06680574881146345,0.9263082414197401,0.0736917585802597,0.920494080056969,0.07950591994303143,309
4FGL J0014.2+0854,107.61855,-52.85195,1016.6225,-22.424699680650445,2.4980073,0.1484973,-0.047722973,0.58525515,0.23263466,-0.31530988,5.2796456E-4,0.6666667,-0.6204872,-0.7033512,-0.99999976,0.99999887,2.387314658540282,PowerLaw,AGN,0.06611666,0.18360731,,,bll,MS 0011.7+0837,0.9983077,0.9370092,0,0.9303823454512421,0.06961765454875837,0.9286815977049493,0.07131840229505067,0.9262358582773064,0.07376414172269326,0.90803501210014,0.0919649878998601,300
4FGL J0014.3-0500,99.509476,-66.18239,1877.6715,-21.627569309338778,2.3452647,0.13339931,0.023047293,0.33971137,0.9634183,-0.6393423,0.0012148909,0.6666667,-0.8068283,-0.35485289,-0.65790325,-0.9999446,2.992550432346494,PowerLaw,AGN,0.06613631,0.23306042,3FGL J0014.3-0455,,bcu,GALEXASC J001420.46-045929.1,0.9956731,0.8810071,0,0.9246826423576217,0.07531735764237829,0.9328929149527172,0.06710708504728306,0.922500953126408,0.07749904687359198,0.9042070710163056,0.09579292898369447,286
4FGL J0014.7+5801,118.074745,-4.4981065,9809.645,-22.110617384225183,1.7403266,0.1795938,0.15785687,1.92132,-0.99629235,0.9950866,5.047747E-4,0.6666667,-0.67607266,0.14505653,-0.3875114,-0.44803885,2.559685993275709,PowerLaw,AGN,0.101961285,0.26793647,3FGL J0014.7+5802,3FHL J0014.7+5801,bll,1RXS J001442.2+580201,0.9999288,0.9859474,0,0.9359224915279927,0.06407750847200769,0.9308091922704922,0.06919080772950843,0.9350546704135141,0.0649453295864864,0.9225687161223427,0.07743128387765762,308
4FGL J0014.8+6118,118.5573,-1.257189,3743.1567,-21.09530344658214,2.0077274,0.18973738,0.27680916,3.4934657,-0.8956941,-0.46390438,0.0017327766,0.6666667,-0.31436062,-0.30697995,-0.4602657,-0.790448,1.264870521172747,LogParabola,AGN,0.120383464,0.44480944,3FGL J0014.6+6119,3FHL J0014.9+6118,bcu,4C +60.01,0.9992715,0.9976481,0,0.9081439539927907,0.0918560460072089,0.9292038390188719,0.07079616098112777,0.9091811381422579,0.09081886185774271,0.8940315289413658,0.10596847105863348,303
4FGL J0014.9+3212,114.00973,-30.021877,403.67023,-22.221125882620303,2.676878,0.16861759,0.3146403,3.0807612,0.39478225,-0.4767924,0.008130112,0.6666667,-0.8399325,-0.8573707,-0.99986684,0.5720467,1.5681335404076433,LogParabola,AGN,0.1384451,0.40147224,,,bcu,3C 6,0.96470517,0.96670157,0,0.9514952592749076,0.04850474072509193,0.9308205074726438,0.06917949252735674,0.9435290148631101,0.05647098513688983,0.9349125303559921,0.06508746964400815,304
4FGL J0015.2+3537,114.71823,-26.677507,3627.431,-22.763008980684912,2.0663972,0.1527464,-0.056847345,0.7804479,-0.005956009,-0.723641,5.4327585E-4,0.6666667,-0.70328504,-0.45947632,-0.32762265,-0.6395126,1.6802240663858852,PowerLaw,AGN,0.0593215,0.27968657,,,bll,RX J0015.4+3536,0.99849707,0.91047436,0,0.9313973074805664,0.06860269251943334,0.9338702182280919,0.06612978177190852,0.9273713657785062,0.07262863422149407,0.9118313266585717,0.08816867334142921,303
4FGL J0015.6+5551,117.8881,-6.6570644,5870.8926,-21.776968410941144,1.9079775,0.10031315,-0.029441735,0.5630203,0.7700385,-0.5396964,2.7144866E-4,0.6666667,-0.64019966,-0.46400204,-0.4649574,-0.1825569,2.18353895278982,PowerLaw,AGN,0.04418891,0.17221698,3FGL J0015.7+5552,3FHL J0015.7+5551,bll,GB6 J0015+5551,0.99993026,0.98932874,0,0.9231523140300237,0.07684768596997615,0.9281958864298834,0.07180411357011712,0.9102773172033732,0.08972268279662717,0.8999800272170332,0.10001997278296744,295
4FGL J0015.9+2440,112.76397,-37.48992,2312.8862,-22.25345012637192,2.1628017,0.1299406,-0.04911716,0.8798769,-0.44532767,-0.78545296,7.4017985E-4,0.6666667,-0.7733137,-0.13857353,-0.82285243,-0.054959245,2.530566851096853,PowerLaw,AGN,0.047290523,0.26607433,,,bcu,GB6 J0016+2440,0.9978396,0.8603775,0,0.9633906480064028,0.03660935199359675,0.928211588479711,0.07178841152028972,0.9525214441272685,0.04747855587273116,0.9391084853962971,0.06089151460370239,284
4FGL J0016.2-0016,104.012276,-61.85269,363.43,-21.466874842576157,2.726546,0.07921617,0.18653215,4.009281,-0.10060008,-0.6679757,0.0039052467,0.6666667,-0.7716553,-1.0,0.9999915,-0.9991738,4.23984610328865,LogParabola,AGN,0.056901317,0.1933121,3FGL J0016.3-0013,,fsrq,S3 0013-00,0.997477,0.97896254,0,0.9483232915091057,0.05167670849089403,0.936104383486082,0.06389561651391826,0.9371135228617975,0.06288647713820321,0.9332260111894031,0.06677398881059662,305
4FGL J0016.5+1702,111.096794,-45.029816,622.57336,-22.457996422643173,2.6308897,0.3034599,0.44820043,2.5804365,-0.6509662,-0.592994,0.011370583,0.6666667,-0.70416987,-0.9023887,-0.99999887,0.99999595,2.049778966539842,PowerLaw,AGN,0.26498622,0.72432286,3FGL J0016.5+1713,,fsrq,GB6 J0015+1700,0.80752254,0.0,4,0.9575791622164709,0.042420837783529314,0.9362238084675037,0.06377619153249639,0.952944776850105,0.04705522314989478,0.9379307226658958,0.062069277334103876,295
4FGL J0017.0-0649,99.46171,-68.12262,1008.6437,-21.80398224435915,2.3924778,0.10895304,0.0364026,0.66064906,0.9948694,-0.47349125,0.0013043818,0.6666667,-0.7328528,-0.5602087,-0.77242404,-0.44174528,3.1644975895940948,PowerLaw,AGN,0.057143807,0.17387098,3FGL J0017.2-0643,,bcu,PMN J0017-0650,0.9970226,0.9240779,0,0.9508235836164138,0.04917641638358625,0.9237341722094593,0.07626582779054022,0.9492987422307634,0.050701257769236494,0.9326675006890667,0.0673324993109336,289
4FGL J0017.5-0514,101.209854,-66.667816,808.75867,-20.86433669532134,2.5345943,0.05932179,0.110736616,3.1191134,0.103086345,-0.6072476,0.0016582585,0.6666667,-0.75492203,-0.7826226,-0.57943034,-0.9998269,5.415196673652261,LogParabola,AGN,0.039825425,0.11731377,3FGL J0017.6-0512,,FSRQ,PMN J0017-0512,1.0,0.93868506,0,0.9343752000753794,0.06562479992462072,0.9304950011963161,0.06950499880368427,0.9358732001590324,0.06412679984096738,0.9168690385608548,0.08313096143914499,290
4FGL J0017.8+1455,110.96526,-47.16783,1733.5139,-22.1297825349592,2.1791823,0.23200671,0.20386355,1.6166002,0.99283016,-0.517261,0.008264866,0.6666667,-0.56388575,-0.47534934,-0.7199061,-0.6534468,2.1774361978328267,PowerLaw,AGN,0.20289727,0.9672762,,,bll,GB6 J0017+1450,0.9556661,0.0,0,0.935231426897802,0.06476857310219729,0.9282508031516556,0.0717491968483443,0.9308086606800919,0.06919133931990822,0.9179408822510392,0.08205911774896046,303
4FGL J0018.4+2946,114.44117,-32.54827,5379.739,-22.065598051989213,1.7145041,0.15376137,0.13607325,1.9924904,0.99322087,-0.8344493,5.347227E-4,0.6666667,0.04749239,-0.25345275,-0.61591023,0.007773072,1.6885730146609756,PowerLaw,AGN,0.07744503,0.22208281,3FGL J0018.4+2947,3FHL J0018.6+2946,bll,RBS 0042,0.9997198,0.98570234,0,0.9311137719951659,0.06888622800483463,0.9296788579695077,0.0703211420304918,0.9301672383476683,0.06983276165233133,0.9183437463655397,0.08165625363446008,316
4FGL J0019.2-5640,311.75082,-59.890987,1436.7468,-22.31846983512734,2.2656467,0.13900854,0.02424963,0.3739991,0.83203155,-0.3783391,0.0017218034,0.6666667,-0.68477905,-0.49247536,-0.6508962,-0.9998907,3.132866170995276,PowerLaw,AGN,0.06958597,0.26246452,3FGL J0019.1-5645,,bcu,PMN J0019-5641,0.9977795,0.91748077,0,0.947453895365295,0.05254610463470483,0.9327518557114659,0.06724814428853397,0.9430511320943339,0.05694886790566606,0.934917047729207,0.06508295227079303,304
4FGL J0019.3-8152,304.31436,-35.16209,2274.4697,-21.356144483641852,2.1021957,0.094057135,0.018712848,0.4083841,-0.6985619,-0.5307329,6.076632E-4,0.6666667,-0.58834225,-0.47926122,-0.44888213,-0.8558036,2.6686438475498706,PowerLaw,AGN,0.045235727,0.1483041,3FGL J0018.9-8152,3FHL J0019.1-8151,bll,PMN J0019-8152,0.9998258,0.9766397,0,0.9501085448906372,0.04989145510936261,0.9310208353442133,0.06897916465578642,0.9470104803086777,0.052989519691321776,0.9280002956454148,0.07199970435458561,311
4FGL J0019.6+2022,112.90082,-41.875835,1793.6635,-22.001860211871836,2.152031,0.1550773,0.15015662,1.8228939,-0.52900416,0.9942902,0.0029878737,0.6666667,-0.5989148,-0.6102986,-0.81159765,-0.47472712,2.4237118364229473,PowerLaw,AGN,0.10576743,0.37516862,3FGL J0019.4+2021,,bll,PKS 0017+200,0.9986458,0.9856926,0,0.959466487106321,0.04053351289367892,0.9341608793712926,0.06583912062870721,0.9466987247267642,0.05330127527323555,0.9404799463880928,0.05952005361190724,295
4FGL J0019.6+7327,120.63282,10.72648,1100.5109,-20.483224389395968,2.5941908,0.05952287,0.07975241,2.5625913,0.9611499,-0.5693957,0.0011963206,0.6666667,-0.7626359,-0.66688186,-0.95585066,-0.99934983,5.663795550069146,PowerLaw,AGN,0.034428574,0.12149048,,,fsrq,S5 0016+73,0.99985063,0.99271715,0,0.8777783577032097,0.12222164229679042,0.9245701412294804,0.07542985877051937,0.882863352352821,0.11713664764717852,0.8654197237423006,0.13458027625769978,298
4FGL J0021.0+0322,108.237045,-58.623074,4172.7144,-22.50540405639897,1.8668073,0.24928713,0.1320154,1.2610363,0.9938401,-0.46303213,0.0013680798,0.6666667,-0.64612556,-0.2727355,-0.459989,-0.6137886,2.7797151112200806,PowerLaw,AGN,0.1280042,0.4374165,3FGL J0020.9+0323,,bcu,2MASS J00205023+0323578,0.89689606,0.0,0,0.9412133818454248,0.05878661815457489,0.9316820416059288,0.06831795839407089,0.9362105775227751,0.0637894224772252,0.9222604243113286,0.07773957568867093,320
4FGL J0021.5-2552,41.9261,-83.19968,1389.8618,-21.18645413095718,2.09977,0.07069952,0.038864486,1.133172,-0.4363683,-0.3609441,5.918262E-4,0.6666667,-0.5567458,-0.48181877,-0.74655634,-0.32177502,3.1927593895222874,PowerLaw,AGN,0.035313495,0.105254196,3FGL J0021.6-2553,3FHL J0021.4-2550,bll,CRATES J002132.55-255049.3,0.9981949,0.853463,0,0.9168223822734275,0.08317761772657262,0.924854881411885,0.0751451185881157,0.9087286279811743,0.09127137201882618,0.8991298263977324,0.10087017360226792,305
4FGL J0021.6-0855,100.40253,-70.47483,1163.7213,-22.63968889082705,2.3502548,0.40486714,0.2468853,1.4760517,-0.54812014,-0.5849364,0.007891183,0.6666667,-0.50473213,-0.7628938,-0.9996623,-0.96150815,2.500494795264259,PowerLaw,AGN,0.25630593,0.9184468,,,bll,NVSS J002142-090044,0.9744128,0.0,0,0.9215462266626867,0.07845377333731358,0.9284649046439171,0.0715350953560826,0.9150711218566493,0.08492887814335057,0.9037835734408811,0.09621642655911881,280
4FGL J0021.9-5140,313.70114,-64.835396,1691.6196,-21.199321678929003,2.042762,0.07007171,0.03680977,1.059753,0.32244897,-0.5987349,4.6056753E-4,0.6666667,-0.45048606,-0.5654227,-0.4436634,-0.56719285,2.936474078105158,PowerLaw,AGN,0.03328733,0.10136266,3FGL J0022.1-5141,3FHL J0021.8-5140,bll,1RXS J002159.2-514028,0.9998968,0.98146844,0,0.9648427088443466,0.03515729115565348,0.934485070985321,0.06551492901467858,0.9588876362336607,0.041112363766340095,0.946004074838439,0.053995925161561556,289
4FGL J0022.0+0006,107.20704,-61.85817,18064.906,-22.962522637405524,1.4715182,0.13055088,-0.062057972,0.9743299,0.02316369,0.9948637,2.4337218E-4,0.6666667,-0.63596565,-0.7874662,-0.024217866,0.39475808,2.194506942733363,PowerLaw,AGN,0.05209534,0.2866135,,3FHL J0022.0+0006,bll,RX J0022.0+0006,0.99893326,0.9400744,0,0.9319729469545013,0.06802705304549878,0.928545976784141,0.07145402321585957,0.9221149198268417,0.07788508017315832,0.9072701382906709,0.09272986170932924,292
4FGL J0022.1-1854,82.08266,-79.37435,1955.795,-20.906121559733936,1.9354254,0.07684233,0.09708254,2.6534843,0.83035195,-0.5211309,5.784703E-4,0.6666667,-0.32822764,-0.39617792,-0.77663004,-0.13127887,1.1199081054084297,PowerLaw,AGN,0.039340027,0.1205609,3FGL J0022.1-1855,3FHL J0022.1-1855,bll,1RXS J002209.2-185333,0.99966353,0.922496,0,0.9179829270729054,0.08201707292709465,0.9332692251564129,0.06673077484358673,0.903890013180989,0.0961099868190109,0.8970664502484418,0.1029335497515583,289
4FGL J0022.5+0608,110.012115,-56.01111,1126.1342,-20.080892185028578,2.1697786,0.03923954,0.0326319,1.6125371,-0.12532182,-0.52196646,4.0075346E-4,0.6666667,-0.5937424,-0.55565256,-0.665805,-0.7050968,3.8917106000848904,PowerLaw,AGN,0.019763228,0.06130793,3FGL J0022.5+0608,3FHL J0022.4+0607,bll,PKS 0019+058,0.99987024,0.98650587,0,0.9400967278619615,0.05990327213803915,0.9241978920144888,0.07580210798551129,0.930869589724001,0.06913041027599802,0.9220389927028388,0.07796100729716159,322
4FGL J0023.4+0920,111.42019,-52.896538,939.9425,-20.524960691651415,2.2529113,0.1277537,0.44762367,6.883797,-0.69173604,-0.108961545,0.0034614666,0.6666667,-0.4972621,-0.7325199,-0.8432816,-0.99671096,1.9617663995109456,PLSuperExpCutoff,PSR,0.09485375,0.31599844,3FGL J0023.4+0923,,PSR,PSR J0023+0923,1.0,0.9383404,0,0.9501375948840562,0.0498624051159441,0.9331480068191843,0.06685199318081504,0.9455432171649164,0.05445678283508433,0.9277512947993362,0.07224870520066386,301
4FGL J0023.7+4457,117.80447,-17.645323,874.5667,-21.58273821680977,2.4419997,0.098467514,0.09911969,1.9071074,0.99962735,-0.5648693,0.0018204177,0.6666667,-0.68999565,-0.74771523,-0.77919817,-0.4930236,3.407854328385731,PowerLaw,AGN,0.059611127,0.17925437,3FGL J0023.5+4454,,fsrq,B3 0020+446,0.9976239,0.8584,0,0.9479568481405497,0.0520431518594507,0.9283208563470422,0.07167914365295741,0.9379033883755987,0.06209661162440071,0.9282983646823442,0.07170163531765623,301
4FGL J0023.7-6820,306.7893,-48.58217,453.92496,-22.175273142428036,2.765263,0.09677886,0.11925611,1.9217516,0.2793556,-0.7428984,0.0034074995,0.6666667,-0.8138159,-0.6500102,-0.999953,0.02919986,3.3968890775720486,PowerLaw,AGN,0.068275884,0.19165434,3FGL J0021.6-6835,,bcu,PKS 0021-686,0.996154,0.97795117,0,0.9512864191853685,0.04871358081463084,0.9331723218703112,0.0668276781296894,0.9458439499873479,0.054156050012651745,0.9352205480613595,0.06477945193864071,283
4FGL J0023.9+1603,113.34497,-46.295124,2173.6548,-22.046581042076003,2.0656276,0.25141633,0.26769617,2.4179752,0.94035196,-0.2225199,0.003561166,0.6666667,-0.40946996,-0.4549642,-0.72279406,-0.99997866,2.030032224421245,PowerLaw,AGN,0.17168823,0.57122785,,,bll,87GB 002122.5+154553,0.997018,0.0,0,0.9467564864764203,0.05324351352357939,0.9323645925845043,0.06763540741549638,0.9500710863607685,0.049928913639231964,0.925392687256244,0.07460731274375576,286
4FGL J0024.4+4647,118.14276,-15.823961,892.0653,-22.43082121428294,2.559695,0.12566137,-0.04708186,0.7276206,-0.46507776,-0.77535903,0.0011069637,0.6666667,-0.79813355,-0.39793408,-0.9979247,0.9701501,2.6375401095340365,PowerLaw,AGN,0.05561719,0.1330018,,,bcu,B3 0021+464,0.9415452,0.893634,0,0.8890714980235901,0.11092850197641028,0.927317149249528,0.07268285075047237,0.8970525831978571,0.10294741680214241,0.8754932316556334,0.12450676834436664,279
4FGL J0024.7+0349,110.177605,-58.378212,1280.2596,-22.413074215586246,2.3887396,0.19263145,0.10263876,0.9701172,-0.51646644,0.9991273,0.0022213894,0.6666667,-0.78952086,-0.553495,-0.7131285,-1.0,4.440920040423573,PowerLaw,AGN,0.119471736,0.30478266,3FGL J0024.4+0350,,fsrq,GB6 J0024+0349,0.9975917,0.0,0,0.9215891161046696,0.07841088389533014,0.931503948993109,0.06849605100689052,0.9191635170048194,0.08083648299518077,0.899978924345744,0.1000210756542555,306
4FGL J0025.2-2231,69.19585,-82.484505,1252.8844,-22.916115112132516,2.4007282,0.1719414,-0.018409936,0.19492668,0.99406266,-0.3344447,9.924083E-4,0.6666667,-0.96496314,0.31899616,-0.99994034,0.99950266,1.4937840467410866,PowerLaw,AGN,0.079247,0.22805801,,,fsrq,PMN J0025-2228,0.9489406,0.9310918,0,0.9232453039468147,0.07675469605318508,0.9259433782271452,0.07405662177285467,0.9274731980755262,0.07252680192447376,0.9022352735142375,0.09776472648576175,261
4FGL J0025.7-4801,314.72382,-68.51652,1588.6167,-21.731233719398457,2.2063763,0.31702313,0.21659291,1.6883891,0.97266257,-0.40891546,0.0026988226,0.6666667,-0.60541123,-0.4687515,-0.8112241,-0.99990076,4.393348314927196,PowerLaw,AGN,0.18160604,0.44434872,,,bcu,SUMSS J002545-480356,0.9858329,0.91305333,0,0.9120778828079704,0.0879221171920295,0.932174371547165,0.06782562845283475,0.9195373289176725,0.08046267108232781,0.9004326286066503,0.09956737139334967,299
4FGL J0026.6-4600,315.91986,-70.481415,2976.1826,-22.258537285579475,1.9649565,0.13280459,-0.027233807,0.45964387,0.9999201,-0.71033436,4.8163213E-4,0.6666667,-0.57458776,-0.33943447,-0.75882006,0.2726583,2.5072804033717353,PowerLaw,AGN,0.05228317,0.20307714,3FGL J0026.7-4603,3FHL J0026.5-4602,bll,1RXS J002636.3-460101,0.99990463,0.9883211,0,0.9493345136811497,0.05066548631885063,0.9310744235469494,0.06892557645304982,0.9409197160754882,0.05908028392451195,0.9286312472754744,0.07136875272452525,326
4FGL J0028.1+7505,121.40364,12.293515,2446.705,-21.78624462565881,2.1871247,0.24108857,0.4436431,3.3273304,-0.69205016,-0.86108166,0.0026337777,0.6666667,0.27477533,-0.5801831,-0.6459675,-0.9997455,1.880655007390543,LogParabola,AGN,0.2039337,0.42938337,3FGL J0028.6+7507,,bcu,GB6 J0028+7506,0.99707437,0.905469,4,0.9375253081067314,0.06247469189326881,0.9300990825381837,0.06990091746181684,0.9307475817535911,0.06925241824640901,0.9216874925375217,0.07831250746247856,300
4FGL J0028.4+2001,115.611595,-42.51422,816.01074,-21.514902134236532,2.4357517,0.0848314,0.05410553,1.123353,0.9969329,-0.6049153,0.002440904,0.6666667,-0.7253794,-0.5985736,-0.92238283,-0.20462553,3.3198214655537184,PowerLaw,AGN,0.05286022,0.20834792,3FGL J0028.8+1951,,fsrq,TXS 0025+197,0.9976342,0.94375205,0,0.9543802638447766,0.04561973615522346,0.9332954987609338,0.06670450123906632,0.9482755437426554,0.0517244562573442,0.9316316758014029,0.06836832419859776,318
4FGL J0028.9+3553,117.82134,-26.757605,1623.94,-22.29652191782999,2.2594097,0.16157958,-0.009681202,0.15077801,-0.39303836,-0.497993,0.0015503027,0.6666667,-0.79582167,-0.12739056,-0.8713641,-0.99999714,2.7259789550122013,PowerLaw,AGN,0.07107151,0.30719253,,,bcu,GB6 J0028+3550,0.98213834,0.0,0,0.9555536595328993,0.0444463404671009,0.9287872878657473,0.07121271213425286,0.9486295712648143,0.05137042873518495,0.9296219530256794,0.07037804697432053,322
4FGL J0029.0-7044,305.60474,-46.27025,1456.1017,-21.297254465075646,2.2238069,0.08580016,0.04705529,1.1358839,0.9593503,-0.65461504,0.0011584072,0.6666667,-0.6180762,-0.4075126,-0.8444849,-0.99936765,3.2355232879029208,PowerLaw,AGN,0.044087842,0.17401323,3FGL J0029.1-7045,,bll,PKS 0026-710,0.99931973,0.95868856,0,0.9215082629232724,0.07849173707672742,0.9346396564465037,0.06536034355349618,0.9259534337390827,0.0740465662609172,0.9135079236557108,0.08649207634428928,288
4FGL J0029.4+2051,116.05021,-41.71177,13235.658,-23.4238841903045,1.5339124,0.5377735,0.5266564,2.1865823,-1.0,0.99996793,9.1999985E-4,0.6666667,-0.9998157,0.9998242,-0.39438376,0.16064931,1.874862817690096,PowerLaw,AGN,0.4038332,0.18535656,,3FHL J0029.4+2052,bcu,NVSS J002928+205332,0.99705195,0.0,0,0.9165706435872344,0.08342935641276586,0.9320802296117804,0.06791977038821977,0.9143451149127297,0.0856548850872699,0.9011125635137703,0.09888743648623011,312
4FGL J0030.2-1647,96.46627,-78.56577,4143.749,-21.885258428621185,1.7404137,0.13805887,0.14545472,2.3859136,-0.85371464,0.998613,6.6796294E-4,0.6666667,-0.023397576,-0.30475256,-0.45447758,-0.3125329,3.392095864328573,PowerLaw,AGN,0.07257415,0.21365131,3FGL J0030.2-1646,3FHL J0030.2-1648,bll,2MASS J00302045-1647130,0.9995532,0.9006456,0,0.9157504352958241,0.08424956470417524,0.9263351861082141,0.07366481389178647,0.9216862123284657,0.0783137876715332,0.8964457889443365,0.10355421105566323,295
4FGL J0030.3-4224,317.26767,-74.12445,600.2783,-20.65667982421278,2.520737,0.040767297,0.06309153,2.6456742,-0.32578543,-0.6368263,9.1130787E-4,0.6666667,-0.74528795,-0.7064764,-0.938383,0.112139955,4.275417085582098,PowerLaw,AGN,0.024810283,0.07070685,3FGL J0030.3-4223,,fsrq,PKS 0027-426,0.9994261,0.9721535,0,0.941760266085284,0.058239733914716395,0.9329461135352736,0.06705388646472606,0.932540803125936,0.06745919687406411,0.9207814496281969,0.07921855037180346,316
4FGL J0030.4+0451,113.13404,-57.6126,807.5275,-18.41661813663685,2.088048,0.027561028,0.38857684,28.292454,-0.0353865,-0.16498752,7.1784155E-4,0.6666667,-0.4578671,-0.73802865,-0.9547629,-1.0,2.388475123189082,PLSuperExpCutoff,PSR,0.02029327,0.060484033,3FGL J0030.4+0451,,PSR,PSR J0030+0451,1.0,0.0,0,0.9316658550567622,0.06833414494323765,0.9333630077964753,0.0666369922035246,0.9202878418501234,0.07971215814987613,0.9150943765609891,0.08490562343901073,306
