Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,hr23,Unc_PLEC_Expfactor,hr34,hr45,hr56,hr67,Variability_Index,Pivot_Energy,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,ASSOC_FHL,CLASS1,CLASS2,ASSOC1,ASSOC2,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_P,NN_P,LR_P,RF_P
4FGL J1927.5+0154,38.771572,-7.138582,-22.01980342240011,1.887057,0.44200778,0.18063094,1.163012,-0.63565606,-0.31836525,0.0010777273,-0.84350616,-0.016429689,-0.43327433,-0.39575428,2.823232586041574,8.660389109203887,PowerLaw,0.21459147,0.4859276,,3FHL J1927.5+0153,unk,,NVSS J192729+015353,,0.0,0.8648723,0,0.9995420720623469,0.0004579279376732999,0.9975197261588222,0.0024802738411776703,0.9989382727514137,0.0010617272485866334,0.9948272702632803,0.005172729736718679,0.0,0.0,0.0,0.0
4FGL J1928.4+1801c,53.11527,0.28535038,-20.610288932687663,2.459726,0.25800332,0.16409235,2.442816,-0.7472729,0.9990947,0.0030969568,-0.84513724,-0.6202967,-0.89577687,-0.39102623,1.8426698695558525,8.062979852759414,PowerLaw,0.10671539,0.43431538,,,unk,,MG2 J192830+1759,,0.0,0.80843014,34,0.3275515999179664,0.6724484000820466,0.6534104339617015,0.3465895660382987,0.46484901767432235,0.5351509823256778,0.8087539032420699,0.19124609675792945,0.0,0.0,0.0,0.0
4FGL J1928.8+3126,65.00256,6.565396,-21.902493505078937,2.3805456,0.16265848,0.0759344,1.0959365,0.9999751,-0.48658395,0.0017526614,-0.8519902,-0.37417364,-0.74340886,-0.99964714,1.738463848008358,7.354188930871689,PowerLaw,0.07726372,0.24772142,,,spp,,SNR G065.3+05.7,,0.8,0.0,0,0.9990549315319649,0.0009450684680432089,0.981419134097747,0.01858086590225312,0.9712150762707394,0.028784923729259206,0.9914291038487703,0.008570896151230786,0.0,0.0,0.0,0.0
4FGL J1929.8+1832,53.73694,0.25377843,-20.553751608618047,2.420925,0.22904886,0.14675519,1.8061401,-0.874209,0.9960264,0.007568674,-0.17205627,-0.72305006,-0.7533022,-0.42360774,1.0164261143789413,7.876785395151645,PowerLaw,0.10577335,0.8172027,,,unk,,1RXS J193012.1+183201,,0.0,0.8155635,264,0.9364408020556746,0.06355919794433751,0.7119020120305556,0.28809798796944536,0.5357795576891018,0.4642204423108986,0.8056243503674982,0.19437564963250178,0.0,0.0,0.0,0.0
4FGL J1934.3+1859,54.645687,-0.4679889,-20.32229246717326,2.6338723,0.21451198,0.53342026,5.3754926,0.113166496,-0.5057368,0.013968871,-0.74985176,-0.9661414,-0.19637062,-0.99903005,2.2095741706412677,7.007177447506484,LogParabola,0.1450718,0.921095,,,spp,,SNR G054.4-00.3,,0.8,0.0,16,0.7521924177689165,0.24780758223109822,0.38595424810395834,0.6140457518960417,0.8012497010093673,0.1987502989906328,0.6444358796757071,0.3555641203242917,0.0,0.0,0.0,0.0
4FGL J1946.1+2436,60.872936,-0.085609876,-20.51320438286424,2.5245864,0.25470817,0.44643208,3.8744059,-0.4029877,0.8260623,0.004376156,-0.5756594,-0.61995345,-0.9999979,0.89068407,2.522539895604787,7.275231043490255,LogParabola,0.22127543,0.53819793,,,unk,,NVGRC J194625.5+243638,,0.0,0.93556297,4,0.7676414504991252,0.23235854950087917,0.6287530849581442,0.3712469150418566,0.701995104850988,0.2980048951490113,0.6892779108041475,0.3107220891958529,0.0,0.0,0.0,0.0
4FGL J1947.7+2744,63.75641,1.1839017,-20.566067118584296,2.443495,0.23191871,0.4815777,3.829324,0.184003,-0.7147041,0.005994859,-0.23699108,-0.7399404,-0.7467552,-0.99997437,2.294508032223575,7.336332825032789,LogParabola,0.22613294,0.6949804,,,pwn,,PWN G63.7+1.1,,0.9851254,0.0,0,0.8157405781807074,0.1842594218192891,0.6391313190945012,0.3608686809054979,0.6723307995711978,0.32766920042880254,0.7490567888490403,0.2509432111509601,0.0,0.0,0.0,0.0
4FGL J1952.8+2924,65.76632,1.0594352,-20.2950602475088,2.5337815,0.2413325,0.9579387,5.0378814,-0.6666944,-0.6571354,0.00951498,-0.3655509,-0.8513736,-0.89690393,-0.9995905,1.941845308830742,7.34901845479758,LogParabola,0.20316082,0.3223914,3FGL J1951.6+2926,,spp,,SNR G065.7+01.2,,0.8,0.8276641,6,0.7778180904681447,0.22218190953185554,0.13512697352171185,0.864873026478288,0.06874666168040656,0.9312533383195934,0.37958231564276307,0.6204176843572365,0.0,0.0,0.0,0.0
4FGL J1953.6+1846,56.73263,-4.54099,-21.533593384228134,2.5430965,0.20796987,0.31079695,3.076102,0.9998264,-0.51216793,0.0054688687,-0.73085856,-0.7283261,-1.0,0.999954,1.3603593721156375,6.9760249556934415,LogParabola,0.14265531,0.48755673,,,glc,,NGC 6838,,0.99736136,0.0,1,0.8843369808023767,0.115663019197609,0.5043386680053763,0.49566133199462353,0.6923997052440646,0.30760029475593337,0.8996810247005634,0.100318975299436,0.0,0.0,0.0,0.0
4FGL J1955.1+3321,69.409225,2.6677854,-20.89366387438044,2.3801663,0.24473013,0.379154,3.0969934,-0.38940862,-0.6890148,0.003644124,-0.5170878,-0.5835588,-0.7972444,-0.9999777,2.585920684638228,7.715498198939774,LogParabola,0.18730986,0.6192251,,,spp,,SNR G069.0+02.7,,0.8,0.0,0,0.9388609715577764,0.06113902844223671,0.9364071858959309,0.06359281410406938,0.8498763610754624,0.15012363892453753,0.8325947848846874,0.1674052151153117,0.0,0.0,0.0,0.0
4FGL J1958.5+3512,71.35443,3.0365767,-21.252959517754917,2.1461954,0.110325396,-0.025017275,0.51786834,0.99990624,0.37009385,2.2254583E-4,-0.622263,-0.5351345,-0.6193357,-0.41278553,2.4847397428544418,8.264810950369007,PowerLaw,0.04515999,0.13394558,,,hmb,,Cyg X-1,,0.0,0.99959564,0,0.9995599150858816,0.0004400849141447791,0.9958150494808379,0.004184950519164164,0.9858119815023336,0.014188018497665334,0.997550116232473,0.0024498837675273155,0.0,0.0,0.0,0.0
4FGL J2002.3+3246,69.71298,1.0811435,-21.10393589782329,2.522837,0.13747345,-0.0117366845,0.2023467,0.99940664,-0.30194306,0.0010079289,-0.750271,-0.81643105,-0.41011107,-0.5931411,0.17877659280343802,7.5303888966755865,PowerLaw,0.056434274,0.12473103,,,spp,,SNR G069.7+01.0,,0.8,0.0,12,0.9974173685320707,0.002582631467921502,0.9145410990303691,0.08545890096963049,0.8038157713573777,0.19618422864262228,0.9760482611166827,0.02395173888331664,0.0,0.0,0.0,0.0
4FGL J2004.1+2517,63.57272,-3.2281532,-21.09076369834009,2.4059284,0.293676,0.5389852,3.323241,0.99376833,0.17019317,0.0088513335,-0.5171321,-0.79089695,-0.9871045,-0.9979812,1.674735419236639,7.497428108401505,LogParabola,0.1818538,0.8987604,,,unk,,B2 2002+25,,0.0,0.80020267,8,0.8332551192830718,0.16674488071694765,0.2949730969769344,0.7050269030230664,0.21807596616263397,0.7819240338373669,0.7510175952678835,0.24898240473211625,0.0,0.0,0.0,0.0
4FGL J2004.3+3339,70.67629,1.1960956,-19.40112191477984,2.3214884,0.06100503,0.12774944,3.9967206,0.99927026,-0.53359085,7.8348705E-4,-0.49440524,-0.618081,-0.80287206,-0.6040517,2.059965948542918,7.658791578574178,LogParabola,0.03903345,0.12622397,3FGL J2004.4+3338,3FHL J2004.2+3339,unk,,B2 2002+33,,0.0,0.9954084,0,0.5729695144497102,0.42703048555028966,0.4798323696800414,0.5201676303199586,0.26423190699827764,0.7357680930017222,0.7753890929133037,0.22461090708669595,0.0,0.0,0.0,0.0
4FGL J2013.5+3613,73.85344,1.01671,-20.2062994838258,2.5432599,0.1616796,0.4016244,3.274073,-0.6874246,-0.5688629,0.00912275,-0.44771886,-0.7537401,-0.8264812,-0.5838938,0.10234152971835268,7.815626869134494,LogParabola,0.22580747,1.0639132,3FGL J2014.4+3606,,spp,,SNR G073.9+00.9,,0.8,0.8858051,4,0.6654348768256897,0.334565123174308,0.1046928434202994,0.8953071565797013,0.02300286271199733,0.9769971372880033,0.5771863927326335,0.42281360726736644,0.0,0.0,0.0,0.0
4FGL J2016.2+3712,74.974365,1.1166664,-20.754178768120106,2.0605412,0.23674197,-0.056763705,1.3699902,-0.5712999,0.97820985,3.3259712E-4,-0.91563404,-0.4509415,-0.67445153,-0.34146312,1.5963994259898897,9.672105722096461,PowerLaw,0.052980974,0.46843427,,3FHL J2015.9+3712,snr,,VER J2016+372,,0.9257332,0.9634353,1,0.995493865717201,0.004506134282816098,0.9534306712145807,0.04656932878541843,0.5034551275718152,0.49654487242818496,0.9459501685367424,0.05404983146325735,0.0,0.0,0.0,0.0
4FGL J2016.3+4953,85.58895,8.115764,-22.324610918573562,1.7934048,0.3668525,0.50723857,1.6023674,-0.9999738,0.9999946,8.4123836E-4,-0.19508837,-0.60126567,0.052487258,-0.6311185,2.3680065054992325,9.258112970982696,PowerLaw,0.2559578,0.46519104,,3FHL J2016.3+4953,unk,,NVSS J201619+495324,,0.0,0.98552954,0,0.9986727495670438,0.0013272504329673476,0.9982576814758486,0.001742318524151434,0.998623956025934,0.001376043974065321,0.9769063018850841,0.02309369811491708,0.0,0.0,0.0,0.0
4FGL J2021.0+4031e,78.240814,2.196722,-18.45709591287545,1.9518069,0.048887327,0.06383509,2.758535,-0.3025638,-0.8353942,8.757569E-5,-0.6653845,-0.35016418,-0.4580611,-0.5023088,0.9561684024870777,8.97309604536798,LogParabola,0.022209719,0.05876465,3FGL J2021.0+4031e,3FHL J2021.0+4031e,SNR,,gamma Cygni,Cygnus Cocoon field,,,4,0.5161094589193884,0.483890541080612,0.7410036667965533,0.2589963332034467,0.1028045590313987,0.8971954409686012,0.8571546224689822,0.14284537753101847,0.0,0.0,0.0,0.0
4FGL J2024.0+3202,71.62645,-3.1348505,-21.473103949507653,2.2196589,0.23711476,0.16044484,1.6732229,0.9120296,0.6725077,0.0019623076,-0.08474693,-0.7056903,-0.4017926,-0.99995583,2.6734448532571586,8.315988073175669,PowerLaw,0.11646575,0.49415424,,,unk,,MG2 J202410+3203,,0.0,0.9313613,16,0.9592976456881677,0.040702354311811996,0.9903174674968966,0.009682532503104089,0.9875381909072585,0.012461809092741295,0.9819543905058006,0.01804560949419878,0.0,0.0,0.0,0.0
4FGL J2027.0+3343,73.36234,-2.6871195,-22.123537350462232,1.7656738,0.21427177,-0.072092265,1.041612,-0.80297947,0.9798866,1.9552856E-4,-0.8726199,-0.6361186,-0.2673582,-0.71240294,1.0850075510941342,9.985450876183915,PowerLaw,0.06349908,0.26182666,,3FHL J2027.0+3343,unk,,1RXS J202658.5+334253,,0.0,0.97261465,0,0.9998080793002374,0.0001919206997618975,0.9831071081632735,0.016892891836727007,0.9430516824622732,0.05694831753772586,0.9888282461707397,0.011171753829258557,0.0,0.0,0.0,0.0
4FGL J2028.6+4110e,79.60072,1.3962686,-15.963399157841815,2.0859213,0.010711878,0.032390237,5.2142787,0.023373887,-0.249233,3.894509E-5,-0.56346005,-0.5604698,-0.55865496,-0.47939628,0.9368691620560295,7.259801466738676,LogParabola,0.0036388405,0.011663074,3FGL J2028.6+4110e,3FHL J2028.6+4110e,SFR,,Cygnus X,,,,516,0.43028917998488087,0.5697108200151165,0.0550857560866878,0.9449142439133127,0.012311250334343974,0.987688749665655,0.7941932605212748,0.20580673947872521,0.0,0.0,0.0,0.0
4FGL J2032.6+4053,79.81435,0.6346877,-20.090391462374942,2.6822784,0.2501988,0.3359013,3.8016214,-0.369688,-0.73777854,0.0063211243,-0.85545534,-0.72878695,-0.9937905,-0.841755,4.211311088953036,6.984855569681854,LogParabola,0.12856439,0.35576734,2FGL J2032.1+4049,,HMB,,Cyg X-3,Cygnus Cocoon field,1.0,0.99724114,18,0.9775682842965733,0.02243171570344456,0.9817492577647859,0.018250742235214303,0.9333877012964239,0.06661229870357732,0.757676787082117,0.24232321291788247,0.0,0.0,0.0,0.0
4FGL J2043.1+4256,82.63397,0.31810704,-21.023937503862506,2.8025692,0.34015125,0.65257597,3.680818,-0.65296596,-0.3638656,0.010585527,-0.8740123,-0.9470746,-1.0,0.9999951,1.305877201607126,6.5181583477727925,LogParabola,0.212162,0.59643924,2FGL J2042.0+4252c,,unk,,NVSS J204232+425813,,0.0,0.9561852,258,0.7888816223208218,0.21111837767916328,0.3300254250286659,0.6699745749713347,0.43434275388173293,0.5656572461182675,0.7530574414419421,0.24694255855805797,0.0,0.0,0.0,0.0
4FGL J2045.2+5026e,88.75287,4.6704307,-18.373609372030046,2.3972979,0.035914566,0.21024492,11.500728,0.55785346,-0.37065288,0.0011089619,-0.6838591,-0.7321149,-0.97843325,-0.73097426,2.3488523790109506,6.848323100921968,LogParabola,0.02569184,0.081550546,3FGL J2045.2+5026e,,SNR,,HB 21,,,,4,0.010249597406804704,0.9897504025932169,0.019828692769879225,0.9801713072301205,0.004446196805532161,0.9955538031944684,0.13816184587377942,0.8618381541262197,0.0,0.0,0.0,0.0
4FGL J2051.0+3049e,74.110405,-8.462324,-18.390620120980948,2.2134352,0.02673193,0.1952092,13.115547,0.39837664,-0.30756783,8.242645E-4,-0.60255516,-0.68228877,-0.7688845,-0.9126208,2.1172313711987374,6.730283510928162,LogParabola,0.019482518,0.06588216,3FGL J2051.0+3040e,,SNR,,Cygnus Loop,,,,4,0.05945309684775412,0.9405469031522607,0.014835732547136112,0.9851642674528632,0.007669955071560466,0.9923300449284399,0.3443077796084733,0.6556922203915265,0.0,0.0,0.0,0.0
4FGL J2056.4+4351c,84.86855,-0.97714764,-20.472389454179524,2.6445582,0.17446353,0.32776317,3.546149,0.9999995,-0.3895582,0.0108536,-0.66128385,-0.86924714,-0.7603318,-0.9999649,1.0184642209233863,7.158246335051825,LogParabola,0.16791114,0.8842615,,,unk,,1RXS J205549.4+435216,,0.0,0.8856482,290,0.9145181979688702,0.08548180203112118,0.18698734796838057,0.8130126520316201,0.14334955740572267,0.8566504425942768,0.7300708944555566,0.26992910554444316,0.0,0.0,0.0,0.0
4FGL J2058.7+4454,85.934044,-0.5907318,-21.422031763959737,2.7209039,0.26538327,0.21526124,1.6689974,0.99996513,-0.2357337,0.0041349493,-0.75937194,-0.7355881,-0.9999751,-0.933955,2.848515900926637,6.9524987902945155,PowerLaw,0.18516226,0.3912685,,,spp,,SNR G085.9-00.6,,0.8,0.84436876,8,0.9840288118058185,0.01597118819419851,0.9808741909535553,0.01912580904644336,0.9407840754411229,0.059215924558877295,0.9692045099137035,0.030795490086296645,0.0,0.0,0.0,0.0
4FGL J2123.9+5158,93.94231,1.1892294,-20.82448410700629,2.5835133,0.33031374,0.8186526,3.9840784,-0.85777104,-0.5317406,0.01299997,-0.26190388,-0.7704683,-0.9984345,-0.95160574,2.5234615959040205,7.5186815897281285,LogParabola,0.26593414,1.5817554,,,spp,,SNR G094.0+01.0,,0.8,0.0,8,0.7335916029946188,0.26640839700536406,0.7448346909879061,0.2551653090120937,0.34115663082388037,0.6588433691761199,0.6941730356738753,0.3058269643261247,0.0,0.0,0.0,0.0
4FGL J2129.9+1208,64.98512,-27.319296,-22.194174348383804,2.5871694,0.2830095,0.374409,2.421715,-0.43439528,-0.40727592,0.007420721,-0.7023831,-0.90031546,-0.66058093,-0.99991107,2.565437812836036,6.536364732582555,PowerLaw,0.25299048,0.504951,,,glc,,NGC 7078,,0.99680185,0.0,1,0.9999278496185302,7.215038146587894e-05,0.9906192435014335,0.009380756498566145,0.9965068084961268,0.003493191503873143,0.9879871213510942,0.01201287864890452,0.0,0.0,0.0,0.0
4FGL J2217.5+6346,106.893265,5.804108,-21.10917161570348,2.0674677,0.15281689,0.15114044,2.1359792,-0.7363899,0.9880512,9.370802E-4,-0.6139018,-0.4761006,-0.37706572,-0.8528445,2.4179956265503058,8.542906824051613,PowerLaw,0.089020275,0.3067392,3FGL J2217.2+6346,3FHL J2217.4+6346,unk,,1RXS J221728.9+634714,,0.0,0.94249046,0,0.9983643093289611,0.0016356906710499612,0.99417196124024,0.005828038759759984,0.9850175135310433,0.014982486468956101,0.9968109622605185,0.0031890377394819267,0.0,0.0,0.0,0.0
4FGL J2254.9+5802,108.008026,-1.4076622,-21.413433431720474,2.3745046,0.1642897,0.09191747,1.2230917,0.92225254,0.99345654,0.0016858161,-0.7223613,-0.5990619,-0.781922,-0.82117295,0.7976207196420773,7.55742318758529,PowerLaw,0.08683281,0.29592875,,,unk,,7C 2252+5740,,0.0,0.92789274,4,0.9959539937690295,0.004046006230981725,0.8381619960494512,0.1618380039505488,0.7250116145083392,0.2749883854916593,0.9736712577976057,0.02632874220239527,0.0,0.0,0.0,0.0
4FGL J2301.9+5855e,109.20284,-1.0028013,-20.09150123066693,2.033656,0.0532704,0.040773038,1.6172898,-0.9999769,0.9999803,1.7672227E-4,-0.4687078,-0.5626353,-0.5894749,-0.40686673,1.6920128644784207,8.119074929023123,PowerLaw,0.025177289,0.06690002,3FGL J2301.2+5853,3FHL J2301.9+5855e,SNR,,CTB 109,,,,4,0.9989282418590384,0.0010717581409778324,0.9904451123392607,0.009554887660738446,0.931817147344705,0.06818285265529514,0.9714408313258897,0.028559168674111148,0.0,0.0,0.0,0.0
4FGL J2315.9+5955,111.22532,-0.7596822,-20.976372784012238,2.5717616,0.14095826,0.18631944,2.6493583,0.99965787,-0.65104127,0.0038815874,-0.70687723,-0.77483475,-0.8781049,-0.99711293,2.083639138421958,7.161234883797915,PowerLaw,0.09400601,0.36912933,,,unk,,1RXS J231543.9+595510,,0.0,0.9356947,1,0.9262854174093333,0.07371458259064907,0.8860596439431538,0.11394035605684666,0.7664774168713028,0.23352258312869784,0.9278375778466302,0.07216242215336979,0.0,0.0,0.0,0.0
4FGL J2323.4+5849,111.74103,-2.1293523,-18.82754576297615,1.9739397,0.02915817,0.08240272,5.586601,0.9999663,0.14454249,1.20643715E-4,-0.36235878,-0.46896452,-0.6083897,-0.47195807,1.4507572709070982,7.723915483823185,LogParabola,0.012920557,0.036079552,3FGL J2323.4+5849,3FHL J2323.4+5848,snr,,Cas A,,0.8,0.9999165,0,0.9541882003271422,0.045811799672870857,0.07760645594577888,0.9223935440542209,0.21061210612113815,0.7893878938788624,0.8279412610277462,0.1720587389722544,0.0,0.0,0.0,0.0
4FGL J2357.8+6231,116.80121,0.30029768,-21.629245205558693,2.8051066,0.18422514,0.20346855,2.4362054,0.9864513,-0.64897215,0.0050841654,-0.8590148,-0.72630304,-0.99997765,0.38575763,0.8117447461182247,6.6494104955665225,PowerLaw,0.109465234,0.3452027,3FGL J0001.0+6314,,spp,,SNR G116.9+00.2,,0.9365481,0.0,18,0.9733615616744654,0.02663843832552004,0.6173944984409951,0.38260550155900575,0.6056217054102433,0.39437829458975626,0.9255296918330859,0.0744703081669143,0.0,0.0,0.0,0.0
