Source_Name,GLON,GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Pivot_Energy),LP_Index,Unc_LP_Index,LP_beta,LP_SigCurv,ln(Variability_Index),HR12,HR23,HR34,HR45,HR56,HR67,Category_4FGL,Class_4FGL,ASSOC_FGL,ASSOC_FHL,ASSOC1,Flags
4FGL J1348.5-8700,303.73892,-24.231112,-26.531744219384823,-28.195474182785805,5.738422706077529,3.1038744,0.8936712,-0.1159292,0.47489747,3.158275664498798,0.2657782,-0.62132,-0.9177764,-0.99984884,0.9982189,-0.9999476,UNAS,None,,,,0
4FGL J1349.1-5829,310.42673,3.5403957,-25.57007519130696,-27.32857387928263,6.945129383229229,2.6218395,0.18224598,0.1140253,1.4109869,1.7154764799468603,0.999998,-0.51471645,-0.8107716,-0.7813561,-0.4835439,-0.9876265,UNAS,None,3FGL J1348.5-5833,,,0
4FGL J1350.9-2757,318.63535,33.097652,-26.477176030375258,-28.014760825770452,7.199975135802584,2.4542782,0.23033738,0.26426995,2.5001128,1.8823786367576285,-0.96686274,0.9771167,-0.74010944,-0.53200203,-0.95065206,-0.997633,UNAS,None,3FGL J1351.1-2743,,,256
4FGL J1351.6-6142,310.0007,0.34008345,-23.99474281508527,-25.947181924224598,7.451252530897391,2.64467,0.08636845,0.27884856,7.628086,2.4287959713000684,0.8940154,-0.061817657,-0.6518448,-0.75341296,-0.9125283,-0.9999973,UNAS,None,,,,4
4FGL J1353.5-6128,310.2746,0.51583296,-25.09249746529148,-26.265753640003027,8.06543007846223,2.4809787,0.2790548,0.26011452,2.198641,2.0466373997318303,0.9786452,-0.4011466,-0.71262777,-0.7393237,-0.8752327,-0.7641168,UNAS,None,,,,28
4FGL J1354.2+0353,338.5247,62.345043,-27.367010690861758,-28.680247559850542,8.401424751075849,1.9728435,0.1902876,-0.011057548,0.13129269,2.277888789677259,0.9981003,-0.70109504,-0.5732167,-0.8839269,0.32476994,-0.13738674,UNAS,None,,,,0
4FGL J1356.0-6747,308.9998,-5.691724,-26.3218595046009,-27.758448165737914,6.41284101045025,2.5921268,0.3093063,0.75551784,3.8092883,1.7097715475045039,0.9774105,-0.45414668,-0.85450125,-0.9298426,-0.99171376,-0.79974395,UNAS,None,,,,1
4FGL J1356.6+0234,338.15842,60.907547,-27.045929047888436,-28.855417043182005,7.244551385445377,2.068899,0.25669047,0.8040493,4.988638,2.747764587822445,-0.6832883,-0.4238761,-0.18142211,-0.80071676,-0.9999998,0.95358336,UNAS,None,,,,0
4FGL J1357.3-6123,310.73535,0.47756577,-24.933699035477122,-26.089447565886353,7.2541181044624885,2.6925406,0.2176258,0.48995188,4.748698,1.9761881862873016,-0.53569925,-0.047835957,-0.3572872,-0.86615306,-0.96873623,-0.75284016,UNAS,None,,,,25
4FGL J1357.9-4907,313.97458,12.315623,-26.859496985390194,-28.108044603237044,7.668726402655679,2.3433185,0.17051277,-0.031292416,0.46159086,2.309911495064626,0.9999386,-0.703813,-0.8974212,-0.083206676,-0.7552456,-0.4841133,UNAS,None,,,,0
4FGL J1358.0-7749,306.52612,-15.418786,-26.481456243998714,-28.162584086396702,7.0728605947841485,2.3499515,0.22234213,0.18345149,1.8113375,1.5100497669246282,-0.16021147,-0.56597304,-0.7221266,-0.68399477,-0.7493449,-0.9999006,UNAS,None,,,,1
4FGL J1358.3-6026,311.10153,1.3609829,-24.13449215062222,-26.39157185666794,7.367420386346177,2.511493,0.06775392,0.2668136,7.3125124,1.9546031436208082,0.96764773,-0.31142926,-0.60301876,-0.7504621,-0.86961347,-0.78212905,UNAS,None,3FGL J1358.5-6025,,,0
4FGL J1359.5-6615,309.71948,-4.287293,-26.466981875948655,-27.760326128920116,7.821170689673182,2.3092523,0.17791203,-0.008660729,0.097159825,2.1222470794566157,0.9986315,-0.71296704,-0.70540804,-0.69822997,-0.21351047,-0.9888442,UNAS,None,,,,0
4FGL J1359.9+3616,69.385445,72.83014,-26.651036708766547,-28.57782906745872,6.011886235269223,2.8317995,0.15507828,0.055502426,0.5670261,2.19741476429375,-0.58512855,-0.61432123,-0.8128361,-0.9951207,-0.96553546,-0.44920042,UNAS,None,,,,0
4FGL J1400.0-2415,322.35284,36.00356,-26.260741562113544,-28.488951270911315,7.2869624672003726,1.7378486,0.15521215,0.4843846,6.0999465,2.068725950886818,0.9859076,-0.3144305,-0.17330074,-0.6049668,-0.9219039,-0.99353415,UNAS,None,3FGL J1400.2-2413,,,0
4FGL J1400.4-6050,311.24225,0.9047573,-25.71807793703947,-27.26494981331028,7.606108003369425,2.1008554,0.276793,0.7039013,4.0287776,2.607884010385738,-0.66383964,-0.70802397,-0.2733071,-0.6618698,-0.99999875,-0.51831555,UNAS,None,,,,17
4FGL J1401.2-6116,311.21887,0.47369722,-25.3560822852017,-26.82572382166819,7.928935868897197,2.4581928,0.20776178,0.40229934,3.6295774,1.4040227989992329,-0.9145624,0.12070261,-0.34054655,-0.5877619,-0.9706139,0.03817868,UNAS,None,,,,19
4FGL J1401.3-5012,314.23035,11.128807,-26.325456210015712,-27.895609739061456,7.019721189209023,2.4330373,0.19591133,0.15197082,1.394457,2.13262117598344,-0.58221215,0.99872905,-0.7108618,-0.64828956,-0.87800837,-1.0,UNAS,None,,,,8
4FGL J1401.6-4645,315.2454,14.420659,-26.37160739318421,-28.014674259957147,6.960313099447213,2.5624506,0.11512521,-0.06856138,1.2175856,2.589640667471506,-0.042866964,-0.78198904,-0.78701,-0.50076437,-0.8482279,-0.043263253,UNAS,None,,,,0
4FGL J1401.7-3217,319.79147,28.270546,-26.740441710961257,-28.468760959261008,7.5850770906800316,1.8331233,0.34296462,0.3556158,1.7101743,3.414686631422715,0.983573,-0.73199713,-0.59030634,-0.38344428,-0.7710754,-0.8759163,UNAS,None,,,,0
4FGL J1403.5-6236,311.1162,-0.88337934,-25.30517549094748,-27.61879309526184,7.885536709725582,2.240776,0.16191176,0.9877913,7.512264,2.7245267837982947,-0.9999834,0.9999385,-0.14580028,-0.6168118,-0.9927225,0.11556857,UNAS,None,,,,4
4FGL J1403.7+1513,1.28709,69.40921,-27.409566011815592,-28.626523905379123,7.813839215478284,2.1985266,0.22116277,0.023199389,0.22320947,1.7837687392047659,-0.9999998,0.9999973,-0.72187096,-0.6041601,-0.23116945,-0.99989593,UNAS,None,,,,0
4FGL J1404.8-5237,314.07352,8.651647,-26.05633553925517,-27.9046890797666,7.326467220027355,2.1917171,0.13446882,0.2591342,3.2027855,2.1462650913177965,-0.2122919,-0.74177,-0.3271357,-0.691173,-0.8435641,-1.0,UNAS,None,3FGL J1404.3-5241,,,0
4FGL J1405.1-6119,311.6595,0.2836073,-23.064463454142576,-25.410551034286748,7.509518655663723,2.7893267,0.06758197,0.26807946,9.353707,1.4093471476735355,0.09295251,-0.36773285,-0.7083743,-0.80947065,-0.8485938,-0.6600261,UNAS,None,3FGL J1405.4-6119,3FHL J1405.1-6118,,16
4FGL J1405.3-6008,312.01218,1.4167539,-26.20660449517023,-27.369697613786478,8.862986043887515,1.951108,0.24729434,0.07551289,0.686015,2.743344617570869,0.89202005,-0.8572702,-0.71636075,-0.65773094,-0.44581687,-0.49009168,UNAS,None,,,,256
4FGL J1405.9-1853,326.36273,40.564663,-27.131440337167835,-28.560004122102615,8.386024184730822,1.7644993,0.31275505,0.1652999,0.8796185,2.7395264134382327,-0.5676972,-0.9106102,-0.12943605,-0.72791576,-0.03034418,-0.99999946,UNAS,None,,3FHL J1405.8-1854,,0
4FGL J1406.2-7500,307.8118,-12.848121,-26.65444051674398,-28.1087492191732,6.776187220032884,2.5928776,0.18967392,0.036153242,0.3646579,1.7318569948950264,0.82944393,-0.7823378,-0.5088373,-0.8627431,-0.56657875,-0.99999446,UNAS,None,,,,0
4FGL J1407.4-0820,333.05014,50.029423,-26.72477151151309,-27.711924421880063,7.162139697049586,2.6677916,0.2214739,-0.038993046,0.22309183,1.8191224608945982,-0.3270477,-0.7030176,-0.5469072,-0.9427274,0.031970683,-0.5937848,UNAS,None,,,,4112
4FGL J1407.7-3017,321.90488,29.759008,-26.756597322216663,-28.578739929487735,6.752680069125465,2.3645468,0.24213009,0.8644297,5.5853095,2.747776075082249,0.16657358,-0.30075702,-0.6040296,-0.9715705,-0.99994653,0.95659864,UNAS,None,,,,0
4FGL J1408.0+3834,73.327065,70.31529,-27.71737765612655,-29.00152750065969,8.34799957704822,1.799976,0.30631757,0.12061725,0.9576273,1.998857840115852,-0.9954331,0.99874455,-0.7471504,-0.47947073,0.023408659,-0.9999784,UNAS,None,,,,0
4FGL J1408.1-6010,312.33582,1.2964513,-25.724991441004125,-26.911674131672612,8.216828692146173,2.245115,0.25661692,0.11943533,1.130461,2.0134707208765836,-0.99918115,0.9614753,0.47084686,-0.4721749,-0.9994662,0.98735636,UNAS,None,,,,0
4FGL J1408.6-2917,322.5072,30.628622,-25.686460752831767,-28.12762481691097,6.035278009987335,2.7616692,0.08968027,0.08733958,1.4611791,2.1704211513869187,-0.2551949,-0.7019354,-0.80531716,-0.85744125,-0.61553997,-0.99775034,UNAS,None,3FGL J1408.0-2924,,,0
4FGL J1408.7-3747,319.3865,22.600672,-26.596489249405707,-28.375566528322576,7.0753286192084355,2.0387938,0.20684996,0.39754158,3.7929049,2.1430360907903396,-0.9999977,0.99998224,-0.4630584,-0.68653923,-1.0,0.99963695,UNAS,None,3FGL J1409.2-3743,,,0
4FGL J1408.9-5845c,312.85535,2.6200995,-25.56303426036416,-27.08398328212488,7.197919223872991,2.5998092,0.2279697,0.05636066,0.62568855,2.1289759305949927,0.8273153,-0.63007796,-0.81253487,-0.7967572,-0.5320022,-0.37738153,UNAS,None,,,,32
4FGL J1409.1-6121e,312.11066,0.12567082,-22.10784518201098,-25.130779804916642,8.33443110791714,2.144937,0.02643157,0.06198546,5.2126446,1.5411868605882617,-0.9942614,0.99816245,-0.46380112,-0.5872662,-0.5895659,-0.6016956,UNAS,None,3FGL J1405.4-6119,3FHL J1409.1-6121e,,4
4FGL J1410.7+7405,115.75397,41.9148,-26.357209499824876,-28.435215791534826,8.056599214705269,1.5262588,0.14353429,0.26644987,4.375802,2.4897998822216656,-0.9999919,0.9998638,-0.28991792,-0.10458286,-0.58423114,-0.6743026,UNAS,None,3FGL J1410.9+7406,3FHL J1410.8+7406,,0
4FGL J1410.7-5945,312.77396,1.5919234,-25.992267670856947,-27.15860670740959,8.357250902761814,2.2414334,0.18459812,0.024179265,0.3263554,2.3402731229355638,-0.9972519,0.99846476,-0.74853545,-0.48304996,-0.8762118,-0.10669929,UNAS,None,,,,0
4FGL J1412.1-6631,310.85782,-4.899744,-25.75824793609212,-28.004383542769737,7.393157695579731,2.0419059,0.111342244,0.3972718,6.041066,2.485543898509555,0.6320118,-0.30343875,-0.38389704,-0.58266294,-0.9562494,-0.99994063,UNAS,None,3FGL J1412.3-6635,,,0
4FGL J1412.2-6018,312.78967,1.011106,-25.807436155417733,-26.911736764228813,8.597356294486188,2.1970615,0.17837882,-0.012033122,0.16363272,1.9086530730666866,-0.99992037,0.999799,-0.74343574,-0.6644329,-0.9654102,0.72322804,UNAS,None,,,,28
4FGL J1415.2-5550,314.56516,5.127897,-26.025746002234566,-27.407947653894766,6.842746074173718,2.835978,0.36049992,0.5628452,2.4651759,2.4740034329275193,0.9860743,-0.56680995,-0.72580034,-0.89243907,-0.7355297,-0.36473784,UNAS,None,,,,4104
4FGL J1415.3-6110c,312.87186,0.06512243,-24.629848314530605,-25.878049574618423,8.384286826635396,2.8196034,1.4750326,0.15864922,1.7673869,2.0535287573970598,-0.84756017,-0.97595686,0.71625555,-0.6775754,-0.9423124,-0.047696777,UNAS,None,,,,49
4FGL J1415.4-6458,311.66644,-3.5457487,-26.51655760234555,-28.316130216866878,7.92014591780653,1.8390578,0.22348282,0.53932244,4.0013046,2.425953915747826,0.7900946,-0.6769843,-0.0875891,-0.3144644,-0.8273917,-0.7335436,UNAS,None,,,,0
4FGL J1415.9-1504,331.39285,43.081535,-26.893174575672074,-28.50304962337168,7.599336842513243,1.7089418,0.39741635,0.3627954,1.5538275,2.2670673694303036,0.99676615,-0.90908885,-0.046472028,-0.617537,-0.71540374,-0.9999639,UNAS,None,,,,0
4FGL J1416.7-5023,316.55426,10.213114,-25.928110959881217,-27.971712222193915,6.985074328942125,2.1452756,0.1261173,0.3050046,4.211114,1.5223456259102852,-0.28471458,-0.41680452,-0.46741894,-0.68918455,-0.9402317,-0.99999976,UNAS,None,2FGL J1417.7-5028,,,0
4FGL J1417.7-6057,313.22205,0.17804383,-25.040009948209498,-26.27991091386403,10.235421745518826,1.8151228,0.13688073,-0.050310344,1.4687941,1.8188313569636447,-0.013305426,0.949996,-0.9405406,-0.52187246,-0.6497633,-0.4454453,UNAS,None,,,,16
4FGL J1418.2-5400,315.57663,6.720523,-25.989387774023044,-27.49098380925792,6.884827378817219,2.7628956,0.288714,0.4459996,3.4887345,1.5144798244162632,0.34107673,-0.49191186,-0.7682106,-0.8535089,-0.99948794,-1.0,UNAS,None,,,,2
4FGL J1418.7-6110,313.2635,-0.06845592,-24.132411116872248,-25.277046971718097,7.990671127323833,2.9544196,0.5288282,0.28666925,3.2680676,1.5577011113482482,-0.9694274,0.7425869,-0.7546692,-0.8246415,-0.91036093,-0.2228706,UNAS,None,,,,17
4FGL J1419.2-6029,313.5423,0.5613107,-25.135184727870428,-26.0777669624756,8.75876357724388,2.362121,0.38597533,0.01778684,0.21705148,1.7926409908977305,-0.994485,0.9882527,-0.7782632,-0.6411444,-0.6640303,-0.93318313,UNAS,None,,,,16
4FGL J1420.7-6701,311.5033,-5.657828,-26.10146236579832,-27.599354363546432,7.059759718946403,2.545943,0.2299172,0.23913695,2.1393452,1.5922450797082792,-0.88286704,-0.1461899,-0.7330209,-0.72229916,-0.8546592,-0.9963814,UNAS,None,,,,8
4FGL J1420.9-6127c,313.41385,-0.42384833,-25.43849628574078,-26.43717328677236,9.022572330286845,2.2425194,0.2325465,0.05101788,0.7574849,2.1853124527671826,-0.9956256,-0.9839653,0.9990485,-0.6888953,-0.73229766,-0.4218412,UNAS,None,,,,48
4FGL J1420.9-2431,327.63544,34.012756,-26.370350844497498,-28.394222495152395,7.225604335134107,2.0969815,0.16802242,0.18824792,2.195007,1.5694662536343784,-0.32340235,-0.5438957,-0.462101,-0.71000564,-0.6355732,-0.99860924,UNAS,None,3FGL J1421.0-2431,,,0
4FGL J1421.4-1655,331.87616,40.829025,-27.572695069841295,-28.713692960884142,9.440168096846266,0.3606078,0.58771145,0.9434771,2.1827414,2.1748786388115633,-0.09314516,-0.9883464,0.88401455,-0.99936926,0.9988856,-0.72445875,UNAS,None,,3FHL J1421.5-1654,,0
4FGL J1422.3-6059,313.73697,-0.040543556,-24.625834421570918,-25.676996789269122,8.13728103454246,2.8293707,1.1653554,0.23005787,3.0644228,1.8966786939507303,0.98389584,-0.749287,-0.6167841,-0.7786903,-0.9044897,-0.3663468,UNAS,None,,,,25
4FGL J1424.8-6536,312.37958,-4.471054,-26.086520106263745,-27.50349535351997,6.925887020086536,3.0938964,0.39442778,0.7874096,2.1800978,2.1309319053663707,0.10197716,0.9971587,-0.8696309,-0.74412286,-0.3840148,-0.6829929,UNAS,None,,,,0
4FGL J1424.8-8012,306.9985,-18.08328,-27.553292874474888,-29.288161401871484,7.8192504484746745,1.9944434,0.33850482,0.9999889,4.606583,1.8355482498891413,-0.73385507,-0.84002525,-0.09189627,-0.3989923,-0.99983346,-0.9161562,UNAS,None,,,,2048
4FGL J1427.8-6051,314.40128,-0.14765339,-23.59804982662355,-25.899403566699537,7.543803449096265,2.7470639,0.08187712,0.1700888,4.5557003,1.5482035578686322,0.12626444,0.37042236,-0.7454088,-0.8371787,-0.6731988,-0.5205366,UNAS,None,2FGL J1427.6-6048c,3FHL J1427.9-6054,,516
4FGL J1429.8-0739,340.85236,47.846813,-27.40063872370024,-28.98859914920133,7.336145050584137,2.166705,0.3149308,0.8901902,3.9196222,2.219319037827088,0.9301842,0.9984318,-0.42424512,-0.651075,-0.9363069,-0.9923479,UNAS,None,,,,0
4FGL J1431.0-4432,321.00983,14.808187,-26.353419308412377,-28.135293247224478,7.508333989007059,2.0937598,0.29642835,0.16357099,1.1809862,3.098537485194127,-0.11954216,-0.8072273,-0.6303265,-0.36744162,-0.85365707,-0.99822605,UNAS,None,3FGL J1430.8-4434,,,0
4FGL J1431.5-6627,312.70624,-5.509307,-26.26475938917826,-27.693693923853765,6.973063767290768,2.448922,0.24509677,0.21960847,2.0326173,1.39097143107731,0.9133535,-0.52326196,-0.75836337,-0.67240006,-0.99999344,0.6579849,UNAS,None,,,,8
4FGL J1433.8-6357,313.8832,-3.2903292,-26.882037758645826,-28.655087683025865,7.526639925038567,2.0902996,0.35688373,0.99995005,3.7263317,2.1517756655016376,0.95836985,0.9966102,0.063261405,-0.7334142,-0.9357741,-0.99992204,UNAS,None,,,,2056
4FGL J1436.4+3900,68.10087,65.12192,-27.647974465539566,-28.91940120831253,8.188950659793802,1.989181,0.24042557,0.034403436,0.30655774,2.15032393789976,-0.8569279,0.62997323,-0.44844544,-0.67261815,-0.33970758,-0.3076926,UNAS,None,,,,0
4FGL J1438.0+0219,353.30154,54.423267,-27.303806688312644,-28.648457367986627,7.551379030994555,2.168779,0.2806805,0.16828714,0.9795238,3.0803649268506006,-0.9158583,0.9990104,-0.73533726,-0.54571736,-0.64567244,-0.99542487,UNAS,None,,,,0
4FGL J1439.2-5142,319.38885,7.6825876,-26.012245468855422,-27.675780310919972,6.9814333491709375,2.386075,0.25112623,0.1878216,1.6258112,1.8673017262093436,0.033992894,-0.7261498,-0.6146491,-0.7709225,-0.9999973,0.30269992,UNAS,None,,,,0
4FGL J1441.4-1934,335.55966,36.23165,-26.94179645961813,-28.483690423673917,8.589014545950054,1.3371314,0.33124122,0.5013011,3.5647383,1.3108931318019215,0.11518095,-0.72580105,0.3841098,0.063710935,-0.1822029,-0.99973035,UNAS,None,,3FHL J1441.3-1934,,0
4FGL J1442.0+0732,1.3000324,57.280407,-26.865289765650573,-28.434562137330946,7.299099920658919,2.1727672,0.25001186,0.33248284,1.9492278,1.7073211735382274,0.98913544,-0.6153305,-0.55004036,-0.61212194,-0.8241425,-0.9930101,UNAS,None,,,,0
4FGL J1442.1-2800,330.8373,28.798138,-26.487681958017646,-28.25624066824487,6.477836810361223,2.4235563,0.17631227,0.373229,3.464127,1.3935092815388503,0.49423775,-0.46268186,-0.707601,-0.9603591,-0.9992056,-0.95198566,UNAS,None,,,,0
4FGL J1442.1-3707,326.25168,20.676563,-26.81013555715017,-28.518264956617813,8.106646958927083,1.9068223,0.19145414,0.13615137,1.6093556,2.1393366170823844,0.99749434,-0.59313333,-0.5201931,-0.3604987,-0.51871586,-0.7091683,UNAS,None,,,,0
4FGL J1443.7-7037,312.05273,-9.76541,-26.040691133776747,-28.061408680626112,7.3622592337533375,2.2607186,0.13490213,0.12693226,1.8715845,2.6063473579335077,0.99633324,-0.5865588,-0.6407606,-0.521739,-0.77309406,-0.9999983,UNAS,None,3FGL J1444.0-7033,,,0
4FGL J1444.1+7601,114.4737,39.189945,-27.608458062519464,-28.964901115982208,7.579417565978365,2.0055034,0.31799802,0.21300966,0.96902394,1.8798274821202035,-0.9580568,0.9995477,-0.3166918,-0.62546504,-0.5998535,-0.9997192,UNAS,None,,,,0
4FGL J1444.8+3645,61.958138,64.21431,-27.03597434820309,-28.44629853569564,6.867589451380114,1.7838836,0.6272132,0.7550872,2.4026864,2.1003793832113975,0.98147404,-0.790078,-0.55426407,-0.91620225,-0.9977521,-0.9990789,UNAS,None,,,,0
4FGL J1444.9-5939,316.8286,0.11439446,-23.8776883123805,-25.833957442117754,7.210577349065,2.8416066,0.1068535,0.36191976,8.010425,1.4376922144692919,0.948875,-0.23662697,-0.7153412,-0.8552808,-0.9940696,-0.99902064,UNAS,None,,,,20
4FGL J1447.4-5757,317.8428,1.5231397,-24.530248351660198,-26.737534552112926,6.853712074757434,2.552729,0.091103286,0.4428073,7.9952803,1.6573589471307264,0.99875075,-0.3095496,-0.69693756,-0.8899871,-0.8956249,-0.99980944,UNAS,None,3FGL J1447.3-5800,,,0
4FGL J1449.8-5923c,317.5017,0.091335036,-24.657816988205294,-26.259869502087774,7.411602385809246,2.5519197,0.13862526,0.3648048,5.3955846,2.581488799817621,-0.45555842,-0.037753217,-0.45112914,-0.7899007,-0.9086937,-0.9998172,UNAS,None,,,,36
4FGL J1450.8-1424,341.5064,39.35992,-26.9422797452556,-28.67055973471045,7.412533700141013,1.9398265,0.21468425,0.5155765,3.922941,1.8346927283329837,0.99994904,-0.49514344,-0.2501766,-0.5122235,-0.9999995,-0.90896446,UNAS,None,,,,0
4FGL J1451.6-3726,327.8799,19.535645,-26.52485610517208,-28.16725047977886,7.655979668649763,2.3274593,0.23518555,0.38265008,2.8941078,2.4366489232704787,0.96053547,0.85717213,-0.41093627,-0.75740385,-0.5366206,-1.0,UNAS,None,,,,16
4FGL J1452.0-4148,325.81808,15.645249,-27.144470511944707,-28.513622744999132,8.396333626334902,1.9814485,0.18063688,-0.0017407493,0.025389938,2.0410858517393824,0.1181265,-0.5619769,-0.41941604,-0.44458002,-0.45684472,-1.0,UNAS,None,,3FHL J1451.8-4145,,0
4FGL J1454.3-5551,319.61862,2.9864678,-25.963423781139742,-27.347558299640006,6.783827940303988,2.8097687,0.27371147,0.4763614,3.00099,2.4216853657744064,0.95384765,0.06587396,-0.84227294,-0.80774456,-0.85950184,-0.9996826,UNAS,None,,,,1
4FGL J1454.3-3946,327.20834,17.237053,-26.811332730497877,-28.10201724315304,6.747589463962803,2.7496595,0.4368096,0.4882505,1.5063869,2.338071313838172,0.6285072,-0.8103138,-0.62196237,-0.99999964,0.99994326,0.61206204,UNAS,None,,,,4096
4FGL J1456.3-5419,320.58353,4.212443,-26.326071582350668,-27.829745862467473,7.572205488576042,2.45244,0.21146579,0.4080246,3.436352,1.8852218461632886,0.82242477,-0.7378622,-0.5388279,-0.7072065,-0.92719287,-0.9996779,UNAS,None,,,,24
4FGL J1456.4-7129,312.59103,-11.002162,-26.940103917290276,-28.428251394166708,7.857111343857949,1.9819539,0.28781664,0.37922716,2.4301362,2.182293563583441,-0.99973327,0.99996495,-0.5639522,-0.40547058,-0.8258526,-0.99985075,UNAS,None,,,,4
4FGL J1456.7-6050c,317.61374,-1.5902919,-27.397941935782022,-28.193220127685773,11.318494066632462,1.2299215,0.20383206,-0.12058852,1.4046313,2.099094776890581,-0.99490756,0.9977017,-0.905237,-0.81524414,0.09031991,-0.4324405,UNAS,None,3FGL J1456.7-6046,,,32
4FGL J1458.8-2120,338.6024,32.566704,-26.395675464248427,-28.506991903838273,7.416450412207761,1.805813,0.16184025,0.43623278,4.9689674,2.2643744820035554,0.9576097,-0.002602465,-0.19912037,-0.61986756,-0.8504004,-0.8745421,UNAS,None,3FGL J1458.7-2120,,,0
4FGL J1500.1-5846,318.95035,0.029016169,-24.679800892399236,-26.15485869919207,7.928587597533297,2.7772646,0.21753767,0.18983983,1.9157549,2.5185501542351507,-0.8659995,0.8776924,-0.7562168,-0.803935,-0.8185395,-0.553305,UNAS,None,,,,265
4FGL J1500.2+2640,39.49923,61.36392,-26.925551561828396,-29.011253146277046,6.734130850877534,2.421022,0.22292538,0.99999565,6.213554,1.8830307703339475,0.99618894,0.34844637,-0.6525287,-0.9675386,-0.9988043,0.15109189,UNAS,None,,,,2048
4FGL J1501.0-6310e,316.9536,-3.8907757,-24.257581848630696,-26.505420238530103,7.056871999682292,2.0930817,0.10085793,0.2837443,5.439867,2.390549777178496,0.99990904,-0.5149435,-0.48075828,-0.739155,-0.642495,-0.99980617,UNAS,None,3FGL J1457.6-6249,,,32
