Source_Name,GLON,GLAT,Signif_Avg,Pivot_Energy,Flux1000,Unc_Flux1000,Energy_Flux100,Unc_Energy_Flux100,PL_Flux_Density,Unc_PL_Flux_Density,PL_Index,Unc_PL_Index,LP_Flux_Density,Unc_LP_Flux_Density,LP_Index,Unc_LP_Index,LP_beta,Unc_LP_beta,LP_SigCurv,PLEC_Flux_Density,Unc_PLEC_Flux_Density,PLEC_Index,Unc_PLEC_Index,PLEC_Expfactor,Unc_PLEC_Expfactor,PLEC_Exp_Index,PLEC_SigCurv,Variability_Index,ASSOC_FGL,ASSOC_FHL,ASSOC1,HR12,HR23,HR34,HR45,HR56,HR67,Category_4FGL,Class_4FGL,Flags
4FGL J0807.2-7630,289.15707,-22.082909,8.840394,2183.9631,2.6191826E-10,3.7474857E-11,2.9891165E-12,4.448875E-13,5.6559504E-14,8.09092E-15,2.1921773,0.110334046,6.272621E-14,1.03554614E-14,2.1164556,0.15100884,0.08246865,0.08024114,1.1368684,6.0994544E-14,9.571962E-15,1.9541109,0.2610415,0.0011544833,0.0012251296,0.6666667,1.2232738,25.015673,,,PMN J0807-7629,0.06264014,0.98828316,-0.56810457,-0.5520122,-0.5964912,-0.7941843,AGN,bcu,0
4FGL J0807.3-1954,239.39606,6.7070622,4.5399594,2233.523,1.6098399E-10,3.835466E-11,1.8188918E-12,4.4168908E-13,3.307309E-14,7.879686E-15,2.165039,0.15935355,3.7145813E-14,9.697063E-15,2.1672804,0.21198049,0.06991378,0.09572959,0.8543204,3.5193755E-14,1.3208122E-14,2.0230296,0.19320066,7.840693E-4,0.0019547932,0.6666667,0.66755533,9.570663,,,NVSS J080722-195218,0.9979263,-0.6316231,-0.6601191,-0.6411402,-0.3212485,-0.59784687,AGN,bcu,0
4FGL J0807.7-1206,232.7117,10.880388,5.796175,585.9145,1.686413E-10,3.930993E-11,3.1224394E-12,5.480993E-13,1.1745564E-12,1.9797164E-13,2.6706736,0.14250818,1.2000829E-12,2.41055E-13,2.66174,0.15548025,0.014820769,0.08475093,0.17825517,1.2048174E-12,2.2135448E-13,2.5770023,0.2743377,0.0011434807,0.0030715645,0.6666667,0.35905707,25.492025,,,CRATES J080736.06-120745.9,-0.583813,-0.74054754,-0.72990525,-0.7881555,-0.6862673,-0.99321145,AGN,bcu,0
4FGL J0808.2-0751,229.04431,13.161608,94.42082,620.53375,6.203742E-9,1.3865512E-10,5.9927924E-11,1.3429848E-12,2.0822307E-11,3.7032869E-13,2.2190485,0.013579886,2.2680928E-11,4.595505E-13,2.1118975,0.02089515,0.08328553,0.010353265,8.207934,2.1844162E-11,4.1912527E-13,1.9934078,0.032237552,0.0022564,3.1554684E-4,0.6666667,8.390933,1685.8717,3FGL J0808.2-0751,3FHL J0808.2-0751,PKS 0805-07,-0.16157077,-0.49630454,-0.6068834,-0.61306196,-0.7167023,-0.9067776,AGN,fsrq,0
4FGL J0808.5+4950,169.17316,32.54105,11.438746,344.44952,1.8147345E-10,2.846394E-11,4.8958697E-12,4.4874976E-13,7.625036E-12,6.9355665E-13,2.9036968,0.08042544,8.606337E-12,9.258006E-13,2.832126,0.10972149,0.12043352,0.07598212,1.5959593,8.517533E-12,8.7273526E-13,2.4959671,0.22285636,0.0084624095,0.004477608,0.6666667,1.966907,17.887674,3FGL J0807.9+4946,,OJ 508,0.53895503,-0.70974576,-0.78300786,-0.97811323,-0.99962646,0.9995098,AGN,fsrq,0
4FGL J0809.3+4053,179.65294,31.517897,9.465112,658.9382,2.1784274E-10,3.316968E-11,3.588904E-12,4.294756E-13,1.0185264E-12,1.182929E-13,2.5881245,0.09444314,1.1405515E-12,1.5426485E-13,2.4981515,0.13795367,0.10343601,0.08056741,1.4453135,1.1276851E-12,1.4445358E-13,2.222897,0.2692481,0.0043325135,0.0031277935,0.6666667,1.7871513,38.532646,3FGL J0809.5+4045,,S4 0805+41,0.90535957,-0.70510423,-0.7763082,-0.54540217,-0.9999927,-0.841287,AGN,fsrq,0
4FGL J0809.5+5341,164.61052,32.924366,35.388103,853.84357,1.095082E-9,5.574192E-11,1.0188311E-11,6.4193654E-13,1.8901293E-12,8.1210056E-14,2.2919388,0.0349104,2.0908694E-12,1.0265356E-13,2.1645868,0.058975816,0.11290881,0.031057157,4.178645,2.0305125E-12,9.6212656E-14,1.9487576,0.097993545,0.0031365678,8.854558E-4,0.6666667,4.582418,407.45532,3FGL J0809.5+5342,,87GB 080551.6+535010,-0.53655905,-0.35575795,-0.6461933,-0.5841314,-0.7662211,-0.9999978,AGN,fsrq,0
4FGL J0809.6+3455,186.48222,30.356411,12.302509,4729.1943,2.2791412E-10,3.3369637E-11,2.821905E-12,4.1018976E-13,1.1418233E-14,1.6105961E-15,1.7980542,0.093491495,1.1525082E-14,1.9222343E-15,1.7922786,0.10054053,0.005928121,0.041346177,0.14603992,1.1404673E-14,1.7154348E-15,1.7944859,0.13162018,7.566427E-6,2.2070589E-4,0.6666667,0.047675725,15.45969,3FGL J0809.6+3456,3FHL J0809.7+3457,B2 0806+35,0.9724757,0.2949585,-0.4572557,-0.31311202,-0.6659033,0.093490094,AGN,bll,0
4FGL J0809.8+5218,166.24754,32.914417,93.65335,1345.8887,4.0084864E-9,9.721069E-11,4.2899132E-11,1.3365679E-12,1.974029E-12,4.481093E-14,1.8765472,0.015895039,2.0440461E-12,5.0762085E-14,1.8112458,0.02536872,0.032590605,0.008883372,2.5969114,2.0015062E-12,4.7006358E-14,1.7827656,0.027429935,3.7025101E-4,9.502988E-5,0.6666667,3.1004713,329.16672,3FGL J0809.8+5218,3FHL J0809.8+5218,1ES 0806+524,-0.18981262,-0.42383027,-0.46834344,-0.380881,-0.5256999,-0.39059705,AGN,BLL,0
4FGL J0810.9-4926,264.72156,-8.609596,4.159395,1878.354,1.8570198E-10,4.3612954E-11,2.4965316E-12,7.2561976E-13,5.7406194E-14,1.3468171E-14,2.4174314,0.18126673,6.254181E-14,1.6072765E-14,2.4118664,0.22238381,0.062380377,0.10505126,0.63524884,6.336547E-14,1.7783438E-14,2.1534336,0.37995324,0.0018333902,0.0025009185,0.6666667,0.6911262,1.7286164,,,PKS 0809-492,-0.7408935,-0.6207908,-0.7975778,-0.45655015,-0.6805788,-0.99519473,AGN,bcu,0
4FGL J0811.0-7529,288.2776,-21.446249,55.673866,1723.1982,2.4534963E-9,8.4389475E-11,2.2994794E-11,1.076074E-12,7.596164E-13,2.5200296E-14,1.9303122,0.023651857,8.276461E-13,3.1134387E-14,1.8115131,0.037970964,0.07616048,0.016442295,4.6204376,7.9790455E-13,2.846329E-14,1.7118467,0.049001366,9.671467E-4,2.1010253E-4,0.6666667,4.779298,23.28405,3FGL J0811.2-7529,3FHL J0811.0-7529,PMN J0810-7530,0.9805374,-0.3221962,-0.47455153,-0.4361381,-0.53961456,-0.51068014,AGN,bll,0
4FGL J0811.4+0146,220.71138,18.566105,70.057686,915.5607,3.781457E-9,1.1007951E-10,3.478658E-11,1.2228876E-12,4.7226736E-12,1.1830447E-13,2.0920358,0.018552149,5.107676E-12,1.466355E-13,2.0054321,0.02441184,0.068817966,0.013059847,5.340939,4.9327547E-12,1.3373458E-13,1.9138547,0.040182143,0.0013234838,2.8592272E-4,0.6666667,5.4336815,480.7931,3FGL J0811.3+0146,3FHL J0811.4+0147,OJ 014,-0.10190762,-0.45425245,-0.551536,-0.5223545,-0.6964078,-0.57084703,AGN,bll,0
4FGL J0811.9+7847,135.1624,30.455229,4.7858953,1400.9631,9.4327636E-11,2.1559579E-11,1.3190143E-12,3.6472005E-13,6.002686E-14,1.2855271E-14,2.4546814,0.23244101,7.572255E-14,2.1066223E-14,1.4582714,0.5492079,0.69660974,0.38119453,2.1321077,6.981308E-14,1.9154668E-14,0.40941507,0.96075237,0.013696234,0.0071576186,0.6666667,2.1028352,11.31069,,,NVSS J081307+784308,0.91849226,-0.8595922,-0.13878293,-0.70762694,-0.99952865,-0.31104785,AGN,bcu,0
4FGL J0812.0+0237,219.98897,19.09709,17.047043,3955.3691,4.671416E-10,5.058984E-11,5.421774E-12,5.7392014E-13,3.137226E-14,3.2848647E-15,1.8956529,0.082916714,3.001217E-14,3.777777E-15,1.9291521,0.089013726,-0.02473999,0.036147293,0.6129254,3.172643E-14,3.5106341E-15,1.8639017,0.124706104,7.687866E-5,2.3802968E-4,0.6666667,0.29575023,3.720106,3FGL J0812.0+0237,3FHL J0811.9+0237,PMN J0811+0237,-0.9917684,0.9392073,-0.58667815,-0.3932331,-0.51212037,-0.1990232,AGN,bll,0
4FGL J0812.3+1143,211.28342,23.212147,4.6349874,813.1205,1.1000371E-10,2.765659E-11,1.7748462E-12,4.012439E-13,2.946082E-13,6.254943E-14,2.5725076,0.16064784,3.5301447E-13,8.709932E-14,2.483807,0.23638232,0.15366957,0.1567856,1.0890663,3.370338E-13,8.030371E-14,2.1595852,0.41807002,0.0046532564,0.0047138347,0.6666667,1.1547517,13.282966,,,GB6 J0812+1141,0.35848364,-0.31268296,-0.74944514,-0.62526095,-0.9999738,-0.99994993,AGN,bll,0
4FGL J0812.5+0711,215.72421,21.298098,5.860578,747.181,1.3295615E-10,2.9612448E-11,2.3098992E-12,4.4400074E-13,4.650288E-13,8.2021466E-14,2.6265886,0.15069099,4.5654344E-13,9.406555E-14,2.629888,0.14641447,-0.013341094,0.07124644,0.16994041,4.6493007E-13,8.593778E-14,2.6168165,0.20042308,7.515127E-5,0.0015035527,0.6666667,0.037324052,21.46798,,,MG1 J081238+0712,0.43451366,-0.86140543,-0.6958675,-0.52761304,-0.67360395,-0.9998894,AGN,bcu,0
4FGL J0812.6+2821,193.97346,29.225857,7.796261,2638.5046,1.7517664E-10,3.1562256E-11,1.9534305E-12,3.5866937E-13,2.524748E-14,4.535096E-15,2.1110425,0.14850377,2.3031292E-14,4.6609695E-15,2.1440275,0.117591046,-0.048746303,0.042153608,0.94070506,2.4797957E-14,4.5680444E-15,2.1643171,0.17265914,-1.7032033E-4,3.3755245E-4,0.6666667,0.39735755,22.500818,,3FHL J0812.5+2821,RX J0812.5+2820,0.99680537,0.9919389,-0.7815667,-0.6086729,-0.20400469,-0.3251874,AGN,bcu,0
4FGL J0812.8+6507,150.96288,32.950424,10.788853,3121.3733,2.4729618E-10,3.3817487E-11,2.7475658E-12,3.7813386E-13,2.5232949E-14,3.3904505E-15,2.0739057,0.10649187,2.5809177E-14,4.1207806E-15,2.058531,0.122738026,0.01495194,0.06008364,0.25011778,2.5601549E-14,3.650833E-15,2.0405602,0.16867477,1.1489284E-4,4.5777924E-4,0.6666667,0.26434374,8.630802,3FGL J0813.3+6509,,GB6 J0812+6508,0.9426106,-0.77695435,-0.51793134,-0.62922937,-0.5571378,-0.21262568,AGN,bll,0
4FGL J0812.9+5555,161.9573,33.462494,7.995687,2396.7122,1.669621E-10,2.7890287E-11,1.8931256E-12,3.3136284E-13,2.943207E-14,4.9148396E-15,2.1753442,0.1299993,3.0423834E-14,6.1126573E-15,2.1578538,0.15081222,0.019861957,0.07449376,0.25796145,3.104713E-14,5.7122466E-15,2.0304537,0.24397466,6.308387E-4,9.684231E-4,0.6666667,0.7165033,17.958466,3FGL J0812.9+5555,,NVSS J081251+555422,0.8193592,-0.7342983,-0.70314425,-0.3738148,-0.5706628,-0.99995714,AGN,bll,0
4FGL J0813.7-0356,226.25172,16.292763,7.9947257,5143.8853,1.8395929E-10,3.591701E-11,2.3192238E-12,4.4546276E-13,8.0096105E-15,1.5011337E-15,1.7761414,0.113650866,1.0837386E-14,2.4263462E-15,1.6268263,0.19497472,0.18262313,0.11891463,2.0364416,1.007674E-14,2.1926399E-15,1.2860339,0.31835163,0.0014777163,0.0011569731,0.6666667,1.7190337,7.606011,3FGL J0813.5-0356,3FHL J0813.7-0353,NVSS J081338-035716,0.3166336,-0.66955423,-0.084063105,0.090479076,-0.49977252,-0.7231714,AGN,bcu,0
4FGL J0814.2-1013,231.89946,13.214343,24.141426,1815.0851,1.003479E-9,6.508887E-11,1.1193207E-11,7.1334084E-13,3.1873145E-13,2.0240803E-14,2.1128247,0.04829727,3.4224576E-13,2.5328569E-14,2.0729902,0.061841264,0.049548827,0.0309443,1.6684015,3.3502015E-13,2.3257819E-14,1.9729404,0.0942378,7.495723E-4,4.7392724E-4,0.6666667,1.8265857,24.97043,3FGL J0814.1-1012,3FHL J0814.2-1013,NVSS J081411-101208,0.9999999,-0.40848184,-0.5569622,-0.53574795,-0.64244765,-0.675186,AGN,bll,0
4FGL J0814.4+6926,145.86145,32.52501,3.828361,13019.632,3.9202162E-11,1.7785037E-11,5.721015E-13,2.145893E-13,3.9737884E-16,1.488847E-16,1.6321504,0.20477723,5.9137013E-16,2.5182859E-16,1.6273261,0.3511303,0.20025569,0.19152777,1.3916018,5.7120456E-16,2.4657968E-16,0.92421585,0.72949255,0.0014117288,0.0013999667,0.6666667,1.4504087,7.168206,,,1RXS J081407.6+692549,-0.9996904,-0.9147078,0.9998646,0.21150623,-0.5901936,-0.15830037,AGN,bcu,4096
4FGL J0814.4+2941,192.63875,29.984468,7.8570876,4234.593,1.7478102E-10,3.6499755E-11,1.9588033E-12,3.9204642E-13,9.904787E-15,1.9522864E-15,1.9872433,0.14404501,1.0987691E-14,2.4935722E-15,1.9329231,0.19052966,0.07181332,0.09471412,0.83931476,1.06752435E-14,2.2977118E-15,1.7841192,0.2884351,6.419866E-4,8.4263075E-4,0.6666667,0.9245758,4.253704,3FGL J0814.5+2943,3FHL J0814.5+2941,RX J0814.4+2941,0.99985534,-0.80603355,-0.4178503,-0.4516652,-0.500964,-0.38382885,AGN,bll,0
4FGL J0814.5-2642,246.02368,4.4166207,4.516231,1578.5392,1.9034395E-10,4.278628E-11,2.347063E-12,5.4369275E-13,8.733566E-14,1.9308743E-14,2.3213625,0.1414475,1.2620574E-13,2.9937434E-14,2.1724017,0.24741775,0.30845866,0.18360595,2.0782845,1.1676693E-13,2.9290515E-14,1.5180349,0.40870258,0.006376463,0.0035850035,0.6666667,1.9203999,16.366077,,,AT20G J081427-264422,0.9879114,0.32890853,-0.4483138,-0.70847976,-0.6923541,-0.99998206,AGN,bcu,0
4FGL J0814.6+6430,151.67546,33.206123,48.61468,1165.1345,1.6676845E-9,5.947294E-11,1.9469806E-11,6.1808474E-13,1.4723216E-12,4.662414E-14,2.2393844,0.02571234,1.5338121E-12,5.6202913E-14,2.21955,0.030201962,0.03192764,0.015612409,1.9039108,1.5172984E-12,5.2195105E-14,2.151306,0.04628172,6.787933E-4,3.1431764E-4,0.6666667,2.2421308,94.303604,3FGL J0814.7+6428,3FHL J0814.6+6429,GB6 J0814+6431,-0.4890344,-0.4438343,-0.639397,-0.5967349,-0.64466494,-0.6921219,AGN,bll,0
4FGL J0815.6+3641,184.77583,31.922398,4.889887,1472.2848,1.3604115E-10,3.005404E-11,1.6914152E-12,3.8084157E-13,7.3653194E-14,1.5776287E-14,2.3318074,0.15356565,8.393118E-14,1.996857E-14,2.2948065,0.20603617,0.09154939,0.10577063,0.9749302,8.117424E-14,1.9122563E-14,2.080942,0.34329525,0.0018164552,0.0023535397,0.6666667,0.9410907,2.6158,,,OJ 320,-0.5394074,-0.21128084,-0.8128322,-0.43846634,-0.7019113,-0.99985486,AGN,fsrq,16
4FGL J0815.9+2951,192.5432,30.33909,4.667047,1507.2921,1.5319854E-10,3.470401E-11,1.9100364E-12,4.4348596E-13,7.860834E-14,1.7434056E-14,2.3352368,0.1413787,1.07411435E-13,2.789085E-14,2.059796,0.40646222,0.36634502,0.32210866,1.9716089,1.01220146E-13,2.5408659E-14,1.5188017,0.5931141,0.006498905,0.0046347575,0.6666667,2.003992,11.958011,,,2MASX J08153642+2950218,0.99989104,-0.50211185,-0.32743058,-0.770057,-0.9997829,-0.9994814,AGN,bcu,16
4FGL J0816.1+4909,170.0822,33.718815,9.846431,2464.0925,2.2476102E-10,3.180414E-11,2.4969718E-12,3.5350238E-13,3.744913E-14,5.3002087E-15,2.0714164,0.1031322,4.1188315E-14,6.820054E-15,2.0223696,0.13157374,0.06292569,0.067457534,1.0239922,3.943762E-14,6.1143526E-15,1.9345564,0.20536616,5.7952845E-4,8.2410424E-4,0.6666667,0.8759858,8.348097,,,NVSS J081609+491005,0.9946728,-0.3718222,-0.6025356,-0.46906102,-0.4735396,-0.7855489,AGN,bll,0
4FGL J0816.3+5739,159.85095,33.89916,40.57529,1528.6285,1.2195173E-9,5.2090974E-11,1.35580375E-11,5.6902465E-13,5.4982576E-13,2.2067499E-14,2.085114,0.031433713,5.9372597E-13,2.8276669E-14,2.0329325,0.041262057,0.054915033,0.021054504,2.589276,5.7894444E-13,2.5429662E-14,1.9389659,0.06384964,8.379602E-4,3.428975E-4,0.6666667,2.7934072,36.245377,3FGL J0816.7+5739,3FHL J0816.4+5739,SBS 0812+578,-0.6092268,-0.37933782,-0.5842211,-0.45524278,-0.67596704,-0.5073288,AGN,bll,0
4FGL J0816.4-1311,234.79643,12.1213455,41.95367,2914.5728,1.7017567E-9,7.662645E-11,2.028541E-11,1.0075334E-12,2.0396277E-13,9.1848306E-15,1.8503149,0.031441752,2.2268586E-13,1.1847172E-14,1.7926592,0.041931327,0.050426293,0.018798664,2.5002244,2.200093E-13,1.0842263E-14,1.6659638,0.06207453,6.266909E-4,1.983757E-4,0.6666667,3.3244817,85.128334,3FGL J0816.4-1311,3FHL J0816.4-1311,PMN J0816-1311,0.99891883,-0.46115842,-0.5174111,-0.3110137,-0.5121334,-0.39211422,AGN,bll,0
4FGL J0816.4-0007,223.1065,18.77031,4.6953635,1852.5415,1.3370617E-10,3.1677248E-11,1.582923E-12,3.9857747E-13,4.1954826E-14,9.851603E-15,2.2632198,0.19833493,4.27573E-14,1.70349E-14,0.6203997,0.48760962,0.9825501,0.16616122,1.6754386,4.718606E-14,2.0485829E-14,0.0011559417,0.07351813,0.012431098,0.005158882,0.6666667,1.6412518,10.613944,,,NVSS J081626-000559,0.9998484,-0.9473265,-0.13582028,-0.21732777,-0.99991333,-0.99999964,AGN,bcu,0
4FGL J0816.7-2420,244.32906,6.14342,12.972446,1150.8339,5.710509E-10,6.012876E-11,5.822511E-12,8.2644406E-13,5.31533E-13,5.190607E-14,2.4585898,0.06987545,6.471313E-13,6.8552884E-14,2.4424608,0.106957614,0.17512368,0.06822381,3.210887,6.300276E-13,6.850318E-14,1.9638301,0.22928473,0.005292774,0.002382894,0.6666667,2.9827123,67.65302,3FGL J0816.7-2421,,PMN J0816-2421,0.01296121,-0.5417106,-0.72568643,-0.637838,-0.8903846,-0.55888796,AGN,bcu,0
4FGL J0816.9+2050,202.41962,27.733957,13.097585,2778.3403,3.4759498E-10,4.4685707E-11,2.8483372E-12,4.6379805E-13,4.1439806E-14,5.1063216E-15,1.8954349,0.08055252,5.266545E-14,7.509906E-15,1.7023253,0.14217018,0.18789186,0.08171293,2.9797058,4.9339557E-14,6.904905E-15,1.3589588,0.24766602,0.0022423994,0.0010814415,0.6666667,2.936174,9.356101,3FGL J0816.5+2049,3FHL J0816.9+2050,SDSS J081649.78+205106.4,-0.57838374,0.9994091,0.009150806,-0.30511275,-0.6230727,-0.6175525,AGN,bll,0
4FGL J0817.1+1955,203.4097,27.448454,5.3145814,6947.754,1.0400091E-10,2.8936237E-11,1.404305E-12,3.6442624E-13,2.8031435E-15,7.1337925E-16,1.7031423,0.15974995,3.3200674E-15,1.0854949E-15,1.6972454,0.24573697,0.09365577,0.16510601,0.83087873,2.9182792E-15,8.077345E-16,1.6321801,0.26295373,1.5218611E-4,4.6894944E-4,0.6666667,0.33199328,9.545136,,,CRATES J081705+195836,-0.9992329,0.9999982,-0.28145766,-0.08816402,-0.7873887,0.19748068,AGN,bcu,0
4FGL J0817.8+3243,189.44737,31.482325,8.868007,3604.1074,2.3181075E-10,4.049409E-11,2.5773927E-12,4.4483528E-13,1.7794214E-14,3.0113326E-15,2.037196,0.12168063,2.146646E-14,4.2464303E-15,1.8282669,0.2439669,0.19520645,0.14422311,1.7467121,2.1029648E-14,4.153884E-15,1.3471394,0.4852255,0.0025893755,0.0018366039,0.6666667,2.0529969,5.554085,2FGL J0817.9+3238,3FHL J0817.8+3243,RX J0817.9+3243,0.9813353,-0.51841384,-0.21830831,-0.38233286,-0.5047622,-0.80051833,AGN,bll,0
4FGL J0817.8-0934,231.8227,14.32306,33.519314,1409.0286,1.6259171E-9,8.365033E-11,1.2845853E-11,8.919338E-13,7.637186E-13,3.6974696E-14,2.0497043,0.03483435,8.828403E-13,4.9155704E-14,1.8911729,0.06265236,0.13237338,0.03172545,4.7968297,8.376402E-13,4.5106016E-14,1.7014241,0.09843143,0.0021301075,6.1714835E-4,0.6666667,4.583679,23.79945,3FGL J0817.8-0935,3FHL J0817.8-0933,TXS 0815-094,0.22754493,-0.38492966,-0.3784219,-0.56987065,-0.64017487,-0.6917088,AGN,bll,0
4FGL J0818.2+4222,178.22351,33.39542,105.27622,767.73914,5.620686E-9,1.1807991E-10,5.0509267E-11,1.2281026E-12,1.0307994E-11,1.7845514E-13,2.1098044,0.013134585,1.1211968E-11,2.2084823E-13,1.9959136,0.021498522,0.08301416,0.009963994,8.339295,1.0804014E-11,2.0188758E-13,1.8825747,0.030767674,0.0018940925,2.518461E-4,0.6666667,8.66607,266.1334,3FGL J0818.2+4223,3FHL J0818.2+4222,S4 0814+42,-0.15827008,-0.4084857,-0.5737015,-0.5342903,-0.67313147,-0.7874806,AGN,bll,0
4FGL J0818.4+2816,194.49014,30.425303,9.187367,2700.6277,2.3636024E-10,3.6614916E-11,2.625436E-12,4.0680545E-13,3.259961E-14,5.0412856E-15,2.0618541,0.11126736,3.8989435E-14,7.00723E-15,1.9413991,0.17236944,0.14005846,0.100458,1.6940336,3.668453E-14,6.4089062E-15,1.7257501,0.2887869,0.0014548758,0.0012426404,0.6666667,1.5597645,20.61955,,3FHL J0818.4+2816,GB6 J0818+2813,0.9999322,-0.3139512,-0.18476182,-0.7472738,-0.3119712,-0.59614545,AGN,bll,0
4FGL J0818.7+3153,190.45438,31.462664,4.912187,2793.6162,1.164637E-10,2.9428873E-11,1.3047354E-12,3.4136783E-13,1.4821056E-14,3.7166027E-15,2.134718,0.1846935,1.6490293E-14,4.696913E-15,2.0680926,0.26297322,0.0804593,0.13023369,0.7034516,1.6195138E-14,4.5122135E-15,1.8658686,0.42888045,0.0011267216,0.0016965589,0.6666667,0.8151041,28.29283,,,B2 0815+32,0.9445004,-0.8530396,0.41517285,-0.5751397,-0.6240194,-0.99998784,AGN,bll,0
4FGL J0818.8+3229,189.77173,31.618696,4.3271575,2804.7568,1.34681E-10,3.613415E-11,1.5672882E-12,4.7019425E-13,1.665118E-14,4.410269E-15,2.2334194,0.18292074,1.9084216E-14,5.5984715E-15,2.1413958,0.3712245,0.13914667,0.20787227,1.0128827,1.8998087E-14,5.7942716E-15,1.7881409,0.70164824,0.0022322224,0.0032231386,0.6666667,1.1902002,17.011562,,,RX J0818.9+3227,0.9922695,-0.6196208,-0.79512715,-0.5215002,-0.7234321,-0.9977344,AGN,fsrq,16
4FGL J0819.0+2746,195.08763,30.414972,10.436663,2062.935,2.8724415E-10,3.8353435E-11,3.2209665E-12,4.2974608E-13,6.9865405E-14,9.285854E-15,2.1386015,0.10088571,8.1264565E-14,1.26003546E-14,1.973122,0.19756995,0.1591827,0.1149498,1.8220068,8.091322E-14,1.2553112E-14,1.5433646,0.3855477,0.00334759,0.0022339604,0.6666667,2.2527971,6.5267887,3FGL J0818.8+2751,,5C 07.119,0.99925953,-0.6470759,-0.6214872,-0.3641949,-0.7505249,-0.9999825,AGN,bll,0
4FGL J0819.4-0756,230.5799,15.490128,8.571947,5176.841,2.0783936E-10,4.1000522E-11,2.4842335E-12,4.5807645E-13,8.624749E-15,1.5859197E-15,1.8462038,0.12817772,8.888996E-15,1.9988057E-15,1.8279757,0.15842429,0.015682548,0.07097641,0.2265751,9.142948E-15,1.8235444E-15,1.6999112,0.22772111,3.3347044E-4,4.6276732E-4,0.6666667,0.74075973,2.5288756,2FGL J0819.6-0803,3FHL J0819.4-0756,RX J0819.2-0756,0.9906611,-0.7820664,-0.66019845,-0.30518225,-0.34845304,-0.46442142,AGN,bll,0
4FGL J0819.4+4035,180.3771,33.35418,4.933023,3770.2925,1.1816967E-10,2.9877135E-11,1.3220149E-12,3.2543936E-13,8.410943E-15,2.0580717E-15,1.9950356,0.17261037,9.36012E-15,2.7346546E-15,1.9164683,0.22525632,0.06729945,0.11528508,0.53966904,8.453417E-15,2.1992882E-15,1.9731581,0.2432064,4.5646462E-5,4.852189E-4,0.6666667,0.07223805,11.073022,,,GB6 J0819+4037,-0.9235205,-0.57059354,-0.47011864,-0.23222938,-0.7092916,-0.45613897,AGN,bll,0
4FGL J0820.1-2801,247.82701,4.723234,4.8096933,17796.648,7.367218E-11,3.0657376E-11,1.2217339E-12,3.965774E-13,5.2315767E-16,1.6944702E-16,1.5291672,0.18266734,7.8113807E-16,2.8474238E-16,1.435727,0.28090912,0.1997776,0.15273876,1.4744012,7.1759906E-16,2.8346794E-16,0.95114493,0.49214575,7.919771E-4,6.6867465E-4,0.6666667,1.4248898,8.247588,,3FHL J0820.2-2803,1RXS J082021.9-280206,-0.9999991,0.99976975,-0.99998635,0.99999255,-0.63114035,0.13583562,AGN,bcu,0
4FGL J0820.3+3639,185.03622,32.844883,13.850944,1611.482,3.71418E-10,3.8711652E-11,4.287988E-12,4.370469E-13,1.5752249E-13,1.593613E-14,2.2178607,0.07700694,1.6689121E-13,1.936584E-14,2.1970215,0.08949213,0.040667802,0.04411517,0.94758457,1.6114903E-13,1.7468708E-14,2.1521676,0.1240029,3.8835878E-4,6.077858E-4,0.6666667,0.69449145,13.365099,3FGL J0820.4+3640,3FHL J0820.2+3640,MG2 J082018+3640,-0.24695118,-0.5549274,-0.68675697,-0.5460587,-0.6697246,-0.72289354,AGN,bll,0
4FGL J0820.9+2353,199.5097,29.62429,9.238254,2139.346,2.4168292E-10,3.5811767E-11,2.758237E-12,4.2939843E-13,5.4605744E-14,8.081181E-15,2.1922252,0.13727291,4.8545694E-14,8.3237115E-15,2.302803,0.11195286,-0.07247203,0.040643793,1.2655156,5.4370052E-14,8.273092E-15,2.2140112,0.1805023,-7.386211E-5,4.2983118E-4,0.6666667,0.15860657,14.167743,,3FHL J0820.9+2353,GB6 J0820+2353,-0.65697557,-0.7597374,-0.62522167,-0.6133991,-0.51066947,-0.23911877,AGN,bll,0
4FGL J0820.9-1258,235.20422,13.173167,8.693996,1736.305,2.7214622E-10,4.0660513E-11,3.1694794E-12,4.7731524E-13,9.8231E-14,1.4446914E-14,2.2348938,0.10953619,1.0327769E-13,1.7490036E-14,2.2233899,0.123294085,0.03142372,0.059256375,0.57214946,1.0179717E-13,1.6226546E-14,2.1358652,0.18730226,5.804635E-4,9.654359E-4,0.6666667,0.69562864,5.795464,3FGL J0820.9-1258,,PKS 0818-128,0.9950172,-0.5079579,-0.6295797,-0.59827775,-0.46011013,-0.99942756,AGN,bll,0
4FGL J0821.1+1007,213.86563,24.49505,7.031861,1154.7904,1.7340769E-10,3.1648406E-11,2.314322E-12,4.0756122E-13,1.7306263E-13,2.8545823E-14,2.410191,0.14021228,1.6293932E-13,3.1543842E-14,2.4404085,0.12867026,-0.03743227,0.05612298,0.57890767,1.7220996E-13,2.934476E-14,2.4246552,0.1776599,-8.920751E-5,7.404088E-4,0.6666667,0.11310833,26.867361,,,SDSS J082054.81+100609.4,-0.46886757,-0.6664746,-0.7506848,-0.48559698,-0.6448221,-0.41381937,AGN,bcu,0
