Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,hr23,Unc_PLEC_Expfactor,hr34,hr45,hr56,hr67,Variability_Index,Pivot_Energy,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,Flags,Category_4FGL,Class_4FGL
4FGL J0120.2-7944,301.32455,-37.297035,-22.728143918835723,2.3834817,0.13905933,-0.087300785,1.3696637,0.9923302,-0.8800795,5.391009E-4,-0.57096386,-0.700483,-0.15547203,-0.6577446,2.7334714964683124,7.4075214518486545,PowerLaw,0.047262046,0.24928038,,4,UNASS,None
4FGL J0125.9-6303,296.34128,-53.627823,-22.72709032175507,2.321381,0.16882932,0.007659022,0.101563826,0.39892927,-0.6110002,0.0012538264,-0.8068123,-0.3752848,-0.7504526,-0.25686392,2.233336808533963,7.25574020384107,PowerLaw,0.076793045,0.25213587,,0,UNASS,None
4FGL J0126.3-6746,297.91083,-49.010098,-23.50371871864193,1.737266,0.34784696,0.20507346,1.2218974,0.95706004,-0.999832,0.0017061433,0.9994604,-0.33297503,-0.9938358,0.9813364,1.3858486574844395,8.947380830366406,PowerLaw,0.20893957,0.70389456,,0,UNASS,None
4FGL J0126.8+2412,133.17609,-37.95704,-22.377130922601644,2.8201225,0.11372462,-0.031127423,0.44761357,-0.50572854,-0.6607537,0.0012348453,-0.7596092,-0.9188179,0.118868954,-0.99835616,3.555796351408208,6.015947625552486,PowerLaw,0.058823414,0.1421305,,0,UNASS,None
4FGL J0131.7-5346,290.05676,-62.33528,-22.42190804250303,2.3552547,0.23483618,0.08636972,0.65008974,0.97801,-0.55551255,0.0022347805,-0.47565746,-0.8352642,-0.6056852,-0.17918804,1.5072256011578333,7.1522938361434,PowerLaw,0.15694925,0.32714105,3FGL J0132.1-5340,0,UNASS,None
4FGL J0132.1-0956,154.01999,-70.31441,-22.639799913779154,2.7233727,0.21078545,0.47943446,3.4646678,-0.4647489,-0.59445494,0.016233219,-0.8894789,-0.7659902,-0.9998647,0.68571866,3.0688056552661807,6.37509909304933,LogParabola,0.21813713,0.68846476,,0,UNASS,None
4FGL J0137.3-3239,244.7201,-78.62133,-22.920885843399844,2.252944,0.2471971,0.059750095,0.48446235,0.8493735,0.15434808,0.002128816,-0.7755035,-0.1541218,-0.99989015,0.9983735,2.0541873344139256,7.464021979264761,PowerLaw,0.14089927,0.3671257,,0,UNASS,None
4FGL J0139.5-2228,192.49397,-78.132126,-21.810245079640612,2.0709014,0.30222672,0.6364676,4.1017823,-0.9999989,0.9999901,0.0062574195,-0.32230237,-0.4133878,-0.9338976,-0.9999195,2.23084141670175,7.389651658293486,LogParabola,0.26772854,0.80142176,,0,UNASS,None
4FGL J0140.3+7054,126.94713,8.414599,-22.208467479112716,2.001321,0.23352878,0.19876093,1.444324,0.89403147,-0.95221096,0.0014557715,0.037887704,-0.4076255,-0.4174423,-0.5623125,1.7920495031020713,8.614475316566791,PowerLaw,0.14053155,0.51091564,,0,UNASS,None
4FGL J0140.5-4730,280.91638,-67.46981,-23.11661649213191,2.8653383,0.13779512,-0.11463478,1.6899593,-0.6277197,-0.8509598,8.1229047E-4,-0.5180796,-0.7500977,-0.9998597,0.5184178,1.7591493448850613,6.142502286760669,PowerLaw,0.048151884,0.2173876,,4,UNASS,None
4FGL J0142.5+6650,127.93481,4.459727,-21.576457433067198,2.569033,0.30122668,0.5064655,3.4151874,-0.78020245,0.013785608,0.09466242,-0.6697796,-0.833776,-0.9524619,-0.9931345,1.1177449972044917,7.028997037465886,LogParabola,0.2630764,6.807821,,9,UNASS,None
4FGL J0144.3+5959,129.50565,-2.1973364,-21.92268352672218,2.6243238,0.18116315,0.06326261,0.63419175,0.9999999,-0.55668896,0.0033476532,-0.7387664,-0.79999906,-0.6693385,-0.9998638,1.5939137134384038,6.873415148386159,PowerLaw,0.10859622,0.36957064,,9,UNASS,None
4FGL J0150.4+4848,132.83994,-12.919026,-22.56780764613329,2.098816,0.4097392,0.9999538,3.2805753,0.9998983,-0.8270344,0.0018786913,-0.50877696,0.13861662,-0.9750211,-0.99718904,1.323271224105543,8.314542568301393,LogParabola,,0.02801396,3FGL J0149.6+4846,2052,UNASS,None
4FGL J0153.3+5416,131.96814,-7.508969,-22.52206055493081,1.9180267,0.22563702,0.051203556,0.5265455,-0.80462694,-0.06347771,4.958211E-4,-0.8316336,-0.11881941,-0.58899593,-0.30379006,2.5835853362272765,8.641410345887728,PowerLaw,0.10362572,0.2575326,,0,UNASS,None
4FGL J0154.6+0051,153.99019,-58.14662,-23.12092381437861,1.72663,0.88729006,0.6500934,2.2303529,-0.15189664,-0.99992436,0.0018754083,0.99710166,-0.5419926,-0.02954485,-0.9995968,1.6091122750083673,8.868374291794677,PowerLaw,0.62647426,0.07865392,,0,UNASS,None
4FGL J0156.3-2420,205.71896,-75.13678,-22.22018061390237,1.863597,0.14531232,0.122865185,1.8109763,-0.99997455,0.99966604,8.0385053E-4,-0.0824855,-0.66202134,-0.30320153,-0.35854203,3.610139411448603,7.975659394468247,PowerLaw,0.079004616,0.20808989,3FGL J0156.5-2423,0,UNASS,None
4FGL J0158.4+1230,147.38742,-47.16051,-22.997944839736977,2.9552162,0.3023056,0.4861366,2.107694,-0.42342302,-0.75302076,0.025382284,-0.997119,-0.99978536,0.99996126,-0.9997659,1.7798231363773958,5.654233377570024,PowerLaw,0.3023165,0.81734085,,262,UNASS,None
4FGL J0159.0+3313,138.85968,-27.553938,-22.32780634171616,2.021613,0.16302508,0.055568516,0.8242024,0.8519521,-0.37766007,9.798636E-4,-0.57466334,-0.6442524,-0.0063022776,-0.999996,3.138431692335169,8.017595959323424,PowerLaw,0.07377131,0.25853962,,0,UNASS,None
4FGL J0202.4+2943,140.86646,-30.656414,-22.290440864059722,2.1965,0.14199749,-0.033239007,0.54810256,-0.23318046,-0.6716214,4.3235772E-4,-0.64516973,-0.6020524,-0.62282443,-0.0987261,1.7174636544990645,7.728516038899442,PowerLaw,0.05237976,0.19557993,,0,UNASS,None
4FGL J0204.7+6656,130.0389,5.082897,-21.04643542124607,2.5340078,0.14929028,0.29989386,4.126601,0.92228496,-0.44919533,0.0037594899,-0.644367,-0.7128648,-0.9999337,-0.9122258,1.7618364663618378,7.033350034660322,LogParabola,0.10406268,0.3741972,,0,UNASS,None
4FGL J0209.8+2626,143.97766,-33.213352,-22.462557238736537,2.2450566,0.22600193,0.08180269,0.5228105,-0.48427042,-0.5976034,0.0026060608,-0.6384753,-0.55502325,-0.66387326,-0.9998468,1.966083807031227,7.436872860145143,PowerLaw,0.13728482,0.42693865,,0,UNASS,None
4FGL J0211.5+6219,132.09172,0.885798,-21.491816077346666,2.6623602,0.17937708,0.09220082,1.1134979,0.3009014,-0.20461446,0.0026760853,-0.8036332,-0.54678786,-0.9112884,-0.9987016,1.9795024194700748,7.0954573348950465,PowerLaw,0.09313692,0.33538526,,4,UNASS,None
4FGL J0212.1+5321,134.92581,-7.630409,-19.743616920503495,2.2148967,0.055856057,0.37051806,11.080697,-0.44509444,-0.0863497,0.0013856454,-0.4521677,-0.67736125,-0.9361664,-0.999579,1.1742170332053314,6.940778558422979,LogParabola,0.046264093,0.14145896,3FGL J0212.1+5320,0,UNASS,None
4FGL J0215.0-5330,278.26434,-59.439705,-23.169321335284817,2.0064764,0.5275361,0.35460654,1.0340322,-0.8756417,-0.80823356,0.004160896,-0.4252863,-0.15834582,-0.45488584,-0.9999123,2.328940739522558,8.280667167934286,PowerLaw,0.3445032,1.1458097,,0,UNASS,None
4FGL J0222.7+5016,137.51425,-9.997538,-22.6446828528454,1.9020914,0.33643404,0.14702345,0.82268775,0.99999017,-0.85622424,0.0011852559,-0.232113,-0.6299847,0.064650804,-0.7681271,2.464717099196949,8.610996290690442,PowerLaw,0.15102573,0.50944346,,0,UNASS,None
4FGL J0224.8+2937,146.1344,-28.999453,-22.880129414524927,2.8368835,0.19315235,0.012786744,0.13873585,-0.20835866,-0.91313195,0.0039019994,-0.49294123,-0.75799966,-0.99997354,-0.9456715,1.8727616263619644,6.085814561555593,PowerLaw,0.091763854,0.31641743,,4,UNASS,None
4FGL J0225.5-5530,278.4642,-56.925102,-22.50214588937509,2.4725177,0.1331438,-0.0946596,1.5791787,-0.70343834,-0.92211145,0.005064464,-0.29648504,-0.5292427,-0.59666044,-0.99990255,1.9351621105425618,7.677493617465034,PowerLaw,0.040827934,1.9830775,,0,UNASS,None
4FGL J0226.9+7744,128.05937,15.830147,-22.699344577854777,1.9986678,0.23975381,0.1295983,1.2087916,-0.97365284,0.99929017,0.0013169784,0.5516809,-0.709451,-0.3486303,-0.70027095,1.9896772175192654,8.517855671927558,PowerLaw,0.13295363,0.42085096,,0,UNASS,None
4FGL J0230.3+1713,154.16728,-39.57315,-21.97785873904159,2.503713,0.19267654,0.11410546,0.93327445,-0.06825986,-0.46793306,0.0034865935,-0.7777019,-0.58671105,-0.9999739,0.9836957,2.0909833972920095,6.995486996464247,PowerLaw,0.13590579,0.3994895,,0,UNASS,None
4FGL J0231.0+3505,145.00188,-23.465021,-23.257225704799268,1.6851197,0.56078464,0.9910717,2.6112323,0.99983525,-0.89550066,9.7071065E-4,-0.999908,0.9997371,-0.32627967,-0.67084485,2.1519102779565755,9.077944334591912,PowerLaw,0.15063961,0.06961679,,256,UNASS,None
4FGL J0235.3+5650,136.81866,-3.1947489,-21.143342489790555,2.6387558,0.1517038,0.40222147,4.063979,-0.14192066,-0.2007072,0.0046690493,-0.74427396,-0.83127666,-0.8923203,-0.99793303,2.273243694372345,6.724213257724323,LogParabola,0.14375019,0.33946764,3FGL J0235.7+5647,0,UNASS,None
4FGL J0237.8+5238,138.82658,-6.920497,-20.470706554202554,2.223028,0.13521756,0.5178352,6.919236,-0.19924258,-0.37286356,0.002140647,-0.269704,-0.5847505,-0.98114526,-0.9989447,1.8482663731356095,7.371545645827809,LogParabola,0.11481656,0.2681321,3FGL J0238.0+5237,0,UNASS,None
4FGL J0239.1+6634,133.35677,5.912753,-21.89339153879285,2.5409133,0.273158,0.2231466,2.0699286,0.99700594,0.94532645,0.0041199094,-0.8109958,-0.60603744,-0.98293746,-0.99960876,0.44320649572857934,7.464799592079719,PowerLaw,0.13808379,0.42363277,,16,UNASS,None
4FGL J0240.2-0248,174.55476,-54.390606,-22.502837275819882,2.5547237,0.1416173,-0.009585007,0.11904047,-0.15136681,-0.7801561,0.001353321,-0.7407288,-0.775016,-0.12171412,-0.9999996,2.687249731155899,6.661843615163731,PowerLaw,0.07082656,0.1971976,3FGL J0240.0-0253,0,UNASS,None
4FGL J0245.0+4755,141.86679,-10.73122,-22.578326655920357,2.4183786,0.24357596,0.13862322,0.8121866,-0.99784523,0.96291184,0.0029765791,-0.5823744,-0.7631915,-0.56532353,-0.9999911,2.2522121224343703,7.21251664145822,PowerLaw,0.18930508,0.41690543,3FGL J0244.4+4745,0,UNASS,None
4FGL J0246.0-4838,264.79352,-59.122177,-23.062070976239745,2.4489474,0.50514865,0.44653854,1.1978357,-0.82260805,-0.6961459,0.008050426,-0.49561316,-0.66698444,-0.99999934,0.9947189,2.20037795761073,7.212801272207036,PowerLaw,0.34560296,1.0706692,,0,UNASS,None
4FGL J0251.1-1830,201.90068,-61.187057,-22.673722664424,1.6237446,0.3006073,0.5034518,3.6969025,0.30631596,0.0729381,0.0015110536,0.28433666,0.24762112,-0.34700093,-0.65106136,1.6211577161481832,8.773807727058644,LogParabola,0.23109514,0.05409047,3FGL J0251.1-1829,0,UNASS,None
4FGL J0252.0-3657,241.66917,-62.75466,-23.021827523994496,1.9457521,1.2139058,0.8501078,2.028907,-0.99999094,0.99985284,0.002179714,-0.66875607,0.0938463,-0.8095272,-0.9999948,2.839841357274157,8.094611079694067,PowerLaw,0.7247968,0.13014,,0,UNASS,None
4FGL J0252.3-2707,219.9578,-63.166855,-23.422403266104553,2.9719613,0.16567978,-0.0731753,0.7877702,-0.33129916,-0.8477856,9.057346E-4,-0.80971533,-0.7757981,-0.26952744,-0.9996133,3.0585316887185474,5.773961682168214,PowerLaw,0.07188102,0.19087124,,0,UNASS,None
4FGL J0257.8+7044,133.05244,10.397166,-22.04685086670727,2.5081384,0.316204,0.16710939,1.1017648,0.99215543,-0.34944054,0.0017398952,-0.66479445,-0.81371963,-0.7801682,-0.37160745,1.5319173352092106,7.403748849654864,PowerLaw,0.23539655,0.14029007,,8,UNASS,None
4FGL J0259.0+0552,170.74869,-44.826824,-21.081882856091433,2.0966868,0.11199852,0.11677192,2.2822864,-0.99768406,0.96077615,0.0011830973,-0.5798425,-0.3829876,-0.7404004,-0.9999816,2.691687170100304,7.634307834809273,PowerLaw,0.0617976,0.21659712,3FGL J0258.9+0552,0,UNASS,None
4FGL J0301.6-5617,273.40692,-52.710155,-22.682359040130958,1.9123611,0.21282975,0.16577199,1.6337589,0.7575351,-0.5140158,0.00162112,-0.14821222,-0.75799197,0.23603174,-0.9999404,3.0412915341283706,8.134288287345168,PowerLaw,0.12462048,0.3967896,,0,UNASS,None
4FGL J0302.5+3354,151.80461,-21.519827,-22.070957154448656,2.3196275,0.11252829,-0.035490427,0.6991621,0.9996526,-0.10495581,4.1364535E-4,-0.8378174,-0.48451173,-0.43290496,-0.49818608,1.5835184729036273,7.453298974980151,PowerLaw,0.043443825,0.1532559,,4,UNASS,None
4FGL J0302.7+5717,139.97336,-1.1731087,-21.671677214085364,2.7672262,0.15781347,0.060876064,0.7558986,0.99993324,-0.44055873,0.0034260815,-0.7726494,-0.73681414,-0.99068415,-0.9750391,1.3721792372032053,6.504153433920749,PowerLaw,0.09031651,0.2673511,,13,UNASS,None
4FGL J0304.6+6554,135.96774,6.4649677,-21.925931200807522,2.2824311,0.3645293,0.5852535,2.5282261,-0.9999848,0.99980265,0.0061596544,-0.17837913,-0.5738279,-0.9999979,0.99983686,1.7121169663879767,7.8609953001245705,PowerLaw,0.38527027,0.9466474,,0,UNASS,None
4FGL J0308.9-4702,258.67087,-56.538757,-23.824931397463565,1.5949936,0.99733293,0.37524292,1.5498742,-0.99970156,-0.8122497,0.0011790945,0.9972342,-0.4565232,0.32228872,-0.9993279,2.717057151861107,9.439311947317922,PowerLaw,0.5534051,0.04039778,,0,UNASS,None
4FGL J0312.1-0921,191.49574,-52.37003,-20.673275260977643,2.2159896,0.13050081,0.6026905,7.7608595,-0.9995446,0.99793696,0.0039581554,-0.4002052,-0.7066268,-0.96584773,-0.99110126,1.846720686693255,7.065888816690335,LogParabola,0.12184812,0.37097552,3FGL J0312.1-0921,0,UNASS,None
4FGL J0312.7+2012,162.51157,-31.580492,-22.521339497733535,1.8239946,0.23648778,0.18265142,1.6182717,0.81004304,0.6928802,0.0013097981,-0.39447942,0.011290143,-0.68933946,-0.3290874,2.494170515031823,8.704351034501643,PowerLaw,0.14005542,0.46584284,3FGL J0312.7+2011,0,UNASS,None
4FGL J0313.6-7508,291.90625,-38.782734,-23.145074706015286,2.926913,0.2039447,0.064050645,0.50695926,-0.7663442,-0.50941604,0.0057184934,-0.86687756,-0.74880874,-0.9999906,-0.15271813,1.8673565504071665,5.901904488623556,PowerLaw,0.13022013,0.3530975,,4,UNASS,None
4FGL J0314.1+2827,157.3119,-24.727674,-22.196446085359685,2.527619,0.1833692,0.118248135,1.2988452,-0.02565783,-0.5295493,0.003995706,-0.84430563,-0.44044143,-0.63139266,-0.99999875,1.1543769388982863,6.7760768656734305,PowerLaw,0.10890834,0.37186915,,0,UNASS,None
4FGL J0314.1+5033,144.81888,-6.147501,-22.083359711665377,2.503041,0.32348642,0.48030564,2.8834333,-0.995854,0.9992722,0.008279423,-0.71399635,-0.6166533,-0.9997961,0.6674638,2.719932426593835,7.078707027107475,PowerLaw,0.2623922,0.77792937,,8,UNASS,None
4FGL J0314.4-4805,259.68732,-55.260857,-22.755878120865965,2.2823741,0.2611729,0.19914441,1.3210007,-0.6196112,0.459938,0.0039763823,-0.6385499,-0.5815292,-0.8849659,-0.99515826,1.7286939464899662,7.214544663525086,PowerLaw,0.18882303,0.48523107,,0,UNASS,None
4FGL J0327.6+2620,161.34569,-24.651138,-22.80180464806152,1.944023,0.30428487,0.07238403,0.61668974,0.9695793,-0.5211064,0.0013992428,-0.99849033,0.9883585,-0.22711487,-0.7065509,1.2779342575294228,8.57076006226896,PowerLaw,0.13625085,0.5605841,,0,UNASS,None
4FGL J0328.4-4736,257.45047,-53.26914,-22.337020706027882,2.363674,0.117786676,0.002292942,0.046484556,0.9467169,-0.647172,0.0010225048,-0.715679,-0.6085828,-0.38838872,-0.99983937,2.61769920838846,7.009726316844642,PowerLaw,0.057185672,0.17333035,,0,UNASS,None
4FGL J0328.5+6114,140.70706,3.9219084,-21.65458666340548,2.6686323,0.16209303,0.10635553,1.3764777,-0.7348095,-0.23579693,0.0026944699,-0.7634453,-0.68381655,-0.9414681,-0.9974428,1.5583592219320652,6.9365763334265305,PowerLaw,0.09071902,0.26584643,3FGL J0332.4+6110,264,UNASS,None
4FGL J0328.6-1129,197.75139,-49.97398,-22.39653648309034,2.2962093,0.158507,-0.022807442,0.28572103,-0.4014598,-0.6940307,5.9001765E-4,-0.75504327,-0.6943872,-0.468187,0.03483343,2.1383597631391673,7.478806461420045,PowerLaw,0.07036036,0.20273048,,0,UNASS,None
4FGL J0330.1+5038,146.91196,-4.696355,-21.07094635387823,2.50502,0.2003392,0.48317316,4.7395587,-0.56872773,-0.10310828,0.0048336484,-0.658592,-0.65808225,-0.99999917,0.98729515,2.025704472324105,7.070475903138177,LogParabola,0.16013768,0.47285414,,0,UNASS,None
4FGL J0330.7+5845,142.34935,2.021978,-21.140659321602083,2.6833804,0.22357142,0.6221193,4.6737394,-0.6625578,0.18692377,0.016929926,-0.72704655,-0.98516846,-0.98329353,-0.9968549,1.9731726096237139,6.714273073195419,LogParabola,0.15151405,1.1555773,,6,UNASS,None
4FGL J0333.0-3044,228.62848,-54.644314,-23.109495369163085,1.8794572,0.2314488,0.07428824,0.71472794,-0.99769914,0.9999217,7.243011E-4,-0.16111961,-0.5472065,-0.62696654,-0.3026733,2.64951649631584,8.398697294234442,PowerLaw,0.11371621,0.30170983,,0,UNASS,None
4FGL J0333.4-2705,222.41309,-54.09932,-22.694604042177417,2.1028833,0.2404881,0.06170628,0.5285708,-0.8844092,0.048942983,0.002144968,-0.6518616,-0.25094423,-0.84623444,-0.12537943,2.2361312867198784,7.671109726685382,PowerLaw,0.12345101,0.45346808,,0,UNASS,None
4FGL J0336.0+7502,133.08284,15.5278635,-20.417908822028785,2.2162364,0.105453484,0.358797,6.7803764,0.32961443,-0.5293001,0.0013756561,-0.340198,-0.59410965,-0.8837063,-0.9999687,1.7412628112784958,7.163083153712533,LogParabola,0.070127495,0.1685501,3FGL J0336.1+7500,512,UNASS,None
4FGL J0337.5+2423c,164.61195,-24.741873,-22.173503023841285,2.3973207,0.16462043,0.07852205,0.95699596,-0.48106983,-0.61219937,0.0021122599,-0.81576365,-0.4571116,-0.46801114,-1.0,2.047252887393142,7.155829229247447,PowerLaw,0.09118095,0.25811005,,33,UNASS,None
4FGL J0340.4+5302,146.7922,-1.821867,-20.678678621179195,2.9236324,0.065728046,0.5867085,12.293677,-0.14695427,-0.62859756,0.005034599,-0.9239938,-0.99848926,-0.9998748,-0.747539,2.007935098159623,6.291722090823642,LogParabola,0.068418756,0.1899924,3FGL J0340.4+5302,0,UNASS,None
4FGL J0341.9+3153c,160.21904,-18.36376,-21.183625653032838,2.466326,0.18265274,0.13096532,1.4852164,-0.21167587,-0.607843,0.0055875788,-0.7385317,-0.6236748,-0.99603164,0.91138124,2.1850617091415723,7.3192130617600135,PowerLaw,0.1223414,0.7601371,3FGL J0342.3+3148c,32,UNASS,None
4FGL J0343.3-6303,277.24048,-44.547157,-22.289743737974224,2.047086,0.15746672,0.052071698,0.7258344,0.81811297,-0.8339984,8.271899E-4,-0.47872582,-0.6632008,-0.19855021,-0.83180994,2.237412011841889,7.8877504592518815,PowerLaw,0.07692707,0.22748886,,0,UNASS,None
4FGL J0346.2+3235,160.49614,-17.246677,-21.72338095479981,2.5610263,0.19306183,0.13109827,1.3539665,0.89923555,-0.4416302,0.0035422128,-0.8299238,-0.6769587,-0.59380484,-0.999776,2.293507474821403,6.9775429678513845,PowerLaw,0.1120562,0.32624424,,16,UNASS,None
4FGL J0347.0-6400,278.07047,-43.70364,-22.14977652786029,2.3204176,0.33398807,0.999537,4.2336283,-0.9290062,0.99631965,0.0011356543,-0.06299551,-0.6536711,-0.9997891,0.5308702,1.5631015576058689,7.559990669323647,LogParabola,,0.31894886,,2048,UNASS,None
4FGL J0358.1+2850,165.09822,-18.356842,-22.179519228473094,2.5685651,0.3912737,0.9514858,3.8323689,0.9999724,-0.6334293,0.00577878,-0.47103325,-1.0,0.9999997,-0.9998342,1.3253451877802793,6.810899748738662,LogParabola,0.2900953,0.50427717,,1,UNASS,None
4FGL J0359.3+3626,159.98468,-12.574114,-21.83557562789575,2.6332672,0.2872592,0.7371521,4.261063,0.9668597,-0.14654793,0.0062046205,-0.73858064,-0.92693126,-0.99984866,0.6700739,0.3395787518297983,6.684850886567157,LogParabola,0.23228973,0.47222716,,1,UNASS,None
4FGL J0405.9+3041,165.06317,-15.846429,-22.326933379168498,2.3698332,0.15617304,-0.006139059,0.05357432,0.94838005,0.988173,0.0011437479,-0.8504181,-0.6811324,-0.47280705,-0.46606857,1.9544323456728454,7.487107473533804,PowerLaw,0.06837256,0.13818103,,2,UNASS,None
4FGL J0406.2+0639,184.61214,-32.053356,-22.31123922261813,2.350475,0.1697213,-0.022341138,0.321922,-0.3600445,-0.8731413,4.8905256E-4,-0.7791651,-0.48283097,-0.726643,-0.17042877,2.6976505346683566,7.655159652240328,PowerLaw,0.06624232,0.20788464,,16,UNASS,None
4FGL J0407.7-5702,267.7967,-44.4116,-22.860645507741104,2.4098535,0.12303617,-0.08634065,1.4741267,-0.17793423,-0.7376129,2.5987398E-4,-0.590126,-0.7675537,-0.6977161,0.052039344,1.2011036399844424,7.191386708646173,PowerLaw,0.045507934,0.1698387,,0,UNASS,None
4FGL J0409.2+2542,169.287,-18.876911,-22.165821179518208,2.089314,0.22638863,0.106429555,1.130276,0.9550982,-0.6350615,0.0020734814,-0.5725099,-0.32051614,-0.65103245,-0.95446,2.0354510560038492,8.054221420601232,PowerLaw,0.116710104,0.48989078,,0,UNASS,None
4FGL J0409.4-3822,241.17305,-47.41337,-22.796002317692096,1.8636657,0.38383853,0.6501986,2.7323298,-0.5002438,-0.9992685,0.008764232,-0.32847872,0.95350426,-0.7200091,-0.5540322,1.9943698331781265,8.685625521247653,PowerLaw,0.36071768,1.8240514,,16,UNASS,None
4FGL J0409.7+4006c,158.99518,-8.488823,-21.590344988562567,2.6340868,0.30501714,0.8313404,4.4184585,-0.19456135,0.05069594,0.007399968,-0.7467897,-0.9363465,-0.99903315,-0.85519576,2.155841298369083,6.575009171710633,LogParabola,0.28489128,0.49811,,32,UNASS,None
4FGL J0413.1-0304,195.4647,-36.191944,-22.06975222396321,2.673144,0.1410258,0.07713416,0.97109526,0.99993986,-0.6427162,0.004095831,-0.69894505,-0.84584653,-0.8916418,-0.99999475,2.3078436310739905,6.526670832373638,PowerLaw,0.084749795,0.32063183,,0,UNASS,None
4FGL J0414.3+4522,155.9795,-4.0844064,-22.34704166095109,1.954565,0.17705894,0.013736459,0.14580444,-0.9998696,-0.7856854,2.4307394E-4,0.9988628,-0.6559522,-0.5818099,-0.53256845,2.2849786702094512,8.739024474082454,PowerLaw,0.08956481,0.18688667,,0,UNASS,None
4FGL J0414.6+5711,147.84787,4.502063,-22.038151181537643,1.998897,0.24216513,0.11202871,1.2449678,0.6587284,-0.19641782,2.516338E-4,-0.006802652,-0.46722284,-0.35886672,-0.75565374,1.8616105864965342,8.584387002898113,PowerLaw,0.11562754,0.22511926,,0,UNASS,None
4FGL J0414.7-4300,247.90213,-46.22139,-21.572782087811873,2.3673682,0.20013563,0.9818575,6.403595,-0.29378712,-0.15448776,9.5561903E-4,-0.43212476,-0.87480783,-0.99986714,0.0421358,1.085188475754973,7.045208471287213,LogParabola,0.11596808,0.19606926,,0,UNASS,None
4FGL J0418.9+6636,141.52463,11.549909,-20.223485047610996,2.2287624,0.09201919,0.3223099,7.40614,0.99753183,-0.3186917,0.0014839399,-0.3817157,-0.5598573,-0.92326534,-0.99999005,2.1177965445662195,7.286793382978787,LogParabola,0.0607995,0.1940526,3FGL J0419.1+6636,0,UNASS,None
4FGL J0423.0-0943,204.1875,-37.316967,-21.80872723518137,2.228428,0.34623918,0.4660728,3.1206055,0.7712287,-0.56826395,0.0070106965,-0.261132,-0.5577931,-0.8964479,-0.99935126,2.057588024675668,7.2342265291814964,LogParabola,0.26674008,0.8417106,,0,UNASS,None
4FGL J0426.5+5434,150.87962,3.8203735,-19.97602348032536,2.6142912,0.06627889,0.42405662,9.841507,-0.20784609,-0.36107653,0.002433312,-0.7461562,-0.9008835,-0.99891555,-0.74952894,1.9929566060392099,6.478332668024216,LogParabola,0.06325592,0.15320191,3FGL J0426.7+5437,0,UNASS,None
4FGL J0427.3+0504,189.68898,-28.75516,-21.568000621558628,2.823945,0.15366736,0.12633607,1.7168338,-0.3244911,-0.745632,0.0043103634,-0.7765281,-0.8759093,-0.9998361,-0.9897781,3.696858023300393,6.150371867590302,PowerLaw,0.096480384,0.2742345,3FGL J0426.6+0459,272,UNASS,None
4FGL J0427.4+6433,143.65477,10.784216,-22.081907106390723,2.738582,0.21601284,0.26870254,2.46256,0.9876191,-0.6512558,0.008936362,-0.68228716,-0.97940725,-0.30300835,-0.9893852,2.1351084760335777,6.545896550992343,PowerLaw,0.13551614,0.6041961,,1,UNASS,None
4FGL J0427.8-6704,279.1443,-38.551704,-21.16648710077227,2.3930314,0.06324722,0.0107558565,0.3225853,-0.6478343,-0.50350237,6.9003954E-4,-0.72140443,-0.61096174,-0.6788263,-0.72787887,2.572365001441815,6.989727631385497,PowerLaw,0.031945612,0.1002595,3FGL J0427.9-6704,0,UNASS,None
4FGL J0427.9+3632c,164.09975,-8.490971,-21.39178152170261,2.5745,0.25821745,0.47023422,3.7170994,-0.253737,-0.27156588,0.011589557,-0.77131844,-0.76001614,-0.96062076,-0.999466,2.0804920580002624,6.7227861003286415,LogParabola,0.21033065,0.6169384,,32,UNASS,None
