Source_Name_4FGL,cos(GLON),GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Pivot_Energy),LP_Index,Unc_LP_Index,LP_beta,LP_SigCurv,ln(Variability_Index),HR12,HR23,HR34,HR45,HR56,HR67,Category_4FGL,CLASS_4FGL,ASSOC_FGL,ASSOC1,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,AGN_BDT_O,AGN_BDT_STD_O,PSR_BDT_O,PSR_BDT_STD_O,AGN_NN_O,AGN_NN_STD_O,PSR_NN_O,PSR_NN_STD_O,AGN_RF_O,AGN_RF_STD_O,PSR_RF_O,PSR_RF_STD_O,AGN_LR_O,AGN_LR_STD_O,PSR_LR_O,PSR_LR_STD_O,Flags_4FGL,Missing_Values_Flag,Category_Prob
4FGL J2035.0+3632,0.363460742,-2.3414528,-25.1275661,-27.8658719,7.89286846,1.9181982,0.10020451,0.8282275,12.170163,2.13111984,-0.99225193,0.9999888,0.089247584,-0.4034879,-0.9249802,-0.99781996,PSR,psr,3FGL J2035.0+3634,PSR J2034+3632,0.0019709068,0.00339547075,0.998029093,0.00339547075,0.0421121929,0.0457769454,0.957887807,0.0457769454,0.0617840487,0.0312805338,0.938215951,0.0312805338,0.00118431061,0.000648877301,0.998815689,0.000648877301,0.0016001769,0.00173988992,0.998399823,0.00173988992,0.00577194545,0.00986533807,0.994228055,0.00986533807,0.073455609,0.0463259599,0.926544391,0.0463259599,1.3430434e-05,1.00495685e-05,0.99998657,1.00495685e-05,0,0,PSR
4FGL J2039.4-3616,0.998532991,-36.54645,-26.3751986,-28.6118758,7.1698981,2.1947882,0.1276964,0.3906881,4.026521,2.69827812,0.12563607,-0.61044526,-0.4159763,-0.76943463,-0.999834,-0.9925117,PSR,PSR,3FGL J2038.8-3613,PSR J2039-3616,0.826198819,0.144255684,0.173801181,0.144255684,0.965097849,0.0470431002,0.0349021507,0.0470431002,0.771379892,0.0591107946,0.228620108,0.0591107946,0.886791374,0.0272667776,0.113208626,0.0272667776,0.374866227,0.21710554,0.625133773,0.21710554,0.720473355,0.262228402,0.279526645,0.262228402,0.35309302,0.118168976,0.64690698,0.118168976,0.520650385,0.0991979687,0.479349615,0.0991979687,0,0,MIXED
4FGL J2039.5-5617,-0.394144752,-37.146523,-24.9144582,-28.0343078,7.00141382,1.9435208,0.050441172,0.23693632,9.530026,2.90177611,-0.3792235,-0.48141393,-0.4595103,-0.5749656,-0.9352127,-0.9999971,PSR,PSR,3FGL J2039.6-5618,PSR J2039-5617,0.228029468,0.139275328,0.771970532,0.139275328,0.310032807,0.190755349,0.689967193,0.190755349,0.414639573,0.0736487963,0.585360427,0.0736487963,0.51974554,0.119548233,0.48025446,0.119548233,0.0260559144,0.0234054158,0.973944086,0.0234054158,0.0786388396,0.0876216506,0.92136116,0.0876216506,0.177606604,0.08144665,0.822393396,0.08144665,0.0313293316,0.0179429397,0.968670668,0.0179429397,0,0,MIXED
4FGL J2042.2+0245,0.29075025,-23.035568,-25.8502388,-28.3197175,6.98438136,2.433956,0.11983391,0.64311206,8.366342,2.08071913,0.9999997,-0.36433762,-0.5501184,-0.90555066,-0.99987537,-0.8308934,PSR,PSR,3FGL J2042.1+0247,PSR J2042+0246,0.0146237145,0.0373835918,0.985376286,0.0373835918,0.114751066,0.11362394,0.885248934,0.11362394,0.165977798,0.0536181992,0.834022202,0.0536181992,0.0217680137,0.00842510314,0.978231986,0.00842510314,0.0216432945,0.102657716,0.978356706,0.102657716,0.0210646294,0.0267802634,0.978935371,0.0267802634,0.0703551159,0.0359010472,0.929644884,0.0359010472,0.000385853979,0.000204294945,0.999614146,0.000204294945,0,0,PSR
4FGL J2043.3+1711,0.608270056,-15.316712,-24.2832818,-27.7410887,7.10027067,1.874928,0.03603727,0.30059326,16.108051,2.23156473,0.9999812,-0.3078525,-0.40044266,-0.5819388,-0.8733662,-0.9999996,PSR,PSR,3FGL J2043.2+1711,PSR J2043+1711,0.00531421579,0.00598683273,0.994685784,0.00598683273,0.0556689478,0.0643888728,0.944331052,0.0643888728,0.0409477853,0.0269722153,0.959052215,0.0269722153,0.000553257077,0.000495067315,0.999446743,0.000495067315,0.00408018058,0.0032414432,0.995919819,0.0032414432,0.011283146,0.0159696496,0.988716854,0.0159696496,0.0173903408,0.0197434986,0.982609659,0.0197434986,1.90978339e-06,2.79444715e-06,0.99999809,2.79444715e-06,0,0,PSR
4FGL J2043.7+2741,0.0635019496,-9.1453085,-25.4506066,-28.1481123,6.98940907,2.3872898,0.0881755,0.5339398,8.481828,3.59670423,-0.04608712,-0.2509401,-0.54414964,-0.8960132,-0.994747,-0.99478185,PSR,PSR,3FGL J2043.8+2741,PSR J2043+2740,0.696904432,0.315889278,0.303095568,0.315889278,0.16498917,0.153876913,0.83501083,0.153876913,0.273682456,0.0719750804,0.726317544,0.0719750804,0.314673154,0.0665020765,0.685326846,0.0665020765,0.0882803229,0.106335874,0.911719677,0.106335874,0.0282054875,0.047199996,0.971794512,0.047199996,0.333170525,0.0918062969,0.666829475,0.0918062969,0.0132566878,0.00524717656,0.986743312,0.00524717656,0,0,MIXED
4FGL J2045.9-6835,0.805542441,-35.461548,-26.8858001,-28.9634599,7.46866278,1.7647438,0.21752723,0.7798654,6.1146574,2.14185646,0.05753094,-0.50024694,-0.12597562,-0.6087165,-0.94758767,-0.99740994,PSR,psr,3FGL J2045.6-6838,PSR J2045-68,0.103457257,0.148393683,0.896542743,0.148393683,0.666196768,0.203827253,0.333803232,0.203827253,0.335360692,0.0739383731,0.664639308,0.0739383731,0.636545279,0.0711318681,0.363454721,0.0711318681,0.143548393,0.231047173,0.856451607,0.231047173,0.206361736,0.212822503,0.793638264,0.212822503,0.156927282,0.0591259529,0.843072718,0.0591259529,0.149180031,0.060368269,0.850819969,0.060368269,0,0,MIXED
4FGL J2047.3+1051,0.875820912,-19.729216,-26.2958375,-28.2225178,7.58297036,1.7003452,0.1523903,0.38761714,4.1597404,2.71580723,-0.96834886,0.11473687,-0.34801772,-0.423282,-0.8531434,-0.67198133,PSR,PSR,3FGL J2047.1+1054,PSR J2047+1053,0.960100226,0.0443303829,0.0398997743,0.0443303829,0.979293942,0.0317754991,0.0207060576,0.0317754991,0.830119766,0.0618899451,0.169880234,0.0618899451,0.972706148,0.0066753321,0.027293852,0.0066753321,0.683551977,0.196974192,0.316448023,0.196974192,0.851844921,0.165671526,0.148155079,0.165671526,0.359934802,0.110584642,0.640065198,0.110584642,0.889215827,0.0409274402,0.110784173,0.0409274402,0,0,MIXED
4FGL J2051.0-0826,0.0580834609,-30.38715,-26.603497,-28.7467767,7.65195325,2.0542164,0.16141996,0.6460155,5.454252,1.81038651,-0.99999666,0.99996775,-0.21064864,-0.54309934,-0.9999767,0.99871415,PSR,PSR,3FGL J2051.3-0828,PSR J2051-0827,0.151124346,0.160575246,0.848875654,0.160575246,0.420056561,0.22566695,0.579943439,0.22566695,0.345900129,0.0665874581,0.654099871,0.0665874581,0.420418716,0.0811431538,0.579581284,0.0811431538,0.0248096828,0.0362625779,0.975190317,0.0362625779,0.0592083275,0.0832837834,0.940791673,0.0832837834,0.0818724394,0.0384249089,0.918127561,0.0384249089,0.0362865777,0.0190174655,0.963713422,0.0190174655,0,0,PSR
4FGL J2052.7+1218,-0.845546486,-19.991049,-25.893591,-28.1570264,7.06057004,2.277648,0.11557568,0.15046899,2.3725731,2.10949532,0.99044794,-0.5447471,-0.5895034,-0.71330076,-0.7558629,-0.99773043,PSR,PSR,3FGL J2052.7+1217,PSR J2052+1218,0.997852619,0.00186215358,0.00214738066,0.00186215358,0.980823983,0.0302562571,0.0191760166,0.0302562571,0.993427375,0.00661866652,0.0065726249,0.00661866652,0.94251722,0.0135904968,0.0574827796,0.0135904968,0.968329015,0.0257432505,0.0316709855,0.0257432505,0.895054898,0.111525738,0.104945102,0.111525738,0.955091833,0.028658949,0.0449081666,0.028658949,0.732531344,0.0533123869,0.267468656,0.0533123869,0,0,AGN
4FGL J2055.8+2540,-0.0116290321,-12.519716,-23.667045,-27.6601515,6.82420561,1.8400614,0.02934353,0.5873356,34.229866,2.24297348,0.49337727,-0.0529188,-0.44980744,-0.81647724,-0.9727147,-0.99989337,PSR,PSR,3FGL J2055.8+2539,PSR J2055+2539,0.00924072203,0.0220723602,0.990759278,0.0220723602,0.0235537435,0.0305312158,0.976446257,0.0305312158,0.0228804767,0.0164150926,0.977119523,0.0164150926,5.66799624e-09,1.422506e-08,0.999999994,1.422506e-08,0.00341055565,0.0312154465,0.996589444,0.0312154465,0.00405320224,0.00814884978,0.995946798,0.00814884978,0.0121342775,0.00677444018,0.987865723,0.00677444018,1.47815392e-13,1.45415469e-12,1,1.4541547e-12,0,0,PSR
4FGL J2111.4+4606,0.939802071,-1.4542791,-23.7661139,-27.3535708,7.35337388,2.1421788,0.029939258,0.26075324,14.15966,2.13644744,0.9999498,-0.23040667,-0.530353,-0.601588,-0.876431,-0.9448548,PSR,PSR,3FGL J2111.4+4605,PSR J2111+4606,0.00637864979,0.0101214804,0.99362135,0.0101214804,0.0421892194,0.0439871584,0.957810781,0.0439871584,0.115898759,0.0467485045,0.884101241,0.0467485045,0.000562133507,0.000407320208,0.999437866,0.000407320208,0.00668459791,0.0386537758,0.993315402,0.0386537758,0.00634572848,0.00903678012,0.993654272,0.00903678012,0.017586049,0.0149194647,0.982413951,0.0149194647,2.27947974e-06,2.77568294e-06,0.999997721,2.77568294e-06,0,0,PSR
4FGL J2115.1+5449,0.700070295,4.1203556,-25.6709555,-28.2821421,8.12776436,2.2905984,0.13178763,0.7960769,8.175126,2.02593879,-0.64275396,-0.49915513,-0.003240544,-0.44124746,-0.9046224,-0.99998,PSR,PSR,3FGL J2114.9+5448,PSR J2115+5448,0.0075785081,0.0566059756,0.992421492,0.0566059756,0.0809846104,0.0859396419,0.91901539,0.0859396419,0.0932438713,0.0380179326,0.906756129,0.0380179326,0.013491981,0.00468319353,0.986508019,0.00468319353,0.0240093866,0.147042149,0.975990613,0.147042149,0.0135907478,0.0200697982,0.986409252,0.0200697982,0.0318444912,0.020147365,0.968155509,0.020147365,0.000281945863,0.000173277877,0.999718054,0.000173277877,2048,0,PSR
4FGL J2124.7-3358,-0.0686801789,-45.44508,-23.977494,-27.8257327,7.0253089,1.5898899,0.03446581,0.5311933,29.965284,2.00252065,0.8808648,0.16150019,-0.2621371,-0.63268656,-0.98673177,-0.6466216,PSR,PSR,3FGL J2124.7-3358,PSR J2124-3358,0.0162260747,0.0670593107,0.983773925,0.0670593107,0.112659872,0.167125963,0.887340128,0.167125963,0.0587265976,0.0306471706,0.941273402,0.0306471706,9.12923571e-08,1.97167368e-07,0.999999909,1.97167368e-07,0.0231747696,0.126900329,0.97682523,0.126900329,0.0202954095,0.0383073122,0.979704591,0.0383073122,0.0569014417,0.0495948083,0.943098558,0.0495948083,1.06593088e-11,9.02188079e-11,1,9.02188079e-11,0,0,PSR
4FGL J2129.8-0428,0.235677716,-36.960136,-25.7325145,-28.3399035,7.07845551,1.8113908,0.09441394,0.45789653,8.10188,2.0202309,0.99913746,-0.07389107,-0.3712309,-0.6738994,-0.8662076,-1,PSR,PSR,3FGL J2129.6-0427,PSR J2129-0429,0.01947234,0.0418200533,0.98052766,0.0418200533,0.182685764,0.138788488,0.817314236,0.138788488,0.130003005,0.0550401549,0.869996995,0.0550401549,0.123104135,0.0415853995,0.876895865,0.0415853995,0.00257133818,0.00297179307,0.997428662,0.00297179307,0.035848482,0.0350950267,0.964151518,0.0350950267,0.0191808809,0.0131774774,0.980819119,0.0131774774,0.00678154848,0.0039218131,0.993218452,0.0039218131,0,0,PSR
4FGL J2140.0+4716,-0.0362203566,-4.0291004,-24.3463658,-27.7826186,7.05026533,2.3110416,0.047420077,0.64762425,18.4003,1.73521663,-0.26240042,-0.1303492,-0.5153461,-0.8539575,-0.9999324,-0.99999607,PSR,PSR,3FGL J2140.0+4715,PSR J2139+4716,0.0014644355,0.00189266763,0.998535564,0.00189266763,0.0377410382,0.041352758,0.962258962,0.041352758,0.0246593665,0.0167867102,0.975340633,0.0167867102,1.12632759e-05,1.06682438e-05,0.999988737,1.06682438e-05,0.00130656541,0.00410045043,0.998693435,0.00410045043,0.00536607713,0.00764397403,0.994633923,0.00764397403,0.0111242972,0.00424396118,0.988875703,0.00424396118,6.0850849e-09,8.14536945e-09,0.999999994,8.14536945e-09,0,0,PSR
4FGL J2205.5+6016,-0.998854334,3.7383177,-26.4776024,-27.7347504,7.89473371,2.3427792,0.46960372,0.999736,2.2537718,2.36145404,-0.9999838,0.9999939,-0.47299242,-0.578826,-0.7989479,-0.87422484,PSR,PSR,,PSR J2205+6012,0.946174907,0.0654859201,0.0538250927,0.0654859201,0.922819909,0.0982400901,0.0771800914,0.0982400901,0.882338784,0.0438128696,0.117661216,0.0438128696,0.756289318,0.0717093767,0.243710682,0.0717093767,0.568162397,0.228599196,0.431837603,0.228599196,0.762686137,0.261802716,0.237313863,0.261802716,0.756447197,0.0726081911,0.243552803,0.0726081911,0.264010998,0.10405853,0.735989002,0.10405853,4096,0,MIXED
4FGL J2208.1+4058,-0.0585397942,-12.093593,-26.1166225,-27.9681173,6.47833215,2.905003,0.2277415,0.7769107,3.6381361,2.50273467,0.7599413,-0.3801513,-0.8901408,-0.6866917,-0.9600278,-0.99990356,PSR,PSR,,PSR J2208+4056,0.970350191,0.04027895,0.0296498091,0.04027895,0.784620396,0.197036029,0.215379604,0.197036029,0.894958441,0.0380341481,0.105041559,0.0380341481,0.621896114,0.0744814075,0.378103886,0.0744814075,0.936649532,0.0845343811,0.0633504683,0.0845343811,0.256413987,0.272496717,0.743586013,0.272496717,0.668933651,0.0888897502,0.331066349,0.0888897502,0.0657289825,0.0225890677,0.934271017,0.0225890677,0,0,MIXED
4FGL J2214.6+3000,0.447763063,-21.672745,-24.1624011,-27.868596,6.99569439,1.6836377,0.037758593,0.49105525,25.112616,2.45684312,0.2984373,-0.10893557,-0.34415367,-0.64974475,-0.9999892,-1,PSR,PSR,3FGL J2214.6+3000,PSR J2214+3000,0.0146564397,0.0168312809,0.98534356,0.0168312809,0.0537700712,0.0671143272,0.946229929,0.0671143272,0.0433774841,0.0261310225,0.956622516,0.0261310225,3.69603558e-06,4.97171752e-06,0.999996304,4.97171752e-06,0.00394781777,0.02164448,0.996052182,0.02164448,0.0112987475,0.0163698468,0.988701252,0.0163698468,0.0123485087,0.00652778606,0.987651491,0.00652778606,1.89194979e-09,1.6439843e-08,0.999999998,1.6439843e-08,512,0,PSR
4FGL J2215.6+5135,0.790859053,-4.1691537,-24.7990478,-27.9939362,7.35533069,2.073988,0.043922704,0.29328483,9.573389,2.54291846,-0.090524904,-0.35394868,-0.44027245,-0.6246563,-0.88758284,-0.8733697,PSR,PSR,3FGL J2215.6+5134,PSR J2215+5135,0.0058650025,0.00598862514,0.994134998,0.00598862514,0.0773101736,0.0816350222,0.922689826,0.0816350222,0.126832163,0.0501672706,0.873167837,0.0501672706,0.0702538961,0.0228616386,0.929746104,0.0228616386,0.00258399618,0.00148837858,0.997416004,0.00148837858,0.013314816,0.018634216,0.986685184,0.018634216,0.0194858217,0.0148191243,0.980514178,0.0148191243,0.00160707713,0.000835537967,0.998392923,0.000835537967,0,0,PSR
4FGL J2229.0+6114,0.986302276,2.9486632,-22.1136016,-26.4893363,6.97954539,2.1758063,0.01252299,0.21801028,34.712574,1.94990229,-0.03538764,-0.38147247,-0.5883503,-0.666995,-0.8822354,-0.96500945,PSR,PSR,3FGL J2229.0+6114,PSR J2229+6114,0.00290061479,0.00377766098,0.997099385,0.00377766098,0.0298282821,0.0343174381,0.970171718,0.0343174381,0.116986931,0.0499637864,0.883013069,0.0499637864,3.0146884e-09,6.28346658e-09,0.999999997,6.28346658e-09,0.00179227276,0.00104166169,0.998207727,0.00104166169,0.00406061796,0.00606216873,0.995939382,0.00606216873,0.0382406667,0.033091569,0.961759333,0.033091569,2.87072973e-14,3.16740241e-13,1,3.16740281e-13,0,0,PSR
4FGL J2234.7+0943,0.64544062,-40.44269,-25.339859,-28.1660152,7.40644395,2.022331,0.07416252,0.41002926,8.626754,3.25617171,0.4352838,0.016820585,-0.42083082,-0.6062243,-0.87419343,-0.9999935,PSR,PSR,3FGL J2234.8+0945,PSR J2234+0944,0.0557120064,0.109064034,0.944287994,0.109064034,0.283290999,0.16725443,0.716709001,0.16725443,0.175120876,0.0626990838,0.824879124,0.0626990838,0.36416191,0.0841601592,0.63583809,0.0841601592,0.0404090818,0.0766867825,0.959590918,0.0766867825,0.0482547625,0.0644317288,0.951745238,0.0644317288,0.146390233,0.0774860536,0.853609767,0.0774860536,0.0262781409,0.0115975068,0.973721859,0.0115975068,0,0,PSR
4FGL J2238.5+5903,0.968895046,0.47540694,-23.4542733,-26.8423625,7.21872663,2.37122,0.032084238,0.30685306,17.713596,2.28019893,-0.19455989,-0.33366272,-0.59277713,-0.73582345,-0.9315491,-0.999996,PSR,PSR,3FGL J2238.4+5903,PSR J2238+5903,0.00122749525,0.00125979162,0.998772505,0.00125979162,0.0388500817,0.036120165,0.961149918,0.036120165,0.0320695202,0.0226604682,0.96793048,0.0226604682,8.18933252e-05,7.17353045e-05,0.999918107,7.17353045e-05,0.00116509729,0.000767044707,0.998834903,0.000767044707,0.00596056163,0.00746964135,0.994039438,0.00746964135,0.0094356254,0.00278933387,0.990564375,0.00278933387,5.80308196e-08,8.74093183e-08,0.999999942,8.74093183e-08,0,0,PSR
4FGL J2240.6+5833,0.968922262,-0.10114801,-25.3957329,-27.5695004,7.65829864,2.4186754,0.11002798,0.32216054,4.924917,1.24793631,0.26679778,0.8661136,-0.4668891,-0.67978406,-0.902911,-0.999968,PSR,PSR,3FGL J2240.9+5831,PSR J2240+5832,0.080320103,0.087784344,0.919679897,0.087784344,0.149324291,0.141195454,0.850675709,0.141195454,0.351457032,0.0777356271,0.648542968,0.0777356271,0.0588398919,0.0149648368,0.941160108,0.0149648368,0.00923503308,0.0453246702,0.990764967,0.0453246702,0.0212331699,0.0451404041,0.97876683,0.0451404041,0.0365374206,0.0207972649,0.963462579,0.0207972649,0.00198766759,0.000974655376,0.998012332,0.000974655376,0,0,PSR
4FGL J2241.7-5236,-0.265777424,-54.934147,-24.3974258,-27.5231041,7.53877301,2.1035187,0.04167987,0.5202368,22.081976,1.90304237,-0.06521368,0.03772169,-0.3870022,-0.6410862,-0.9822847,-0.99996734,PSR,PSR,3FGL J2241.6-5237,PSR J2241-5236,0.00081247739,0.000699227893,0.999187523,0.000699227893,0.173012639,0.145924345,0.826987361,0.145924345,0.0206550109,0.0160567598,0.979344989,0.0160567598,1.20610609e-05,1.58317151e-05,0.999987939,1.58317151e-05,0.00103271112,0.000590660259,0.998967289,0.000590660259,0.0527875137,0.0528315702,0.947212486,0.0528315702,0.0117574367,0.00720681612,0.988242563,0.00720681612,4.11098991e-09,2.65971097e-08,0.999999996,2.65971097e-08,0,0,PSR
4FGL J2256.8-1024,-0.888279641,-58.27645,-25.5508674,-28.2696348,6.88881576,1.9616528,0.08495443,0.31686777,6.97848,2.92730824,-0.28547895,-0.30798542,-0.5051923,-0.6647202,-0.99990076,-0.85836226,PSR,PSR,3FGL J2256.7-1022,PSR J2256-1024,0.407158325,0.292161237,0.592841675,0.292161237,0.686915353,0.239683426,0.313084647,0.239683426,0.374885091,0.0836092703,0.625114909,0.0836092703,0.783477722,0.0530975097,0.216522278,0.0530975097,0.120023452,0.094915717,0.879976548,0.094915717,0.166430835,0.19838721,0.833569165,0.19838721,0.181231542,0.0684328699,0.818768458,0.0684328699,0.218130276,0.0935550353,0.781869724,0.0935550353,0,0,MIXED
4FGL J2302.7+4443,-0.962496427,-13.992452,-23.9888173,-27.760004,7.16401367,1.6811761,0.03048529,0.4153296,25.254349,1.40886755,0.28539157,-0.0437134,-0.2990806,-0.55706584,-0.91491,-0.9999621,PSR,PSR,3FGL J2302.7+4443,PSR J2302+4442,0.0031976533,0.00378707273,0.996802347,0.00378707273,0.0388514459,0.0457013409,0.961148554,0.0457013409,0.0175424067,0.0132673073,0.982457593,0.0132673073,5.43296706e-07,8.84554389e-07,0.999999457,8.84554389e-07,0.0117598026,0.086902458,0.988240197,0.086902458,0.00839805013,0.0128071148,0.99160195,0.0128071148,0.0100044139,0.00373620003,0.989995586,0.00373620003,1.09078395e-10,3.7189976e-10,1,3.7189976e-10,0,0,PSR
4FGL J2310.0-0555,0.837386729,-57.90006,-25.944245,-28.5125529,7.09614299,1.7109199,0.11894179,0.62125164,8.569305,2.57616308,0.9987812,0.29672584,-0.3031174,-0.72619325,-0.9325897,-0.9999966,PSR,PSR,3FGL J2310.1-0557,PSR J2310-0555,0.0787757494,0.122580495,0.921224251,0.122580495,0.240875884,0.172725806,0.759124116,0.172725806,0.218112603,0.0778698429,0.781887397,0.0778698429,0.177221601,0.059078404,0.822778399,0.059078404,0.010821337,0.0480703526,0.989178663,0.0480703526,0.0485193371,0.0621650735,0.951480663,0.0621650735,0.0543562632,0.034146367,0.945643737,0.034146367,0.0147979751,0.00922556133,0.985202025,0.00922556133,0,0,PSR
4FGL J2317.3+1433,-0.969694988,-42.46383,-27.5826397,-29.1412636,7.43580395,2.3213565,0.38333642,0.9999495,3.9549634,2.15080989,-0.9942672,0.99961543,-0.32737955,-0.89823616,-0.2631716,-0.999915,PSR,PSR,,PSR J2317+1439,0.85332095,0.147117358,0.14667905,0.147117358,0.903776503,0.128197061,0.0962234972,0.128197061,0.833446107,0.0544550875,0.166553893,0.0544550875,0.891591891,0.042124979,0.108408109,0.042124979,0.749620313,0.189207797,0.250379687,0.189207797,0.439198111,0.322802965,0.560801889,0.322802965,0.634490756,0.0981131837,0.365509244,0.0981131837,0.402765272,0.15325801,0.597234728,0.15325801,2048,0,MIXED
4FGL J2339.6-0533,0.944932188,-62.475372,-24.2582003,-27.8025576,6.96892077,1.6822968,0.03872557,0.29084238,16.928574,2.23894522,0.84452385,-0.28300607,-0.34659183,-0.5427773,-0.8772902,-0.92289925,PSR,PSR,3FGL J2339.6-0533,PSR J2339-0533,0.0158828862,0.0177656521,0.984117114,0.0177656521,0.143362296,0.13311228,0.856637704,0.13311228,0.0583425653,0.0356156979,0.941657435,0.0356156979,0.000934462522,0.000838444049,0.999065537,0.000838444049,0.00414976033,0.0046140776,0.99585024,0.0046140776,0.0324483135,0.0344601729,0.967551687,0.0344601729,0.0316099459,0.0273822489,0.968390054,0.0273822489,3.31405337e-06,4.53238087e-06,0.999996686,4.53238087e-06,0,0,PSR
4FGL J0002.1+6721c,0.383668448,4.939485,-25.813099,-27.1983805,7.10902171,2.615007,0.20384708,0.35043678,3.956527,2.1368784,0.37815735,-0.70862716,-0.58189505,-0.78467,-0.9999994,0.8016469,OTHER,unk,,1RXS J000209.4+672503,0.671613628,0.184645113,0.328386372,0.184645113,0.664266153,0.234996669,0.335733847,0.234996669,0.776286317,0.0573447062,0.223713683,0.0573447062,0.824456316,0.0506533965,0.175543684,0.0506533965,0.351833085,0.202815466,0.648166915,0.202815466,0.0723254564,0.118233211,0.927674544,0.118233211,0.206472284,0.0737850444,0.793527716,0.0737850444,0.122426194,0.0575144666,0.877573806,0.0575144666,41,0,MIXED
4FGL J0002.7+7220,0.985284482,9.829275,-26.4065382,-27.4911079,7.84867002,2.410339,0.25371093,0.07171249,0.72741395,2.78529017,0.9559326,-0.34862667,-0.6574484,-0.64294577,-0.9865447,0.59027827,OTHER,spp,,SNR G119.5+10.2,0.99924126,0.00388760194,0.000758740055,0.00388760194,0.997611847,0.00254896083,0.00238815256,0.00254896083,0.985883574,0.0118348252,0.0141164261,0.0118348252,0.995745721,0.00152082724,0.00425427905,0.00152082724,0.998158369,0.00191040439,0.00184163061,0.00191040439,0.984892388,0.0202879237,0.0151076119,0.0202879237,0.957108145,0.0291067868,0.0428918547,0.0291067868,0.965085311,0.0168235319,0.0349146893,0.0168235319,0,0,AGN
4FGL J0024.0-7204,-0.392486737,-44.891075,-24.3480678,-27.9469597,6.86818182,1.7434036,0.037899427,0.35821497,20.062511,1.65742467,0.4765868,-0.06136567,-0.41994908,-0.62575454,-0.9346523,-0.86440825,OTHER,glc,3FGL J0023.9-7203,NGC 104,0.00490187765,0.00476993088,0.995098122,0.00476993088,0.159211775,0.124164131,0.840788225,0.124164131,0.029704046,0.0196823442,0.970295954,0.0196823442,7.92496765e-05,9.68056473e-05,0.99992075,9.68056473e-05,0.00263197341,0.00156172385,0.997368027,0.00156172385,0.0453630428,0.0440174166,0.954636957,0.0440174166,0.0132851499,0.00810096591,0.98671485,0.00810096591,7.4873023e-08,2.457482e-07,0.999999925,2.457482e-07,0,0,PSR
4FGL J0025.3+6408,0.75634791,1.421848,-25.3504963,-27.5691764,8.06692333,2.1740918,0.074476324,0.012063479,0.34814614,1.44390769,0.9999286,-0.2031737,-0.44662127,-0.6815428,-0.54934645,-0.74619144,OTHER,snr,3FGL J0025.7+6404,Tycho,0.991613278,0.0476763677,0.00838672172,0.0476763677,0.98588412,0.0208820161,0.0141158803,0.0208820161,0.982270303,0.0140641223,0.0177296972,0.0140641223,0.92938083,0.0261184401,0.07061917,0.0261184401,0.990005293,0.0067816468,0.00999470721,0.0067816468,0.907371621,0.114180642,0.0926283793,0.114180642,0.97035187,0.0221504149,0.0296481302,0.0221504149,0.728183232,0.0866191664,0.271816768,0.0866191664,0,0,AGN
