Source_Name_3FGL,GLON,GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Signif_Curve),ln(Variability_Index),500MeV_Index,HR12,HR23,HR34,HR45,Category_3FGL,CLASS_3FGL,Flags_3FGL,Missing_Values_Flag,AGN_BDT_S,AGN_BDT_STD_S,PSR_BDT_S,PSR_BDT_STD_S,OTHER_BDT_S,OTHER_BDT_STD_S,AGN_NN_S,AGN_NN_STD_S,PSR_NN_S,PSR_NN_STD_S,OTHER_NN_S,OTHER_NN_STD_S,AGN_RF_S,AGN_RF_STD_S,PSR_RF_S,PSR_RF_STD_S,OTHER_RF_S,OTHER_RF_STD_S,AGN_LR_S,AGN_LR_STD_S,PSR_LR_S,PSR_LR_STD_S,OTHER_LR_S,OTHER_LR_STD_S
3FGL J1955.7-7019,325.06595,-30.824434,-26.439631,-27.7997603,0.179082407,3.64604481,2.20168543,-0.621463071,-0.38110459,-0.565087074,-0.551184168,UNAS,None,0,0,0.9815056832695949,0.019142646398514707,8.018264248931887E-4,0.002597594580409603,0.017692490305511923,0.01880308570811192,0.9776629350380454,0.022362814524094603,0.004062488815875887,0.0059377101521623675,0.018274576146078823,0.01904389404072601,0.9424833500432255,0.020800958285785265,0.017759332372152915,0.007639198095641147,0.03975731758462145,0.01642383305636985,0.9406446046134479,0.021436874679595107,0.007483228527916326,0.005885935780408292,0.05187216685863579,0.020021142284692546
3FGL J1957.9-0712,33.99981,-18.050085,-25.7894416,-27.4483732,-0.261496392,3.70480432,2.37879372,-0.595019135,-0.807053921,-0.549341041,-0.752630122,UNAS,None,256,0,0.6966919365828712,0.18725271192323284,0.012582310024945646,0.0133791867358797,0.2907257533921831,0.1850253582245598,0.9590942262950726,0.04966229011078892,0.010912314687099434,0.015809457354026633,0.02999345901782796,0.039330097123935724,0.875498001501738,0.04581379372037833,0.031870517406002115,0.013586034636077935,0.09263148109225999,0.037711497236818485,0.8362796238030507,0.04911966754082106,0.006816776452460705,0.0047764190246699445,0.15690359974448861,0.04858568571617856
3FGL J1958.1+2436,62.27399,-2.4149113,-25.834802,-27.1185772,-2.73224089,3.85605378,1.67881262,0.696969734,-0.524240648,-0.0750243065,-0.426818253,UNAS,None,0,0,0.9756724853351263,0.03869216176205185,8.977993045743276E-4,9.324703197902062E-4,0.02342971536029936,0.038482310369833635,0.725912245136162,0.3362856246243281,0.010079484328809833,0.03252571899576245,0.2640082705350281,0.3304465857041722,0.8993392840220028,0.042463419978056575,0.018883871329454394,0.009770797720751715,0.0817768446485427,0.03863574332557196,0.9864463983906236,0.01464026247472075,1.31003109477757E-6,3.3244496930073637E-6,0.013552291578281472,0.014639670286767976
3FGL J1958.1-0243,38.209488,-16.059546,-25.545252,-27.3394964,0.180573554,3.71999609,2.74043536,-0.518450467,-0.815056298,-0.756980686,-0.999961003,UNAS,None,1,0,0.9289636851317599,0.06683963002917528,0.01406848093798187,0.03090112821482774,0.05696783393025824,0.05681827824833698,0.8030775016545808,0.15388277871877526,0.08907878730359747,0.077710522500541,0.10784371104182164,0.10466783949697131,0.7848799344697173,0.0503367813324608,0.09803662590461125,0.03184784221046145,0.11708343962567141,0.0351321480286483,0.5570523409742723,0.08386390209965883,0.13256516147032543,0.061191496520945,0.3103824975554023,0.08253325059513494
3FGL J1958.2-1413,27.299055,-21.104124,-25.8345371,-27.4553084,1.3198582,3.47072949,2.41462278,-0.131116285,-0.816620537,-0.919096795,-0.0483648492,UNAS,None,1,0,0.3704368001381608,0.22884505376364817,0.49212593013375455,0.26397931559982996,0.1374372697280846,0.13617967002548967,0.900086786709565,0.1616257368961414,0.04066434620753974,0.08804287623515769,0.0592488670828953,0.09693577223264521,0.6329990232821059,0.06952642420741459,0.20455359324363123,0.058476559262438825,0.16244738347426282,0.045655653028101324,0.5628344512470052,0.19158206954653445,0.1552398196441484,0.19786365397096056,0.28192572910884633,0.15863923990492607
3FGL J1958.6+3844,74.40486,4.8519573,-25.3469715,-26.9364432,0.412842158,4.1966014,2.63736057,-0.807515387,-0.761017745,-0.687260314,-0.880257844,UNAS,None,24,0,0.9457704832384619,0.06073484691664277,0.005792486578571146,0.0072947055838724194,0.04843703018296689,0.05724175041647568,0.8360683814310168,0.13157314914898766,0.015168740393478864,0.016942579067574296,0.14876287817550435,0.12411283141856072,0.7542784849981354,0.08312948686300274,0.06305658935149194,0.028807595277295234,0.18266492565037268,0.07230333980350434,0.7685611800845116,0.07492430141521292,0.018784811650653908,0.011345137024961689,0.2126540082648346,0.07144203450817088
3FGL J2004.4+3338,70.671234,1.1853596,-23.86817,-26.6057291,1.2148443,3.91786475,2.29631114,-0.502915293,-0.698933706,-0.649788955,-0.66915906,UNAS,None,0,0,0.06149113989128759,0.05633193792578917,0.21077913174933627,0.17426483330983436,0.7277297283593762,0.19074419629364464,0.060615132553914486,0.10112846905218607,0.2044918070016029,0.1534868769920435,0.7348930604444827,0.17513775226204462,0.23009297762304737,0.07560901212718987,0.17779278628685508,0.051535588127626944,0.5921142360900975,0.08718251768656672,0.164336290736533,0.05000555192400291,0.2209122751126723,0.08418544568683727,0.6147514341507947,0.08072524767854795
3FGL J2005.7-8241,310.8665,-29.23039,-25.9188662,-27.5354331,0.247469979,4.21246323,2.67977977,-0.722931687,-0.803568284,-0.585395568,-0.999960776,UNAS,None,0,0,0.9994397237022329,6.831802786122042E-4,6.320308293669477E-5,7.389463022638828E-5,4.970732148304901E-4,6.606303961463216E-4,0.9698747362272531,0.028536902971028826,0.006415667145645328,0.007366032937129714,0.023709596627101627,0.02481024988213194,0.9696067938979407,0.011510634267522978,0.013208302721219221,0.006192403236327571,0.01718490338084011,0.00864086775501448,0.8942490868208108,0.044065291624015436,0.01140861349434993,0.008283579414119203,0.09434229968483929,0.041450960451303746
3FGL J2006.5-0939,32.637245,-21.029467,-26.0570096,-27.5533019,0.987548658,3.50437527,2.43694305,-0.441576195,-0.78950779,-0.999793893,0.99385388,UNAS,None,0,0,0.9471478182865578,0.07476879525503219,0.02985807360683626,0.048161773446141885,0.022994108106605956,0.046319149716384005,0.964472060684359,0.09249827723778616,0.010421965930289165,0.03772882930724436,0.025105973385351775,0.06448665713605661,0.8287540187742747,0.049120520370851066,0.07163411236724909,0.029638417189663143,0.09961186885847625,0.033963991897980536,0.9412280627180639,0.07239339442374153,0.009054101845266003,0.034053469674378535,0.04971783543667005,0.0629868975304903
3FGL J2006.6+0150,43.44295,-15.781996,-26.2030226,-27.6073389,1.03854096,3.40339243,1.87220812,-0.618378346,0.993877573,-0.542978496,-0.7408743,UNAS,None,0,0,0.8143787488588013,0.16985011582739232,0.03919178004883298,0.046664947151324035,0.1464294710923656,0.1533411717360446,0.14584789719208038,0.17320373555953297,0.6835368834521808,0.2020617611302971,0.17061521935573887,0.1275541758197423,0.7707384472160368,0.08228202028377468,0.09600822759544092,0.03912565620041351,0.1332533251885223,0.06273543064518709,0.17170537650554996,0.10657263991946946,0.7933635286773028,0.1237933421709385,0.034931094817147325,0.03681137991365478
3FGL J2009.2-1458,27.702847,-23.831688,-25.634359,-27.3934403,1.08101575,3.55156699,2.6399262,-0.67140261,-0.86641366,-0.798149341,-0.958024544,UNAS,None,256,0,0.44178802323900623,0.2092765842997889,0.3300856784495928,0.21878546126852316,0.22812629831140094,0.17374748868918138,0.26078635765877833,0.18392575182789508,0.5180206082943221,0.20547676388685446,0.22119303404689952,0.12629817432323914,0.6262673761324995,0.0705181598412042,0.21262449615090623,0.05728960338415079,0.16110812771659416,0.044335406529660996,0.15530241946426687,0.06195804532653779,0.5465067217550211,0.13854515100378653,0.298190858780712,0.10922868606652293
3FGL J2010.0-2120,21.275259,-26.398579,-26.1809165,-27.6406424,1.09634626,3.66991383,2.05279446,0.999555249,-0.0992618199,-0.524751142,-0.898337731,UNAS,None,0,0,0.3072725304540337,0.19038542262190183,0.5693271017805507,0.2262803774614911,0.12340036776541553,0.11041382356322661,0.29786526712619227,0.2004770010437966,0.5105237919957824,0.2123470595833698,0.1916109408780253,0.12171800902133798,0.39043199672849094,0.0950721939961096,0.4345746137841506,0.09709301284571542,0.1749933894873584,0.06700211230737639,0.2781783951370611,0.11411704248244403,0.5866502040822175,0.1432107505168641,0.13517140078072146,0.07103704632722534
3FGL J2011.1+4203,78.48636,4.5936832,-25.2494275,-26.7825451,1.3362103,3.71221432,2.53597093,-0.704876404,-0.842658527,-0.717881007,-0.465082887,UNAS,None,8,0,0.2976879912450692,0.20293813193382232,0.15227686884265304,0.1360918450505156,0.5500351399122777,0.23925486038801896,0.7245156829684497,0.23376281770531648,0.05266599041624807,0.07706804836843664,0.22281832661530224,0.19776345114335536,0.46157355461703303,0.0853680408587432,0.18374849073979244,0.0541714582258249,0.35467795464317453,0.08367860964971528,0.3336266015957801,0.1449620380495672,0.130527213141971,0.13574289547713156,0.5358461852622488,0.15454270409249923
3FGL J2014.5+5246,87.88949,9.900296,-26.2009228,-27.4208002,0.916326589,3.89243793,2.42287445,-0.811219495,-0.999953699,0.999323471,-0.448858027,UNAS,None,0,0,0.9844353816875914,0.052095906495820514,8.442002166922633E-4,0.0014511462383278812,0.01472041809571631,0.05180958676451655,0.9047578668876638,0.16521304153290342,0.008363250807611454,0.01612001571029478,0.08687888230472476,0.1572152229789651,0.9046335237751219,0.03803313282468296,0.023681901245433856,0.013734990542530951,0.07168457497944433,0.03267077953171461,0.9512911659704896,0.08021726195551303,4.8247458917798536E-4,0.0029796428280975387,0.04822635944033245,0.08012689710577806
3FGL J2015.3-1431,28.806221,-25.025145,-26.5534284,-27.7089507,0.209249234,3.49748538,1.77034116,0.174721445,0.190783086,-0.476277962,-0.0316318673,UNAS,None,0,0,0.9901186592292213,0.009780203328977069,0.0014306888142590665,0.0021072982885748364,0.008450651956519575,0.009094244276720875,0.9880232543788443,0.012811091374277373,0.002015105428355213,0.0027285930605168377,0.009961640192800436,0.011387665934166624,0.9542581704135187,0.014709697337779503,0.016343327354332672,0.00780762103172976,0.029398502232148706,0.01090298621375234,0.9647150527889842,0.02201028240011713,0.004080837769869086,0.005968806245729675,0.03120410944114681,0.020798479784423684
3FGL J2018.6+4213,79.40272,3.5305254,-24.4686085,-26.5002122,1.09736729,3.58218927,2.26888275,-0.226917417,-0.851736209,-0.451282745,-0.876244587,UNAS,None,5,0,0.010127298118973265,0.013547753485828394,0.1750357747747006,0.17969918409953128,0.8148369271063262,0.1849271343339635,0.08766702018820922,0.10830941001253527,0.3927632991101961,0.18894671924343834,0.5195696807015947,0.20224413968779617,0.13247101849101425,0.048575798449884564,0.30522371600847803,0.07858761890816213,0.5623052655005076,0.08515622731940567,0.07412079545143348,0.04071184029766784,0.18199876370754828,0.09334235280820785,0.7438804408410182,0.10956827385681232
3FGL J2022.2-7220,322.33374,-32.59619,-26.6580216,-28.0032786,1.10508005,3.65528422,1.94941831,0.647279888,0.138659993,0.346215862,-0.902206177,UNAS,None,0,0,0.3937034922311901,0.24270490654695454,0.509339036424794,0.24674863935580124,0.09695747134401594,0.09915944397080834,0.5173611971617038,0.31568087839602144,0.3110286251763775,0.27702434268126075,0.17161017766191874,0.1318026595485272,0.43261056459921615,0.09347258143411706,0.41199540925224004,0.0903525196000782,0.15539402614854372,0.058500882016647215,0.8168688992775953,0.15868990346236528,0.1079427447074164,0.14801954207735282,0.07518835601498831,0.07391102870296164
3FGL J2024.6+0309,46.95784,-19.04354,-25.9817797,-27.5007145,0.856485255,3.94753049,1.91382444,0.574366862,-0.304553145,-0.372794846,-0.895336168,UNAS,None,0,0,0.8109424617431816,0.14248287403917403,0.16908033783177165,0.13748909362923364,0.01997720042504666,0.023022943442267386,0.8301506336551767,0.13389656494283164,0.08518003323933428,0.09280349678983202,0.08466933310548902,0.07400989593222025,0.64298386301005,0.07917346278553325,0.24464422285426468,0.0665016635401599,0.1123719141356854,0.047417206304039346,0.711977157179328,0.08971171569759429,0.10843412733003185,0.06079902345478018,0.17958871549064023,0.06931383091923064
3FGL J2024.8-2331,20.240458,-30.361326,-26.5741832,-27.799278,0.788486534,3.62786864,1.94988704,0.99912105,0.411228263,-0.266046349,-0.860935129,UNAS,None,0,0,0.9418950127784067,0.0579930792741922,0.03840038217771338,0.04517945788687166,0.01970460504388003,0.025971638435012788,0.5640900676270265,0.24053589237205095,0.27267183670074135,0.20658586395525239,0.16323809567223196,0.11546440508061054,0.7860725747978814,0.06283783378769314,0.138154101218378,0.04967979325578308,0.07577332398374059,0.034243059877329445,0.618100893805381,0.16907351035506946,0.29901941381810765,0.16993465142667746,0.08287969237651141,0.059378742879435446
3FGL J2025.1-2858,14.174823,-32.02795,-26.3302347,-27.6901603,0.294167884,3.49268383,2.18651509,-0.766249043,-0.650035986,-0.44136236,-0.335378664,UNAS,None,0,0,0.9957792903827822,0.003943635589677482,2.1655731148517162E-4,2.4211875453038876E-4,0.004004152305732514,0.003850795068074926,0.9777468955928998,0.027053841603440855,0.003799952375535783,0.007654860617456224,0.018453152031564415,0.022212015250253955,0.9580995989709394,0.014700239255549453,0.011338018320976567,0.004792628770594004,0.030562382708084052,0.012157555880326205,0.9230094555550404,0.03200731937120724,0.003739469538306933,0.005660170932943083,0.0732510749066526,0.03125724048566125
3FGL J2026.3+1430,57.260494,-13.439123,-25.8066887,-27.5942102,0.728276236,3.88661849,2.15901232,-0.204586147,-0.638515681,-0.374704149,-0.919084659,UNAS,None,0,0,0.8600202489383446,0.10427446281774157,0.08207474953037658,0.0717946582758432,0.057905001531278796,0.06111876670045939,0.8226064234587055,0.12676806293838766,0.07155441736504889,0.058154302484278955,0.10583915917624563,0.08993577120171134,0.7465260731577019,0.0724210522087765,0.15975866479423542,0.05541516859417228,0.09371526204806264,0.04090614857687571,0.794776401004045,0.05952786126935965,0.0544895296663228,0.03286583660218083,0.15073406932963224,0.05086137744230476
3FGL J2026.4+4709,84.25278,5.2061763,-25.4482482,-26.974153,-0.671470652,3.88719461,2.5609715,-0.567960318,-0.672307863,-0.913088901,-0.0315549325,UNAS,None,12,0,0.735700330600271,0.1942066803647166,0.04239838249587691,0.04373704029094833,0.22190128690385216,0.1846045110500868,0.9477311866493103,0.06259234298551256,0.0039446703642923055,0.007011726565852519,0.04832414298639736,0.05952345771355953,0.7479081849850623,0.08062092068927947,0.06759253700910078,0.03484468674020372,0.18449927800583704,0.06727146949259222,0.9326107213465732,0.043485948836040365,6.423582709602171E-4,0.0012756437124183107,0.06674692038246653,0.04339572389640297
3FGL J2028.5+4040c,79.185555,1.129482,-24.8180052,-26.3113738,1.31088291,3.88750084,2.18741131,-0.293321649,-0.547612879,-0.855356934,-0.640499096,UNAS,None,52,0,0.00816097614682421,0.011282213173575669,0.23863389784953126,0.2167243902417568,0.7532051260036446,0.21916226715072898,0.20484145326930867,0.2158523032866351,0.11893865761629809,0.11289118994297788,0.6762198891143932,0.22817678869091534,0.13074531697770972,0.04611336213013839,0.20189971473026633,0.06035006767628652,0.6673549682920238,0.07630603420550802,0.149574552110868,0.09192426619674197,0.18380652078999768,0.12024799895906338,0.6666189270991343,0.13509062562905766
3FGL J2028.7+1012,53.842224,-16.265583,-26.1036435,-27.4620736,-2.10101035,3.3836885,2.45344591,-0.772721587,-0.773513283,-0.683900333,-0.430081783,UNAS,None,0,0,0.9928236827752325,0.008714649138070164,0.0021198011376242537,0.003568509742754852,0.005056516087143289,0.007143440768844512,0.9859381220576433,0.025871105211425764,0.002918795151074458,0.00846791682628867,0.01114308279128227,0.01959978085126451,0.9254059801745449,0.023888894505292923,0.02176709974870021,0.010105421302214425,0.05282692007675493,0.01983472252237331,0.9510776246898833,0.035939919258519165,1.2026075789344337E-4,2.0467220312703145E-4,0.048802114552223226,0.03591645041220177
3FGL J2029.5-4232,358.34543,-35.488323,-25.8366324,-27.6920686,0.956720285,3.68563055,2.49555016,-0.684422295,-0.637277812,-0.918558018,-0.999819761,UNAS,None,0,0,0.6051966047147426,0.22410654999865992,0.1854675243087566,0.1546107611652589,0.209335870976501,0.17935824135763925,0.34535009738238864,0.18287296277888648,0.38455097258063975,0.19905076398059013,0.2700989300369716,0.1375909609727675,0.7094021818941502,0.07580295750119044,0.15385923074471936,0.052266249648087675,0.1367385873611305,0.04604785040969022,0.25376331535501717,0.08630039396077302,0.5958676278543593,0.12208624132629906,0.1503690567906235,0.06929684345913206
3FGL J2030.5-1439,30.304253,-28.432045,-26.6592143,-27.8355161,-0.372795705,3.67612296,1.86500382,-0.0793928367,-0.232267705,-0.525717548,-0.380517752,UNAS,None,0,0,0.9923260078890808,0.007133778555546181,9.911448905786495E-4,0.0010571506730728388,0.00668284722034052,0.006896324667348448,0.9900097842949716,0.009215997307328565,0.0015085547229100852,0.0018000608763946845,0.008481660982118467,0.008369761378302738,0.9550841355059058,0.014948362085886836,0.017269704450958726,0.00859873749844367,0.027646160043135557,0.009952699672134187,0.9801820639565104,0.01004237927950776,7.205166788300779E-4,7.724457078017524E-4,0.01909741936465947,0.009883618322208805
3FGL J2033.3+4348c,82.24393,2.2582326,-25.0971323,-26.3827917,0.73600891,3.67338112,2.24254489,0.998969109,-0.864844342,-0.554806091,-0.595266841,UNAS,None,56,0,0.10485272982461535,0.13634470489925554,0.015151780854537864,0.023740581861730208,0.8799954893208468,0.1447537426409093,0.39819861348239294,0.3282595679533063,0.05504845334450273,0.08039128931000157,0.5467529331731044,0.31787707015197936,0.2594093143183327,0.08076008871753573,0.09127482702627139,0.03594048942975759,0.6493158586553959,0.09050687308283618,0.21349832168563554,0.1185557866209155,0.027344590854237794,0.025357105146302093,0.7591570874601266,0.12428846833491522
3FGL J2034.6-4202,359.07648,-36.38259,-26.0058334,-27.6634788,0.691556678,3.73920767,1.94801199,0.934303385,-0.72339101,0.0442995922,-0.799275815,UNAS,None,0,0,0.945264590510344,0.06669339563409213,0.0032555104070520913,0.003709318530574051,0.05147989908260393,0.06541212765136856,0.9300399119490238,0.06457235479099703,0.019042723609746137,0.027007773013433663,0.050917364441230045,0.046125709438809795,0.8961882130153553,0.04500432340574635,0.04271575677004399,0.02481946029755855,0.0610960302146007,0.029783991714542143,0.8095210246962307,0.09732818082237524,0.01581879874127794,0.02218965048911131,0.1746601765624914,0.09440434222580163
