Source_Name_4FGL,cos(GLON),GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Pivot_Energy),LP_Index,Unc_LP_Index,LP_beta,LP_SigCurv,ln(Variability_Index),HR12,HR23,HR34,HR45,HR56,HR67,Category_4FGL,Class_4FGL,ASSOC_FGL,ASSOC1,Flags_4FGL,AGN_BDT_S,AGN_BDT_STD_S,PSR_BDT_S,PSR_BDT_STD_S,AGN_NN_S,AGN_NN_STD_S,PSR_NN_S,PSR_NN_STD_S,AGN_RF_S,AGN_RF_STD_S,PSR_RF_S,PSR_RF_STD_S,AGN_LR_S,AGN_LR_STD_S,PSR_LR_S,PSR_LR_STD_S,Missing_Values_Flag
4FGL J1644.9-4921,-0.8808526084052671,-2.412195,-25.2508017,-26.6906995,7.22771702,3.6331,0.33742058,0.73791575,2.5727587,1.66251377,-0.9983751,0.9996357,-0.82383543,-0.9999964,0.9999141,-0.9999991,UNAS,None,,,528,0.9424185104849346,0.12254285866345797,0.057581489515065455,0.12254285866345797,0.5437846718859832,0.3639288391390457,0.4562153281140167,0.3639288391390457,0.46114555620815506,0.09626616420508718,0.5388544437918449,0.09626616420508718,0.17975084109722672,0.23059150174411086,0.8202491589027733,0.23059150174411086,0
4FGL J1645.0+1654,-0.8777422527245099,35.357185,-27.0147623,-28.4501311,7.46984178,2.2004085,0.24428229,0.050631464,0.4455634,1.95655684,-0.32486328,-0.7927707,-0.55766356,-0.56659234,-0.5907072,-0.7856852,UNAS,None,,,0,0.9985680904522436,0.001030304225280476,0.0014319095477564505,0.001030304225280477,0.9993565562905184,0.003959615860573818,6.434437094815156E-4,0.003959615860573819,0.9958405674368511,0.004906717863602875,0.004159432563148893,0.004906717863602869,0.9935799148066358,0.002545883127340404,0.006420085193364213,0.002545883127340405,0
4FGL J1645.1-4123c,-0.9614191816774666,2.7486176,-25.7942136,-27.3225621,8.01344403,2.20119,0.19203627,0.24422169,2.3161323,1.92973058,0.901169,0.99641365,-0.4412497,-0.47187388,-0.8402651,-0.5933825,UNAS,None,,,36,0.20334617364456795,0.14702309285667814,0.7966538263554321,0.14702309285667817,0.17769182063363922,0.22347972355390738,0.8223081793663607,0.22347972355390738,0.44675770950396704,0.09749409066041197,0.5532422904960331,0.09749409066041197,0.30574446301528496,0.09286213154084169,0.694255536984715,0.09286213154084169,0
4FGL J1645.2-5218,0.1368369381523495,-4.362953,-25.7350047,-27.1838342,6.93341565,2.8750556,0.53524566,0.33798155,2.8945377,2.13076398,0.9996119,-0.78730047,-0.86520326,-0.60774916,-0.9983925,-0.50943255,UNAS,None,,,16,0.6418609174318402,0.2953084315320228,0.35813908256815985,0.2953084315320228,0.6294607121246599,0.30198221904177974,0.37053928787533996,0.30198221904177974,0.5360590598520498,0.08862353277513899,0.4639409401479502,0.08862353277513899,0.23855274873697532,0.07800682807575024,0.7614472512630246,0.07800682807575023,0
4FGL J1645.4-5514,0.6936219276298238,-6.2919025,-26.6566525,-27.7804691,7.07127975,2.5335782,0.32047307,0.5925968,3.582789,2.45206742,0.99696136,-0.6035549,-0.7006069,-0.86860293,-0.9999998,0.9990218,UNAS,None,,,25,0.928869760333834,0.10809186703877752,0.07113023966616602,0.10809186703877752,0.6052128772857504,0.3177130393717078,0.39478712271424965,0.3177130393717078,0.5296451075084663,0.11369511309452078,0.4703548924915337,0.11369511309452078,0.5117960559531874,0.1338185587025508,0.4882039440468127,0.1338185587025508,0
4FGL J1646.5-4406,0.04726529826477773,0.80478513,-24.8854576,-26.3156931,7.78513676,2.4622278,0.19312252,0.15005527,1.795027,2.11101385,0.9998726,-0.6747978,-0.5047818,-0.7004395,-0.77923596,-0.99750745,UNAS,None,,,8,0.20772822000022936,0.2120855625835438,0.7922717799997706,0.21208556258354383,0.4586148349437427,0.32554973358649,0.5413851650562573,0.32554973358649,0.4463565719732228,0.11470138014148727,0.5536434280267772,0.11470138014148727,0.4634453175347789,0.09370453118694809,0.5365546824652211,0.09370453118694809,0
4FGL J1646.7-2154,0.9997496344014156,14.909766,-26.006602,-27.4965268,7.30360078,2.6692998,0.19074762,0.4887296,4.5505857,2.26251239,0.99996495,-0.5512018,-0.6046365,-0.81662667,-0.83856213,-0.99979436,UNAS,None,,,0,0.12347449961735217,0.1322319588374411,0.8765255003826478,0.1322319588374411,0.0884852794455478,0.16243105812120404,0.9115147205544522,0.16243105812120404,0.14867335000844878,0.05350582038732412,0.8513266499915513,0.05350582038732412,0.03779403840432555,0.014726911463609592,0.9622059615956745,0.014726911463609592,0
4FGL J1647.5-5724,-0.6544651026010919,-7.8991747,-26.0418652,-27.6779575,6.90804448,2.6457548,0.18806392,0.13082495,1.3470355,1.2952002,0.9994838,-0.5746039,-0.7415217,-0.90500444,-0.09775214,-0.9993458,UNAS,None,,,4,0.9805768032517176,0.030165101476286947,0.019423196748282405,0.030165101476286944,0.9323331846833778,0.11052220106256065,0.06766681531662207,0.11052220106256065,0.8981670738952482,0.042793569572066675,0.10183292610475188,0.042793569572066675,0.7763564717541183,0.10292295457495142,0.2236435282458817,0.10292295457495142,0
4FGL J1648.1-1547,-0.9523587808240956,18.349918,-26.5115833,-28.1264944,9.22723772,1.745549,0.15874803,0.036728475,0.5355972,2.38734918,-0.6784011,0.9996402,0.32444558,-0.52784914,-0.27098337,-0.33758464,UNAS,None,,,0,0.9990216709737842,8.940629514595679E-4,9.783290262156893E-4,8.94062951459567E-4,0.9992907837647271,0.0025122982906831542,7.092162352727939E-4,0.0025122982906831555,0.9935401273083244,0.0068974222248685095,0.006459872691675653,0.0068974222248685026,0.9914460000033514,0.005094551303332906,0.008553999996648718,0.005094551303332907,0
4FGL J1648.7+4834,0.9133074965611836,39.960766,-27.4290215,-28.835185,7.79032733,2.0437307,0.30657488,0.14019378,1.1479944,1.93658943,0.85884345,0.73063,-0.7853641,-0.05000817,-0.7304788,-0.9997639,UNAS,None,,,0,0.9954597343443689,0.0054477825664165725,0.004540265655631153,0.0054477825664165725,0.9914212900524947,0.02391564813407723,0.008578709947505399,0.02391564813407723,0.9886607397790175,0.010375594181999976,0.01133926022098247,0.010375594181999974,0.9570447777332574,0.019422541804011515,0.04295522226674268,0.019422541804011515,0
4FGL J1649.2-4513c,0.5510591109663168,-0.29197544,-24.1298037,-25.5687363,7.15132387,2.8505318,0.1978634,0.3635708,4.995096,1.25633999,-0.712199,0.9542589,-0.6395827,-0.8766502,-0.84892535,-0.99999636,UNAS,None,1FGL J1649.3-4501c,,56,0.30384194010886595,0.4229036582277357,0.6961580598911339,0.42290365822773573,0.020395137762024257,0.05066987740279669,0.9796048622379758,0.05066987740279669,0.06429253378150579,0.04463738977326364,0.9357074662184941,0.044637389773263626,6.34331761092267E-4,3.748553996411227E-4,0.9993656682389078,3.748553996411227E-4,0
4FGL J1649.3-4441,0.1746033488023819,0.03385913,-24.6043011,-26.2134599,7.61745513,2.3213463,0.1623114,0.4347092,5.467494,1.07109427,0.969744,-0.30871543,-0.45740923,-0.63191205,-0.8944215,-0.7242171,UNAS,None,3FGL J1650.0-4438c,,4,0.011726613583225859,0.09774906992211958,0.9882733864167742,0.09774906992211958,0.014035058003516053,0.02250222759608936,0.985964941996484,0.02250222759608936,0.013445797631165483,0.0054459670455539195,0.9865542023688345,0.005445967045553926,7.591645660043623E-4,3.0982025259976433E-4,0.9992408354339957,3.0982025259976433E-4,0
4FGL J1650.9-4420c,-0.28786534855048623,0.038772736,-24.3402871,-25.6000044,7.31366316,2.8333175,0.2293109,0.35438684,4.393948,2.02272459,0.9990184,-0.54282945,-0.5848823,-0.7715958,-0.9999367,0.98612624,UNAS,None,,,60,0.6141145399158771,0.39361767457705554,0.38588546008412294,0.39361767457705554,0.23916562899281257,0.2889500486904748,0.7608343710071874,0.2889500486904748,0.10171123103806236,0.0427428174065877,0.8982887689619377,0.0427428174065877,0.020014788210571843,0.01267174675063049,0.9799852117894281,0.012671746750630488,0
4FGL J1651.1-5848,-0.9984312132332503,-9.155266,-26.6136997,-28.3005306,6.84937652,2.2972398,0.2500411,0.6983773,4.6061378,1.84605339,0.78618366,-0.47803497,-0.5152244,-0.9957609,-0.9991375,-0.85835177,UNAS,None,,,4,0.3194196278998992,0.24058339965290673,0.6805803721001009,0.24058339965290673,0.14293383082650366,0.20019797714870577,0.8570661691734964,0.20019797714870577,0.1972876307649623,0.059537883369908846,0.8027123692350376,0.05953788336990886,0.03852926570536553,0.013892815374305648,0.9614707342946345,0.013892815374305648,0
4FGL J1651.7-7241,-0.2418813798027401,-17.656084,-27.5897187,-28.7171226,8.52989191,1.9977514,0.21268804,-0.0073454035,0.08336017,1.11849904,0.9519705,-0.59139884,-0.44951284,-0.63448465,-0.54377323,-0.30750573,UNAS,None,,,4104,0.9994649151220287,6.786773883702992E-4,5.350848779711572E-4,6.786773883703003E-4,0.9891269960492586,0.02928268452711761,0.01087300395074145,0.02928268452711761,0.9956081938789735,0.004683336871045066,0.004391806121026596,0.00468333687104506,0.9694403586740672,0.011203257697225879,0.030559641325932838,0.011203257697225879,0
4FGL J1651.7-4359,-0.5993565875045853,0.15195034,-24.7868073,-26.2478886,7.6315149,2.3708167,0.2227381,0.60207856,5.675355,2.02759746,0.99953824,-0.361881,-0.35413963,-0.69208443,-0.9514654,-0.9999514,UNAS,None,,,16,0.005646324625111344,0.03420208443879091,0.9943536753748886,0.03420208443879091,0.011864082759082437,0.023022376025940584,0.9881359172409174,0.023022376025940584,0.032770472954928374,0.017420629188957357,0.9672295270450716,0.017420629188957364,0.0026804156145206156,0.0011252361386071307,0.9973195843854794,0.0011252361386071307,0
4FGL J1652.2-4633e,0.9587077340244996,-1.5401769,-22.9993264,-26.2032801,8.62333547,1.9207321,0.02954989,0.023927376,1.5621127,1.71840372,0.20025422,-0.26809683,-0.4778755,-0.44201484,-0.5495847,-0.42798233,UNAS,None,3FGL J1650.3-4600,,4,0.6514448587627626,0.234978268271212,0.3485551412372375,0.23497826827121196,0.4607908624151022,0.38789917336529894,0.539209137584898,0.3878991733652989,0.6666341614428549,0.10839194854179207,0.333365838557145,0.10839194854179207,0.23664189036400576,0.12695152274633797,0.7633581096359942,0.12695152274633797,0
4FGL J1652.2-4516,0.2892688205407558,-0.7372195,-24.7125895,-26.2784551,7.52621509,2.5859082,0.176267,0.36821502,4.3935175,2.22224076,-0.8494805,0.17582457,-0.53636205,-0.7892001,-0.90237635,-0.99941164,UNAS,None,,,0,0.004565793613894836,0.00394628246088515,0.9954342063861051,0.003946282460885149,0.04811515052072325,0.0938798581255523,0.9518848494792767,0.0938798581255523,0.02544730220658071,0.011849767436173737,0.9745526977934194,0.011849767436173733,0.03196870417823581,0.014917865605478484,0.9680312958217642,0.014917865605478484,0
4FGL J1653.0+3640,-0.9992370826420002,38.683945,-27.6511432,-28.9970439,7.93919442,0.99886644,0.5277895,0.99887663,2.817572,2.06188375,-0.6687256,-0.89574695,-0.07891259,-0.17994964,-0.99961555,-0.998132,UNAS,None,,,0,0.9810063350692579,0.02108333928051925,0.018993664930742088,0.02108333928051925,0.9922087123198997,0.029497313323407954,0.0077912876801002505,0.029497313323407954,0.911857620490094,0.03843565621685651,0.08814237950990603,0.03843565621685651,0.9163900524058286,0.054181649641468474,0.08360994759417142,0.054181649641468474,0
4FGL J1653.2-4349,-0.8076979079007692,0.057707638,-23.6113809,-25.5580984,7.52466168,2.7801442,0.09798405,0.2891082,7.1758385,2.00239255,0.99982506,0.6071381,-0.6747553,-0.7450686,-0.8909331,-0.9999889,UNAS,None,3FGL J1652.8-4351,,0,0.07906602468487788,0.2519978991831629,0.9209339753151221,0.2519978991831629,0.004646436174322883,0.006655966453250433,0.9953535638256772,0.006655966453250433,0.03498165786760491,0.020979566196081198,0.9650183421323951,0.020979566196081198,1.2765652178802565E-4,8.4476242098735E-5,0.999872343478212,8.4476242098735E-5,0
4FGL J1654.2-4907c,0.08523619042486329,-3.4246333,-25.5560405,-27.2224571,7.44704215,2.4417586,0.1835635,0.15692039,1.7247363,2.89068939,-0.7477293,-0.77681625,-0.73019665,-0.6170992,-0.85609615,-0.55235565,UNAS,None,3FGL J1654.3-4907,,34,0.9655304043897934,0.03790973569184633,0.03446959561020658,0.03790973569184634,0.9927354906760473,0.032825915626348214,0.007264509323952843,0.032825915626348214,0.8952089058339302,0.05428550073542282,0.1047910941660699,0.05428550073542283,0.9737877094459099,0.011665751162654066,0.026212290554090183,0.011665751162654062,0
4FGL J1654.5-5509,0.995562817195372,-7.2365985,-26.2133586,-27.5945119,6.48299927,2.8198073,0.31769645,0.9631574,3.486938,2.09595922,-0.4965342,-0.39592025,-0.95417464,-0.37846476,-0.9451941,0.65200955,UNAS,None,,,4,0.3544385497308141,0.25415163113203443,0.6455614502691858,0.25415163113203443,0.506629677514795,0.34497291215448467,0.49337032248520496,0.34497291215448467,0.41726502656516834,0.09609194443443997,0.5827349734348315,0.09609194443443997,0.21163275312906332,0.09976195722221436,0.7883672468709367,0.09976195722221434,0
4FGL J1655.5-4737e,0.9817528332215399,-2.6562788,-24.864005,-26.9636846,8.25192516,2.0842516,0.09446624,0.016640065,0.4685094,2.18588685,0.8389385,-0.37493458,-0.80738354,-0.5203338,-0.45706183,-0.6250082,UNAS,None,3FGL J1655.5-4748,,0,0.9765191584851116,0.023972724001926436,0.023480841514888502,0.023972724001926436,0.9954747393492751,0.015885430703344274,0.004525260650724858,0.015885430703344274,0.9139636747034446,0.04646183630759788,0.0860363252965553,0.04646183630759788,0.9469079727455235,0.022114086694586848,0.053092027254476606,0.022114086694586848,0
4FGL J1655.7-2411,0.860303036876515,11.863966,-26.426003,-27.8820838,7.13102431,2.2847238,0.29374996,0.2732566,2.052714,1.11552969,0.9997841,0.04990538,-0.7921154,-0.38423005,-0.99999005,0.9993101,UNAS,None,,,0,0.9452250467082907,0.07423269736598086,0.05477495329170941,0.07423269736598086,0.5947268637220866,0.3253236255164489,0.4052731362779132,0.3253236255164489,0.6905224266348912,0.07865662629193163,0.30947757336510884,0.07865662629193163,0.45037521196993463,0.1262281418837352,0.5496247880300653,0.1262281418837352,0
4FGL J1655.9-3940,0.9747289419381712,2.281582,-25.4336303,-27.0408821,7.81682056,2.3571954,0.22818665,0.32215223,2.268235,1.71519442,-0.49724102,0.9896862,0.30194482,-0.6913107,-0.7400685,-0.71957153,UNAS,None,,,8,0.247525540346844,0.20415665724044,0.7524744596531561,0.20415665724044002,0.19729937355224525,0.25741526688104943,0.8027006264477548,0.25741526688104943,0.4066548482274774,0.10695057271929134,0.5933451517725227,0.10695057271929136,0.1870796960563212,0.08125467829643113,0.8129203039436789,0.08125467829643113,0
4FGL J1655.9-3101,0.9562588929804567,7.6511006,-25.9528164,-27.585134,7.25249403,2.3995104,0.21001032,0.28719273,2.5436099,2.0010204,-0.8782186,0.9914539,-0.6915568,-0.719046,-0.78162676,-0.9990468,UNAS,None,,,0,0.46908589281821683,0.22472553938451031,0.530914107181783,0.22472553938451031,0.5260325348969022,0.2981800859696264,0.47396746510309784,0.2981800859696264,0.4157484147293847,0.09548245420077023,0.5842515852706155,0.09548245420077024,0.4606567712163107,0.10575825316391979,0.5393432287836892,0.10575825316391979,0
4FGL J1656.4-0410,-0.7439459224238248,23.181635,-26.7605856,-28.53922,7.596721,1.9286228,0.2188622,0.6300206,4.336578,2.27100374,0.9999009,-0.7258115,-0.027564121,-0.5818486,-0.8538969,-0.99960226,UNAS,None,,,0,0.4638041193352168,0.2197176395144322,0.5361958806647831,0.2197176395144322,0.19288209730591752,0.24135282322172769,0.8071179026940826,0.2413528232217277,0.19668513550851288,0.06684694532246607,0.8033148644914871,0.06684694532246607,0.25227433208602096,0.06359927456052211,0.7477256679139791,0.06359927456052211,0
4FGL J1656.5-2733,-0.9999975138729278,9.677605,-26.5559188,-28.438781,7.41646854,2.1369238,0.22899754,0.80913305,5.300951,2.08954777,0.99990106,-0.7665581,-0.07775538,-0.7398182,-0.99988407,-0.9904056,UNAS,None,,,0,0.2269014128801029,0.2508555384692306,0.7730985871198972,0.2508555384692306,0.02012535561525677,0.05011566952262577,0.9798746443847431,0.050115669522625764,0.15543372911204137,0.05928022224716075,0.8445662708879585,0.059280222247160744,0.017034152893260816,0.006805085801751587,0.9829658471067393,0.006805085801751586,0
4FGL J1656.9-4814,0.8687584225114933,-3.217496,-25.7626335,-27.3563693,6.58330378,2.6826303,0.34737247,0.9783635,3.1407907,2.443112,-0.8590132,-0.21777312,-0.7233018,-0.8007192,-0.5678687,-0.99830186,UNAS,None,,,2073,0.5520588791085704,0.23597666320672184,0.44794112089142957,0.23597666320672184,0.6358918747114517,0.31441105867882085,0.3641081252885483,0.31441105867882085,0.49912045770788926,0.0965342702964771,0.5008795422921106,0.0965342702964771,0.2925971977663079,0.1104025054138397,0.7074028022336921,0.1104025054138397,0
4FGL J1656.9-5717,0.18549447480527406,-8.8213825,-26.6731646,-28.1716818,7.05998576,2.301473,0.26963985,0.58698666,3.8965263,2.6244661,-0.99202925,0.99794513,-0.5915765,-0.7900461,-0.89245176,-0.99995714,UNAS,None,,,256,0.4027026495202233,0.24121815957772616,0.5972973504797767,0.24121815957772616,0.5865857994486612,0.29099108809600316,0.4134142005513389,0.29099108809600316,0.32036645026601934,0.13067480382740163,0.6796335497339808,0.13067480382740163,0.5022584833821857,0.0948259900087086,0.49774151661781435,0.09482599000870862,0
4FGL J1657.3-6232,0.7782613920090982,-12.037248,-26.4166639,-27.825757,7.3420499,2.4516437,0.20689169,0.08728563,0.83629054,2.19802788,-0.9996105,0.9860367,-0.56366,-0.7061836,-0.8085283,-0.8587658,UNAS,None,,,0,0.980261345136443,0.018930744514214084,0.01973865486355694,0.01893074451421408,0.9892428670832432,0.029450039813201094,0.010757132916756916,0.029450039813201094,0.8879068326217129,0.04502879407585591,0.11209316737828715,0.04502879407585591,0.9574985062773671,0.02024599550156569,0.0425014937226328,0.02024599550156569,0
4FGL J1657.4-3917c,0.9687121769592323,2.2914202,-26.0717722,-27.5580185,7.44449376,2.2117026,0.25080964,0.5509501,3.2144167,1.67730446,0.9991952,-0.030152194,-0.57341605,-0.6835188,-0.71130484,-0.9959355,UNAS,None,3FGL J1656.9-3919c,,56,0.3927562186252392,0.22430800902171202,0.6072437813747608,0.22430800902171202,0.19695149692089864,0.2513164899660562,0.8030485030791013,0.2513164899660562,0.4129115347060845,0.08432924740983751,0.5870884652939155,0.08432924740983751,0.11356917453373447,0.032499950533002364,0.8864308254662656,0.03249995053300237,0
4FGL J1657.7-4656c,0.8322882901645363,-2.5117924,-25.14331,-26.7994481,7.83617123,2.3746998,0.16563362,0.12717241,1.9280157,1.797032,0.99599975,0.8427559,-0.4000082,-0.7294437,-0.49713606,-0.8780721,UNAS,None,3FGL J1657.6-4653,,32,0.6170832543482878,0.23631584896422733,0.3829167456517121,0.23631584896422733,0.6315943203053087,0.3097468206555476,0.36840567969469146,0.3097468206555476,0.6529836194333973,0.1409002742903434,0.34701638056660267,0.1409002742903434,0.3294578617906991,0.11150003495716417,0.6705421382093008,0.11150003495716418,0
4FGL J1657.7-4520,-0.2706489585038219,-1.5282781,-25.242927,-26.7066501,8.17972566,2.3748755,0.16580355,0.08098133,0.88894355,2.3932594,0.9879195,-0.8708035,-0.23019016,-0.7295993,-0.83629465,-0.09691994,UNAS,None,,,8,0.8020015544559397,0.16129667670582679,0.19799844554406038,0.16129667670582679,0.9720563884511365,0.08892981806527901,0.027943611548863444,0.08892981806527901,0.7843614198625402,0.07562166245727943,0.21563858013745982,0.07562166245727943,0.8792369030433419,0.051091078277262385,0.12076309695665813,0.051091078277262385,0
4FGL J1658.3-4637c,0.6255863705541702,-2.4084165,-25.3531478,-26.8415791,8.31233259,2.3181615,0.18703435,0.1069482,1.4799626,1.4155685,-0.9998177,0.9998021,-0.7809186,-0.43385738,-0.8746005,-0.5620559,UNAS,None,,,36,0.8648941352711246,0.12209022050507722,0.13510586472887548,0.12209022050507722,0.6479568217288547,0.3327244276876418,0.3520431782711453,0.3327244276876418,0.7434390113175742,0.08282559227391635,0.2565609886824257,0.08282559227391635,0.27579245477167985,0.12293922760262772,0.7242075452283201,0.12293922760262772,0
