Flux_DEN,unc_energy_flux_100,Spectral_Index_old,Signif_curve_1,var,hr12,hr23,hr34,hr45,GLAT_1,class,CLASS1_1,Source_Name_1,Pivot_Energy_1,SpectrumType_1,ASSOC1_1,Flags,Source_Name,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times in Testing,Category_Prob
-28.1990045,-27.6394053,2.3778424,-1.1072531,3.89090288,-0.599735529,-0.756306353,-0.580226804,-0.625675549,13.345094,AGN,bcu,3FGL J0426.3+6827,1078.8773,PowerLaw,4C +68.05,0,3FGL J0426.3+6827,0.887527616,0.112472384,0.852248612,0.147751388,0.817398523,0.182601477,0.863779486,0.136220514,220,AGN
-26.631065,-27.3286483,2.555271,0.0181081533,4.17271433,-0.670974303,-0.747359852,-0.695882307,-0.788829866,-28.932026,AGN,bcu,3FGL J0426.6+0459,674.6369,PowerLaw,4C +04.15,0,3FGL J0426.6+0459,0.927546728,0.0724532723,0.899012949,0.100987051,0.859401664,0.140598336,0.901463488,0.0985365123,223,AGN
-25.5226231,-27.2550191,2.6719878,0.705485302,5.18666627,-0.562426793,-0.809532717,-0.740863387,-0.999912257,-43.926224,AGN,bcu,3FGL J0427.3-3900,546.15314,PowerLaw,PMN J0427-3900,0,3FGL J0427.3-3900,0.90173505,0.0982649503,0.84457941,0.15542059,0.819825694,0.180174306,0.8708907,0.1291093,206,AGN
-30.7908981,-27.3420593,1.9632007,1.12646472,4.08818621,-0.987911535,0.920437876,-0.422046506,-0.606277675,-13.477219,AGN,bcu,3FGL J0429.8+2843,3789.6765,PowerLaw,MG2 J042948+2843,0,3FGL J0429.8+2843,0.859867482,0.140132518,0.815453105,0.184546895,0.801940948,0.198059052,0.831797742,0.168202258,202,AGN
-29.0135884,-27.8111224,2.1933286,0.0721187807,4.16951666,-0.243261099,-0.541349046,-0.719573705,-0.54505611,-41.251045,AGN,bll,3FGL J0430.2-2508,1408.2358,PowerLaw,PMN J0430-2507,0,3FGL J0430.2-2508,0.919161596,0.0808384043,0.873848026,0.126151974,0.848995677,0.151004323,0.897836956,0.102163044,222,AGN
-27.4803576,-27.3061772,2.4016232,-0.552504409,4.20517407,-0.653598568,-0.885131057,-0.233683784,-0.422949341,-21.004158,AGN,bcu,3FGL J0430.5+1655,990.063,PowerLaw,MG1 J043022+1655,0,3FGL J0430.5+1655,0.880008141,0.119991859,0.826654391,0.173345609,0.817604487,0.182395513,0.864278235,0.135721765,213,AGN
-30.1433734,-27.7490487,1.9883561,-2.0501613,3.71169079,-0.119249971,-0.612569593,-0.428146323,-0.410179276,17.36119,AGN,bcu,3FGL J0431.6+7403,2779.317,PowerLaw,GB6 J0431+7403,0,3FGL J0431.6+7403,0.844920773,0.155079227,0.805560723,0.194439277,0.779563968,0.220436032,0.826911194,0.173088806,191,AGN
-31.1630777,-27.5077514,1.9683125,-0.426619028,3.92479983,-0.638810641,-0.355013853,-0.508349271,-0.209821169,-10.435278,AGN,bcu,3FGL J0433.1+3228,4076.1,PowerLaw,NVSS J043307+322840,0,3FGL J0433.1+3228,0.915374873,0.0846251265,0.8623906,0.1376094,0.830240729,0.169759271,0.881471606,0.118528394,216,AGN
-27.5484761,-26.8166495,2.0210693,0.688129815,5.33440192,-0.375330849,-0.566305641,-0.505278559,-0.496997959,-12.6002655,AGN,bll,3FGL J0433.6+2905,1865.0371,PowerLaw,MG2 J043337+2905,0,3FGL J0433.6+2905,0.898926075,0.101073925,0.866785831,0.133214169,0.837331723,0.162668277,0.873573618,0.126426382,240,AGN
-26.0676321,-27.7854179,2.5090756,0.623488159,5.72516751,-0.455444547,-0.691980208,-0.776393762,-0.999855004,-40.145065,AGN,bcu,3FGL J0433.7-6028,575.74347,PowerLaw,PKS 0432-606,0,3FGL J0433.7-6028,0.922656844,0.0773431559,0.859145691,0.140854309,0.824853404,0.175146596,0.90450073,0.0954992704,194,AGN
-28.4114953,-27.7697419,2.1983056,1.02983932,4.1071313,0.999189668,-0.469647187,-0.717454019,-0.816047258,-38.942085,AGN,bll,3FGL J0434.0-2010,1156.1099,PowerLaw,TXS 0431-203,0,3FGL J0434.0-2010,0.904281222,0.095718778,0.865593248,0.134406752,0.850822277,0.149177723,0.886837854,0.113162146,231,AGN
-29.8490849,-27.8499245,1.998678,-0.0526836921,4.14243115,-0.726059597,-0.191184738,-0.635743388,-0.282770485,-40.887493,AGN,bcu,3FGL J0434.0-5726,2111.964,PowerLaw,SUMSS J043344-572613,0,3FGL J0434.0-5726,0.911478432,0.0885215682,0.869847307,0.130152693,0.850444138,0.149555862,0.890138469,0.109861531,218,AGN
-28.0546251,-27.8150724,2.3456328,0.65344175,3.93530813,-0.500273757,-0.778171756,-0.624958847,-0.652918363,-39.9216,AGN,bcu,3FGL J0434.4-2341,938.8749,PowerLaw,PMN J0434-2342,0,3FGL J0434.4-2341,0.870275522,0.129724478,0.840175164,0.159824836,0.809558815,0.190441185,0.859808947,0.140191053,202,AGN
-29.6149124,-27.5368786,2.1147006,-2.03965053,3.89373968,-0.737530152,-0.399358592,-0.429024615,-0.775907167,-24.792973,AGN,bcu,3FGL J0434.6+0921,2048.1504,PowerLaw,TXS 0431+092,0,3FGL J0434.6+0921,0.929313911,0.0706860886,0.886591932,0.113408068,0.85665093,0.14334907,0.908230808,0.0917691916,202,AGN
-30.1402661,-27.7502964,2.1059592,-0.305841562,3.87238552,-0.469672741,-0.744504163,-0.0642136415,-0.854332169,-35.328613,AGN,fsrq,3FGL J0438.3-1258,2189.9229,PowerLaw,PKS 0436-129,0,3FGL J0438.3-1258,0.912738521,0.0872614789,0.866948091,0.133051909,0.833941241,0.166058759,0.879591148,0.120408852,207,AGN
-26.8849655,-27.7425606,2.3914285,0.845228106,4.09218039,-0.585822604,-0.638726142,-0.751662304,-0.710978959,-41.79668,AGN,bll,3FGL J0438.8-4519,776.2593,PowerLaw,PKS 0437-454,0,3FGL J0438.8-4519,0.880324904,0.119675096,0.827701734,0.172298266,0.813563193,0.186436807,0.865705284,0.134294716,220,AGN
-31.9814163,-27.7771807,1.7706273,-1.58794422,3.59631834,-0.999714333,0.999732092,-0.789670024,0.177774423,-40.70688,AGN,bcu,3FGL J0439.6-3159,4885.434,PowerLaw,1RXS J043931.4-320045,0,3FGL J0439.6-3159,0.925277796,0.0747222045,0.882657268,0.117342732,0.871623284,0.128376716,0.903164071,0.0968359292,215,AGN
-30.3743281,-27.6649036,1.9193248,-1.32215686,4.09976054,-0.742290876,-0.538892035,-0.416540096,-0.46436875,-37.251114,AGN,bcu,3FGL J0439.9-1859,2880.6628,PowerLaw,PMN J0439-1900,0,3FGL J0439.9-1859,0.898670059,0.101329941,0.844261419,0.155738581,0.825783906,0.174216094,0.876025751,0.123974249,223,AGN
-27.15906,-27.2868687,2.3947365,0.563736885,3.76531462,-0.500538151,-0.70100736,-0.772815353,-0.55085887,-20.478565,AGN,bcu,3FGL J0440.3+1444,837.73114,PowerLaw,TXS 0437+145,5,3FGL J0440.3+1444,0.93033033,0.0696696702,0.877913499,0.122086501,0.859611877,0.140388123,0.90085212,0.0991478802,222,AGN
-32.5103085,-27.9264053,1.7243263,0.841417002,3.55920783,-0.999816397,0.999855997,-0.0712952499,-0.811279976,-39.008392,AGN,bll,3FGL J0440.3-2500,5107.339,PowerLaw,RBS 0570,0,3FGL J0440.3-2500,0.9235671,0.0764328999,0.883237759,0.116762241,0.857541766,0.142458234,0.903019739,0.0969802605,198,AGN
-31.101666,-27.4349245,1.9492637,-0.226894402,3.89966536,-0.474543553,-0.782873811,-0.169549912,-0.55294733,-12.203599,AGN,bll,3FGL J0440.8+2751,4316.0884,PowerLaw,B2 0437+27B,0,3FGL J0440.8+2751,0.892222098,0.107777902,0.811773518,0.188226482,0.787013309,0.212986691,0.864468875,0.135531125,208,AGN
-23.9676682,-27.2716731,2.4959984,0.744409572,6.68291917,-0.65358732,-0.722517094,-0.690889277,-0.86273718,-28.463106,AGN,fsrq,3FGL J0442.6-0017,447.17422,PowerLaw,PKS 0440-00,0,3FGL J0442.6-0017,0.903698316,0.0963016836,0.870928585,0.129071415,0.848971619,0.151028381,0.884043917,0.115956083,210,AGN
-30.0031559,-27.3085954,2.1834877,0.506247138,4.00161165,-0.032870849,-0.562202428,-0.666149806,-0.835574796,-7.3684907,AGN,bcu,3FGL J0444.5+3425,2327.1736,PowerLaw,B2 0441+34,0,3FGL J0444.5+3425,0.897764423,0.102235577,0.849797252,0.150202748,0.830758598,0.169241402,0.884237367,0.115762633,216,AGN
-30.7971387,-27.9371879,1.9750352,-1.14878751,3.79622144,-0.94178003,0.135988253,-0.518249804,-0.347140192,-38.90137,AGN,fsrq,3FGL J0444.6-6012,2756.106,PowerLaw,PMN J0444-6014,0,3FGL J0444.6-6012,0.881477252,0.118522748,0.84475512,0.15524488,0.822502179,0.177497821,0.865439216,0.134560784,221,AGN
-27.4294856,-27.7868163,2.5471833,0.159449218,3.78488689,-0.635895068,-0.744945147,-0.681288502,-0.999936628,-36.26434,AGN,fsrq,3FGL J0447.8-2119,674.2341,PowerLaw,PKS 0446-212,0,3FGL J0447.8-2119,0.91449895,0.0855010505,0.880351793,0.119648207,0.848755689,0.151244311,0.889845862,0.110154138,212,AGN
-29.7510207,-27.3628548,1.8570904,-0.524582315,4.02749393,-0.167955382,-0.461448643,-0.339589625,-0.510783032,-34.42772,AGN,bll,3FGL J0448.6-1632,2759.4548,PowerLaw,RBS 0589,0,3FGL J0448.6-1632,0.904615077,0.0953849226,0.851993611,0.148006389,0.838182622,0.161817378,0.880599017,0.119400983,198,AGN
-25.9354897,-26.3004367,1.8489653,0.680357996,5.43883268,-0.441810256,-0.460198558,-0.383387386,-0.440131787,-39.912205,AGN,bll,3FGL J0449.4-4350,1306.8417,PowerLaw,PKS 0447-439,0,3FGL J0449.4-4350,0.942127336,0.0578726642,0.883894471,0.116105529,0.86215491,0.13784509,0.91212936,0.0878706405,213,AGN
-28.1466092,-27.552178,2.3468823,0.570973219,4.26076726,-0.739284694,-0.746419274,-0.479644378,-0.433626697,12.173876,AGN,bcu,3FGL J0453.2+6321,1212.3392,PowerLaw,NVSS J045312+632117,0,3FGL J0453.2+6321,0.945764468,0.0542355317,0.892025868,0.107974132,0.863953974,0.136046026,0.913702632,0.0862973679,227,AGN
-24.2964067,-27.6249434,2.630128,1.26959503,5.45681632,-0.668024459,-0.78093381,-0.793778744,-0.90254395,-37.01785,AGN,fsrq,3FGL J0453.2-2808,388.18542,PowerLaw,PKS 0451-28,0,3FGL J0453.2-2808,0.896157973,0.103842027,0.862338932,0.137661068,0.833802235,0.166197765,0.874292963,0.125707037,236,AGN
-24.792612,-27.629656,2.545942,0.974368188,4.96820548,-0.667766432,-0.758111748,-0.733290202,-0.801056571,-38.825905,AGN,fsrq,3FGL J0455.7-4617,451.94397,PowerLaw,PKS 0454-46,0,3FGL J0455.7-4617,0.893648952,0.106351048,0.865121404,0.134878596,0.8393478,0.1606522,0.87207499,0.12792501,230,AGN
-26.0121197,-27.1773797,2.4601622,1.08437962,4.57980561,-0.515761753,-0.758033759,-0.6660197,-0.881936239,-10.030918,AGN,bcu,3FGL J0456.3+2702,631.65533,PowerLaw,MG2 J045613+2702,0,3FGL J0456.3+2702,0.908891206,0.0911087941,0.875053887,0.124946113,0.849221934,0.150778066,0.893614241,0.106385759,209,AGN
-26.6891989,-27.8995403,2.537786,0.542105023,4.472388,-0.595059824,-0.739471395,-0.756018892,-0.999986618,-37.12298,AGN,fsrq,3FGL J0456.3-3131,571.27985,PowerLaw,PMN J0456-3135,0,3FGL J0456.3-3131,0.905739927,0.0942600734,0.849879524,0.150120476,0.826502825,0.173497175,0.874496827,0.125503173,207,AGN
-27.7990743,-27.4458551,2.5474758,-1.9445872,4.03105953,-0.782180905,-0.608050718,-0.898892327,-0.0896877048,-21.689022,AGN,fsrq,3FGL J0457.0+0643,853.1485,PowerLaw,4C +06.21,256,3FGL J0457.0+0643,0.914913949,0.0850860506,0.875349934,0.124650066,0.84517966,0.15482034,0.888608055,0.111391945,208,AGN
-25.0521429,-27.3532124,2.4137006,1.24980417,6.17546261,-0.623960764,-0.695327701,-0.676395111,-0.810740149,-25.271975,AGN,fsrq,3FGL J0501.2-0157,562.6283,PowerLaw,S3 0458-02,0,3FGL J0501.2-0157,0.9176128,0.0823872005,0.849275138,0.150724862,0.820565326,0.179434674,0.891506323,0.108493677,202,AGN
-30.3939132,-27.3410897,2.1242943,-0.190159554,3.97059922,-0.350001699,-0.810234828,-0.897405329,0.712131298,-6.802189,AGN,bcu,3FGL J0501.8+3046,2949.8982,PowerLaw,1RXS J050140.8+304831,4,3FGL J0501.8+3046,0.90796603,0.0920339704,0.862016644,0.137983356,0.833170744,0.166829256,0.882620279,0.117379721,202,AGN
-27.1778279,-27.154507,2.705921,0.0565077355,3.83868161,-0.541465552,-0.88142272,-0.554903263,-0.999369163,-20.825176,AGN,fsrq,3FGL J0502.5+0612,751.1349,PowerLaw,PKS 0459+060,0,3FGL J0502.5+0612,0.881014529,0.118985471,0.844224963,0.155775037,0.821119822,0.178880178,0.860635805,0.139364195,209,AGN
-27.8308962,-27.2394378,2.2862785,0.884593026,4.97731909,-0.562419346,-0.509195616,-0.757170027,-0.655727942,-4.3071413,AGN,bcu,3FGL J0502.7+3438,1189.9481,PowerLaw,MG2 J050234+3436,4,3FGL J0502.7+3438,0.910767675,0.0892323253,0.875842052,0.124157948,0.854732507,0.145267493,0.889832967,0.110167033,189,AGN
-27.740897,-27.2001711,2.359912,0.0287277774,4.19895004,-0.406280936,-0.92014379,-0.101405136,-0.534949832,2.3356676,AGN,bcu,3FGL J0503.4+4522,1128.3516,PowerLaw,1RXS J050339.8+451715,0,3FGL J0503.4+4522,0.913397922,0.0866020778,0.855658399,0.144341601,0.833144649,0.166855351,0.883677663,0.116322337,191,AGN
-30.4756752,-27.7785776,2.2101598,0.163092355,3.77249141,-0.795143047,-0.421636249,-0.886113437,0.400589014,14.408977,AGN,bll,3FGL J0503.5+6538,2344.0974,PowerLaw,1E 0458.1+6530,0,3FGL J0503.5+6538,0.901327182,0.0986728176,0.845926911,0.154073089,0.829653105,0.170346895,0.881118136,0.118881864,210,AGN
-28.7853674,-27.4410136,2.2568252,1.20972936,3.72977792,-0.412466457,-0.648870346,-0.744129987,-0.831178056,-25.522902,AGN,fsrq,3FGL J0505.3-0422,1384.595,PowerLaw,S3 0503-04,0,3FGL J0505.3-0422,0.906714612,0.0932853878,0.857231101,0.142768899,0.846326708,0.153673292,0.893821076,0.106178924,203,AGN
-31.2222491,-27.4622545,1.9056259,0.285628089,3.52944811,0.454884927,-0.266354978,-0.0435101393,-0.633826159,-21.205393,AGN,bll,3FGL J0505.5+0416,4526.425,PowerLaw,MG1 J050533+0415,0,3FGL J0505.5+0416,0.929769469,0.0702305311,0.880438793,0.119561207,0.856374424,0.143625576,0.902432554,0.0975674464,217,AGN
-30.0284546,-27.8035537,2.1020408,-0.5188667,3.64948015,-0.367340903,-0.543269372,-0.722727581,-0.255596494,-30.460451,AGN,bcu,3FGL J0505.5-1558,2045.3723,PowerLaw,TXS 0503-160,0,3FGL J0505.5-1558,0.894314189,0.105685811,0.843801742,0.156198258,0.821856409,0.178143591,0.876374276,0.123625724,213,AGN
-31.1038688,-27.6157338,2.0084147,-1.11891356,3.89455106,0.891892547,-0.802297865,-0.0943511446,-0.662803298,12.0951395,AGN,bll,3FGL J0505.9+6114,3798.0825,PowerLaw,NVSS J050558+611336,0,3FGL J0505.9+6114,0.923126409,0.0768735908,0.871191411,0.128808589,0.847627491,0.152372509,0.88742454,0.11257546,212,AGN
-31.2488038,-27.3126154,1.6029693,0.742802827,3.76559588,-0.948729976,0.179893654,0.0716454988,-0.382926541,-36.772804,AGN,bcu,3FGL J0506.9-5435,5260.4155,PowerLaw,1ES 0505-546,0,3FGL J0506.9-5435,0.866169725,0.133830275,0.831872273,0.168127727,0.809875677,0.190124323,0.847274842,0.152725158,231,AGN
-25.8674574,-27.6648493,2.5184681,-0.014370868,4.99645388,-0.739778674,-0.658324063,-0.718868288,-0.811568457,-36.04263,AGN,fsrq,3FGL J0507.1-6102,592.63165,PowerLaw,PKS 0506-61,0,3FGL J0507.1-6102,0.893379992,0.106620008,0.841391071,0.158608929,0.812073688,0.187926312,0.871011573,0.128988427,227,AGN
-30.3085889,-26.7482394,1.5228131,-0.243377764,4.35599639,-0.0349281252,-0.554265721,-0.149060761,-0.0313649713,15.89094,AGN,bll,3FGL J0508.0+6736,6613.703,PowerLaw,1ES 0502+675,0,3FGL J0508.0+6736,0.903109012,0.0968909875,0.85291119,0.14708881,0.817023918,0.182976082,0.879604851,0.120395149,205,AGN
-28.5989262,-27.9381258,2.3746915,0.790507984,3.79184945,0.318622916,-0.560792815,-0.664955621,-0.999926747,-31.19087,AGN,bcu,3FGL J0508.2-1936,969.7004,PowerLaw,PMN J0508-1936,0,3FGL J0508.2-1936,0.916639318,0.0833606819,0.861505793,0.138494207,0.839003634,0.160996366,0.895000833,0.104999167,236,AGN
-26.3455108,-27.337558,2.5599635,-0.0852067082,4.26185249,-0.742470842,-0.718902313,-0.693797564,-0.712673472,-17.249186,AGN,fsrq,3FGL J0509.3+1012,648.478,PowerLaw,PKS 0506+101,0,3FGL J0509.3+1012,0.897498688,0.102501312,0.866784568,0.133215432,0.829527783,0.170472217,0.875131858,0.124868142,205,AGN
-26.4542033,-26.6752779,2.037097,0.369783974,5.65353085,-0.438790616,-0.5847832,-0.442293862,-0.568036271,-19.627876,AGN,bll,3FGL J0509.4+0541,1438.3403,PowerLaw,TXS 0506+056,0,3FGL J0509.4+0541,0.84745779,0.15254221,0.804704062,0.195295938,0.789170713,0.210829287,0.8357385,0.1642615,190,AGN
-33.3020716,-27.6701945,1.6488994,-0.112808259,3.2640512,0.6738541,-0.504476361,-0.0222334875,-0.0805399769,-24.40263,AGN,bll,3FGL J0509.7-0400,9047.918,PowerLaw,1H 0506-039,0,3FGL J0509.7-0400,0.91332842,0.08667158,0.876843883,0.123156117,0.857111737,0.142888263,0.892078517,0.107921483,193,AGN
-30.6066031,-27.8911501,2.0002272,-0.409478913,3.9566758,-0.783459147,-0.626055985,-0.573758194,0.0821224795,-35.207222,AGN,bcu,3FGL J0509.7-6418,2825.913,PowerLaw,RBS 0625,0,3FGL J0509.7-6418,0.894858171,0.105141829,0.856486303,0.143513697,0.828574343,0.171425657,0.871612751,0.128387249,223,AGN
-26.7861781,-27.215433,2.4094994,0.665711902,4.74309827,-0.648391577,-0.685413217,-0.544462179,-0.86220873,-12.764258,AGN,fsrq,3FGL J0510.0+1802,915.7959,PowerLaw,PKS 0507+17,0,3FGL J0510.0+1802,0.902909078,0.0970909221,0.852265306,0.147734694,0.820033615,0.179966385,0.869455863,0.130544137,210,AGN
-27.190967,-27.2239963,2.568894,-0.427868321,4.12069547,-0.570357548,-0.599942746,-0.845644195,-0.671717734,-5.8674216,AGN,bcu,3FGL J0512.2+2918,727.6304,PowerLaw,B2 0509+29,256,3FGL J0512.2+2918,0.885703787,0.114296213,0.853342135,0.146657865,0.826159028,0.173840972,0.858567495,0.141432505,183,AGN
-29.6743615,-27.3569522,2.1003633,0.752101373,4.03353614,-0.639977211,-0.344716247,-0.564739241,-0.621689973,0.90628535,AGN,bcu,3FGL J0512.9+4038,2377.0662,PowerLaw,B3 0509+406,0,3FGL J0512.9+4038,0.905292138,0.094707862,0.865696328,0.134303672,0.840079539,0.159920461,0.886871169,0.113128831,229,AGN
-25.5076309,-27.4895265,2.7147546,-0.866739357,4.1525143,-0.769771835,-0.8007675,-0.703548824,-0.608499286,10.028776,AGN,fsrq,3FGL J0514.4+5603,409.60596,PowerLaw,TXS 0510+559,9,3FGL J0514.4+5603,0.913564578,0.086435422,0.872596689,0.127403311,0.847937994,0.152062006,0.884348347,0.115651653,211,AGN
-28.9312648,-27.6087312,2.4372258,-0.0505773087,3.77334936,-0.784040942,-0.344655845,-0.740426844,-0.99509387,-35.42929,AGN,fsrq,3FGL J0515.3-4557,1236.1932,PowerLaw,PKS 0514-459,0,3FGL J0515.3-4557,0.913391352,0.0866086483,0.862625905,0.137374095,0.843912447,0.156087553,0.887645491,0.112354509,222,AGN
-32.3934327,-27.7188562,1.7548279,0.751516225,3.50653725,0.319431767,0.694070481,-0.251150591,-0.639860174,-21.870901,AGN,bcu,3FGL J0515.5-0123,5499.3774,PowerLaw,NVSS J051536-012427,0,3FGL J0515.5-0123,0.897528292,0.102471708,0.854566085,0.145433915,0.820328607,0.179671393,0.868891518,0.131108482,217,AGN
-28.6855079,-27.1826239,2.0687575,-1.16842469,4.03545008,-0.588754512,-0.607965425,-0.500843439,-0.405773458,-13.068071,AGN,bll,3FGL J0515.8+1526,2109.3472,PowerLaw,GB6 J0515+1527,0,3FGL J0515.8+1526,0.868775548,0.131224452,0.81765792,0.18234208,0.798023599,0.201976401,0.849243077,0.150756923,220,AGN
-30.7992562,-27.8163067,1.966228,1.1800703,3.94321436,-0.66572805,-0.779816494,-0.229719499,-0.356095031,19.77397,AGN,bll,3FGL J0516.3+7351,3399.9883,PowerLaw,GB6 J0516+7350,0,3FGL J0516.3+7351,0.9124089,0.0875911001,0.883442989,0.116557011,0.858156644,0.141843356,0.89028515,0.10971485,262,AGN
-26.6428686,-27.290573,2.1453886,0.684052297,4.90342878,-0.430499669,-0.60650275,-0.503001453,-0.698941246,-34.759983,AGN,bll,3FGL J0516.7-6207,1086.864,PowerLaw,PKS 0516-621,0,3FGL J0516.7-6207,0.899636829,0.100363171,0.860044971,0.139955029,0.815883409,0.184116591,0.874620034,0.125379966,194,AGN
-27.8949082,-27.3349936,2.4610782,-0.632667322,5.00528326,-0.740540335,-0.769802751,-0.529134655,-0.756262461,4.4915237,AGN,fsrq,3FGL J0517.4+4540,935.2042,PowerLaw,4C +45.08,8,3FGL J0517.4+4540,0.910458146,0.0895418544,0.852171803,0.147828197,0.835855473,0.164144527,0.89375098,0.10624902,225,AGN
-30.4049257,-26.97297,2.2982082,-0.645098129,3.59917201,0.989079161,-0.904536868,-0.432491484,-0.559141602,-16.163143,AGN,fsrq,3FGL J0517.5+0902,2839.4448,PowerLaw,PMN J0517+0858,16,3FGL J0517.5+0902,0.886910681,0.113089319,0.845170615,0.154829385,0.813156987,0.186843013,0.860149687,0.139850313,207,AGN
-29.0691469,-27.4446684,2.4852939,-3.0459083,3.91510724,-0.603204448,-0.757303513,-0.839324642,-0.260905552,-34.731323,AGN,rdg,3FGL J0519.2-4542,1328.4275,PowerLaw,Pictor A,0,3FGL J0519.2-4542,0.914171246,0.0858287537,0.874943101,0.125056899,0.86161979,0.13838021,0.898731608,0.101268392,199,AGN
-29.7875568,-27.0914602,2.3303103,-1.25393562,3.60816423,-0.885213577,-0.592557012,-0.404134531,-0.581725195,-5.470224,AGN,bcu,3FGL J0519.3+2746,2101.0125,PowerLaw,4C +27.15,0,3FGL J0519.3+2746,0.92627717,0.0737228296,0.877550287,0.122449713,0.847108572,0.152891428,0.902281881,0.0977181193,196,AGN
-27.2638858,-27.7576233,2.4291754,-1.537872,3.85324917,-0.57066608,-0.744344149,-0.731644081,-0.451642624,-27.5838,AGN,fsrq,3FGL J0521.4-1740,729.0466,PowerLaw,TXS 0519-176,0,3FGL J0521.4-1740,0.86953739,0.13046261,0.83108747,0.16891253,0.791583573,0.208416427,0.844095734,0.155904266,199,AGN
-32.3870797,-27.6021001,1.6986098,0.242419844,3.93005615,0.965155347,-0.304971734,-0.151568298,-0.179756812,-19.33019,AGN,bcu,3FGL J0521.7+0103,6792.6963,PowerLaw,NVSS J052140+010257,0,3FGL J0521.7+0103,0.918839302,0.081160698,0.875367773,0.124632227,0.85141085,0.14858915,0.890267584,0.109732416,188,AGN
-27.0272972,-26.4245977,1.9230083,0.171979933,5.47976779,-0.437673965,-0.501704191,-0.42316334,-0.439045894,-8.702377,AGN,bll,3FGL J0521.7+2113,2071.781,PowerLaw,TXS 0518+211,0,3FGL J0521.7+2113,0.9110553,0.0889447003,0.870066642,0.129933358,0.840806316,0.159193684,0.881292389,0.118707611,209,AGN
-27.4854572,-27.7783099,2.6267188,-3.08441596,4.59212628,-0.913793947,-0.555500087,-0.653868782,-0.518005935,-33.353504,AGN,bcu,3FGL J0521.9-3847,649.92395,PowerLaw,PKS 0520-388,0,3FGL J0521.9-3847,0.897669685,0.102330315,0.851536089,0.148463911,0.842226734,0.157773266,0.884549121,0.115450879,210,AGN
-30.0622897,-27.8480482,2.2016373,0.58614031,3.85223988,-0.682678044,-0.563715593,-0.366422155,-0.907654139,-33.69881,AGN,fsrq,3FGL J0525.3-4558,1953.1871,PowerLaw,PKS 0524-460,0,3FGL J0525.3-4558,0.880134106,0.119865894,0.835103659,0.164896341,0.80292655,0.19707345,0.861797932,0.138202068,200,AGN
-31.1121214,-27.4789263,1.7262084,1.11297235,4.06781125,-0.295344241,-0.439221112,-0.0100639027,-0.539616214,-33.87329,AGN,bcu,3FGL J0525.6-6013,4675.131,PowerLaw,SUMSS J052542-601341,0,3FGL J0525.6-6013,0.894570717,0.105429283,0.857825339,0.142174661,0.82487549,0.17512451,0.864236933,0.135763067,205,AGN
-30.1427728,-27.8719789,2.0626645,0.0217912369,3.93505043,-0.370050898,-0.553889117,-0.367158907,-0.780849258,-27.554468,AGN,bcu,3FGL J0525.8-2014,2014.0297,PowerLaw,PMN J0525-2010,0,3FGL J0525.8-2014,0.918901919,0.0810980814,0.866520547,0.133479453,0.835664547,0.164335453,0.885786639,0.114213361,211,AGN
-26.820125,-27.3274701,2.435518,1.15168204,3.99383775,-0.397321981,-0.813121071,-0.681158929,-0.999984884,4.1912527,AGN,bcu,3FGL J0526.0+4253,721.27893,PowerLaw,NVSS J052520+425520,0,3FGL J0526.0+4253,0.91934071,0.0806592896,0.875702882,0.124297118,0.832083307,0.167916693,0.88474948,0.11525052,220,AGN
-27.4575967,-27.3622887,2.2882428,0.30834962,5.3267536,-0.588346401,-0.619095542,-0.595522229,-0.735036942,-33.75338,AGN,fsrq,3FGL J0526.2-4829,1208.0867,PowerLaw,PKS 0524-485,0,3FGL J0526.2-4829,0.905732995,0.0942670054,0.869881394,0.130118606,0.835130284,0.164869716,0.88394166,0.11605834,200,AGN
