Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,hr23,Unc_PLEC_Expfactor,hr34,hr45,hr56,hr67,Variability_Index,Pivot_Energy,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,CLASS2,ASSOC2,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_P,NN_P,LR_P,RF_P
4FGL J1603.6-0451,5.843262,33.647053,-21.83233209353181,2.4193952,0.15190087,0.032160368,0.4391258,0.19803488,-0.6447558,0.0020757597,-0.5838138,-0.70797473,-0.7187333,-0.9999232,1.7857557460481102,7.024679990828451,PowerLaw,0.07662299,0.2908305,,sey,NVSS J16032-0448,0.18,0.0,0,0.9862900604782349,0.01370993952176483,0.9408841632577923,0.05911583674220678,0.9042975307640537,0.09570246923594565,0.940962701193155,0.05903729880684531,0.0,0.004,0.0,0.0
4FGL J1604.4-4927,331.96664,2.2187881,-20.774936712562365,2.5438528,0.3764323,0.94331956,3.3759837,0.9406328,-0.9163284,0.0069977306,0.3176919,-0.78601927,-0.85452,-0.99858254,2.2442049382954363,7.6255354118162275,LogParabola,0.3568108,2.5250218,,,,0.0,0.0,24,0.22994280619421556,0.7700571938057845,0.3749178557870376,0.6250821442129622,0.13328310371804877,0.866716896281951,0.2943163285577578,0.7056836714422416,0.983,0.726,1.0,1.0
4FGL J1606.6+1324,26.246487,42.52129,-22.31399086236442,2.4161491,0.21506841,0.15895054,1.3277622,0.9999544,-0.26965687,0.0038847981,-0.7418012,-0.47607428,-0.85505664,-0.9989446,1.5904909503698361,7.035094904619587,PowerLaw,0.14909339,0.42083713,,agn,CRATES J160654+131933,0.73,0.0,0,0.9293205259378232,0.0706794740621772,0.8729846472288096,0.1270153527711898,0.6528078551384562,0.34719214486154265,0.8547988222213444,0.14520117777865585,0.0,0.013,0.0,0.0
4FGL J1608.4+0055,12.428963,36.022476,-22.152736933811447,2.4782298,0.12315199,-0.012790338,0.18965584,0.115364365,-0.58994585,3.8541868E-4,-0.72741926,-0.7187371,-0.9990275,0.9886059,1.6557002814387896,6.921575636365455,PowerLaw,0.059120953,0.13462119,,,,0.0,0.0,5,0.9654016428338628,0.03459835716613724,0.9628907640607629,0.03710923593923744,0.8793040134948732,0.12069598650512617,0.9787161419186261,0.021283858081374257,0.0,0.002,0.0,0.0
4FGL J1608.8-4803,333.44836,2.7639558,-21.035477516203265,2.7587776,0.2734082,0.46373525,3.3820918,-0.568678,-0.3421434,0.019770121,-0.7857286,-0.96519667,-0.030571816,-0.99751455,2.178151657849447,6.609170655793033,LogParabola,0.12436468,1.3957946,,,,0.0,0.0,2,0.9292132508070015,0.07078674919299877,0.7740167437205921,0.2259832562794079,0.9606820750224102,0.039317924977591,0.7260351643150851,0.27396483568491486,0.0,0.082,0.0,0.0
4FGL J1610.3-5154c,331.00906,-0.22677961,-19.55232213210489,2.5643291,0.19556385,0.40958756,4.899428,-0.9999262,0.9994121,0.0037183175,-0.5712059,-0.7465484,-0.9939206,-0.9999584,1.194899348398427,7.510612805779428,LogParabola,0.08845332,0.4580711,,unk,ERC070 G330.99-00.17,0.83,0.0,37,0.006181535161209054,0.9938184648387902,0.02665092818699103,0.9733490718130097,0.0007248696213979333,0.9992751303786023,0.07490945342213641,0.9250905465778647,1.0,1.0,1.0,1.0
4FGL J1611.6-6013,325.45752,-6.432849,-21.519547834876544,2.4112961,0.32693163,0.99667513,4.149768,0.9997044,-0.8882509,0.013119207,0.05369597,-0.66894174,-0.8817156,-0.9979639,1.8856198661710022,7.526986399741237,LogParabola,,0.120271266,,,,0.0,0.0,2048,0.8159388070811732,0.1840611929188264,0.3135677740922555,0.6864322259077451,0.1590492237576291,0.8409507762423716,0.4108296394163298,0.5891703605836709,0.004,0.775,1.0,0.942
4FGL J1611.9-5125,331.52353,-0.03662832,-19.397916768110314,2.5746503,0.20885079,0.34213054,5.039735,-0.9976477,0.9998194,0.0061605023,-0.58211,-0.7956525,-0.9703789,-0.99990296,1.741495579621013,7.485123077730009,LogParabola,0.10815343,0.7312959,,unk,ERC030 G331.47-00.07,0.98,0.0,26,0.017063229766928204,0.9829367702330711,0.03909868276993915,0.9609013172300597,0.0017865392096349686,0.9982134607903644,0.10506823577397242,0.8949317642260273,1.0,1.0,1.0,1.0
4FGL J1612.1+1407,27.855194,41.60764,-21.1594326886621,2.1534114,0.18845347,0.6441064,6.021218,-0.991266,0.5192811,0.0049494263,0.03341675,-0.5865904,-0.89637375,-0.9999187,0.8021359760947533,7.373780881360413,LogParabola,0.17515464,0.5951562,3FGL J1611.9+1404,,,0.0,0.0,0,0.04062188097444024,0.9593781190255594,0.022394892939473467,0.9776051070605264,0.005995169088071823,0.9940048309119277,0.12950226001746348,0.8704977399825363,1.0,0.999,1.0,1.0
4FGL J1612.1-4526,335.64978,4.302614,-21.52638910587944,2.492955,4.4460564,0.49198467,2.3505962,-0.62999386,-0.7842557,0.017264068,-0.6989919,-0.7865614,-0.9687083,0.58742,2.811617957773429,7.517780816808889,PowerLaw,0.22338462,1.1908655,,,,0.0,0.0,8,0.9994283044801193,0.0005716955198812915,0.9756770069111889,0.024322993088812524,0.7452406061027957,0.2547593938972037,0.8368099348723104,0.1631900651276897,0.0,0.005,0.002,0.0
4FGL J1612.4+0409,16.489317,36.91513,-22.3818902693763,2.2430375,0.32865041,0.37160355,2.199476,0.99187326,-0.59216124,0.0047422885,-0.61683714,-0.3317125,-0.99999917,-0.45568115,1.3641359461877511,7.403088756764674,PowerLaw,0.21673311,0.69590884,,,,0.0,0.0,0,0.9863221891072874,0.013677810892712023,0.23879912007285845,0.761200879927142,0.302778079097051,0.6972219209029494,0.8538014422929306,0.14619855770706985,0.0,0.91,1.0,0.0
4FGL J1612.4-4419,336.46,5.0755925,-21.42686886459139,2.5451207,0.35802203,0.96710885,2.9245393,-0.45479217,-0.501149,0.014691331,-0.8421489,-0.7654254,-0.26414052,-0.73988175,1.8623183187244492,7.4700105518389535,PowerLaw,0.083317526,1.0753342,,,,0.0,0.0,0,0.989180952312494,0.010819047687507714,0.4762955880637414,0.5237044119362589,0.6189452203996525,0.38105477960034756,0.6979485172324724,0.30205148276752886,0.0,0.554,0.017,0.0
4FGL J1613.0-5102,331.91165,0.11350931,-19.0338776182372,2.54058,0.1331438,0.35030037,6.364406,0.92377424,-0.3775202,0.002542806,-0.5519948,-0.7415148,-0.8970436,-0.99999,2.0441870898091405,7.646707219442567,LogParabola,0.10074554,0.31205544,,,,0.0,0.0,0,0.05515853285706076,0.9448414671429387,0.004292243983029212,0.9957077560169697,0.0008050790004800994,0.9991949209995198,0.009754545035798189,0.9902454549642029,0.947,1.0,1.0,1.0
4FGL J1615.3-1512,358.67465,24.906782,-22.14075016228091,2.093832,0.28794035,0.3880249,2.4455826,0.882895,-0.9999614,0.0030238538,0.99958766,-0.6661783,-0.47394234,-0.99914235,2.0759468420703038,7.964150364167352,PowerLaw,0.22196151,0.5501051,,,,0.0,0.0,16,0.9996518948527849,0.00034810514721553466,0.9942628571799054,0.005737142820094888,0.9981022725038373,0.00189772749616404,0.9677728657290352,0.0322271342709644,0.0,0.0,0.0,0.0
4FGL J1615.5-5434,329.747,-2.7063904,-21.56932296099445,2.4285927,0.18794028,0.0752374,0.8822611,0.9555457,0.8884325,0.0016235878,-0.40482435,-0.8484316,-0.2821867,-0.82127815,0.9270866803068694,7.811267350447267,PowerLaw,0.09684526,0.3078663,,,,0.0,0.0,8,0.990265070015172,0.009734929984828814,0.8740714403416784,0.12592855965832206,0.8726547811682563,0.12734521883174413,0.9114655663464744,0.08853443365352541,0.0,0.028,0.0,0.0
4FGL J1615.9-4322,337.57724,5.326226,-21.659179227644984,2.579073,0.4307928,0.2357001,1.573829,0.044738352,-0.72709835,0.006141307,-0.87028843,-0.7232135,-0.41182318,-0.76282686,2.056337071370182,7.253104073563316,PowerLaw,0.22263542,0.44965616,,,,0.0,0.0,0,0.3541837394228884,0.6458162605771116,0.8904353440181763,0.10956465598182362,0.9674972994524788,0.03250270054752238,0.7455519529840814,0.25444804701591733,0.806,0.003,0.0,0.0
4FGL J1616.6-5341,330.4759,-2.1694973,-19.908862286076896,2.4811606,0.14344165,0.9999774,8.08358,0.9662024,-0.7332856,4.4304025E-4,-0.09635674,-0.77386326,-0.9988147,-0.87691003,1.9644594402150628,7.541233555881524,LogParabola,,0.13005991,3FGL J1616.8-5343,,,0.0,0.0,2048,0.0008657124820902244,0.9991342875179111,0.003178574671942905,0.9968214253280567,0.0003846764550228891,0.9996153235449775,0.022109386311139265,0.9778906136888612,1.0,1.0,1.0,1.0
4FGL J1616.6-5009,332.9368,0.3726569,-19.558811143993754,2.715507,0.20745495,0.5616738,6.2769837,-0.9036848,0.15436462,0.0061082994,-0.6622442,-0.8665319,-0.9999968,0.94094133,0.759843607981544,7.097339564861632,LogParabola,0.083845206,0.5388875,,,,0.0,0.0,266,0.026056778750521134,0.9739432212494802,0.006568974969315464,0.9934310250306845,0.0002531251878782772,0.9997468748121225,0.09586884850487727,0.9041311514951234,1.0,1.0,1.0,1.0
4FGL J1618.0-5119,332.27985,-0.6312988,-20.056577658600034,2.3390102,0.1743549,0.12133715,1.8126353,-0.82377595,-0.6246053,0.0023313935,0.9943639,-0.62835723,-0.8254799,-0.29888013,1.6288443872389917,8.353152775633237,PowerLaw,0.09319287,0.356654,,,,0.0,0.0,256,0.37560729731417003,0.6243927026858299,0.9478755770916593,0.052124422908341364,0.6337461258299328,0.36625387417006666,0.6245038900034116,0.37549610999658906,0.87,0.003,0.032,0.042
4FGL J1618.3-4537,336.29407,3.4154315,-21.027979498659647,2.5904377,0.27514803,0.52900106,3.0542402,0.43284145,-0.36103857,0.011010113,-0.85662204,-0.8245634,-0.40837523,-0.9997564,2.462161087179403,6.952288394765448,LogParabola,0.2458735,0.6959709,,,,0.0,0.0,2,0.9624976861151409,0.037502313884858474,0.680415853569629,0.31958414643037053,0.844259021195819,0.15574097880418078,0.7314187332661689,0.2685812667338304,0.0,0.173,0.0,0.0
4FGL J1619.3-5047,332.8082,-0.38626578,-19.435041072252712,2.5270262,0.21282576,0.5148535,5.7393594,-0.60335624,-0.6316153,0.0073610935,-0.5325316,-0.73105395,-0.95095044,-0.99296325,-0.38073777423434424,7.513236850407448,LogParabola,0.105711155,0.89467883,2FGL J1619.7-5040c,,,0.0,0.0,274,0.26752073690304434,0.732479263096955,0.007806085627253884,0.9921939143727467,3.76032115741578e-05,0.9999623967884244,0.12938525526022784,0.8706147447397723,0.797,1.0,1.0,1.0
4FGL J1619.4-5106,332.5897,-0.61530745,-20.01193851401916,2.3307898,0.16643333,0.1159118,2.117839,0.9716465,-0.49658027,0.0010445823,-0.8418865,-0.6253585,-0.6567126,-0.760084,0.5347792146571064,8.45092338046096,PowerLaw,0.07342849,0.2717422,,unk,ERC143 G332.64-00.61,0.26,0.0,20,0.8470954407684465,0.15290455923155322,0.144666534815181,0.8553334651848183,0.008525206753251245,0.9914747932467478,0.7289141699680125,0.27108583003198705,0.0,0.981,1.0,0.001
4FGL J1619.5-5014c,333.19745,-0.019556167,-19.9554260893057,2.4260998,0.23152146,0.36869034,3.1517355,0.38144508,-0.93800163,0.0034297958,0.65101933,-0.56378883,-0.80922985,-0.9569763,2.5021819470191224,8.148570759633307,LogParabola,0.11153488,0.6540013,3FGL J1619.0-5014c,,,0.0,0.0,48,0.14172548505385796,0.858274514946142,0.9140049270432914,0.08599507295670852,0.39036828467906154,0.6096317153209384,0.4606569825494338,0.5393430174505657,0.998,0.009,0.954,0.7
4FGL J1620.5-5729,328.1972,-5.2711077,-21.926305758831358,2.4753711,0.3345571,0.5375178,2.8390598,0.9975603,-0.3463497,0.0023388534,-0.5801054,-0.83578706,-0.87526935,-0.9978364,2.0094466229500862,7.531968639882966,PowerLaw,0.4396691,0.37621552,,,,0.0,0.0,0,0.9671482523192496,0.03285174768075097,0.6656280568513046,0.3343719431486955,0.3882851869240276,0.6117148130759728,0.8959040434922168,0.104095956507783,0.0,0.263,0.999,0.0
4FGL J1620.8-4958c,333.54678,0.028379135,-19.519589956412236,2.4362984,0.16941401,0.18532544,3.282747,-0.9541057,0.9902047,0.0030361258,-0.64076203,-0.72014767,-0.8278335,-0.63878375,1.1549589773265478,8.177296277275582,LogParabola,0.09849489,0.56075925,,unk,ERC217 G333.60+00.04,0.1,0.0,48,0.042884893510316845,0.9571151064896839,0.1482490283333747,0.8517509716666252,0.0034884208624884794,0.9965115791375115,0.18980768751152832,0.8101923124884707,1.0,0.973,1.0,1.0
4FGL J1620.8-5035,333.1138,-0.41640782,-20.091129676289484,2.3911147,0.18752365,0.11980378,2.1826475,-0.9686451,0.9620579,0.0011372882,-0.6741098,-0.7272458,-0.6929512,-0.62682647,1.9525048125512645,8.306102141034689,PowerLaw,0.0733131,0.23597413,,unk,ERC100 G333.05-00.45,0.29,0.0,29,0.6620903571824549,0.3379096428175463,0.6555862296464653,0.34441377035353465,0.13196599652332874,0.8680340034766701,0.6052015924566017,0.39479840754339846,0.085,0.233,1.0,0.07
4FGL J1621.0-2625,350.65298,16.452877,-21.80313436138111,2.5482197,0.2537965,0.37511334,2.7904308,-0.999104,0.99536717,0.005823261,-0.8113309,-0.6303971,-0.9999836,0.7398715,2.656582687030828,6.951692256900172,PowerLaw,0.20552053,0.47601408,,,,0.0,0.0,0,0.9719213331232697,0.028078666876731388,0.8840694556843672,0.11593054431563343,0.8834465010728504,0.11655349892715074,0.8389857137257545,0.1610142862742459,0.0,0.018,0.0,0.0
4FGL J1622.0-5157c,332.2804,-1.5072814,-20.777844857558552,2.4623544,0.18654965,0.1834139,2.1192307,0.18977056,0.8912398,0.0085790325,-0.6162747,-0.6794877,-0.8809884,-0.44291022,1.5376984370279765,7.92818315449964,PowerLaw,0.12305302,1.1915002,,,,0.0,0.0,40,0.816713109485297,0.18328689051470187,0.548611850010522,0.4513881499894779,0.09019042150198824,0.9098095784980116,0.5085030294308536,0.49149697056914654,0.003,0.411,1.0,0.453
4FGL J1622.2-7202,317.67804,-15.5117035,-21.372906031985895,2.283818,0.147826,0.29111275,3.640424,0.988607,-0.47841063,0.0025335662,-0.42454803,-0.61461,-0.9167982,-0.9999932,0.8785038048112969,7.17889004682066,LogParabola,0.10816422,0.2980668,,,,0.0,0.0,0,0.1810576083222863,0.8189423916777138,0.40198316977595255,0.5980168302240471,0.22422963592408002,0.7757703640759205,0.2816791946855144,0.7183208053144855,0.993,0.648,1.0,1.0
4FGL J1622.5-4726,335.53635,1.6242988,-20.839887643710053,2.5281498,0.21469322,0.23900001,2.4123333,0.7182431,-0.712726,0.0116640795,-0.6680702,-0.7029842,-0.7803188,-0.9999067,1.4476543880470614,7.621760901818433,PowerLaw,0.0636592,1.4381926,,,,0.0,0.0,10,0.8587896773334334,0.1412103226665665,0.263501636691502,0.736498363308498,0.1375313388616051,0.8624686611383933,0.5121576246378363,0.48784237536216396,0.0,0.924,1.0,0.419
4FGL J1622.7-4934c,334.04327,0.09190126,-19.168555019641243,2.5256736,0.18036102,0.3127119,5.1826725,-0.99896467,0.99908763,0.0029575157,-0.47014806,-0.7648285,-0.92166,-0.99961907,1.7782486618994215,7.737904248369615,LogParabola,0.084788345,0.40923986,,,,0.0,0.0,48,0.003912688107249149,0.996087311892751,0.03606879023851244,0.9639312097614884,0.0015213266059947465,0.9984786733940058,0.0349580342084546,0.9650419657915451,1.0,1.0,1.0,1.0
4FGL J1622.8-4454,337.36658,3.3590698,-21.511483002179244,2.3994732,0.2714814,0.28828526,2.4230292,-0.9994711,0.99966675,0.010823013,-0.8004145,-0.5847624,-0.9544961,-0.042593002,1.160852736782505,8.005312678116542,PowerLaw,0.07798566,1.9759253,,,,0.0,0.0,0,0.8580279053839416,0.14197209461605803,0.2642718512416092,0.73572814875839,0.09150120766080508,0.9084987923391958,0.5262092662037782,0.4737907337962218,0.0,0.891,1.0,0.341
4FGL J1623.0-4624,336.31992,2.2843673,-21.09912121207724,2.4035857,0.15909724,0.053367563,0.82998985,-0.99865973,0.9948335,0.0010546576,-0.79136664,-0.7005611,-0.65275383,-0.52345973,2.044778108691327,7.7830325396722175,PowerLaw,0.075284496,0.11710658,,,,0.0,0.0,24,0.9825494701282531,0.017450529871745734,0.772575742032292,0.22742425796770846,0.8798331988539795,0.1201668011460202,0.9487901195503355,0.05120988044966451,0.0,0.103,0.0,0.0
4FGL J1623.7-2315c,353.5376,18.13641,-21.721443006804325,2.368065,0.19868943,0.05930902,0.7898477,-0.7217249,0.9856743,3.7201223E-4,-0.66620296,-0.806391,-0.7377567,-0.38052917,2.04368529837234,7.864331925711517,PowerLaw,0.08820809,0.14814578,,,,0.0,0.0,40,0.9971849812854515,0.0028150187145486133,0.9571837242515474,0.04281627574845202,0.926049085028881,0.07395091497111862,0.9446333495171646,0.05536665048283526,0.0,0.0,0.0,0.0
4FGL J1623.9-6936,319.62503,-13.964253,-21.225493593696594,2.2409859,0.1414299,0.3138803,4.0710545,-0.99994,0.9999852,0.002402818,-0.5490528,-0.49191862,-0.9153318,-0.99691635,2.691658281333847,7.242684039342185,LogParabola,0.102381796,0.2740844,,,,0.0,0.0,0,0.801143876375455,0.19885612362454388,0.9034948943401031,0.09650510565989565,0.8360320215128275,0.16396797848717376,0.4772976808732301,0.5227023191267702,0.0,0.01,0.0,0.603
4FGL J1624.1-4941c,334.12347,-0.15421294,-19.794304150262935,2.459061,0.27301648,0.5416374,3.8190882,0.6526578,-0.7061502,0.00256065,-0.038770035,-0.6894689,-0.9276776,-0.41125274,1.7401050184191522,7.790360160053436,LogParabola,0.2944501,0.41984138,2FGL J1624.0-4941c,,,0.0,0.0,48,0.008365379504705296,0.9916346204952938,0.08162178545726961,0.9183782145427309,0.01722470035730133,0.9827752996426992,0.15329699757806958,0.846703002421931,1.0,0.999,1.0,1.0
4FGL J1624.1-4417,337.97522,3.62773,-21.247909974700235,2.4648247,0.2800436,0.24890266,2.4839294,-0.9279673,0.6574044,0.01044306,-0.40369555,-0.72977936,-0.9193417,-0.9999851,1.4828551526816858,7.836918286489743,PowerLaw,0.13961974,1.3265868,,,,0.0,0.0,24,0.8076824622357816,0.19231753776421884,0.38915800363060166,0.6108419963693996,0.16047834118437385,0.8395216588156258,0.5188853460858971,0.4811146539141029,0.004,0.726,1.0,0.386
4FGL J1624.3-3952,341.18478,6.6912746,-20.491801819778278,2.324325,0.14143477,0.34989968,5.0249996,0.23526941,-0.0952125,0.0030526365,-0.4564435,-0.54842925,-0.99949116,0.9608383,2.362119912925754,7.464846396904267,LogParabola,0.10657375,0.39926666,3FGL J1624.2-3957,,,0.0,0.0,0,0.017020574574108927,0.9829794254258901,0.13595125774887712,0.864048742251124,0.23035479673153458,0.7696452032684661,0.019997039288525996,0.9800029607114749,1.0,0.957,1.0,1.0
4FGL J1624.9-4538,337.098,2.5854235,-20.879571754891842,2.614609,0.32185203,0.82126665,4.1048126,0.7480778,-0.7358675,0.011387407,-0.49280953,-0.9313489,-0.45879257,-0.9965067,1.8826115437768507,6.9243445135635815,LogParabola,0.2968103,0.9668319,,,,0.0,0.0,8,0.9383001130311686,0.06169988696883135,0.15912689908699126,0.8408731009130099,0.3069931321070638,0.693006867892936,0.6287629803598477,0.3712370196401517,0.0,0.982,1.0,0.021
4FGL J1625.3-2338,353.4894,17.603794,-21.565848750075904,2.6607072,0.3180046,0.98775506,4.7052555,0.19026752,-0.65628815,0.01923793,-0.7967669,-0.9181807,-0.99982625,-0.9742042,2.164798794032551,6.573527739142999,LogParabola,,0.02848849,1FGL J1623.5-2345c,,,0.0,0.0,2065,0.9131832621127611,0.08681673788723804,0.059343093885903295,0.9406569061140961,0.07394201115211595,0.9260579888478847,0.43259739285483495,0.5674026071451644,0.0,0.996,1.0,0.854
4FGL J1626.0-4917c,334.62524,-0.086029135,-20.007430920128705,2.3944466,0.8232383,0.016441854,0.38031158,0.17249694,-0.14653735,3.0496725E-4,-0.8101695,-0.73147583,-0.5622735,-0.6238543,2.143163943461284,8.050225971609978,PowerLaw,0.34093416,0.13739398,3FGL J1626.2-4911,,,0.0,0.0,60,0.8994457216564083,0.10055427834359193,0.9269844278551745,0.07301557214482554,0.671067015429574,0.32893298457042563,0.8461966530097129,0.1538033469902871,0.0,0.001,0.007,0.0
4FGL J1626.5-4406,338.41055,3.4546638,-20.83156193332711,2.4183085,0.13314556,0.094983555,1.6894906,0.82713693,-0.49289155,0.001593133,-0.75023615,-0.5622948,-0.86277103,-0.55413353,2.9773680967416034,7.644948291908311,PowerLaw,0.06714148,0.24263698,3FGL J1626.3-4406,,,0.0,0.0,0,0.998000355233937,0.0019996447660622233,0.9343433648495656,0.06565663515043473,0.875837943429869,0.12416205657013102,0.9664971673894481,0.03350283261055299,0.0,0.001,0.0,0.0
4FGL J1626.5+6257,94.240456,40.180294,-22.6935604920446,1.9886789,0.16006954,0.0029200148,0.062045973,0.6989928,-0.38552296,7.14641E-4,-0.42388925,-0.70030504,-0.10846205,-0.54705304,1.9067016101617702,8.111575421655877,PowerLaw,0.072460145,0.2632296,,agn,2WHSP J162646.0+630048.,0.67,0.0,0,0.9989117855071321,0.001088214492867072,0.9992992898252255,0.000700710174773294,0.9993762019670072,0.0006237980329939995,0.9970348114386268,0.002965188561373873,0.0,0.0,0.0,0.0
4FGL J1626.6-4251,339.3115,4.3112082,-21.1485687919921,2.6087465,0.31678247,0.38125286,3.4428353,0.99971974,-0.68835914,0.012089902,-0.7469337,-0.67136276,-0.9733222,-0.9905666,0.9093488344386832,7.0166227779788946,LogParabola,0.20355254,0.89467037,,,,0.0,0.0,24,0.5435605298230237,0.4564394701769761,0.05126965039780114,0.9487303496021998,0.026316027598556613,0.9736839724014423,0.30403586729135834,0.6959641327086414,0.369,1.0,1.0,0.999
4FGL J1627.7-5749,328.63168,-6.195918,-21.192295792353146,2.515563,0.18686508,0.3740474,3.5885189,-0.6801995,-0.44691172,0.004948212,-0.5886404,-0.7677959,-0.99999875,-0.61456054,2.3090348334976616,7.01710382187762,LogParabola,0.14100163,0.49208632,,,,0.0,0.0,0,0.93649756899591,0.06350243100409124,0.6922519458805279,0.30774805411947015,0.517747837220134,0.48225216277986627,0.334268554000765,0.6657314459992336,0.001,0.202,0.346,0.998
4FGL J1627.7+3219,52.983753,43.236767,-21.044190429334424,2.152022,0.18978031,0.67415977,6.601011,-0.71501297,-0.35301688,0.004169012,-0.048429895,-0.6702975,-0.99999475,0.7510591,1.943505294704648,7.264756629644398,LogParabola,0.16856046,0.47658187,3FGL J1627.8+3217,,,0.0,0.0,0,0.033465566328048105,0.9665344336719502,0.06508537210318806,0.9349146278968121,0.04770878802663614,0.952291211973362,0.0814998391975633,0.9185001608024375,1.0,0.993,1.0,1.0
