Source_Name,AGN_BDT_O,AGN_BDT_STD_O,PSR_BDT_O,PSR_BDT_STD_O,AGN_NN_O,AGN_NN_STD_O,PSR_NN_O,PSR_NN_STD_O,AGN_RF_O,AGN_RF_STD_O,PSR_RF_O,PSR_RF_STD_O,AGN_LR_O,AGN_LR_STD_O,PSR_LR_O,PSR_LR_STD_O
3FGL J0009.6-3211,0.9979462344798018,0.0031718838307739573,0.002053765520198078,0.003171883830773959,0.9816894635010187,0.013575835393247297,0.018310536498981407,0.013575835393247302,0.9393286068000261,0.039145224660064294,0.060671393199973986,0.03914522466006429,0.9168584290665895,0.038558359319054006,0.08314157093341057,0.038558359319054
3FGL J0012.4+7040,0.9997981512914859,0.0002520485620042036,0.00020184870851410272,0.0002520485620042053,0.9960359080569735,0.00483205126129516,0.003964091943026532,0.00483205126129516,0.9861305781957863,0.011348684680776872,0.013869421804213666,0.011348684680776872,0.9997966863493464,0.00022324703024029273,0.00020331365065374578,0.00022324703024029295
3FGL J0013.2-3954,0.999831461605288,0.0001946315547486449,0.00016853839471205309,0.00019463155474864588,0.9972148632722696,0.002901328277671168,0.0027851367277301696,0.0029013282776711676,0.9884938498838505,0.010708438724129379,0.011506150116149567,0.010708438724129384,0.9999567204581958,9.771812004303857e-05,4.327954180412426e-05,9.771812004303895e-05
3FGL J0013.9-1853,0.9847920098295074,0.017905970179572503,0.015207990170492588,0.017905970179572503,0.9598971585260472,0.03932867556353433,0.040102841473952856,0.03932867556353434,0.8950124875426188,0.04453645404227775,0.10498751245738128,0.04453645404227775,0.8575762097286268,0.07570054655662968,0.1424237902713733,0.07570054655662968
3FGL J0014.0-5025,0.9994952909955303,0.0004707090571249061,0.000504709004469652,0.000470709057124906,0.9804851668444334,0.014262195651883951,0.0195148331555666,0.014262195651883953,0.993350309973371,0.009293339787081559,0.006649690026628839,0.009293339787081552,0.8605604192011419,0.052875959730431556,0.13943958079885815,0.052875959730431556
3FGL J0014.6+6119,0.9950805724060905,0.0039232362900978555,0.004919427593909428,0.003923236290097853,0.7865032409456437,0.14348711919966223,0.21349675905435625,0.14348711919966223,0.983892783550331,0.015502579221875546,0.01610721644966891,0.015502579221875545,0.9434146737325219,0.02387804687056377,0.0565853262674781,0.02387804687056377
3FGL J0014.7+5802,0.9981804277522105,0.0013671975244149374,0.001819572247789503,0.0013671975244149367,0.9472834622676286,0.055153704382163285,0.05271653773237142,0.055153704382163285,0.9954434904059962,0.005513065752384507,0.004556509594003572,0.005513065752384509,0.9911283881246807,0.009809862933352903,0.008871611875319315,0.009809862933352904
3FGL J0015.7+5552,0.9990278665216182,0.0009019703848414162,0.0009721334783817808,0.0009019703848414164,0.6722221481312939,0.16901111441459585,0.32777785186870606,0.16901111441459588,0.9958236082900251,0.004938121851417383,0.004176391709974783,0.004938121851417378,0.8310732212324369,0.06491102701723833,0.1689267787675631,0.06491102701723833
3FGL J0016.3-0013,0.9999796288088945,3.0124289209456898e-05,2.037119110547132e-05,3.0124289209457586e-05,0.992211932917357,0.006685538018141932,0.007788067082643213,0.006685538018141933,0.9802816470355957,0.01640533346223127,0.019718352964404405,0.01640533346223128,0.9587597093421402,0.034608362839509535,0.04124029065785987,0.034608362839509535
3FGL J0017.2-0643,0.9930845480073691,0.008549276664130372,0.006915451992630985,0.008549276664130374,0.9800039172023675,0.014021749390470977,0.01999608279763255,0.01402174939047098,0.9500771642329885,0.030697860518374472,0.0499228357670115,0.030697860518374476,0.8748312755016092,0.056837330920364464,0.12516872449839078,0.056837330920364464
3FGL J0017.6-0512,0.9999697876524796,2.965951558516182e-05,3.0212347520427906e-05,2.965951558516267e-05,0.9964442172671591,0.003929332527439681,0.0035557827328408626,0.00392933252743968,0.9783423343816929,0.01672397953263322,0.021657665618307207,0.016723979532633226,0.9966752563140479,0.00235376993225736,0.003324743685952019,0.002353769932257359
3FGL J0018.4+2947,0.9999813643740744,1.769824922501672e-05,1.8635625925760296e-05,1.7698249225015302e-05,0.9971181253903288,0.003584909316978582,0.002881874609671205,0.0035849093169785856,0.9988401833077818,0.0017866178568802637,0.0011598166922182518,0.001786617856880262,0.9999990913017653,1.187550111736717e-06,9.086982345961247e-07,1.1875501117350436e-06
3FGL J0018.9-8152,0.9999925220228465,5.4668144625422545e-06,7.477977153520832e-06,5.466814462543542e-06,0.9970777825346677,0.0034840551991220216,0.0029222174653322566,0.0034840551991220207,0.999562547108666,0.0013632037802637355,0.0004374528913340216,0.001363203780263733,0.9999114971193995,8.1258944969244e-05,8.850288060045592e-05,8.12589449692423e-05
3FGL J0019.1-5645,0.9999364538993757,7.996358592195237e-05,6.354610062441831e-05,7.996358592195134e-05,0.9968888409055304,0.003020408415690866,0.0031111590944695815,0.0030204084156908663,0.9774398348678063,0.0179841907336099,0.022560165132193617,0.017984190733609896,0.9993456898973982,0.00048583085389283126,0.0006543101026015546,0.0004858308538928308
3FGL J0019.4+2021,0.9999760591041151,2.5034063814602936e-05,2.3940895884961205e-05,2.5034063814604593e-05,0.9962941787402938,0.003920629870754799,0.0037058212597062597,0.003920629870754802,0.9939996897461484,0.00854758538617869,0.006000310253851565,0.00854758538617868,0.998911239577699,0.0007065581198238317,0.0010887604223009234,0.0007065581198238304
