Source_Name_3FGL,Ln_Flux_Density,Ln_Unc_Energy_Flux100,Spectral_Index,Ln_Signif_Curve,Ln_Variability_Index,HR12,HR23,HR34,HR45,GLAT,Category_3FGL,CLASS_3FGL,Pivot_Energy,Spectrum_Type,ASSOC1,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times_in_Testing,Category_Prob,AGN_BDT_O,PSR_BDT_O,AGN_NN_O,PSR_NN_O,AGN_LR_O,PSR_LR_O,AGN_RF_O,PSR_RF_O,Times in Testing_O,GLON,Flags
3FGL J1549.5+1709,-32.0587684,-27.8420739,1.9161636,-0.575543717,4.10055441,-0.851002644,-0.395725551,-0.530841019,-0.193006703,47.8051,AGN,bcu,4677.9307,PowerLaw,MG1 J154930+1708,0.999902766,9.72E-5,0.992344937,0.007655063,0.999723696,2.76E-4,0.998115737,0.001884263,307,AGN,0.8993388808821458,0.10066111911785403,0.8529099198647514,0.14709008013524824,0.8279906839077991,0.17200931609220088,0.8759073581978525,0.12409264180214775,221,28.8224964,0
3FGL J1549.7-0658,-29.8573713,-27.2666662,1.9237837,-0.965660824,3.8900973,-0.210996685,-0.513096506,-0.583120095,-0.225361122,35.013638,AGN,bcu,3011.7012,PowerLaw,NVSS J154952-065907,0.974608945,0.025391055,0.992672731,0.007327269,0.999806917,1.93E-4,0.996246527,0.003753473,301,AGN,0.9078593917174788,0.09214060828252121,0.8587575201245343,0.1412424798754661,0.837139646998062,0.16286035300193855,0.8839755313033207,0.11602446869667916,225,1.22468483,0
3FGL J1550.3+7409,-27.2087859,-28.1199741,2.6882844,0.548264809,4.16827639,-0.702436659,-0.943510598,0.093257883,-0.597280547,37.679787,AGN,bcu,541.48773,PowerLaw,87GB 155014.9+741816,0.999958849,4.12E-5,0.989799799,0.010200201,0.998836797,0.001163203,0.993639717,0.006360283,277,AGN,0.9113071297259571,0.08869287027404281,0.8608665103311611,0.13913348966883934,0.8483437763604226,0.1516562236395774,0.8929856286551385,0.1070143713448614,198,108.880852,1
3FGL J1550.5+0526,-26.6874473,-27.4319516,2.335909,0.919495471,4.03041883,-0.33095041,-0.690170912,-0.567001369,-0.999849779,42.233303,AGN,fsrq,834.7997,PowerLaw,4C +05.64,0.938862272,0.061137728,0.910467878,0.089532122,0.840948741,0.159051259,0.887520601,0.112479399,314,AGN,0.905710176364062,0.09428982363593845,0.8657043516205066,0.13429564837949423,0.8472597096159146,0.15274029038408576,0.8875150529958541,0.11248494700414632,224,14.2021618,0
3FGL J1552.1+0852,-29.0264228,-27.6841654,2.2101963,0.044146351,3.87459882,0.008973716,-0.492841216,-0.810746075,-0.528519366,43.650116,AGN,bll,1447.6442,PowerLaw,TXS 1549+089,0.998848107,0.001151893,0.988756953,0.011243047,0.991783325,0.008216675,0.975621656,0.024378344,326,AGN,0.9357036399685925,0.06429636003140717,0.8836175545640045,0.11638244543599541,0.8548983236525797,0.14510167634741938,0.9049994301182989,0.09500056988170144,226,18.5056362,0
3FGL J1553.3-2421,-27.9680095,-27.3424503,2.2793243,0.795879475,4.18459971,-0.221527963,-0.722024597,-0.513565417,-0.942960021,22.352184,AGN,fsrq,1183.4186,PowerLaw,PKS 1550-242,0.974569612,0.025430388,0.958940488,0.041059512,0.935573355,0.064426645,0.910734211,0.089265789,315,AGN,0.9033402586273963,0.09665974137260358,0.8468360893757995,0.1531639106242002,0.8229243665769848,0.17707563342301497,0.8833998769166344,0.11660012308336615,219,347.553375,0
3FGL J1554.4+2010,-29.7184714,-27.7927961,2.2537286,-1.08294688,3.44837456,-0.699406344,-0.588450995,-0.361695107,-0.740308622,47.744034,AGN,bll,1710.8032,PowerLaw,1ES 1552+203,0.999784578,2.15E-4,0.992318069,0.007681931,0.999353019,6.47E-4,0.989500529,0.010499471,301,AGN,0.9094108323413879,0.09058916765861222,0.8631120623115918,0.13688793768840798,0.8436797232990917,0.15632027670090828,0.8899326519364954,0.1100673480635043,214,33.6315346,0
3FGL J1557.4-7040,-28.3300895,-27.6487213,2.3008595,-3.1451998,3.86317839,-0.67098129,-0.586272993,-0.587902149,-0.700153496,-13.1587515,AGN,bcu,1190.2428,PowerLaw,PKS 1552-705,0.999291404,7.09E-4,0.99199644,0.00800356,0.999997834,2.17E-6,0.991724991,0.008275009,293,AGN,0.8503429320488036,0.14965706795119638,0.7940965664163726,0.2059034335836275,0.7824405035517078,0.21755949644829226,0.8319434334036487,0.16805656659635124,209,317.205536,0
3FGL J1558.9+5625,-28.3050226,-27.7044063,2.209965,-1.08925865,4.47830986,-0.747089555,-0.477911464,-0.553597629,-0.704401367,45.753685,AGN,bll,1428.376,PowerLaw,TXS 1557+565,0.999977571,2.24E-5,0.992554806,0.007445194,0.999918856,8.11E-5,0.997932193,0.002067807,296,AGN,0.9084845533087859,0.09151544669121418,0.8429114970719508,0.15708850292804907,0.8277100087417208,0.17228999125827907,0.8901359174845275,0.10986408251547254,206,87.5747681,0
3FGL J1558.9-6432,-28.7303351,-27.2515239,2.0235813,-2.3435371,4.100112,-0.716265487,-0.351968633,-0.54654695,-0.341455934,-8.638783,AGN,bll,2166.3645,PowerLaw,PMN J1558-6432,0.998500906,0.001499094,0.991732716,0.008267284,0.999995889,4.11E-6,0.989818346,0.010181654,323,AGN,0.8938852492208984,0.10611475077910117,0.8392124195436423,0.16078758045635758,0.8149691588755824,0.18503084112441734,0.8713260371447575,0.12867396285524188,226,321.435699,0
3FGL J1559.7+8512,-27.4884163,-27.8933194,2.3513389,-1.02373249,4.12035143,-0.713973611,-0.686243039,-0.495373427,-0.796712386,30.329172,AGN,bcu,882.64923,PowerLaw,WN B1609.6+8517,0.999208121,7.92E-4,0.992225113,0.007774887,0.999807589,1.92E-4,0.99353668,0.00646332,308,AGN,0.9148339790356336,0.08516602096436647,0.8656366401117042,0.13436335988829617,0.8486015097516139,0.15139849024838586,0.8908824648941942,0.1091175351058053,211,118.871765,0
3FGL J1559.8-2525,-32.2267344,-27.6176155,1.943891,-0.595377664,3.43772881,-0.809191524,-0.667735998,-0.595617148,0.056986643,20.570457,AGN,bcu,5536.7,PowerLaw,NVSS J160005-252439,0.999795642,2.04E-4,0.990810566,0.009189434,0.999142591,8.57E-4,0.996591091,0.003408909,288,AGN,0.9166680532690914,0.08333194673090843,0.8706861977693197,0.12931380223068045,0.8436654242196533,0.156334575780346,0.8904676970100739,0.10953230298992621,200,347.902618,0
3FGL J1559.9+2319,-29.858909,-27.6086224,2.1004934,-0.578675488,3.96340448,0.930023605,-0.536799495,-0.634813056,-0.342830429,47.440502,AGN,bll,2189.5886,PowerLaw,87GB 155744.0+232525,0.999773361,2.27E-4,0.991858892,0.008141108,0.99963531,3.65E-4,0.994459493,0.005540507,312,AGN,0.8959283821369349,0.10407161786306528,0.840806014052338,0.1591939859476622,0.8214983744527911,0.1785016255472091,0.8746837968460963,0.12531620315390385,220,38.6623459,0
3FGL J1600.3-5810,-31.2991165,-27.2942349,2.0082173,0.539735244,3.13300394,-0.587417982,-0.010220365,-0.702822723,-0.513708384,-3.9324074,AGN,bcu,4408.2627,PowerLaw,MRC 1556-580,0.987992418,0.012007582,0.799431086,0.200568914,0.792446816,0.207553184,0.975773856,0.024226144,280,AGN,0.8837594978083116,0.11624050219168834,0.8471909537717249,0.15280904622827526,0.828456913064337,0.1715430869356634,0.8610297419593722,0.13897025804062785,198,325.762634,0
3FGL J1603.7+1106,-28.9267296,-27.4838589,2.3242316,-0.050152125,4.29335983,-0.242555616,-0.712179978,-0.619854579,-0.591709189,42.159386,AGN,bll,1457.6125,PowerLaw,MG1 J160340+1106,0.999917596,8.24E-5,0.991307227,0.008692773,0.998333448,0.001666552,0.993977359,0.006022641,300,AGN,0.8682808368460074,0.13171916315399235,0.8188203433786001,0.1811796566213996,0.7996995793461555,0.20030042065384443,0.8497909043913943,0.15020909560860554,227,23.0349865,0
3FGL J1603.9-4903,-26.3414155,-26.3396531,2.135582,0.356985956,5.27591075,-0.605077982,-0.645676597,-0.51888727,-0.424504825,2.5685706,AGN,bll,1651.6986,PowerLaw,PMN J1603-4904,0.966658941,0.033341059,0.973424289,0.026575711,0.999490827,5.09E-4,0.933965436,0.066034564,299,AGN,0.9026700962661025,0.09732990373389777,0.8608513385518666,0.1391486614481327,0.839355296082845,0.16064470391715563,0.8816261286488303,0.1183738713511695,225,332.162476,0
3FGL J1604.4-4442,-25.1773575,-26.7650976,2.4529672,0.748166806,5.5543336,-0.614516433,-0.746723797,-0.595286639,-0.838492219,5.757311,AGN,bcu,723.707,PowerLaw,PMN J1604-4441,0.999812164,1.88E-4,0.976677444,0.023322556,0.998320839,0.001679161,0.960208947,0.039791053,295,AGN,0.8970103907505017,0.1029896092494988,0.8503038719009862,0.14969612809901348,0.8323396753914328,0.1676603246085668,0.8799873768077314,0.120012623192269,206,335.130096,0
3FGL J1606.1+5630,-31.7915453,-27.9208501,1.9729751,-2.2656945,3.60884143,-0.614652631,-0.762056902,-0.449520675,-0.185030377,44.78822,AGN,bll,4261.2725,PowerLaw,RBS 1558,0.99991861,8.14E-5,0.992331639,0.007668361,0.999994537,5.46E-6,0.996548526,0.003451474,278,AGN,0.9149566130788777,0.08504338692112262,0.8660898713940975,0.13391012860590248,0.8464902283346447,0.15350977166535576,0.8910984023154217,0.10890159768457855,198,87.196907,0
3FGL J1607.0+1551,-26.1494925,-27.3647425,2.2841895,0.831140952,4.22587621,-0.550426288,-0.625887484,-0.654429724,-0.695583125,43.421238,AGN,fsrq,802.02264,PowerLaw,4C +15.54,0.996632622,0.003367378,0.970730259,0.029269741,0.955555356,0.044444644,0.987624726,0.012375274,267,AGN,0.9006365798957742,0.09936342010422568,0.8555021544937993,0.14449784550620073,0.8265619262236193,0.17343807377638062,0.8709934110306324,0.12900658896936773,175,29.3759995,0
3FGL J1607.9-2040,-30.3982708,-27.3841748,2.0146718,-0.00888223,3.67342731,-0.228095729,-0.528113799,-0.388223906,-0.615596206,22.578384,AGN,bcu,3089.1277,PowerLaw,NVSS J160756-203942,0.999476384,5.24E-4,0.987818254,0.012181746,0.991654976,0.008345024,0.995575599,0.004424401,325,AGN,0.9057114152906061,0.09428858470939333,0.8655667370315426,0.13443326296845817,0.8537110678847958,0.14628893211520383,0.8855206653653837,0.11447933463461646,231,352.948395,0
3FGL J1608.6+1029,-25.0303936,-27.3618872,2.6190515,1.27161913,5.34370174,-0.704160365,-0.718203495,-0.844856401,-0.929945795,40.813488,AGN,fsrq,490.97745,PowerLaw,4C +10.45,0.999287034,7.13E-4,0.974550428,0.025449572,0.97663627,0.02336373,0.974764543,0.025235457,303,AGN,0.8992069020260126,0.10079309797398767,0.8515760225989558,0.14842397740104493,0.8114874965701621,0.1885125034298378,0.8715162334973976,0.1284837665026027,211,23.0315399,0
3FGL J1610.6-3956,-25.7828531,-27.0511779,2.6103086,0.425715217,3.89485935,-0.722533685,-0.795410936,-0.68900776,-0.864199145,8.497039,AGN,fsrq,537.7756,PowerLaw,PMN J1610-3958,0.992908139,0.007091861,0.961292579,0.038707421,0.958942209,0.041057791,0.94673817,0.05326183,286,AGN,0.9126505333632832,0.08734946663671728,0.8691055059335558,0.13089449406644432,0.8349130093614425,0.16508699063855736,0.8941496423067727,0.10585035769322718,209,339.232574,0
3FGL J1610.8-6649,-29.2704044,-26.9221845,1.7731228,0.825894141,4.16081996,-0.444862132,-0.319780052,-0.417708404,-0.268798557,-11.145809,AGN,bll,3356.5415,PowerLaw,PMN J1610-6649,0.999020098,9.8E-4,0.968159011,0.031840989,0.984011881,0.015988119,0.993590637,0.006409363,293,AGN,0.9332671862397377,0.06673281376026176,0.8652581686354162,0.13474183136458392,0.8296147520784695,0.17038524792153073,0.9038822606290906,0.09611773937090934,216,320.787384,0
3FGL J1613.8+3410,-27.4268131,-27.8578473,2.351858,-0.061989666,3.89771258,-0.754472987,-0.555032311,-0.7049593,-0.450008859,46.34754,AGN,fsrq,869.51105,PowerLaw,OS 319,0.999338981,6.61E-4,0.990800304,0.009199696,0.996927428,0.003072572,0.986343299,0.013656701,297,AGN,0.8830822786517576,0.11691772134824197,0.8487083092179162,0.1512916907820832,0.8217686182193875,0.17823138178061235,0.8661037930239446,0.1338962069760552,211,55.1098862,0
3FGL J1615.8+4712,-30.6984708,-27.9229628,2.0203447,-0.215509019,3.90629113,0.995253963,-0.560801536,-0.450863452,-0.663760405,45.587395,AGN,fsrq,2652.5718,PowerLaw,TXS 1614+473,0.999891536,1.08E-4,0.991348349,0.008651651,0.99804283,0.00195717,0.99690418,0.00309582,289,AGN,0.9018698144190903,0.09813018558090922,0.8581366950036969,0.1418633049963028,0.8283551026675321,0.1716448973324678,0.8776822570758234,0.12231774292417676,197,73.87397,0
3FGL J1616.4+4631,-27.6357474,-27.8423054,2.5914018,0.40098415,4.16924476,-0.784714476,-0.833471086,-0.651189979,-0.999981261,45.57019,AGN,fsrq,694.3042,PowerLaw,MG4 J161600+4632,0.999749658,2.5E-4,0.983382412,0.016617588,0.974893574,0.025106426,0.984494988,0.015505012,300,AGN,0.8837403259407614,0.11625967405923879,0.8458406920817183,0.15415930791828156,0.8275825878657819,0.17241741213421843,0.8652164618412935,0.13478353815870722,220,72.8712997,0
3FGL J1616.8+4111,-29.3285212,-28.0759147,2.3284175,0.396892468,3.85627629,-0.6121989,-0.56339291,-0.739224989,-0.999919584,45.935356,AGN,bll,1248.4541,PowerLaw,B3 1615+412,0.870285443,0.129714557,0.968868967,0.031131033,0.913441984,0.086558016,0.938486539,0.061513461,312,AGN,0.8991104377428266,0.10088956225717366,0.855389924895654,0.1446100751043457,0.8293656559258292,0.1706343440741708,0.8790367539442473,0.12096324605575247,217,65.2535324,0
3FGL J1617.3-2519,-26.1960426,-27.0465048,2.5906737,0.995709232,3.75493027,-0.614001688,-0.834365442,-0.673743862,-0.996056686,17.80557,AGN,bcu,604.9549,PowerLaw,PMN J1617-2537,0.868868835,0.131131165,0.830888561,0.169111439,0.651744853,0.348255147,0.861211967,0.138788033,281,AGN,0.9280384118207622,0.0719615881792379,0.8907755478178548,0.10922445218214484,0.8650967468742967,0.13490325312570398,0.9002741912308561,0.09972580876914455,201,350.905212,0
3FGL J1617.4-5846,-25.1344393,-27.1065882,2.6088374,0.479169618,4.85797933,-0.686469474,-0.762041119,-0.691371415,-0.986925552,-5.893503,AGN,fsrq,529.1676,PowerLaw,MRC 1613-586,0.999421506,5.78E-4,0.961883145,0.038116855,0.994479705,0.005520295,0.98408172,0.01591828,317,AGN,0.9071978275156259,0.092802172484374,0.8705714814847602,0.12942851851523965,0.854075398349837,0.14592460165016394,0.8898507423454515,0.11014925765454867,206,327.011475,0
3FGL J1617.8+5137,-25.8463825,-27.9885543,2.6988063,0.68163426,4.88458291,-0.704104546,-0.783660695,-0.995587922,0.794365183,44.485577,AGN,fsrq,415.73007,PowerLaw,TXS 1616+517,0.999990382,9.62E-6,0.991706957,0.008293043,0.99990857,9.14E-5,0.991844081,0.008155919,278,AGN,0.9240496829199253,0.07595031708007405,0.8857324263598203,0.11426757364018011,0.8653365453475893,0.1346634546524112,0.8996882249074696,0.10031177509253075,193,79.9354095,0
3FGL J1625.0+5651,-29.1511743,-28.0729552,2.3897307,-0.090825606,3.57200758,0.999737088,-0.833463659,-0.512654717,-0.740699231,42.21691,AGN,bll,1145.5466,PowerLaw,SBS 1623+569,0.967281938,0.032718062,0.989106984,0.010893016,0.994352557,0.005647443,0.977308571,0.022691429,278,AGN,0.9379211852325757,0.06207881476742412,0.8743867732422812,0.12561322675771894,0.8385305313204058,0.1614694686795947,0.9117972688240157,0.08820273117598389,199,86.5982895,0
3FGL J1625.9+4125,-26.6359422,-27.8083352,2.7009478,-0.245474619,4.14285135,-0.638583981,-0.807241891,-0.581471047,-0.99926738,44.212902,AGN,fsrq,546.61255,PowerLaw,B3 1624+414,0.999787604,2.12E-4,0.990581734,0.009418266,0.997528536,0.002471464,0.991306738,0.008693262,314,AGN,0.8913722761896304,0.1086277238103695,0.8550427199084236,0.1449572800915766,0.8242277933908687,0.17577220660913107,0.8763180715375359,0.12368192846246377,220,65.5272675,0
3FGL J1626.1+3512,-32.9196341,-27.9549797,1.6999491,-0.76202753,3.50853871,-0.999902153,0.999746964,-0.144139852,-0.50339024,43.911106,AGN,bll,6340.6963,PowerLaw,RGB J1626+352,0.999909259,9.07E-5,0.990964511,0.009035489,0.999448936,5.51E-4,0.996891579,0.003108421,300,AGN,0.9345153842734418,0.06548461572655823,0.8957843812205665,0.10421561877943376,0.871936195398005,0.12806380460199487,0.90586987843217,0.09413012156782985,217,56.895153,0
3FGL J1626.4-7640,-30.8846543,-27.5725564,1.9903053,-1.58280348,3.89643988,-0.790186001,-0.317284637,-0.56586225,-0.374196487,-18.806149,AGN,bcu,3709.1162,PowerLaw,PKS 1619-765,0.999792823,2.07E-4,0.990927172,0.009072828,0.999964497,3.55E-5,0.998126625,0.001873375,314,AGN,0.9489078943124062,0.051092105687593314,0.8964128644083684,0.10358713559163153,0.8724106956281751,0.12758930437182467,0.9192329564360839,0.08076704356391659,222,314.260498,0
3FGL J1628.2+7703,-28.5298226,-28.0913452,2.4490993,-2.56799413,3.85040608,-0.558708422,-0.71948594,-0.675157324,-0.568802005,34.12623,AGN,bcu,900.6482,PowerLaw,6C B163030.4+771303,0.999728278,2.72E-4,0.992630786,0.007369214,0.999996122,3.88E-6,0.985881614,0.014118386,319,AGN,0.9178685343466692,0.08213146565333133,0.8681504783766902,0.13184952162330962,0.843330686187147,0.1566693138128533,0.8956889733483374,0.10431102665166249,224,110.247505,0
3FGL J1630.7+5222,-28.8656927,-27.5741387,1.9721437,0.527584447,4.28853383,-0.528957061,-0.408415564,-0.552321548,-0.487706091,42.39146,AGN,bll,1818.7412,PowerLaw,TXS 1629+524,0.999866283,1.34E-4,0.988298753,0.011701247,0.990583456,0.009416544,0.99768886,0.00231114,284,AGN,0.8785369527149739,0.12146304728502616,0.8365585699842754,0.16344143001572387,0.8026861554350042,0.19731384456499584,0.8628312748106517,0.13716872518934858,199,80.4190979,0
3FGL J1630.8+1047,-25.537641,-27.5257826,2.8045275,0.545228094,3.86390452,-0.566732506,-0.932260151,-0.569151595,-0.682772601,36.063965,AGN,bcu,394.5065,PowerLaw,MG1 J163119+1051,0.999943934,5.61E-5,0.98221437,0.01778563,0.983471966,0.016528034,0.988083132,0.011916868,300,AGN,0.92764033550769,0.07235966449231,0.87694890871409,0.12305109128591009,0.854322338865556,0.14567766113444394,0.891855742517466,0.1081442574825337,187,26.4588699,0
3FGL J1636.7+2624,-30.4958792,-27.8543116,2.039251,0.543808247,3.61793445,0.842886037,-0.586550357,-0.368174979,-0.618428674,40.149338,AGN,bcu,2486.3137,PowerLaw,NVSS J163651+262657,0.999786162,2.14E-4,0.977876266,0.022123734,0.971744906,0.028255094,0.995695746,0.004304254,305,AGN,0.9232863153799217,0.0767136846200782,0.8830813611583045,0.1169186388416957,0.8653120862991911,0.13468791370080876,0.8946031529815524,0.10539684701844763,216,45.7460899,0
3FGL J1637.1+1314,-30.4005848,-27.609314,2.2210689,0.185767363,3.45689859,-0.880850143,-0.76865064,-0.154787959,-0.277627733,35.701996,AGN,bll,2324.3958,PowerLaw,1RXS J163717.1+131418,0.999822076,1.78E-4,0.990258785,0.009741215,0.995573003,0.004426997,0.994346719,0.005653281,298,AGN,0.9463377952717668,0.05366220472823273,0.916433421992852,0.0835665780071487,0.8867058280149462,0.11329417198505362,0.926014251356175,0.07398574864382494,206,29.9986248,0
3FGL J1637.6-3449,-31.3274369,-27.1343942,1.7320874,1.06274543,3.67240067,-0.999969371,0.999942143,-0.434773583,-0.284438835,8.179852,AGN,bcu,6192.929,PowerLaw,NVSS J163750-344915,0.992891227,0.007108773,0.854874853,0.145125147,0.907677139,0.092322861,0.959859544,0.040140456,293,AGN,0.8901058722076788,0.10989412779232091,0.8529417574564814,0.14705824254351815,0.8033892842687647,0.19661071573123526,0.8701148312328983,0.12988516876710135,211,346.72406,0
3FGL J1637.7+4715,-25.5228279,-27.6190758,2.367525,0.654890019,6.33224161,-0.608852223,-0.684432179,-0.626272164,-0.771564896,41.88488,AGN,fsrq,596.11316,PowerLaw,4C +47.44,0.999955374,4.46E-5,0.990604537,0.009395463,0.999842912,1.57E-4,0.996073978,0.003926022,305,AGN,0.8820013816823438,0.11799861831765646,0.8471798262308242,0.15282017376917617,0.8178743746753919,0.18212562532460763,0.8666167905819481,0.13338320941805196,205,73.402916,0
3FGL J1637.8+7325,-32.1758625,-28.2362495,1.9125761,-0.054989528,3.46627982,-0.917713306,-0.119841124,-0.075710015,-0.719598218,35.22586,AGN,bll,4205.9897,PowerLaw,RX J1637.9+7326,0.982560402,0.017439598,0.98834183,0.01165817,0.992393054,0.007606946,0.93509523,0.06490477,279,AGN,0.891991244688978,0.10800875531102261,0.854649123406761,0.14535087659323895,0.820318585387195,0.1796814146128049,0.8726643768407962,0.1273356231592044,195,105.974014,0
3FGL J1637.9+5719,-25.7499205,-27.9648985,2.8050401,-2.00512897,4.81587202,-0.843433891,-0.697953652,-0.861076873,-0.675590285,40.396515,AGN,fsrq,402.58286,PowerLaw,OS 562,0.999992884,7.12E-6,0.992324543,0.007675457,0.999997849,2.15E-6,0.993638181,0.006361819,305,AGN,0.8815183741941691,0.11848162580583071,0.8371962287764808,0.16280377122351938,0.8213466516074714,0.1786533483925281,0.8753843228922841,0.12461567710771604,213,86.6320648,0
3FGL J1639.8+4125,-28.0937313,-27.7633336,2.541871,0.502881734,4.14482885,-0.623759978,-0.712837425,-0.770336414,-0.999709267,41.610943,AGN,fsrq,874.1383,PowerLaw,MG4 J163918+4127,0.999479089,5.21E-4,0.976549976,0.023450024,0.951128154,0.048871846,0.986753576,0.013246424,289,AGN,0.8795014787300377,0.12049852126996212,0.8435323951910154,0.1564676048089844,0.7902325345084168,0.20976746549158332,0.8568162230079162,0.1431837769920837,199,65.5699768,0
3FGL J1640.9+1142,-29.5826473,-27.5857645,2.295563,-0.591122683,3.60032301,-0.649906483,-0.699348026,-0.260582571,-0.85573008,34.207714,AGN,bcu,1735.5444,PowerLaw,TXS 1638+118,0.99843268,0.00156732,0.991595872,0.008404128,0.997944924,0.002055076,0.972707389,0.027292611,312,AGN,0.8900822712036836,0.10991772879631667,0.8412630871392403,0.15873691286075964,0.8129727918116708,0.18702720818832902,0.8638236128767055,0.13617638712329505,233,28.7676029,0
