Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,HR12,HR23,Unc_PLEC_Expfactor,HR34,HR45,HR56,HR67,Ln_Variability_Index,Ln_Pivot_Energy,Category_4FGL,CLASS_4FGL,SpectrumType,ASSOC_FGL,ASSOC1,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times in Testing,Flags
4FGL J0021.6-0855,100.40253,-70.47483,-22.63968889082705,2.3502548,0.40486714,0.2468853,1.4760517,-0.54812014,-0.5849364,0.007891183,-0.50473213,-0.7628938,-0.9996623,-0.96150815,2.500494795264259,7.059378166633038,AGN,bll,PowerLaw,,NVSS J002142-090044,0.9982675478407276,0.0017324521592726114,0.9904143623101389,0.009585637689861093,0.9842766136890105,0.015723386310988907,0.976001461175341,0.02399853882465866,279,0
4FGL J0021.9-5140,313.70114,-64.835396,-21.199321678929003,2.042762,0.07007171,0.03680977,1.059753,0.32244897,-0.5987349,4.6056753E-4,-0.45048606,-0.5654227,-0.4436634,-0.56719285,2.936474078105158,7.433441692194722,AGN,bll,PowerLaw,3FGL J0022.1-5141,1RXS J002159.2-514028,0.9998821494799456,1.1785052005315141E-4,0.9978550829660252,0.002144917033973895,0.9997719866416447,2.2801335835470342E-4,0.9995534800779667,4.4651992203272847E-4,288,0
4FGL J0022.0+0006,107.20704,-61.85817,-22.962522637405524,1.4715182,0.13055088,-0.062057972,0.9743299,0.02316369,0.9948637,2.4337218E-4,-0.63596565,-0.7874662,-0.024217866,0.39475808,2.194506942733363,9.801726440136152,AGN,bll,PowerLaw,,RX J0022.0+0006,0.999751529820759,2.4847017924105617E-4,0.9973859977315638,0.002614002268436147,0.9991714925220212,8.285074779789716E-4,0.9963390233252739,0.0036609766747256723,291,0
4FGL J0022.1-1854,82.08266,-79.37435,-20.906121559733936,1.9354254,0.07684233,0.09708254,2.6534843,0.83035195,-0.5211309,5.784703E-4,-0.32822764,-0.39617792,-0.77663004,-0.13127887,1.1199081054084297,7.578552039376287,AGN,bll,PowerLaw,3FGL J0022.1-1855,1RXS J002209.2-185333,0.9852750945724034,0.014724905427596533,0.7958442205745866,0.20415577942541285,0.7304899262843222,0.26951007371567826,0.959539997383176,0.04046000261682362,288,0
4FGL J0022.5+0608,110.012115,-56.01111,-20.080892185028578,2.1697786,0.03923954,0.0326319,1.6125371,-0.12532182,-0.52196646,4.0075346E-4,-0.5937424,-0.55565256,-0.665805,-0.7050968,3.8917106000848904,7.026545984546402,AGN,bll,PowerLaw,3FGL J0022.5+0608,PKS 0019+058,0.9994743777137959,5.25622286204826E-4,0.9984554239814123,0.0015445760185872266,0.9974149113154549,0.002585088684544494,0.9981459998710052,0.0018540001289946103,321,0
4FGL J0023.4+0920,111.42019,-52.896538,-20.524960691651415,2.2529113,0.1277537,0.44762367,6.883797,-0.69173604,-0.108961545,0.0034614666,-0.4972621,-0.7325199,-0.8432816,-0.99671096,1.9617663995109456,6.84581870318031,PSR,PSR,PLSuperExpCutoff,3FGL J0023.4+0923,PSR J0023+0923,0.022240334614070052,0.9777596653859301,0.07443327475381814,0.9255667252461826,0.08236346191923724,0.9176365380807631,0.034652245952794924,0.9653477540472052,301,0
4FGL J0023.7+4457,117.80447,-17.645323,-21.58273821680977,2.4419997,0.098467514,0.09911969,1.9071074,0.99962735,-0.5648693,0.0018204177,-0.68999565,-0.74771523,-0.77919817,-0.4930236,3.407854328385731,6.7737285637056015,AGN,fsrq,PowerLaw,3FGL J0023.5+4454,B3 0020+446,0.9994302041124974,5.697958875030726E-4,0.9967352337696259,0.00326476623037381,0.9911481266511182,0.008851873348881694,0.9937444966713647,0.0062555033286354495,300,0
4FGL J0023.7-6820,306.7893,-48.58217,-22.175273142428036,2.765263,0.09677886,0.11925611,1.9217516,0.2793556,-0.7428984,0.0034074995,-0.8138159,-0.6500102,-0.999953,0.02919986,3.3968890775720486,6.117931898036443,AGN,bcu,PowerLaw,3FGL J0021.6-6835,PKS 0021-686,0.9996646754024262,3.3532459757394564E-4,0.9968445148314505,0.0031554851685497457,0.9978509016188795,0.002149098381121415,0.9933886909964679,0.006611309003532504,282,0
4FGL J0023.9+1603,113.34497,-46.295124,-22.046581042076003,2.0656276,0.25141633,0.26769617,2.4179752,0.94035196,-0.2225199,0.003561166,-0.40946996,-0.4549642,-0.72279406,-0.99997866,2.030032224421245,7.684165269424805,AGN,bll,PowerLaw,,87GB 002122.5+154553,0.997439336285576,0.0025606637144247562,0.95815570507145,0.041844294928549616,0.939093612537897,0.060906387462102765,0.9761752397930145,0.0238247602069858,286,0
4FGL J0024.4+4647,118.14276,-15.823961,-22.43082121428294,2.559695,0.12566137,-0.04708186,0.7276206,-0.46507776,-0.77535903,0.0011069637,-0.79813355,-0.39793408,-0.9979247,0.9701501,2.6375401095340365,6.793539336178587,AGN,bcu,PowerLaw,,B3 0021+464,0.9995027114924664,4.972885075335745E-4,0.9970031249087301,0.0029968750912703003,0.9953841603421785,0.004615839657821522,0.9985668285079466,0.0014331714920538668,278,0
4FGL J0024.7+0349,110.177605,-58.378212,-22.413074215586246,2.3887396,0.19263145,0.10263876,0.9701172,-0.51646644,0.9991273,0.0022213894,-0.78952086,-0.553495,-0.7131285,-1.0,4.440920040423573,7.154818148849988,AGN,fsrq,PowerLaw,3FGL J0024.4+0350,GB6 J0024+0349,0.999884873073728,1.1512692627214683E-4,0.9986027029534787,0.0013972970465216394,0.9996786708956996,3.2132910429978975E-4,0.9751196553552924,0.024880344644707054,305,0
4FGL J0025.2-2231,69.19585,-82.484505,-22.916115112132516,2.4007282,0.1719414,-0.018409936,0.19492668,0.99406266,-0.3344447,9.924083E-4,-0.96496314,0.31899616,-0.99994034,0.99950266,1.4937840467410866,7.133203692060574,AGN,fsrq,PowerLaw,,PMN J0025-2228,0.9905499714066097,0.009450028593389944,0.9909793138094319,0.00902068619056784,0.9858688143476634,0.014131185652336117,0.9814456704003053,0.018554329599694015,263,0
4FGL J0025.7-4801,314.72382,-68.51652,-21.731233719398457,2.2063763,0.31702313,0.21659291,1.6883891,0.97266257,-0.40891546,0.0026988226,-0.60541123,-0.4687515,-0.8112241,-0.99990076,4.393348314927196,7.3706189165446325,AGN,bcu,PowerLaw,,SUMSS J002545-480356,0.9982672078964618,0.001732792103538585,0.9976226919410124,0.002377308058988262,0.9996381440648475,3.618559351521769E-4,0.922545478367254,0.07745452163274628,297,0
4FGL J0026.6-4600,315.91986,-70.481415,-22.258537285579475,1.9649565,0.13280459,-0.027233807,0.45964387,0.9999201,-0.71033436,4.8163213E-4,-0.57458776,-0.33943447,-0.75882006,0.2726583,2.5072804033717353,7.998396751597568,AGN,bll,PowerLaw,3FGL J0026.7-4603,1RXS J002636.3-460101,0.9997609153360654,2.390846639336537E-4,0.99741940380698,0.0025805961930198853,0.9995062874188478,4.937125811522834E-4,0.9965849846392657,0.003415015360734085,325,0
4FGL J0028.1+7505,121.40364,12.293515,-21.78624462565881,2.1871247,0.24108857,0.4436431,3.3273304,-0.69205016,-0.86108166,0.0026337777,0.27477533,-0.5801831,-0.6459675,-0.9997455,1.880655007390543,7.802497500392648,AGN,bcu,LogParabola,3FGL J0028.6+7507,GB6 J0028+7506,0.8332548012237,0.16674519877629998,0.9333995615940299,0.06660043840596987,0.8586987122466773,0.1413012877533227,0.8017496021271298,0.1982503978728698,299,4
4FGL J0028.4+2001,115.611595,-42.51422,-21.514902134236532,2.4357517,0.0848314,0.05410553,1.123353,0.9969329,-0.6049153,0.002440904,-0.7253794,-0.5985736,-0.92238283,-0.20462553,3.3198214655537184,6.704427516642197,AGN,fsrq,PowerLaw,3FGL J0028.8+1951,TXS 0025+197,0.9993833171474132,6.166828525870204E-4,0.9976896255777101,0.002310374422290077,0.9935085996421994,0.006491400357801083,0.9929481580595716,0.007051841940428383,317,0
4FGL J0028.9+3553,117.82134,-26.757605,-22.29652191782999,2.2594097,0.16157958,-0.009681202,0.15077801,-0.39303836,-0.497993,0.0015503027,-0.79582167,-0.12739056,-0.8713641,-0.99999714,2.7259789550122013,7.392610574226302,AGN,bcu,PowerLaw,,GB6 J0028+3550,0.9998834022079983,1.1659779200199423E-4,0.9971436806894963,0.002856319310503587,0.9970478375747026,0.0029521624252973285,0.9976315950630672,0.0023684049369327945,321,0
4FGL J0029.0-7044,305.60474,-46.27025,-21.297254465075646,2.2238069,0.08580016,0.04705529,1.1358839,0.9593503,-0.65461504,0.0011584072,-0.6180762,-0.4075126,-0.8444849,-0.99936765,3.2355232879029208,7.283518075218409,AGN,bll,PowerLaw,3FGL J0029.1-7045,PKS 0026-710,0.9995333249177168,4.666750822827331E-4,0.9970679549018503,0.0029320450981505423,0.9973529876610134,0.0026470123389873623,0.9913083912380716,0.008691608761928494,287,0
4FGL J0029.4+2051,116.05021,-41.71177,-23.4238841903045,1.5339124,0.5377735,0.5266564,2.1865823,-1.0,0.99996793,9.1999985E-4,-0.9998157,0.9998242,-0.39438376,0.16064931,1.874862817690096,9.49066983008574,AGN,bcu,PowerLaw,,NVSS J002928+205332,0.9971334013154336,0.0028665986845655767,0.9926310323015783,0.007368967698421914,0.9941347737771505,0.005865226222849234,0.9826729265034225,0.017327073496577663,312,0
4FGL J0030.2-1647,96.46627,-78.56577,-21.885258428621185,1.7404137,0.13805887,0.14545472,2.3859136,-0.85371464,0.998613,6.6796294E-4,-0.023397576,-0.30475256,-0.45447758,-0.3125329,3.392095864328573,8.329356212606843,AGN,bll,PowerLaw,3FGL J0030.2-1646,2MASS J00302045-1647130,0.9999106463300272,8.935366997224943E-5,0.9974334900118601,0.0025665099881409087,0.9996594146856458,3.4058531435406114E-4,0.9937480877644032,0.0062519122355966785,293,0
4FGL J0030.3-4224,317.26767,-74.12445,-20.65667982421278,2.520737,0.040767297,0.06309153,2.6456742,-0.32578543,-0.6368263,9.1130787E-4,-0.74528795,-0.7064764,-0.938383,0.112139955,4.275417085582098,6.3973933810120505,AGN,fsrq,PowerLaw,3FGL J0030.3-4223,PKS 0027-426,0.9996383404256693,3.616595743305044E-4,0.9976280749753814,0.002371925024618773,0.9985383965556743,0.0014616034443264184,0.9939876384919051,0.006012361508095461,315,0
4FGL J0030.4+0451,113.13404,-57.6126,-18.41661813663685,2.088048,0.027561028,0.38857684,28.292454,-0.0353865,-0.16498752,7.1784155E-4,-0.4578671,-0.73802865,-0.9547629,-1.0,2.388475123189082,6.693977110244482,PSR,PSR,PLSuperExpCutoff,3FGL J0030.4+0451,PSR J0030+0451,0.0029907080011400107,0.9970092919988597,0.0028211526405244737,0.9971788473594756,1.8813026408846005E-8,0.9999999811869746,0.02671510058002877,0.9732848994199709,305,0
4FGL J0030.6-0212,110.743324,-64.57944,-20.184181003896168,2.3923953,0.041906994,0.10139001,4.341539,0.29112798,-0.54008234,9.610365E-4,-0.70748365,-0.6326803,-0.8696996,-1.0,6.544006160193017,6.162184270485501,AGN,bcu,LogParabola,3FGL J0030.7-0209,PKS B0027-024,0.9984123873794767,0.0015876126205228076,0.9976025334121357,0.0023974665878643783,0.9997471468446966,2.528531553033425E-4,0.9891182317683175,0.010881768231683001,322,0
4FGL J0031.3+0726,114.195915,-55.085846,-22.317104244591945,1.9919337,0.17080864,-0.046899144,0.49854127,-0.4975948,-0.87766004,6.578855E-4,-0.07004214,-0.77603966,0.13037522,-0.59735,2.5864095604960147,8.076193025774066,AGN,bll,PowerLaw,3FGL J0031.3+0724,NVSS J003119+072456,0.9999037034122896,9.629658771087877E-5,0.9987628465237015,0.0012371534762982404,0.9999798403600205,2.0159639979077038E-5,0.9990318828710087,9.68117128991435E-4,291,0
4FGL J0032.3-5522,308.63895,-61.549007,-21.41544340313735,2.2393293,0.08571115,0.14148334,2.7500248,0.99982154,-0.3513343,0.0016269921,-0.6534987,-0.69153017,-0.59481436,-0.9997436,5.637032634485846,7.012974024591065,AGN,bcu,PowerLaw,3FGL J0032.3-5522,SUMSS J003210-552228,0.9997878340964125,2.1216590358799663E-4,0.9983288074201156,0.0016711925798843714,0.9999697626221974,3.0237377803395094E-5,0.9843311723763599,0.015668827623640465,314,0
4FGL J0032.4-2849,9.845286,-85.47483,-22.361844023906915,2.29681,0.16641161,0.08533845,0.9477519,-0.60724807,-0.34991658,0.0017525639,-0.59480256,-0.6804924,-0.84628826,0.038034663,2.3123976886831605,7.064394345918835,AGN,bll,PowerLaw,3FGL J0032.3-2852,PMN J0032-2849,0.9969497408471361,0.00305025915286452,0.9892266194771164,0.010773380522883881,0.9933778391276036,0.006622160872396447,0.9859269291282379,0.014073070871761705,303,0
4FGL J0033.5-1921,94.18597,-81.21709,-19.6363836293471,1.7667189,0.037354276,0.066442244,4.6813107,0.13663092,-0.16562335,1.7891685E-4,-0.39857388,-0.33661416,-0.45248145,-0.45245826,3.3022464474187765,7.315824061253708,AGN,bll,LogParabola,3FGL J0033.6-1921,KUV 00311-1938,0.9981774337102909,0.0018225662897097294,0.9724614572424516,0.027538542757548332,0.9913184858482651,0.008681514151735369,0.9978691464104319,0.0021308535895675526,319,0
4FGL J0033.9+3858,119.214905,-23.773771,-22.369322972446895,2.5314107,0.16030462,0.043137964,0.46277466,0.99992007,-0.6652731,0.0042754044,-0.6677618,-0.8795733,-0.53223145,-0.47911698,3.1315232031377693,6.673479746440864,AGN,bcu,PowerLaw,,MG3 J003408+3901,0.9999767004999647,2.329950003528504E-5,0.9980173338082685,0.0019826661917312902,0.9993712546956168,6.287453043830279E-4,0.99278695674058,0.007213043259419799,294,0
4FGL J0034.0-4116,316.00058,-75.4134,-22.21627243885742,2.5011864,0.11402634,0.023641728,0.40498015,0.89378905,-0.6835089,7.7978306E-4,-0.76517415,-0.67904264,-0.60994464,-0.35417202,3.740581257274536,6.865191184553306,AGN,bcu,PowerLaw,,PKS 0031-415,0.999912840788339,8.71592116607084E-5,0.9980576329522335,0.0019423670477665426,0.999924908411744,7.509158825670167E-5,0.9991410481550498,8.589518449498287E-4,270,0
4FGL J0034.3-0534,111.5037,-68.07345,-19.733516075031147,2.21339,0.047856484,0.22917645,9.458192,-0.32640117,-0.30360854,0.0010809944,-0.5483981,-0.6902199,-0.9238302,-0.9999875,1.603639867134733,6.604457784641302,PSR,PSR,PLSuperExpCutoff,3FGL J0034.3-0534,PSR J0034-0534,0.0043006862890013434,0.9956993137109988,0.011750199624686982,0.9882498003753134,0.005755360871287759,0.9942446391287121,0.1499563114501518,0.8500436885498482,292,0
4FGL J0035.0-5728,307.28632,-59.51773,-22.712496836267693,2.591937,0.20007183,0.10722539,1.0813146,0.9227268,-0.60173,0.0046464675,-0.72091275,-0.713918,-0.9999553,0.94845444,1.9405323866611457,6.578412805089666,AGN,bcu,PowerLaw,,PMN J0035-5726,0.9989243433324166,0.0010756566675833232,0.9916651574403608,0.008334842559638952,0.9927889410092301,0.007211058990770681,0.9847624871416665,0.015237512858333833,322,0
4FGL J0035.2+1514,117.15257,-47.449505,-20.624074207586073,1.8417218,0.061479423,0.06314257,2.312174,0.36409593,-0.45968285,3.119275E-4,-0.43765247,-0.3591246,-0.4651654,-0.4990138,3.263623259055905,7.928523028344523,AGN,bll,PowerLaw,3FGL J0035.2+1513,RX J0035.2+1515,0.9998467486559525,1.5325134404787087E-4,0.9981534408494714,0.0018465591505286171,0.9972046865420036,0.002795313457996187,0.9993209644060079,6.79035593991457E-4,291,0
4FGL J0035.8+6131,121.077286,-1.2922883,-21.707493320170947,2.739252,0.14832972,0.02293115,0.34014556,0.97658986,-0.6790094,0.0026645598,-0.787322,-0.5982179,-0.9385443,-0.99908113,3.122059231451406,6.771368671250456,AGN,bcu,PowerLaw,,LQAC 008+061,0.9988191289452948,0.0011808710547045506,0.98923248022343,0.010767519776570023,0.9596875630909976,0.040312436909002346,0.9860190291567773,0.013980970843222569,317,1
4FGL J0035.9+5950,120.98205,-2.9796205,-19.438541460677772,1.7547414,0.033598322,0.05110842,3.1193051,0.8821027,-0.30856454,7.896861E-5,-0.47214672,-0.24820974,-0.4291668,-0.3493887,5.009057919509923,8.063627381904555,AGN,bll,LogParabola,3FGL J0035.9+5949,1ES 0033+595,0.9997296931452361,2.703068547640369E-4,0.9967701380895954,0.0032298619104046164,0.9987111357847043,0.0012888642152963652,0.9977702423357284,0.002229757664271623,275,0
4FGL J0036.9+1832,118.135414,-44.19425,-21.938209513406452,2.376095,0.13633813,0.12368554,1.6810617,-0.43004236,-0.3835592,0.0027860699,-0.74812126,-0.6564106,-0.5332043,-0.9999957,4.6194276521815,6.878733326810803,AGN,bcu,PowerLaw,,CRATES J003659.39+183203.7,0.9999241487907887,7.585120921159847E-5,0.9983809523343106,0.0016190476656897982,0.99989940724417,1.0059275582932576E-4,0.9920168176567982,0.007983182343201604,331,0
4FGL J0037.6+3653,119.860954,-25.89293,-22.508680651324532,2.3477542,0.2160226,0.040071443,0.35258824,-0.8702796,-0.573299,0.002260913,-0.6577328,-0.36674494,-0.8249782,-0.99999815,2.5725098979011705,7.363530411559721,AGN,fsrq,PowerLaw,,4C +36.01,0.9995138185464012,4.861814535988571E-4,0.9965841851682619,0.003415814831738913,0.9963925126576455,0.0036074873423545453,0.9944938728484622,0.00550612715153825,290,0
4FGL J0037.8+1239,117.77323,-50.08318,-21.054734652239063,2.1874437,0.065228134,-0.006546934,0.20076561,0.13091397,-0.5948959,3.9317773E-4,-0.64263743,-0.4932776,-0.60339934,-0.5503455,3.9794610188472044,7.253407606474935,AGN,bll,PowerLaw,3FGL J0037.9+1239,NVSS J003750+123818,0.9998873368445763,1.1266315542367938E-4,0.9985185135840572,0.0014814864159423619,0.9997592299574026,2.407700425977478E-4,0.9995413082330207,4.586917669793235E-4,292,0
4FGL J0037.9+2612,119.158325,-36.57175,-22.81330212561752,2.5869086,0.24365097,0.09637119,0.78205717,-0.29517725,-0.6708627,0.005496894,-0.72478324,-0.7109552,-0.7789769,-0.9997299,1.1705864329061866,6.595066597981746,AGN,bll,PowerLaw,,WISE J003719.15+261312.6,0.9993456772852424,6.543227147572226E-4,0.9735591610395871,0.02644083896041242,0.9646443701415444,0.03535562985845568,0.9646354175659977,0.03536458243400266,289,0
4FGL J0038.1+0012,115.73305,-62.47418,-21.674246798445832,2.0359564,0.10276869,0.0063442127,0.14986882,-0.47328222,-0.23371579,6.009324E-4,-0.7311968,-0.2356294,-0.49197167,-0.6655875,1.3406971841327016,7.735886833577684,AGN,bll,PowerLaw,3FGL J0038.0+0012,NVSS J003808+001336,0.9989538454705309,0.001046154529469233,0.9945801266655098,0.005419873334490382,0.9918537265162006,0.008146273483799107,0.9968017250889216,0.003198274911078814,272,0
4FGL J0038.2-2459,68.04953,-86.349205,-22.04009571752018,2.363812,0.14476727,0.21493347,2.6864834,0.8776354,-0.5333365,0.0036218592,-0.7056088,-0.5312547,-0.9997571,-0.71028984,4.171651738996989,6.875603815697667,AGN,fsrq,PowerLaw,3FGL J0038.0-2501,PKS 0035-252,0.9994455588035154,5.544411964849739E-4,0.9935709159528039,0.006429084047195496,0.995538188907581,0.0044618110924197025,0.96458646751581,0.03541353248418929,314,0
4FGL J0038.7-0204,115.48633,-64.760506,-22.70578264196194,2.8070862,0.30004498,0.49911603,3.0324664,-0.49543348,-0.59998375,0.015019434,-0.87794554,-0.99849623,-0.91305625,0.017899742,2.682881383441421,5.966994456632728,AGN,rdg,LogParabola,,3C 17,0.9993227358133284,6.772641866710942E-4,0.9819940205927069,0.018005979407292406,0.9613724410159349,0.038627558984065224,0.9419875012240907,0.058012498775908986,309,1
4FGL J0039.0-0946,112.76266,-72.408966,-22.176516454743307,2.7169766,0.13546464,0.116786905,1.4058162,-0.5534813,-0.60640305,0.0048166555,-0.78789866,-0.80908173,-0.9999253,0.5012363,2.6469332151223752,6.113724590437314,AGN,fsrq,PowerLaw,3FGL J0039.1-0939,TXS 0036-099,0.9998609658785196,1.3903412148094695E-4,0.9949360326336877,0.005063967366311965,0.9915202319356333,0.0084797680643666,0.9954086120235591,0.0045913879764408125,297,0
4FGL J0039.1+4330,120.580925,-19.303667,-22.15768436750432,2.0126612,0.20354456,0.25462776,2.2992377,0.97887963,0.99663854,0.002523112,-0.48005,-0.36109436,-0.5840178,-0.99971926,3.1198117360073403,7.886836868218796,AGN,bcu,PowerLaw,3FGL J0039.1+4330,NVSS J003907+433015,0.9995869394077238,4.1306059227598334E-4,0.985289454614663,0.014710545385336733,0.9918128890140652,0.00818711098593455,0.9936150509845418,0.00638494901545818,301,0
4FGL J0039.1-2219,92.03161,-84.4438,-22.254345710184204,1.8083013,0.16711996,0.08384782,1.1591498,0.90899295,-0.77126884,4.2842573E-4,-0.2476912,-0.30242118,-0.52422523,-0.99999213,1.8459405477103927,8.235593225399793,AGN,bcu,PowerLaw,3FGL J0039.0-2218,PMN J0039-2220,0.9997999071260388,2.0009287396240884E-4,0.9934802234848743,0.006519776515125443,0.9968405382918976,0.003159461708102898,0.9983839571719771,0.0016160428280229163,292,0
4FGL J0040.3+4050,120.67978,-21.987257,-22.242333608127986,1.9973712,0.08827838,-0.10029808,2.4398932,0.9945061,-0.6187254,1.7308735E-4,-0.76831424,-0.4525848,-0.73878044,0.37931246,2.7737173546944085,8.395230282247189,AGN,bll,PowerLaw,3FGL J0040.3+4049,B3 0037+405,0.9999300851206064,6.99148793936573E-5,0.9940071024389218,0.0059928975610783536,0.9806424400452673,0.019357559954732,0.9983005367572019,0.0016994632427980566,310,0
4FGL J0040.4-2340,86.55478,-85.73834,-22.328684628283575,2.126396,0.21668287,0.22140585,2.1227207,-0.19383344,-0.46002692,0.0032008104,-0.50812906,-0.7625647,-0.29744974,-0.99975336,2.7805486295157325,7.468091607266004,AGN,bll,PowerLaw,3FGL J0040.5-2339,PMN J0040-2340,0.999676610279585,3.233897204146159E-4,0.9965261132698093,0.0034738867301908525,0.9992333729507199,7.66627049280758E-4,0.9898310722343593,0.010168927765641085,306,0
4FGL J0040.9+3203,120.34745,-30.766249,-22.55204906424263,2.4068215,0.38212717,0.4774348,2.205684,0.9999865,-0.26032168,0.00827565,-0.63741225,-0.7203882,-0.79381436,-0.99962354,2.43269126273579,6.907600767045783,AGN,bcu,PowerLaw,,TXS 0038+319,0.9978058447852922,0.002194155214707615,0.971458698282012,0.028541301717986592,0.9465869377111722,0.05341306228882793,0.9378217387634595,0.06217826123654063,275,0
