Source_Name,AGN_BDT_MEAN_O,AGN_BDT_STD_O,PSR_BDT_MEAN_O,PSR_BDT_STD_O,AGN_NN_MEAN_O,AGN_NN_STD_O,PSR_NN_MEAN_O,PSR_NN_STD_O,AGN_RF_MEAN_O,AGN_RF_STD_O,PSR_RF_MEAN_O,PSR_RF_STD_O,AGN_LR_MEAN_O,AGN_LR_STD_O,PSR_LR_MEAN_O,PSR_LR_STD_O
4FGL J1838.0-0516,0.3283551831638496,0.27281901129392316,0.6716448168361503,0.27281901129392316,0.5021826759110688,0.17145630254828628,0.49781732408893126,0.17145630254828628,0.6253299022882464,0.07030690708219806,0.3746700977117537,0.07030690708219806,0.1370346488755643,0.052498389720111026,0.8629653511244357,0.052498389720111026
4FGL J1838.1-3352,0.9670649367612791,0.096819314723678,0.032935063238720926,0.096819314723678,0.7645534621096911,0.14013676112392034,0.23544653789030898,0.14013676112392034,0.8992644135897205,0.04301589880937864,0.10073558641027944,0.04301589880937863,0.9270943734490339,0.017192223255602275,0.07290562655096611,0.01719222325560227
4FGL J1838.2+3223,0.9696384979150613,0.09093172717869187,0.030361502084938725,0.09093172717869187,0.8858157050702836,0.07529700586806329,0.11418429492971648,0.07529700586806329,0.9285782020941477,0.03454914110070624,0.07142179790585232,0.034549141100706234,0.8014914935470988,0.044218230936589754,0.19850850645290122,0.044218230936589754
4FGL J1838.4-0630c,0.21999325747587695,0.21521542468910324,0.7800067425241229,0.21521542468910324,0.8699406014659803,0.10110403974481903,0.13005939853401963,0.10110403974481903,0.5802242525783895,0.08109243039530581,0.41977574742161045,0.08109243039530581,0.43960127290483797,0.1072386682741927,0.560398727095162,0.10723866827419272
4FGL J1838.4-0545,0.09485406629037428,0.14514322690901393,0.9051459337096257,0.14514322690901396,0.1888360604156029,0.11329223345830171,0.8111639395843971,0.11329223345830171,0.2934402474176388,0.0695994774791286,0.7065597525823613,0.06959947747912859,0.02304508851403497,0.01511025433766013,0.976954911485965,0.01511025433766013
4FGL J1838.5+3837,0.9956368970897075,0.03789530077617451,0.004363102910292509,0.037895300776174506,0.9974741988016177,0.0016060136181507627,0.002525801198382264,0.0016060136181507616,0.9941864430130979,0.007196126382329393,0.0058135569869021105,0.007196126382329391,0.99717404886612,0.0011280668156333639,0.0028259511338799186,0.0011280668156333634
4FGL J1839.0-1502,0.8913595834776934,0.17213962851958914,0.10864041652230651,0.17213962851958917,0.8875122433156086,0.07388293825518646,0.11248775668439123,0.07388293825518646,0.9521096327330838,0.025029550500011866,0.04789036726691616,0.025029550500011866,0.8678992408596066,0.036198814360808206,0.13210075914039354,0.03619881436080821
4FGL J1840.4-1705,0.250957035266686,0.21907038203693505,0.749042964733314,0.21907038203693507,0.44207734535282533,0.16964225080827883,0.5579226546471748,0.16964225080827883,0.7307990539695561,0.069682495902454,0.26920094603044387,0.069682495902454,0.3931598168021486,0.106055921802209,0.6068401831978514,0.106055921802209
4FGL J1840.4-1139,0.1849056893298657,0.20168047867670122,0.8150943106701343,0.20168047867670125,0.12101289025009385,0.07275452682641036,0.8789871097499061,0.07275452682641036,0.39365192455788006,0.07961014006098366,0.6063480754421199,0.07961014006098366,0.09531962363038468,0.029809652647506273,0.9046803763696153,0.029809652647506277
4FGL J1841.3-4442,0.999953084281763,4.7473135371136905e-05,4.691571823699222e-05,4.747313537113656e-05,0.99556173650418,0.0053212103136694175,0.004438263495820061,0.005321210313669417,0.996778962687097,0.003973576313614208,0.0032210373129030316,0.003973576313614209,0.9995929308830861,0.0001626634812365062,0.00040706911691390003,0.00016266348123650622
4FGL J1841.6+7113,0.9999691298216566,2.876545438719224e-05,3.087017834338878e-05,2.8765454387190146e-05,0.995824690341165,0.002780544684999146,0.0041753096588349,0.0027805446849991466,0.9838328941813973,0.01740708717703827,0.016167105818602718,0.017407087177038268,0.9942630560393007,0.0017056186140511642,0.005736943960699285,0.0017056186140511642
4FGL J1842.1+2737,0.3645954294930291,0.2851448569095352,0.635404570506971,0.2851448569095353,0.27083857730783406,0.13656721230647467,0.729161422692166,0.13656721230647467,0.3957353816144046,0.08626403846549986,0.6042646183855954,0.08626403846549986,0.4585637027370961,0.07182989020642945,0.5414362972629039,0.07182989020642945
4FGL J1842.2-0328,0.8852096699912129,0.17558325340438202,0.11479033000878715,0.17558325340438205,0.7001246263132513,0.15943415344683154,0.2998753736867486,0.15943415344683154,0.7780164423199952,0.06609336629179825,0.22198355768000477,0.06609336629179825,0.2844689195004483,0.1021173043157154,0.7155310804995517,0.1021173043157154
4FGL J1843.3-1242,0.939861720443463,0.061566168192411126,0.060138279556537076,0.061566168192411126,0.9272970494882471,0.047336404067569955,0.07270295051175286,0.047336404067569955,0.9189705008524846,0.03671269982922494,0.0810294991475155,0.03671269982922495,0.9173929314708318,0.021976896795750173,0.08260706852916831,0.021976896795750173
4FGL J1843.7-0326,0.1637473315202702,0.1995975157483136,0.8362526684797299,0.1995975157483136,0.6132882404427196,0.17072745996389121,0.3867117595572804,0.17072745996389121,0.6459883317135537,0.0771291676001841,0.3540116682864462,0.07712916760018411,0.19697000974128726,0.0666001523153985,0.8030299902587128,0.0666001523153985
4FGL J1844.8-0957,0.9799232068593366,0.06310288918897904,0.020076793140663275,0.06310288918897904,0.8930434270676904,0.06843376500128334,0.10695657293230966,0.06843376500128334,0.8908429548646054,0.04260532700086409,0.1091570451353945,0.04260532700086409,0.9583930704276971,0.01405440826302984,0.04160692957230295,0.014054408263029842
