Source_Name_4FGL,GLAT,Ln_Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,HR12,HR23,Unc_PLEC_Expfactor,HR34,HR45,HR56,HR67,Ln_Variability_Index,Ln_Pivot_Energy,Category_4FGL,CLASS_4FGL,SpectrumType,ASSOC_FGL,ASSOC1,GLON,Flags,AGN_BDT_O,AGN_BDT_O_STD,PSR_BDT_O,PSR_BDT_O_STD,AGN_NN_O,AGN_NN_O_STD,PSR_NN_O,PSR_NN_O_STD,AGN_RF_O,AGN_RF_O_STD,PSR_RF_O,PSR_RF_O_STD,AGN_LR_O,AGN_LR_O_STD,PSR_LR_O,PSR_LR_O_STD,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,Category_Prob
4FGL J0014.1+1910,-42.826824,-22.3641038,2.2641912,0.2772186,0.34991562,2.659895,0.9428984,-0.069656536,0.005486404,-0.67514765,-0.5906292,-0.9999873,-0.99807376,2.79184714,7.29558146,AGN,bll,PowerLaw,2FGL J0013.8+1907,MG3 J001356+1910,110.889938,0,0.999146878,0.001267133,0.000853,0.001267133,0.94607937,0.088488143,0.05392063,0.088488143,0.972334326,0.019440153,0.027665674,0.019440153,0.901392818,0.033039159,0.098607182,0.033039159,0.999631644,0.000329,0.000368,0.000329,0.986297249,0.009221004,0.013702751,0.009221004,0.983815096,0.009604582,0.016184904,0.009604582,0.985825773,0.003689728,0.014174227,0.003689728,AGN
4FGL J0014.1-5022,-65.69481,-22.0795624,1.9924736,0.17179203,0.13571842,1.7620411,0.9285301,-0.67540383,0.001415643,-0.35404137,-0.55790603,-0.41514832,-0.9998084,0.520232534,7.84194212,AGN,bll,PowerLaw,3FGL J0014.0-5025,RBS 0032,317.452942,0,0.998993562,0.000901,0.001006438,0.000901,0.984895798,0.025576558,0.015104202,0.025576558,0.991696514,0.010273364,0.008303486,0.010273364,0.976688048,0.010762789,0.023311952,0.010762789,0.999767895,0.0002,0.000232,0.0002,0.979655924,0.01463181,0.020344076,0.01463181,0.994886608,0.007734802,0.005113392,0.007734802,0.990399035,0.003078776,0.009600965,0.003078776,AGN
4FGL J0014.2+0854,-52.85195,-22.4246997,2.4980073,0.1484973,-0.047722973,0.58525515,0.23263466,-0.31530988,0.000528,-0.6204872,-0.7033512,-0.99999976,0.99999887,2.38731466,6.92424114,AGN,bll,PowerLaw,,MS 0011.7+0837,107.618553,0,0.998934423,0.001158771,0.001065577,0.001158771,0.998222131,0.003204313,0.001777869,0.003204313,0.988378881,0.012194134,0.011621119,0.012194134,0.991872943,0.004363057,0.008127057,0.004363057,0.999638608,0.000304,0.000361,0.000304,0.996026998,0.002466042,0.003973002,0.002466042,0.986782685,0.012227007,0.013217315,0.012227007,0.998835189,0.000479,0.001164811,0.000479,AGN
4FGL J0014.3-0500,-66.18239,-21.6275693,2.3452647,0.13339931,0.023047293,0.33971137,0.9634183,-0.6393423,0.001214891,-0.8068283,-0.35485289,-0.65790325,-0.9999446,2.99255043,7.53778772,AGN,bcu,PowerLaw,3FGL J0014.3-0455,GALEXASC J001420.46-045929.1,99.5094757,0,0.999751888,0.000212,0.000248,0.000212,0.999056119,0.001636041,0.000944,0.001636041,0.997029894,0.006250872,0.002970106,0.006250872,0.993530787,0.003456104,0.006469213,0.003456104,0.999923593,5.04e-05,7.64e-05,5.04e-05,0.996341471,0.002535173,0.003658529,0.002535173,0.998774394,0.002216714,0.001225606,0.002216714,0.998758262,0.00047,0.001241738,0.00047,AGN
4FGL J0014.7+5801,-4.4981065,-22.1106174,1.7403266,0.1795938,0.15785687,1.92132,-0.99629235,0.9950866,0.000505,-0.67607266,0.14505653,-0.3875114,-0.44803885,2.55968599,9.19112136,AGN,bll,PowerLaw,3FGL J0014.7+5802,1RXS J001442.2+580201,118.074745,0,0.999460435,0.000393,0.00054,0.000393,0.992389321,0.017227922,0.007610679,0.017227922,0.991879488,0.010519849,0.008120512,0.010519849,0.988185219,0.007827388,0.011814781,0.007827388,0.999677206,0.000535,0.000323,0.000535,0.99490555,0.004461867,0.00509445,0.004461867,0.996037713,0.006433773,0.003962287,0.006433773,0.997880382,0.000842,0.002119618,0.000842,AGN
4FGL J0014.8+6118,-1.257189,-21.0953034,2.0077274,0.18973738,0.27680916,3.4934657,-0.8956941,-0.46390438,0.001732777,-0.31436062,-0.30697995,-0.4602657,-0.790448,1.26487052,8.22768457,AGN,bcu,LogParabola,3FGL J0014.6+6119,4C +60.01,118.557297,0,0.937642693,0.049461874,0.062357307,0.049461874,0.711681479,0.23920785,0.288318521,0.23920785,0.848740723,0.049753451,0.151259277,0.049753451,0.582220667,0.096641282,0.417779333,0.096641282,0.971003288,0.020980827,0.028996712,0.020980827,0.90077879,0.058757862,0.09922121,0.058757862,0.939027353,0.02883105,0.060972647,0.02883105,0.899735865,0.024716206,0.100264135,0.024716206,AGN
4FGL J0014.9+3212,-30.021877,-22.2211259,2.676878,0.16861759,0.3146403,3.0807612,0.39478225,-0.4767924,0.008130112,-0.8399325,-0.8573707,-0.99986684,0.5720467,1.56813354,6.00059828,AGN,bcu,LogParabola,,3C 6,114.009727,0,0.980305524,0.02301476,0.019694476,0.02301476,0.791844418,0.214214369,0.208155582,0.214214369,0.824843189,0.064476779,0.175156811,0.064476779,0.690715151,0.120148934,0.309284849,0.120148934,0.996466586,0.003609047,0.003533414,0.003609047,0.913510175,0.070087547,0.086489825,0.070087547,0.930813265,0.03353562,0.069186735,0.03353562,0.970857656,0.011501872,0.029142344,0.011501872,AGN
4FGL J0015.2+3537,-26.677507,-22.763009,2.0663972,0.1527464,-0.056847345,0.7804479,-0.005956009,-0.723641,0.000543,-0.70328504,-0.45947632,-0.32762265,-0.6395126,1.68022407,8.19627996,AGN,bll,PowerLaw,,RX J0015.4+3536,114.718231,0,0.99977963,0.000143,0.00022,0.000143,0.998498045,0.001957995,0.001501955,0.001957995,0.999284525,0.002081499,0.000715,0.002081499,0.997190473,0.001195106,0.002809527,0.001195106,0.999928999,3.36e-05,7.1e-05,3.36e-05,0.99655137,0.0019307,0.00344863,0.0019307,0.999417104,0.000402,0.000583,0.000402,0.999050517,0.000249,0.000949,0.000249,AGN
4FGL J0015.6+5551,-6.6570644,-21.7769684,1.9079775,0.10031315,-0.029441735,0.5630203,0.7700385,-0.5396964,0.000271,-0.64019966,-0.46400204,-0.4649574,-0.1825569,2.18353895,8.67776196,AGN,bll,PowerLaw,3FGL J0015.7+5552,GB6 J0015+5551,117.8881,0,0.999516036,0.000397,0.000484,0.000397,0.997690757,0.005231915,0.002309243,0.005231915,0.999313845,0.002681862,0.000686,0.002681862,0.986535966,0.004953245,0.013464034,0.004953245,0.999883601,7.82e-05,0.000116,7.82e-05,0.996174075,0.003050325,0.003825925,0.003050325,0.999448502,0.000534,0.000551,0.000534,0.996176519,0.001072035,0.003823481,0.001072035,AGN
4FGL J0015.9+2440,-37.48992,-22.2534501,2.1628017,0.1299406,-0.04911716,0.8798769,-0.44532767,-0.78545296,0.00074,-0.7733137,-0.13857353,-0.82285243,-0.054959245,2.53056685,7.74625146,AGN,bcu,PowerLaw,,GB6 J0016+2440,112.763969,0,0.999670024,0.000259,0.00033,0.000259,0.998983235,0.001847341,0.001016765,0.001847341,0.999034754,0.00281417,0.000965,0.00281417,0.995984138,0.001887548,0.004015862,0.001887548,0.999750729,0.00019,0.000249,0.00019,0.996686922,0.002285291,0.003313078,0.002285291,0.997617264,0.005758106,0.002382736,0.005758106,0.999105551,0.000268,0.000894,0.000268,AGN
4FGL J0016.2-0016,-61.85269,-21.4668748,2.726546,0.07921617,0.18653215,4.009281,-0.10060008,-0.6679757,0.003905247,-0.7716553,-1,0.9999915,-0.9991738,4.2398461,5.89558671,AGN,fsrq,LogParabola,3FGL J0016.3-0013,S3 0013-00,104.012276,0,0.999897794,0.000157,0.000102,0.000157,0.999638412,0.000737,0.000362,0.000737,0.970893335,0.020554462,0.029106665,0.020554462,0.999997281,3.69e-06,2.72e-06,3.69e-06,0.999952678,5.05e-05,4.73e-05,5.05e-05,0.996090892,0.003053854,0.003909108,0.003053854,0.989043803,0.0089446,0.010956197,0.0089446,0.999999042,1.19e-06,9.58e-07,1.19e-06,AGN
4FGL J0016.5+1702,-45.029816,-22.4579964,2.6308897,0.3034599,0.44820043,2.5804365,-0.6509662,-0.592994,0.011370583,-0.70416987,-0.9023887,-0.99999887,0.99999595,2.04977897,6.43386147,AGN,fsrq,PowerLaw,3FGL J0016.5+1713,GB6 J0015+1700,111.096794,4,0.99945146,0.001144067,0.000549,0.001144067,0.977004823,0.046997613,0.022995177,0.046997613,0.936655044,0.034927223,0.063344956,0.034927223,0.888784547,0.05985373,0.111215453,0.05985373,0.997371809,0.03539999,0.002628191,0.03539999,0.986835373,0.011551283,0.013164627,0.011551283,0.970390685,0.016438909,0.029609315,0.016438909,0.991090376,0.003816259,0.008909624,0.003816259,AGN
4FGL J0017.0-0649,-68.12262,-21.8039822,2.3924778,0.10895304,0.0364026,0.66064906,0.9948694,-0.47349125,0.001304382,-0.7328528,-0.5602087,-0.77242404,-0.44174528,3.16449759,6.91636184,AGN,bcu,PowerLaw,3FGL J0017.2-0643,PMN J0017-0650,99.4617081,0,0.999692236,0.000319,0.000308,0.000319,0.999008043,0.001426991,0.000992,0.001426991,0.997601086,0.004577388,0.002398914,0.004577388,0.997417723,0.001353133,0.002582277,0.001353133,0.99994459,4.1e-05,5.54e-05,4.1e-05,0.996122205,0.002622864,0.003877795,0.002622864,0.998323623,0.003539642,0.001676377,0.003539642,0.99944519,0.000204,0.000555,0.000204,AGN
4FGL J0017.5-0514,-66.667816,-20.8643367,2.5345943,0.05932179,0.110736616,3.1191134,0.103086345,-0.6072476,0.001658259,-0.75492203,-0.7826226,-0.57943034,-0.9998269,5.41519667,6.69550057,AGN,FSRQ,LogParabola,3FGL J0017.6-0512,PMN J0017-0512,101.209854,0,0.999890012,0.000107,0.00011,0.000107,0.999473277,0.001113152,0.000527,0.001113152,0.995846143,0.006032522,0.004153857,0.006032522,0.999367656,0.000409,0.000632,0.000409,0.999960074,3.25e-05,3.99e-05,3.25e-05,0.996630055,0.002667639,0.003369945,0.002667639,0.997355213,0.002865088,0.002644787,0.002865088,0.999895951,5.06e-05,0.000104,5.06e-05,AGN
4FGL J0017.8+1455,-47.16783,-22.1297825,2.1791823,0.23200671,0.20386355,1.6166002,0.99283016,-0.517261,0.008264866,-0.56388575,-0.47534934,-0.7199061,-0.6534468,2.1774362,7.45790578,AGN,bll,PowerLaw,,GB6 J0017+1450,110.965263,0,0.999726897,0.00031,0.000273,0.00031,0.996125605,0.004630075,0.003874395,0.004630075,0.976533525,0.01906536,0.023466475,0.01906536,0.978361148,0.007699963,0.021638852,0.007699963,0.99988575,8.47e-05,0.000114,8.47e-05,0.993245532,0.004066229,0.006754468,0.004066229,0.991102656,0.009935509,0.008897344,0.009935509,0.994744706,0.001224323,0.005255294,0.001224323,AGN
4FGL J0018.4+2946,-32.54827,-22.065598,1.7145041,0.15376137,0.13607325,1.9924904,0.99322087,-0.8344493,0.000535,0.04749239,-0.25345275,-0.61591023,0.007773072,1.68857302,8.59039514,AGN,bll,PowerLaw,3FGL J0018.4+2947,RBS 0042,114.44117,0,0.999399708,0.000568,0.0006,0.000568,0.996650461,0.00779943,0.003349539,0.00779943,0.994310957,0.007976878,0.005689043,0.007976878,0.986089559,0.007815474,0.013910441,0.007815474,0.999878791,7.8e-05,0.000121,7.8e-05,0.991737437,0.005725777,0.008262563,0.005725777,0.998531199,0.001889299,0.001468801,0.001889299,0.990681057,0.002726484,0.009318943,0.002726484,AGN
4FGL J0019.2-5640,-59.890987,-22.3184698,2.2656467,0.13900854,0.02424963,0.3739991,0.83203155,-0.3783391,0.001721803,-0.68477905,-0.49247536,-0.6508962,-0.9998907,3.13286617,7.27013667,AGN,bcu,PowerLaw,3FGL J0019.1-5645,PMN J0019-5641,311.750824,0,0.999932811,4.25e-05,6.72e-05,4.25e-05,0.998728081,0.002289909,0.001271919,0.002289909,0.99906893,0.00209964,0.000931,0.00209964,0.99976467,0.00013,0.000235,0.00013,0.999970679,1.93e-05,2.93e-05,1.93e-05,0.99691863,0.002691533,0.00308137,0.002691533,0.998914921,0.001949845,0.001085079,0.001949845,0.999908064,3.79e-05,9.19e-05,3.79e-05,AGN
4FGL J0019.3-8152,-35.16209,-21.3561445,2.1021957,0.094057135,0.018712848,0.4083841,-0.6985619,-0.5307329,0.000608,-0.58834225,-0.47926122,-0.44888213,-0.8558036,2.66864385,7.72950221,AGN,bll,PowerLaw,3FGL J0018.9-8152,PMN J0019-8152,304.314362,0,0.999605968,0.000299,0.000394,0.000299,0.998765072,0.002018651,0.001234928,0.002018651,0.999163861,0.00275068,0.000836,0.00275068,0.999369292,0.000367,0.000631,0.000367,0.999883564,0.000102,0.000116,0.000102,0.996870686,0.002629932,0.003129314,0.002629932,0.999373694,0.001641183,0.000626,0.001641183,0.999781241,8.66e-05,0.000219,8.66e-05,AGN
4FGL J0019.6+2022,-41.875835,-22.0018602,2.152031,0.1550773,0.15015662,1.8228939,-0.52900416,0.9942902,0.002987874,-0.5989148,-0.6102986,-0.81159765,-0.47472712,2.42371184,7.49201545,AGN,bll,PowerLaw,3FGL J0019.4+2021,PKS 0017+200,112.900818,0,0.994999326,0.006483877,0.005000674,0.006483877,0.987109903,0.018344907,0.012890097,0.018344907,0.96544844,0.024298989,0.03455156,0.024298989,0.96643125,0.016856385,0.03356875,0.016856385,0.998771087,0.012130155,0.001228913,0.012130155,0.994277748,0.003662434,0.005722252,0.003662434,0.990983287,0.00996162,0.009016713,0.00996162,0.995850218,0.001190212,0.004149782,0.001190212,AGN
4FGL J0019.6+7327,10.72648,-20.4832244,2.5941908,0.05952287,0.07975241,2.5625913,0.9611499,-0.5693957,0.001196321,-0.7626359,-0.66688186,-0.95585066,-0.99934983,5.66379555,7.00352981,AGN,fsrq,PowerLaw,,S5 0016+73,120.63282,0,0.998053652,0.00179048,0.001946348,0.00179048,0.999044454,0.002115744,0.000956,0.002115744,0.980397946,0.017862712,0.019602054,0.017862712,0.987388479,0.00668182,0.012611521,0.00668182,0.999269169,0.000565,0.000731,0.000565,0.99695581,0.002196425,0.00304419,0.002196425,0.981105573,0.016463913,0.018894427,0.016463913,0.998801037,0.000551,0.001198963,0.000551,AGN
4FGL J0021.0+0322,-58.623074,-22.5054041,1.8668073,0.24928713,0.1320154,1.2610363,0.9938401,-0.46303213,0.00136808,-0.64612556,-0.2727355,-0.459989,-0.6137886,2.77971511,8.33632204,AGN,bcu,PowerLaw,3FGL J0020.9+0323,2MASS J00205023+0323578,108.237045,0,0.999914866,7.03e-05,8.51e-05,7.03e-05,0.999371385,0.001097705,0.000629,0.001097705,0.997752058,0.004009964,0.002247942,0.004009964,0.998954362,0.000519,0.001045638,0.000519,0.999968153,2.16e-05,3.18e-05,2.16e-05,0.996039388,0.002679774,0.003960612,0.002679774,0.999163123,0.001261172,0.000837,0.001261172,0.999493452,0.000166,0.000507,0.000166,AGN
4FGL J0021.5-2552,-83.19968,-21.1864541,2.09977,0.07069952,0.038864486,1.133172,-0.4363683,-0.3609441,0.000592,-0.5567458,-0.48181877,-0.74655634,-0.32177502,3.19275939,7.2369596,AGN,bll,PowerLaw,3FGL J0021.6-2553,CRATES J002132.55-255049.3,41.9261017,0,0.999537753,0.000416,0.000462,0.000416,0.999108298,0.001941119,0.000892,0.001941119,0.997917292,0.00435679,0.002082708,0.00435679,0.998008127,0.000973,0.001991873,0.000973,0.999886858,8.52e-05,0.000113,8.52e-05,0.996213146,0.002631057,0.003786854,0.002631057,0.998533865,0.001930985,0.001466135,0.001930985,0.999460515,0.000198,0.000539,0.000198,AGN
4FGL J0021.6-0855,-70.47483,-22.6396889,2.3502548,0.40486714,0.2468853,1.4760517,-0.54812014,-0.5849364,0.007891183,-0.50473213,-0.7628938,-0.9996623,-0.96150815,2.50049479,7.05937817,AGN,bll,PowerLaw,,NVSS J002142-090044,100.402527,0,0.998235597,0.002210322,0.001764403,0.002210322,0.994470725,0.008272889,0.005529275,0.008272889,0.975687523,0.017830008,0.024312477,0.017830008,0.98473612,0.007502807,0.01526388,0.007502807,0.999303492,0.000583,0.000697,0.000583,0.995286849,0.002909261,0.004713151,0.002909261,0.985004469,0.011663759,0.014995531,0.011663759,0.997283778,0.001055157,0.002716222,0.001055157,AGN
4FGL J0021.9-5140,-64.835396,-21.1993217,2.042762,0.07007171,0.03680977,1.059753,0.32244897,-0.5987349,0.000461,-0.45048606,-0.5654227,-0.4436634,-0.56719285,2.93647408,7.43344169,AGN,bll,PowerLaw,3FGL J0022.1-5141,1RXS J002159.2-514028,313.701141,0,0.999884373,7.28e-05,0.000116,7.28e-05,0.998977149,0.00195608,0.001022851,0.00195608,0.999461739,0.001989183,0.000538,0.001989183,0.999753046,0.000137,0.000247,0.000137,0.999946919,3.13e-05,5.31e-05,3.13e-05,0.996872217,0.00245577,0.003127783,0.00245577,0.999337072,0.00179301,0.000663,0.00179301,0.999868323,4.73e-05,0.000132,4.73e-05,AGN
4FGL J0022.0+0006,-61.85817,-22.9625226,1.4715182,0.13055088,-0.062057972,0.9743299,0.02316369,0.9948637,0.000243,-0.63596565,-0.7874662,-0.024217866,0.39475808,2.19450694,9.80172644,AGN,bll,PowerLaw,,RX J0022.0+0006,107.207039,0,0.999771603,0.000203,0.000228,0.000203,0.998436849,0.002644655,0.001563151,0.002644655,0.995627867,0.00644043,0.004372133,0.00644043,0.999017973,0.001155733,0.000982,0.001155733,0.999924442,7.87e-05,7.56e-05,7.87e-05,0.995419007,0.002913444,0.004580993,0.002913444,0.995818734,0.006666996,0.004181266,0.006666996,0.999669898,0.000214,0.00033,0.000214,AGN
4FGL J0022.1-1854,-79.37435,-20.9061216,1.9354254,0.07684233,0.09708254,2.6534843,0.83035195,-0.5211309,0.000578,-0.32822764,-0.39617792,-0.77663004,-0.13127887,1.1199081,7.57855204,AGN,bll,PowerLaw,3FGL J0022.1-1855,1RXS J002209.2-185333,82.0826569,0,0.985598328,0.015297321,0.014401672,0.015297321,0.868526512,0.152728225,0.131473488,0.152728225,0.962730867,0.027362539,0.037269133,0.027362539,0.728281089,0.088752389,0.271718911,0.088752389,0.994550517,0.010042472,0.005449483,0.010042472,0.930612464,0.055635491,0.069387536,0.055635491,0.980243098,0.019092015,0.019756902,0.019092015,0.922576128,0.02053308,0.077423872,0.02053308,AGN
4FGL J0022.5+0608,-56.01111,-20.0808922,2.1697786,0.03923954,0.0326319,1.6125371,-0.12532182,-0.52196646,0.000401,-0.5937424,-0.55565256,-0.665805,-0.7050968,3.8917106,7.02654599,AGN,bll,PowerLaw,3FGL J0022.5+0608,PKS 0019+058,110.012115,0,0.999517321,0.000394,0.000483,0.000394,0.999546816,0.001356224,0.000453,0.001356224,0.998480257,0.004616387,0.001519743,0.004616387,0.997424234,0.001209079,0.002575766,0.001209079,0.999890046,0.000127,0.00011,0.000127,0.996920185,0.002088454,0.003079815,0.002088454,0.998396783,0.003890507,0.001603217,0.003890507,0.999414314,0.000219,0.000586,0.000219,AGN
4FGL J0023.4+0920,-52.896538,-20.5249607,2.2529113,0.1277537,0.44762367,6.883797,-0.69173604,-0.108961545,0.003461467,-0.4972621,-0.7325199,-0.8432816,-0.99671096,1.9617664,6.8458187,PSR,PSR,PLSuperExpCutoff,3FGL J0023.4+0923,PSR J0023+0923,111.420189,0,0.016516925,0.023544157,0.983483075,0.023544157,0.085269609,0.13173777,0.914730391,0.13173777,0.033031369,0.025723746,0.966968631,0.025723746,0.080642424,0.038218874,0.919357576,0.038218874,0.138598295,0.179025725,0.861401705,0.179025725,0.352424143,0.149292562,0.647575857,0.149292562,0.260107446,0.077410321,0.739892554,0.077410321,0.600304298,0.105492431,0.399695702,0.105492431,MIXED
4FGL J0023.7+4457,-17.645323,-21.5827382,2.4419997,0.098467514,0.09911969,1.9071074,0.99962735,-0.5648693,0.001820418,-0.68999565,-0.74771523,-0.77919817,-0.4930236,3.40785433,6.77372856,AGN,fsrq,PowerLaw,3FGL J0023.5+4454,B3 0020+446,117.804466,0,0.999444285,0.000416,0.000556,0.000416,0.998645943,0.002240428,0.001354057,0.002240428,0.994088083,0.007536302,0.005911917,0.007536302,0.99114222,0.003535754,0.00885778,0.003535754,0.999876331,0.000103,0.000124,0.000103,0.996600155,0.002129434,0.003399845,0.002129434,0.998096527,0.002012277,0.001903473,0.002012277,0.998453564,0.000468,0.001546436,0.000468,AGN
4FGL J0023.7-6820,-48.58217,-22.1752731,2.765263,0.09677886,0.11925611,1.9217516,0.2793556,-0.7428984,0.0034075,-0.8138159,-0.6500102,-0.999953,0.02919986,3.39688908,6.1179319,AGN,bcu,PowerLaw,3FGL J0021.6-6835,PKS 0021-686,306.789307,0,0.999685783,0.000319,0.000314,0.000319,0.99831094,0.002525664,0.00168906,0.002525664,0.992869999,0.008192629,0.007130001,0.008192629,0.997852944,0.001162925,0.002147056,0.001162925,0.999834199,0.000133,0.000166,0.000133,0.99659718,0.002651657,0.00340282,0.002651657,0.99709455,0.002684204,0.00290545,0.002684204,0.999710106,0.000123,0.00029,0.000123,AGN
4FGL J0023.9+1603,-46.295124,-22.046581,2.0656276,0.25141633,0.26769617,2.4179752,0.94035196,-0.2225199,0.003561166,-0.40946996,-0.4549642,-0.72279406,-0.99997866,2.03003222,7.68416527,AGN,bll,PowerLaw,,87GB 002122.5+154553,113.344971,0,0.997364445,0.004148446,0.002635555,0.004148446,0.97462863,0.042710631,0.02537137,0.042710631,0.975405608,0.020264318,0.024594392,0.020264318,0.941386369,0.019638678,0.058613631,0.019638678,0.975483545,0.153169001,0.024516455,0.153169001,0.983929614,0.011345361,0.016070386,0.011345361,0.990908268,0.008530909,0.009091732,0.008530909,0.985356476,0.003139037,0.014643524,0.003139037,AGN
4FGL J0024.4+4647,-15.823961,-22.4308212,2.559695,0.12566137,-0.04708186,0.7276206,-0.46507776,-0.77535903,0.001106964,-0.79813355,-0.39793408,-0.9979247,0.9701501,2.63754011,6.79353934,AGN,bcu,PowerLaw,,B3 0021+464,118.142761,0,0.999541459,0.000357,0.000459,0.000357,0.998589939,0.002335896,0.001410061,0.002335896,0.99862808,0.003281916,0.00137192,0.003281916,0.995231969,0.002811474,0.004768031,0.002811474,0.999646866,0.000258,0.000353,0.000258,0.997168914,0.002113177,0.002831086,0.002113177,0.998411736,0.001416999,0.001588264,0.001416999,0.999369185,0.000266,0.000631,0.000266,AGN
4FGL J0024.7+0349,-58.378212,-22.4130742,2.3887396,0.19263145,0.10263876,0.9701172,-0.51646644,0.9991273,0.002221389,-0.78952086,-0.553495,-0.7131285,-1,4.44092004,7.15481815,AGN,fsrq,PowerLaw,3FGL J0024.4+0350,GB6 J0024+0349,110.177605,0,0.999879906,0.00019,0.00012,0.00019,0.999329619,0.002132962,0.00067,0.002132962,0.976013441,0.024129295,0.023986559,0.024129295,0.999667293,0.000259,0.000333,0.000259,0.999970144,5.33e-05,2.99e-05,5.33e-05,0.996893314,0.002181799,0.003106686,0.002181799,0.98783802,0.014009594,0.01216198,0.014009594,0.999951163,2.42e-05,4.88e-05,2.42e-05,AGN
4FGL J0025.2-2231,-82.484505,-22.9161151,2.4007282,0.1719414,-0.018409936,0.19492668,0.99406266,-0.3344447,0.000992,-0.96496314,0.31899616,-0.99994034,0.99950266,1.49378405,7.13320369,AGN,fsrq,PowerLaw,,PMN J0025-2228,69.1958466,0,0.991146258,0.011303418,0.008853742,0.011303418,0.994240868,0.01132307,0.005759132,0.01132307,0.98028536,0.017806038,0.01971464,0.017806038,0.985879017,0.013922551,0.014120983,0.013922551,0.997135255,0.002320288,0.002864745,0.002320288,0.994013946,0.004947334,0.005986054,0.004947334,0.982419132,0.013295416,0.017580868,0.013295416,0.998101721,0.001159627,0.001898279,0.001159627,AGN
4FGL J0025.7-4801,-68.51652,-21.7312337,2.2063763,0.31702313,0.21659291,1.6883891,0.97266257,-0.40891546,0.002698823,-0.60541123,-0.4687515,-0.8112241,-0.99990076,4.39334831,7.37061892,AGN,bcu,PowerLaw,,SUMSS J002545-480356,314.723816,0,0.99838144,0.001396847,0.00161856,0.001396847,0.998971589,0.002215535,0.001028411,0.002215535,0.91901303,0.041011562,0.08098697,0.041011562,0.999662448,0.000214,0.000338,0.000214,0.999021164,0.000956,0.000979,0.000956,0.996996702,0.002158899,0.003003298,0.002158899,0.987826035,0.010636209,0.012173965,0.010636209,0.999887838,5.02e-05,0.000112,5.02e-05,AGN
4FGL J0026.6-4600,-70.481415,-22.2585373,1.9649565,0.13280459,-0.027233807,0.45964387,0.9999201,-0.71033436,0.000482,-0.57458776,-0.33943447,-0.75882006,0.2726583,2.5072804,7.99839675,AGN,bll,PowerLaw,3FGL J0026.7-4603,1RXS J002636.3-460101,315.919861,0,0.999776192,0.000211,0.000224,0.000211,0.998676967,0.002477457,0.001323033,0.002477457,0.995978472,0.008686919,0.004021528,0.008686919,0.99948674,0.000269,0.000513,0.000269,0.999885941,0.000116,0.000114,0.000116,0.996866132,0.002003838,0.003133868,0.002003838,0.994979384,0.009689512,0.005020616,0.009689512,0.999738712,0.000102,0.000261,0.000102,AGN
4FGL J0028.1+7505,12.293515,-21.7862446,2.1871247,0.24108857,0.4436431,3.3273304,-0.69205016,-0.86108166,0.002633778,0.27477533,-0.5801831,-0.6459675,-0.9997455,1.88065501,7.8024975,AGN,bcu,LogParabola,3FGL J0028.6+7507,GB6 J0028+7506,121.403641,4,0.832723856,0.17148137,0.167276144,0.17148137,0.94392845,0.088145184,0.05607155,0.088145184,0.796177788,0.076250117,0.203822212,0.076250117,0.85671927,0.067728969,0.14328073,0.067728969,0.98947914,0.038440751,0.01052086,0.038440751,0.974184927,0.0163785,0.025815073,0.0163785,0.958425397,0.024593359,0.041574603,0.024593359,0.953821128,0.013158578,0.046178872,0.013158578,AGN
4FGL J0028.4+2001,-42.51422,-21.5149021,2.4357517,0.0848314,0.05410553,1.123353,0.9969329,-0.6049153,0.002440904,-0.7253794,-0.5985736,-0.92238283,-0.20462553,3.31982147,6.70442752,AGN,fsrq,PowerLaw,3FGL J0028.8+1951,TXS 0025+197,115.611595,0,0.999350829,0.000627,0.000649,0.000627,0.999038971,0.001574627,0.000961,0.001574627,0.99215815,0.009447034,0.00784185,0.009447034,0.993380991,0.00286785,0.006619009,0.00286785,0.99954021,0.000281,0.00046,0.000281,0.996665266,0.002039869,0.003334734,0.002039869,0.996381786,0.003224004,0.003618214,0.003224004,0.998849854,0.000398,0.001150146,0.000398,AGN
