Source_Name_3FGL,Flux_Density_log,Unc_Energy_Flux100_log,Spec_index,signif_curv_log,variability_index__log,hr12,hr23,hr34,hr45,GLAT_3FGL,Category_3FGL,Class_3FGL,Pivot_Energy,Spectrum_Type,Assoc1,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times_in_Testing,GLON_3FGL,Flags_3FGL,Category_Prob
3FGL J2203.4+1725,-24.0341004,-27.0294564,2.1522524,1.11862751,6.21348627,-0.499034916,-0.623098143,-0.691629309,-0.604000919,-29.637815,AGN,fsrq,455.49933,LogParabola,PKS 2201+171,0.902734072,0.0972659278,0.900736118,0.099263882,0.899877659,0.100122341,0.89955121,0.10044879,304,75.67242,0,AGN
3FGL J2229.7-0833,-22.6006197,-27.2838474,2.3886871,1.61346613,6.38650122,-0.640981458,-0.73137252,-0.787978836,-0.933632002,-51.71737,AGN,FSRQ,282.56244,LogParabola,PKS 2227-08,0.91770271,0.0822972897,0.904874521,0.0951254787,0.901952389,0.0980476109,0.910931727,0.0890682733,291,55.23382,0,AGN
3FGL J2232.5+1143,-22.5093038,-27.1396262,2.3391623,1.79186496,7.37918208,-0.608176069,-0.741119465,-0.801411771,-0.76698156,-38.58276,AGN,FSRQ,308.33762,LogParabola,CTA 102,0.905082722,0.0949172783,0.901428495,0.098571505,0.895693531,0.104306469,0.896034497,0.103965503,327,77.41797,0,AGN
3FGL J2236.3+2829,-23.9078647,-27.1832993,2.1153767,1.54012556,6.69474298,-0.505591619,-0.605801635,-0.709851093,-0.7781814,-25.635443,AGN,bll,421.32526,LogParabola,B2 2234+28A,0.923233916,0.076766084,0.912706168,0.0872938323,0.915782792,0.0842172082,0.913033868,0.0869661325,306,90.10745,0,AGN
3FGL J2236.5-1432,-24.3420425,-26.8274653,2.0432312,1.51411991,8.16946457,-0.425007833,-0.572401946,-0.636078355,-0.651421149,-56.20315,AGN,BLL,581.6802,LogParabola,PKS 2233-148,0.912109383,0.087890617,0.902008921,0.0979910786,0.900458037,0.0995419635,0.908340396,0.0916596038,294,47.890484,0,AGN
3FGL J2258.0-2759,-23.5362458,-27.2412828,2.173132,2.0195222,6.71694031,-0.52324656,-0.70604819,-0.725877537,-0.914642228,-64.91031,AGN,fsrq,401.6576,LogParabola,PKS 2255-282,0.925960091,0.0740399093,0.919898791,0.0801012094,0.918327342,0.0816726585,0.918801012,0.0811989877,298,24.354948,0,AGN
3FGL J2311.0+3425,-23.2504303,-27.152272,2.1915698,1.7173397,7.55052322,-0.550047063,-0.666966766,-0.667178832,-0.868703663,-24.020988,AGN,FSRQ,368.59872,LogParabola,B2 2308+34,0.932055402,0.0679445981,0.924719574,0.0752804262,0.926002449,0.0739975515,0.929225328,0.0707746715,314,100.411156,0,AGN
3FGL J2321.9+3204,-25.3907085,-27.4168137,2.0703168,1.42796316,6.05592369,-0.384499475,-0.629544444,-0.643578125,-0.786725557,-27.081558,AGN,fsrq,589.06024,LogParabola,B2 2319+31,0.906659528,0.0933404716,0.897198568,0.102801432,0.900489637,0.0995103627,0.905450943,0.0945490572,282,101.686295,0,AGN
3FGL J2323.5-0315,-24.2748869,-27.2944314,2.156618,1.37130204,5.91525363,-0.492186474,-0.682423062,-0.641038892,-0.790840232,-58.21534,AGN,fsrq,437.09308,LogParabola,PKS 2320-035,0.914955894,0.0850441064,0.913142987,0.0868570134,0.917278547,0.0827214528,0.916045476,0.0839545238,325,77.78976,0,AGN
3FGL J2325.2+3957,-27.3466947,-27.3681341,1.8543594,1.53869274,5.14838466,0.187065504,-0.517653217,-0.479748715,-0.679537082,-19.984337,AGN,bll,1301.171,LogParabola,B3 2322+396,0.939003919,0.0609960807,0.931098981,0.0689010187,0.927021382,0.072978618,0.928575147,0.0714248528,312,105.50716,0,AGN
3FGL J2325.3-3557,-25.6150569,-27.5457151,1.998635,1.80123807,5.66903194,-0.355020321,-0.597587735,-0.649570475,-0.999987749,-69.71268,AGN,fsrq,661.09204,LogParabola,CTS 0490,0.936995254,0.0630047463,0.923734304,0.0762656961,0.924609151,0.0753908493,0.927963694,0.0720363061,305,1.8208865,0,AGN
3FGL J2329.3-4955,-22.3563106,-26.7933067,2.120081,2.22739484,8.20010818,-0.521311737,-0.652627943,-0.702738901,-0.817386875,-62.31445,AGN,fsrq,368.3454,LogParabola,PKS 2326-502,0.947622866,0.0523771337,0.936556885,0.0634431153,0.933178678,0.0668213216,0.936538981,0.0634610194,299,332.0052,0,AGN
3FGL J2330.8-2144,-24.7746359,-27.5712338,2.231593,1.34841958,5.92352772,-0.548230506,-0.698866638,-0.692935606,-0.932181884,-70.90823,AGN,fsrq,439.29074,LogParabola,PMN J2331-2148,0.908609836,0.0913901642,0.90199732,0.0980026802,0.902611015,0.0973889846,0.905361601,0.0946383995,306,44.909714,0,AGN
3FGL J2345.2-1554,-24.6218761,-26.5570964,2.0177245,1.83715701,7.74681817,-0.448336981,-0.571076184,-0.547086048,-0.690276572,-70.98568,AGN,FSRQ,825.7892,LogParabola,PMN J2345-1555,0.920546802,0.0794531977,0.911938109,0.0880618912,0.911592436,0.0884075635,0.912898078,0.0871019216,302,65.6972,0,AGN
3FGL J2254.0+1608,-20.4371593,-25.9441652,1.6346319,2.90187133,11.0142576,-0.554800351,-0.699772204,-0.712370456,-0.864251301,-38.191814,AGN,FSRQ,412.74683,PLSuperExpCutoff,3C 454.3,0.910145426,0.0898545739,0.909513545,0.090486455,0.907514226,0.0924857736,0.907538451,0.0924615487,298,86.12142,0,AGN
3FGL J0248.5+4232,-27.7115469,-27.8367357,2.4164057,0.835842122,3.69613259,-0.784657582,-0.382081817,-0.822826927,-0.999981244,-15.29612,PSR,psr,807.0853,PowerLaw,PSR J0248+42,0.914619169,0.0853808314,0.906878194,0.0931218062,0.90726693,0.0927330695,0.909314014,0.0906859863,318,144.86127,5,AGN
3FGL J0251.1+2603,-28.1525509,-27.6380751,2.2861347,1.23121037,3.5958164,-0.327554162,-0.47277252,-0.733827747,-0.999940635,-29.51178,PSR,psr,1099.4619,PowerLaw,PSR J0251+26,0.899838967,0.100161033,0.897207038,0.102792962,0.899346137,0.100653863,0.909172522,0.0908274778,293,153.91702,0,AGN
3FGL J0610.2-2059,-27.045919,-27.5587442,2.3361766,1.24891713,3.55522763,-0.514858179,-0.570567921,-0.764441773,-0.892179182,-18.178965,PSR,PSR,851.0561,PowerLaw,PSR J0610-2100,0.902086725,0.0979132752,0.898542537,0.101457463,0.895891493,0.104108507,0.89554802,0.10445198,301,227.7295,0,AGN
3FGL J0621.0+2514,-28.6735491,-27.2286856,2.1704955,1.3105776,3.77660419,0.990907058,-0.622184951,-0.453625703,-0.964413439,5.058525,PSR,PSR,1721.4009,PowerLaw,PSR J0621+2514,0.917057245,0.0829427545,0.907995116,0.0920048837,0.905310281,0.0946897185,0.907005499,0.0929945008,280,187.10387,0,AGN
3FGL J0729.7-1448,-28.0208003,-27.0756123,2.4202182,0.349917373,3.48282996,-0.521725544,-0.773983266,-0.742127411,-0.359442067,1.5241069,PSR,PSR,1095.1945,PowerLaw,PSR J0729-1448,0.883333168,0.116666832,0.877358516,0.122641484,0.877663212,0.122336788,0.879773488,0.120226512,295,230.4359,0,AGN
3FGL J0740.8+6621,-28.7491507,-28.0185617,2.2743382,1.35833512,4.05406162,-0.698930262,-0.273350884,-0.710587691,-0.999992307,29.61125,PSR,PSR,1217.5594,PowerLaw,PSR J0742+6620,0.936903736,0.063096264,0.924796624,0.0752033756,0.924905615,0.0750943852,0.925444069,0.0745559305,283,149.70908,0,AGN
3FGL J0908.4-4916,-27.2784838,-26.3373213,2.447443,0.625985489,3.85683783,-0.786018338,-0.720805905,-0.81141096,-0.483726187,-1.0723352,PSR,PSR,1263.8872,PowerLaw,PSR J0908-4913,0.905363572,0.0946364283,0.910591127,0.0894088731,0.903268812,0.0967311878,0.905015481,0.0949845186,310,270.28732,516,AGN
3FGL J0930.9-1904,-31.3976591,-27.783377,1.8494755,1.09129851,3.65570936,0.985230104,0.981706338,-0.404224267,-0.78543621,22.968195,PSR,PSR,3366.4497,PowerLaw,PSR J0931-1902,0.921303638,0.0786963621,0.916198609,0.0838013911,0.913829216,0.0861707836,0.918921286,0.0810787137,321,250.95335,0,AGN
3FGL J0955.6-6148,-28.2310447,-27.3908127,2.3258662,0.81320394,3.68627569,-0.686517337,-0.584853659,-0.427320241,-0.962773466,-5.6961436,PSR,psr,1227.8087,PowerLaw,PSR J0955-61,0.927690702,0.072309298,0.920809765,0.0791902354,0.925497662,0.0745023376,0.919168216,0.0808317835,305,283.69873,0,AGN
3FGL J1012.0-4235,-29.6074414,-27.5220916,2.0280435,1.28890824,3.6530849,-0.921028355,0.453078459,-0.546696041,-0.939153047,11.210924,PSR,psr,2217.5144,PowerLaw,PSR J1012-42,0.904658855,0.0953411448,0.905045265,0.0949547354,0.903521091,0.0964789087,0.907077168,0.0929228321,311,274.1985,512,AGN
3FGL J1020.0-5749,-28.2658741,-25.819803,2.3312647,1.1152688,4.15416541,-0.022703777,-0.736293164,-0.631039591,-0.793380745,-0.6686191,PSR,PSR,2679.7056,PowerLaw,PSR J1019-5749,0.905352257,0.0946477427,0.899029847,0.100970153,0.894875068,0.105124932,0.903628737,0.096371263,307,283.85123,20,AGN
3FGL J1036.0-8317,-28.1306497,-27.68154,2.3302157,0.842664859,3.74679745,-0.0534616062,-0.696793421,-0.717589153,-0.999890889,-21.497305,PSR,psr,1009.7815,PowerLaw,PSR J1036-83,0.916916604,0.0830833959,0.912000171,0.0879998286,0.916357069,0.0836429309,0.92414364,0.0758563603,315,298.92123,0,AGN
3FGL J1105.2-6113,-26.9502081,-26.1178276,2.432731,0.592591547,4.02658029,-0.641022431,-0.762021346,-0.908316499,-0.357230993,-0.9411547,PSR,PSR,1389.2228,PowerLaw,PSR J1105-6107,0.913308662,0.0866913376,0.911471295,0.0885287049,0.913151961,0.086848039,0.909528153,0.090471847,312,290.5029,528,AGN
3FGL J1119.1-6127,-25.6332875,-26.286094,2.3592646,0.832842425,4.13914089,-0.462218092,-0.659811504,-0.680453323,-0.768415947,-0.5418009,PSR,PSR,1092.5222,PowerLaw,PSR J1119-6127,0.911555051,0.088444949,0.907632477,0.0923675235,0.909047238,0.090952762,0.903602046,0.096397954,313,292.14572,0,AGN
3FGL J1125.3-5824,-28.6842645,-26.6536385,2.3899066,1.10466715,3.72181645,0.909265562,-0.69862228,-0.49878115,-0.91681868,2.6006792,PSR,PSR,1863.127,PowerLaw,PSR J1125-5825,0.906281117,0.0937188834,0.906983731,0.0930162694,0.907269151,0.0927308488,0.900212727,0.0997872728,323,291.8421,0,AGN
3FGL J1125.6-6012,-29.1248465,-26.6965543,2.373941,0.942034265,3.87039022,-0.152402757,-0.712471559,-0.760325617,-0.63112901,0.9056667,PSR,psr,2066.476,PowerLaw,PSR J1125-6014,0.900917392,0.0990826085,0.904587255,0.0954127447,0.902483203,0.0975167974,0.90179201,0.0982079901,306,292.45984,0,AGN
3FGL J1136.1+7523,-29.9937045,-28.164344,2.3011239,-0.3201313,3.60902052,-0.881498837,-0.447464709,-0.084550141,-0.999926286,40.82508,PSR,PSR,1514.612,PowerLaw,PSR J1137+7528,0.932498459,0.0675015409,0.917987486,0.0820125141,0.919315709,0.0806842911,0.92029707,0.0797029297,288,129.10442,0,AGN
3FGL J1207.2-5052,-28.751027,-27.4842261,2.1421373,1.36612262,4.10104225,0.44464475,-0.363987728,-0.679966215,-0.949441469,11.3940525,PSR,psr,1525.9772,PowerLaw,PSR J1207-5050,0.905987069,0.0940129313,0.897819544,0.102180456,0.897387306,0.102612694,0.905214138,0.094785862,292,295.85397,0,AGN
3FGL J1301.6+0832,-26.869863,-27.6597133,2.3789353,0.953834848,3.73111423,-0.503581524,-0.647739729,-0.695947393,-0.999992271,71.25439,PSR,PSR,765.5065,PowerLaw,PSR J1301+0833,0.932096179,0.0679038212,0.927355496,0.0726445038,0.931700174,0.0682998261,0.925731138,0.0742688618,296,310.82916,0,AGN
3FGL J1356.6-6428,-24.8542144,-26.7092661,2.560824,1.07303301,4.00032446,-0.634676579,-0.788888444,-0.764880532,-0.868141998,-2.4923613,PSR,PSR,586.96387,PowerLaw,PSR J1357-6429,0.945122221,0.0548777787,0.934752269,0.0652477309,0.940011014,0.0599889858,0.938201199,0.0617988013,311,309.8861,0,AGN
3FGL J1400.5-1437,-27.5066418,-27.5417823,2.299147,1.11763039,3.66909375,0.0534290261,-0.537494806,-0.650751997,-0.999991731,45.008724,PSR,psr,949.19464,PowerLaw,PSR J1400-1438,0.912645069,0.0873549312,0.90562259,0.0943774096,0.90841306,0.0915869398,0.910861718,0.089138282,331,326.92914,512,AGN
3FGL J1409.7-6132,-28.049012,-25.6928396,2.2616878,1.03738586,3.56595588,-0.589452876,-0.551160729,-0.677843584,-0.84674145,-0.067280926,PSR,PSR,2799.1282,PowerLaw,PSR J1410-6132,0.923882316,0.0761176836,0.924016396,0.0759836044,0.918762711,0.0812372893,0.924171819,0.0758281812,277,312.11667,20,AGN
3FGL J1446.6-4701,-27.3837575,-27.3663783,2.298248,0.999476434,4.11804065,-0.816505607,-0.315185497,-0.637585456,-0.999834132,11.413642,PSR,PSR,1022.4629,PowerLaw,PSR J1446-4701,0.926342859,0.0736571414,0.915360034,0.0846399657,0.915137068,0.0848629322,0.914755578,0.0852444223,312,322.5055,576,AGN
3FGL J1542.9-5141,-26.3524914,-26.6767736,2.4884298,0.824381913,3.67606685,-0.533380556,-0.776996904,-0.641637015,-0.931994957,2.6603649,PSR,PSR,826.9119,PowerLaw,PSR J1543-5149,0.934253477,0.0657465233,0.922243913,0.0777560871,0.917803442,0.0821965576,0.923884642,0.0761153575,317,327.91312,0,AGN
3FGL J1544.0+4938,-28.7037637,-28.0744937,2.302079,-0.152253098,3.81373926,-0.370838079,-0.512350711,-0.847405792,-0.152578017,50.160538,PSR,PSR,1052.2733,PowerLaw,PSR J1544+4937,0.921251043,0.0787489574,0.908368983,0.0916310172,0.911716427,0.0882835729,0.915094012,0.0849059876,298,79.19875,0,AGN
3FGL J1622.9-0312,-28.0135948,-27.3868224,2.233893,0.832111762,3.72043742,-0.199001325,-0.693912599,-0.460458979,-0.902610048,30.714058,PSR,psr,1228.079,PowerLaw,PSR J1622-03,0.930466744,0.0695332558,0.916628427,0.0833715728,0.917306787,0.0826932127,0.919513921,0.0804860787,295,10.757971,0,AGN
3FGL J1717.6-5802,-26.9757187,-27.3712406,2.42068,0.0287689758,3.87092076,-0.628073969,-0.628935248,-0.641298593,-0.999599523,-11.503227,PSR,psr,851.78754,PowerLaw,PSR J1717-5800,0.930285969,0.0697140306,0.916978595,0.0830214049,0.92114364,0.07885636,0.925336255,0.0746637446,308,332.6354,64,AGN
3FGL J1732.5-5048,-27.6245592,-27.3400014,2.4093847,0.324360615,4.03546829,-0.752529739,-0.460049764,-0.780524829,-0.903666988,-9.419463,PSR,PSR,955.0826,PowerLaw,PSR J1732-5049,0.879517902,0.120482098,0.893529228,0.106470772,0.883680503,0.116319497,0.889792744,0.110207256,271,340.02567,0,AGN
3FGL J1741.5+1351,-28.7243035,-27.5703211,2.225182,1.10976437,3.76661693,0.838509551,-0.440818095,-0.718531477,-0.814109114,21.63322,PSR,PSR,1301.6146,PowerLaw,PSR J1741+1351,0.912130756,0.0878692445,0.90524412,0.0947558797,0.906965511,0.0930344888,0.907179125,0.0928208755,298,37.880806,4,AGN
3FGL J1747.6-4037,-27.4442688,-27.0477332,2.3230622,1.03015527,3.83924836,-0.0480331465,-0.653818981,-0.652620266,-0.876642677,-6.399279,PSR,PSR,1163.8938,PowerLaw,PSR J1747-4036,0.925613265,0.0743867354,0.91844832,0.0815516803,0.915145825,0.0848541754,0.92104156,0.0789584401,307,350.1832,0,AGN
3FGL J1823.7-3019,-28.0963337,-27.0982453,2.1842957,0.880010491,3.74925892,-0.285085143,-0.561151935,-0.631955272,-0.813251418,-7.905401,PSR,PSR,1564.3438,PowerLaw,PSR J1823-3021A,0.942889699,0.0571103006,0.933808133,0.0661918673,0.934079987,0.0659200133,0.935905599,0.0640944013,300,2.8211002,0,AGN
3FGL J1824.0+1017,-30.0898885,-27.3808328,1.9900498,1.2458085,3.88120012,-0.0910589507,-0.433316855,-0.36532007,-0.947440721,10.702235,PSR,psr,2722.8037,PowerLaw,PSR J1824+10,0.920201262,0.0797987382,0.916188202,0.0838117984,0.917215872,0.0827841281,0.911723549,0.0882764515,307,39.10057,0,AGN
3FGL J1833.5-1033,-25.6725146,-25.961073,2.3921144,1.24380695,4.02466828,-0.703099118,-0.598006083,-0.726351556,-0.75214703,-0.8853947,PSR,PSR,1074.3517,PowerLaw,PSR J1833-1034,0.914328499,0.0856715011,0.909166633,0.090833367,0.914306646,0.0856933541,0.909144318,0.0908556818,290,21.510508,0,AGN
3FGL J1837.9-0607,-28.9359514,-25.5645701,2.2667289,1.24474497,3.86922969,-0.884589184,-0.364527248,-0.731252087,-0.729648455,0.19378738,PSR,PSR,3476.6936,PowerLaw,PSR J1837-0604,0.960012579,0.0399874214,0.946287863,0.0537121375,0.94941009,0.0505899097,0.951166049,0.0488339508,303,25.945702,28,AGN
3FGL J1843.6-1114,-25.2071845,-26.6030351,2.726358,1.16189618,3.53335483,-0.546112569,-0.816090409,-0.906050245,-0.999936563,-3.3969102,PSR,PSR,499.11566,PowerLaw,PSR J1843-1113,0.895380863,0.104619137,0.898827496,0.101172504,0.893161497,0.106838503,0.891741028,0.108258972,314,22.041021,0,AGN
3FGL J1903.6-7052,-27.1232189,-27.6432854,2.3171027,0.663195782,3.95556098,-0.733518244,-0.471334854,-0.662743083,-0.924878075,-26.511408,PSR,PSR,905.0206,PowerLaw,PSR J1903-7051,0.938060916,0.0619390837,0.925936782,0.0740632178,0.927036932,0.0729630685,0.927487909,0.0725120912,303,324.37247,512,AGN
3FGL J1921.2+0136,-27.3670113,-26.9807458,2.340851,0.530262361,3.56500975,-0.731345536,-0.386694847,-0.636759585,-0.910304003,-5.884423,PSR,psr,1122.7517,PowerLaw,PSR J1921+01,0.915971488,0.084028512,0.908967081,0.0910329187,0.908104688,0.0918953118,0.91337003,0.0866299701,307,37.778736,0,AGN
3FGL J2017.6-1616,-28.7339162,-27.4482605,2.1023076,1.04560489,3.8476382,-0.206506799,-0.557224008,-0.368252312,-0.938132305,-26.216734,PSR,psr,1718.1033,PowerLaw,PSR J2017-16,0.931371861,0.0686281392,0.920624455,0.0793755453,0.920728228,0.0792717716,0.922198605,0.0778013948,315,27.275433,0,AGN
3FGL J2052.7+1217,-28.6396969,-27.5957976,2.2502742,0.469456605,3.66631631,-0.525061814,-0.603699825,-0.662667693,-0.655517526,-20.003803,PSR,psr,1333.5756,PowerLaw,PSR J2052+12,0.920950308,0.0790496924,0.910851437,0.0891485629,0.915605055,0.0843949452,0.910593084,0.0894069157,315,59.11276,0,AGN
3FGL J2129.6-0427,-27.5397836,-27.5744903,2.2175333,1.30462189,4.09855585,-0.375266368,-0.58319212,-0.729692557,-0.89243098,-36.904514,PSR,PSR,1006.3859,PowerLaw,PSR J2129-0429,0.897445185,0.102554815,0.885419538,0.114580462,0.880575963,0.119424037,0.88455608,0.11544392,285,48.915833,0,AGN
3FGL J0609.3+2131,-26.752003,-26.8640293,2.6604702,1.83286494,3.675739,-0.5013437,-0.528043317,-0.877233335,-0.858719449,0.9296916,PSR,psr,1222.0239,LogParabola,PSR J0609+2130,0.926441054,0.0735589456,0.915508179,0.0844918207,0.917890112,0.0821098885,0.91964235,0.0803576502,284,189.09708,0,AGN
3FGL J1203.9-6243,-26.7766097,-26.1651169,2.5672991,1.7507668,4.08146275,-0.536053478,-0.680583161,-0.72859553,-0.940692505,-0.35415724,PSR,psr,1619.6974,LogParabola,PSR J1203-63,0.914623572,0.0853764276,0.903394114,0.0966058858,0.907731943,0.0922680571,0.90482016,0.0951798402,300,297.5269,16,AGN
3FGL J1227.9-4854,-24.0100784,-27.1203571,2.2349734,1.53311617,4.31701253,-0.573551319,-0.634842537,-0.736448406,-0.839843536,13.788648,PSR,psr,444.99277,LogParabola,PSR J1227-4853,0.932350158,0.0676498422,0.920035509,0.0799644915,0.924347926,0.0756520743,0.925031135,0.0749688654,293,298.95404,0,AGN
3FGL J1513.4-2549,-27.4234001,-27.6510154,2.0390375,1.5840265,3.8761122,0.235316016,-0.472790027,-0.808278892,-0.79179538,26.965307,PSR,psr,1158.1915,LogParabola,PSR J1513-25,0.930227407,0.0697725931,0.925998766,0.0740012336,0.925357212,0.0746427882,0.927513724,0.0724862762,290,338.84766,0,AGN
3FGL J1536.3-4949,-25.1310866,-26.5162062,1.8679227,2.14391276,3.93418563,-0.393293849,-0.443879876,-0.509236439,-0.784086852,4.782099,PSR,psr,1043.5723,LogParabola,PSR J1536-4948,0.894122216,0.105877784,0.902709516,0.0972904842,0.890520559,0.109479441,0.8947385,0.1052615,320,328.19565,0,AGN
3FGL J1628.0-3203,-26.6305807,-27.2379567,2.2686658,1.69601608,3.92243665,-0.132379783,-0.477264337,-0.861706773,-0.999926315,11.515115,PSR,psr,1000.7838,LogParabola,PSR J1628-3205,0.933444859,0.0665551408,0.928487032,0.0715129678,0.929194088,0.0708059116,0.929533031,0.070466969,293,347.4474,0,AGN
3FGL J1632.4-4820,-27.5267078,-25.9008761,2.4443638,1.53399018,4.05953588,-0.936716551,0.312045857,-0.665300272,-0.818906302,-0.19732177,PSR,psr,2343.09,LogParabola,PSR J1632-4818,0.936384117,0.0636158829,0.917219121,0.0827808792,0.920816112,0.079183888,0.926474409,0.0735255907,309,336.03903,4,AGN
3FGL J1805.9+0614,-28.5385026,-27.6391495,1.7435093,1.46683381,3.69673725,0.432167767,-0.193400171,-0.520884964,-0.908102695,12.951375,PSR,psr,1883.8497,LogParabola,PSR J1805+06,0.935928027,0.0640719735,0.928951274,0.0710487262,0.922297017,0.0777029832,0.924971458,0.0750285417,309,33.358627,0,AGN
3FGL J1853.2+0006,-25.871887,-25.9259464,2.7415159,1.88124956,3.8775429,-0.54503763,-0.73268517,-0.829776991,-0.614913649,-0.34394112,PSR,psr,1244.3013,LogParabola,PSR J1853-0004,0.91150967,0.0884903296,0.910345464,0.0896545358,0.908933223,0.091066777,0.9087451,0.0912549003,326,33.230488,12,AGN
3FGL J2042.1+0247,-27.7339194,-28.2271453,2.2599218,1.57271335,3.34822868,-0.213696342,-0.330198186,-0.947247162,-0.490920027,-22.996386,PSR,PSR,1176.6837,LogParabola,PSR J2042+0246,0.902816547,0.0971834528,0.895726179,0.104273821,0.900380977,0.0996190226,0.896802662,0.103197338,278,49.008644,2048,AGN
3FGL J2114.9+5448,-29.129084,-27.7885172,2.097068,1.54638379,3.58953166,-0.474228017,-0.0720062685,-0.387791315,-0.950360227,4.141704,PSR,psr,3199.1274,LogParabola,PSR J2114+54,0.941757369,0.0582426305,0.929585337,0.0704146633,0.930917122,0.069082878,0.930615795,0.0693842049,303,95.01633,2048,AGN
3FGL J0007.0+7302,-23.3061654,-26.2817652,1.2080625,3.12018789,3.83229996,-0.198218614,-0.39802603,-0.517464686,-0.827138516,10.460557,PSR,PSR,913.7095,PLSuperExpCutoff,LAT PSR J0007+7303,0.920340414,0.0796595865,0.915844216,0.0841557839,0.915271951,0.0847280491,0.914654342,0.0853456576,306,119.6621,0,AGN
3FGL J0023.4+0923,-26.8127914,-27.8427889,0.97147846,1.74617396,3.93914906,0.0847423329,-0.590785824,-0.900730207,-0.734990598,-52.85788,PSR,PSR,904.76227,PLExpCutoff,PSR J0023+0923,0.900797167,0.0992028329,0.899662198,0.100337802,0.902639956,0.0973600436,0.903349555,0.0966504454,289,111.45479,0,AGN
3FGL J0030.4+0451,-24.6460411,-27.2203827,1.2835884,2.95992923,3.90332616,-0.134495217,-0.469280316,-0.721915661,-0.942233788,-57.607098,PSR,PSR,760.3223,PLExpCutoff,PSR J0030+0451,0.92908578,0.0709142197,0.923588608,0.0764113922,0.922804337,0.0771956629,0.923464741,0.0765352588,289,113.14682,0,AGN
3FGL J0034.3-0534,-25.747844,-27.6090705,1.6796726,1.92526886,3.86248863,-0.395970089,-0.557297032,-0.695498935,-0.958017331,-68.0739,PSR,PSR,700.741,PLExpCutoff,PSR J0034-0534,0.919787287,0.0802127127,0.910712121,0.0892878787,0.915862788,0.0841372118,0.912132509,0.0878674908,288,111.487236,0,AGN
3FGL J0101.0-6422,-26.6084596,-27.7909966,1.4807215,1.92261032,4.01317916,-0.335985609,-0.429834388,-0.728215735,-0.942755621,-52.723022,PSR,PSR,902.80634,PLExpCutoff,PSR J0101-6422,0.917156565,0.0828434348,0.910716688,0.0892833118,0.904349663,0.0956503366,0.910849005,0.089150995,317,301.20993,0,AGN
3FGL J0102.8+4840,-26.9438311,-27.3019095,1.7679878,1.67916209,4.00749686,-0.601507184,-0.432501275,-0.672749268,-0.818048117,-14.156179,PSR,PSR,1154.1653,PLExpCutoff,PSR J0102+4839,0.944461873,0.0555381269,0.936075978,0.0639240216,0.932782198,0.0672178021,0.936901553,0.0630984468,289,124.86739,0,AGN
