flux,unc,signif_curv,Spectral_Index_1,var,GLAT,CLASS
-29.3575870315,-27.5968114132,-2.2737751001,2.0401046,4.1672285757,68.59952,AGN
-31.9030019628,-27.9384655922,-0.12072262,1.8694817,3.5893352985,67.45146,AGN
-27.4829316193,-27.2446755345,0.3722059621,2.3607934,5.0659507723,39.584393,AGN
-26.9643416292,-27.1125169382,1.085906213,2.3717415,5.28798717,38.85454,AGN
-23.4555130663,-26.8466468311,1.439635962,2.094657,7.5678572432,78.37468,AGN
-29.0548282484,-27.8206189932,-0.1593667919,2.2483926,3.7851271763,71.15975,AGN
-27.388463059,-27.8286180245,-1.5552618449,2.5241935,4.0582674522,76.52952,AGN
-28.4707396942,-27.8286740394,-1.512817836,2.2084932,3.9620250001,55.63615,AGN
-28.8761870393,-28.0095395681,-1.8009893641,2.4282866,3.5502275302,74.592766,AGN
-32.64156383,-27.5936426276,-0.1162781008,1.6386292,3.6896250448,22.51483,AGN
-30.8388265013,-27.6079555306,-0.2862612334,1.877337,4.0368755165,71.01146,AGN
-29.7019178128,-27.2615679564,0.3748226342,1.8612009,3.8736350021,53.88621,AGN
-27.0767621066,-27.8030239696,0.0273484153,2.6412308,3.8910608072,64.596886,AGN
-26.5319733659,-27.4634209383,0.2879818389,2.5406163,4.3730389941,35.1625,AGN
-27.0566283361,-27.549060048,-0.5322745208,2.5748293,3.8134488988,39.217865,AGN
-29.7006701129,-27.7033645012,1.3430475334,2.1127815,3.5351516712,16.565758,AGN
-30.4205824859,-27.6282412981,-1.2248132219,2.1456325,3.5240406315,-15.488247,AGN
-24.6320194723,-27.7647918711,0.7427511108,2.54326,6.276839081,61.34048,AGN
-30.3762933411,-27.8360027203,-1.4848407249,1.9448726,4.0815137529,73.38127,AGN
-27.6860918701,-27.6754869181,0.3240976578,2.297483,5.2034616657,76.89608,AGN
-29.6122176388,-28.0858340349,-0.0477160308,2.1911163,3.9715350198,64.45785,AGN
-31.577340556,-27.636696295,-0.8920421358,1.8864332,3.7971603439,35.760868,AGN
-26.6767111586,-27.7563291951,0.9651967835,2.5197062,3.8060011417,73.43181,AGN
-30.47160101,-27.8311766389,0.3236253756,1.9194432,3.7904548535,66.058495,AGN
-28.0660289604,-27.7515952327,0.7601165663,2.3162777,4.0697784561,76.81996,AGN
-26.4528279002,-26.6819611443,0.6678123408,1.9744782,5.3296229588,82.05108,AGN
-27.9540978999,-27.4531044615,0.5020454542,2.388361,4.4294101849,61.231525,AGN
-28.3159684714,-27.3767379193,0.4716882907,2.1951928,4.0809818664,60.421093,AGN
-25.594721192,-28.0739589232,-0.0026528229,3.0190105,4.0250294331,47.63521,AGN
-28.2998509769,-27.5221285771,0.1504403813,2.336172,3.9713543539,14.061684,AGN
-29.8965627889,-27.589839183,0.6430141106,2.0012238,3.5943031149,58.68742,AGN
-28.7017980152,-27.9103739356,-0.8386179048,2.188202,3.9219900302,79.99888,AGN
-26.8834093514,-28.0331545557,0.2823639176,2.4622767,5.0317195362,45.81631,AGN
-29.3246566731,-26.5334642444,0.3991815158,1.6603782,4.526712322,82.73444,AGN
-26.1187829061,-27.043507627,0.8716288354,2.1023622,5.3193003571,83.2802,AGN
-22.914637998,-27.2866104902,1.3559146938,2.5085156,5.2385438419,66.08264,AGN
-27.0989701581,-27.7799584471,0.372652569,2.2854576,4.4701757573,36.350166,AGN
-32.116402828,-27.7380905688,0.1412800134,1.8866004,3.6404963497,32.012005,AGN
-30.0928926674,-27.533654865,0.2401385131,1.886941,3.9925130477,83.44878,AGN
-28.1280529106,-27.8817888106,-0.1456894877,2.463239,4.0748460803,66.59237,AGN
-26.0885237163,-27.9985162442,-0.5228201474,2.6359198,4.1698061986,72.71166,AGN
-25.9719422963,-27.482924981,0.0981171051,2.6945176,4.0349722522,-20.381441,AGN
-21.3830100271,-26.3964616665,1.6082436762,2.1854215,9.8018671044,81.66154,AGN
-29.147818424,-27.4496669947,-1.1663055764,2.309412,3.780512536,-10.463438,AGN
-33.2947673386,-27.7179171445,-0.3204317888,1.5644562,3.3180983936,68.700836,AGN
-29.4089526623,-27.3232077792,0.9535968177,1.9827486,4.0737722411,48.941135,AGN
-29.0037326708,-27.6633232502,-0.1452036261,2.364791,4.2203742756,67.72724,AGN
-20.9913425918,-26.8596435573,1.9773274226,2.5162845,8.9711965719,64.35072,AGN
-30.4878843413,-27.5581530508,0.0638123251,2.1464994,4.0525033123,9.641104,AGN
-27.3102037456,-27.6216247143,0.8022910757,2.235399,4.5575111072,84.92942,AGN
-28.4967283586,-27.3888233038,0.1169953084,2.0400608,3.9941746468,74.51189,AGN
-31.6003483726,-28.0988863018,0.360293579,1.9383467,3.5246372658,52.755722,AGN
-27.5632962096,-27.0515717899,0.6226270985,1.9484909,5.0660737736,85.35309,AGN
-30.4613152389,-27.7381793881,-2.3195183427,2.0650592,3.7757992185,76.44459,AGN
-27.8232656631,-27.4834398089,0.3918984754,2.2213907,3.6232664423,60.80216,AGN
-28.4032949066,-27.1281445445,-1.0528104959,2.1645067,3.7819989002,5.1853447,AGN
-28.4389563194,-28.0314072196,0.161179939,2.4920497,3.7737204659,77.71087,AGN
-32.2086516836,-28.1700846886,-0.1893095265,1.8364382,3.3933727869,54.081593,AGN
-28.0481944702,-27.7053489424,0.356267499,2.34868,4.0409431336,42.780605,AGN
-29.4426890077,-27.6606174558,-0.9875048738,2.1532178,4.1214700368,17.08746,AGN
-28.0129103641,-27.6543941158,-1.0973682198,2.3975885,3.8017800694,70.131226,AGN
-23.5161971043,-27.0337239427,1.7161997952,2.2043166,7.137000878,67.41321,AGN
-30.8822356826,-27.7750794471,0.5802316274,1.9594221,3.5908770549,47.85917,AGN
-32.3370725509,-27.7843949996,0.5415584411,1.781682,3.7541758888,69.40799,AGN
-28.8321789103,-26.9738874575,0.2134212256,1.7688341,4.0634023184,80.51214,AGN
-29.898437499,-27.8133892334,-0.1849915437,2.1859462,3.9320054309,60.531464,AGN
-28.220462138,-27.8531047614,-1.9123420118,2.426364,4.100442418,79.00533,AGN
-30.0231772837,-27.5412456256,-0.150376146,2.1882248,3.8042644956,12.92934,AGN
-30.3337629986,-28.0223448544,-0.384447887,2.0701852,3.519648529,59.984318,AGN
-22.7577867044,-26.8094965504,1.7149109935,2.1395473,7.0191023924,37.068493,AGN
-30.8829515846,-28.0951978223,0.9276361739,2.0585437,4.1261886314,72.75016,AGN
-30.1664322644,-28.084682182,-0.8407046208,2.1634374,3.9877969714,65.61377,AGN
-26.9419818421,-26.9993482318,0.5787243376,1.9474294,4.1770610228,58.7755,AGN
-31.2374346189,-27.4282881723,1.0734965903,1.6543219,3.9487418916,80.03107,AGN
-28.7883221515,-27.6964337743,-0.1216489158,2.3279395,3.788126963,65.167595,AGN
-27.99672347,-27.696157403,0.4228756076,2.385729,4.5377830476,60.814953,AGN
-28.0079298582,-27.7629900046,0.2758719822,2.4387345,4.2491172802,73.55969,AGN
-26.6223911915,-26.8580813968,1.2539721773,1.8971763,4.2790135331,64.11291,AGN
-30.334759792,-27.3691000254,-1.0870247411,1.8417941,4.1471368622,66.3295,AGN
-31.155619391,-28.0996197433,0.3991394487,1.9022397,3.804301204,54.447838,AGN
-28.7440588611,-27.5180510252,0.3491751985,2.2956543,3.8344185383,40.80759,AGN
-30.0318296482,-27.6658859368,0.6396978784,1.9956964,3.7155531873,84.99732,AGN
-30.4531496824,-27.6288845983,0.5516072046,2.1947687,3.6830642386,18.47384,AGN
-21.7136689952,-26.4895932514,1.8055325942,2.2329435,8.3424685253,57.060642,AGN
-28.4836630822,-27.1010269072,-0.1991278346,2.2929733,3.7762702579,3.5424197,AGN
-30.2956162441,-27.4867714075,-0.0303380711,1.9070129,4.0849174461,51.07266,AGN
-27.271302351,-27.5094609754,0.0604857123,2.6386323,4.1507353446,63.64089,AGN
-28.7800364729,-27.7572405624,0.1449359832,2.0790012,4.1797695583,80.23961,AGN
-30.9984193309,-28.2637384714,-0.8422338092,2.0963461,3.7246482057,55.770157,AGN
-27.2855400437,-27.7673117381,-2.2150417532,2.466713,4.8750236375,84.380585,AGN
-25.41409562,-27.4661517104,0.7046539188,2.4464836,5.5106082953,44.834385,AGN
-30.5887949046,-28.100839151,-1.9048357536,2.1587615,3.710477005,65.4614,AGN
-27.0316470134,-27.2232472323,0.9311490518,2.3389885,4.9055095102,40.510178,AGN
-30.205363728,-27.5004164594,0.6273140036,2.0285833,3.8315464599,39.65485,AGN
-28.4894679512,-27.6244481098,0.3968683191,2.2416842,3.8046753483,25.016182,AGN
-24.8629178119,-27.6812138588,0.474177454,2.855092,4.386885512,76.98571,AGN
-29.5489373928,-28.1424799736,-0.0521362836,2.272023,3.9038394342,59.252834,AGN
-26.7329677718,-27.4281107845,0.8694316139,2.181003,5.93294725,86.36791,AGN
-27.481582719,-27.5499852427,-0.7348411713,2.3898275,4.2925073506,16.499773,AGN
-30.0941997417,-27.4737713005,0.8349828507,1.9572623,3.9643186469,38.584976,AGN
-28.1152628473,-26.8549980087,0.6469009228,1.9074937,4.5669399368,18.91021,AGN
-25.7280250785,-27.1770183713,1.328908442,2.6958919,3.946702811,7.2408795,AGN
-29.4785386112,-27.7911128794,-0.219851706,2.2805178,4.2978951566,59.054676,AGN
-30.4760862209,-27.5989322941,0.2751881637,2.1478825,3.456019668,41.603043,AGN
-28.0466642155,-28.0884644192,-0.9910843833,2.3769987,3.732009787,38.194527,AGN
-30.6444050033,-27.5825645946,0.3237452566,2.1466398,3.5824122761,40.95218,AGN
-29.2402916862,-26.9711637694,-0.3469169946,1.8374112,4.064297362,19.771595,AGN
-26.0723842583,-27.0577497016,-0.7443963183,2.4501936,4.8946495011,-4.3013754,AGN
-27.6282113495,-27.8731331524,0.374286319,2.356576,5.1196706897,80.61492,AGN
-28.08284262,-27.2652006598,-1.4779943332,1.935799,4.0114199353,73.643196,AGN
-29.3255429746,-27.6830293759,0.4929771977,2.1431704,3.8389093297,74.18879,AGN
-32.022609104,-27.6548340428,0.1368645707,1.7975471,3.7204400046,50.620422,AGN
-30.769223892,-27.931816425,0.0755210339,2.2018642,3.6668123477,85.095184,AGN
-24.5059116911,-27.1957255812,1.2633518926,2.152751,6.3215624239,83.30694,AGN
-27.7268989268,-28.0900517251,-1.1967807656,2.5272124,4.4374177332,61.649525,AGN
-33.8789841995,-27.678714321,0.9871409447,1.5451941,3.4328603112,63.069084,AGN
-27.7678458502,-27.2260179163,1.0889436804,2.0747743,4.1393172325,40.675705,AGN
-24.3772789637,-27.0233959831,1.0464533359,2.041123,8.2117169538,68.25647,AGN
-31.0883882707,-27.4036935937,-0.9442096492,1.8013538,4.0180206929,38.788666,AGN
-26.0600908878,-27.5762989583,0.499821361,2.487212,5.9616265097,58.046185,AGN
-31.1066608684,-27.56579648,0.2362607642,2.082091,3.8071935241,20.037529,AGN
-28.1963504375,-27.4236495415,0.6779091967,2.047936,3.9848466547,83.769135,AGN
-25.2291793034,-27.2167987701,1.6650584359,2.2808414,5.0661494148,9.21905,AGN
-31.5971745744,-27.8434716527,-0.1536406637,1.9621423,3.896121642,73.39692,AGN
-26.3066562218,-27.2125590725,0.6123975554,2.3227463,6.0649040099,28.944359,AGN
-27.4035974641,-27.9451065737,0.2054537493,2.583639,4.2740324201,80.70444,AGN
-27.9172900303,-27.658554231,-0.9865730079,2.3475225,4.1503200808,49.779896,AGN
-32.3067175518,-27.9912955648,0.6035826169,1.8653837,3.5011151415,75.39034,AGN
-31.7254616861,-27.8939640712,-0.01231582,1.7854246,3.9490914554,39.026897,AGN
-26.5535612815,-27.4786729544,0.3118127956,2.4217606,5.0876948532,81.69721,AGN
-26.4550749235,-27.8950798714,-1.663862144,2.5717869,4.9367483074,33.85825,AGN
-28.6233857018,-27.7834962507,-0.9122043874,2.2525718,4.3020441497,70.136314,AGN
-28.5777038119,-27.7058174804,-1.422312686,2.3564265,3.6784538974,45.897182,AGN
-25.5206214673,-27.5901488717,0.4974031238,2.6293957,5.1853918226,52.447575,AGN
-32.1081496809,-27.7008055631,0.7829316397,1.7395787,3.7040244077,66.24882,AGN
-28.2443992829,-27.5186348411,-0.4921734035,2.1451643,3.7724665054,82.59597,AGN
-30.0153711921,-27.8166829951,0.4854877151,2.0760326,3.8806798133,74.9183,AGN
-24.9767099586,-26.2040812186,0.3076690294,2.5279326,4.8273666337,18.977074,AGN
-23.8910146498,-26.9042391876,0.8184963709,2.7029896,4.0830735106,19.405762,AGN
-31.911735818,-27.8168276434,-1.2532094622,2.0694585,3.9402218141,81.99773,AGN
-26.1959891127,-27.0839440713,0.6921298676,2.3716311,5.8960385998,9.565026,AGN
-25.1478344812,-27.4004226095,1.3236001338,2.333554,5.1453092858,80.55346,AGN
-33.6842456638,-27.9801294467,-0.0601346278,1.6783624,3.47212154,81.634224,AGN
-32.1103628642,-27.0828084395,-1.1687651814,1.6994323,3.9163683329,14.92222,AGN
-24.0753693916,-26.7724776639,1.7913798348,2.219383,6.6698318686,6.3582315,AGN
-30.3301661644,-28.019663847,0.4822816189,2.0257196,3.8060640815,70.86295,AGN
-25.9287017094,-27.4597398544,0.6277426662,2.780691,3.6403062512,23.938034,AGN
-24.9685090689,-26.9510732259,1.4665064417,2.2233799,6.7220285905,-7.424247,AGN
-30.8907423665,-27.9141913235,-1.5011060314,1.843277,3.8658646594,46.719734,AGN
-30.2565137687,-27.9549818503,0.3738526631,2.248749,3.8701300972,64.01455,AGN
-28.9999205998,-27.2805838799,0.877096645,2.3737974,4.401563114,48.261967,AGN
-25.7325874032,-27.7568735181,0.7220074687,2.7634869,3.9817155629,76.41885,AGN
-26.9113478299,-27.9782814607,0.6162487557,2.5287473,4.3112886181,68.321075,AGN
-23.9155808838,-26.9232489434,2.048199147,2.4544137,7.5363477924,56.263336,AGN
-26.7674932737,-27.0210860076,0.6480603104,2.4170647,5.6926100656,48.70471,AGN
-27.7868505863,-27.9169546029,-1.2996734708,2.379495,4.8081376858,80.79877,AGN
-26.7804279191,-27.7810272104,-2.3225099128,2.4962182,5.1170453991,64.85982,AGN
-30.1831960445,-27.7344035149,-0.4972179653,2.0467932,3.9265336848,32.079266,AGN
-25.8309055857,-27.2781179119,1.4392512909,2.3662615,4.6060311739,48.374725,AGN
-26.427844784,-27.6516281128,0.2892011346,2.5763092,3.9679515594,37.564434,AGN
-25.024451024,-28.1417904932,0.251453761,3.019881,4.0738177997,50.863766,AGN
-29.8936312739,-27.5984686326,-0.3825361026,1.965404,3.8332298029,71.11093,AGN
-27.6112081226,-27.776319895,0.9564997151,2.4687686,4.2418650563,59.03432,AGN
-32.2728144489,-27.8831365367,0.7084136539,1.9342177,3.7244418833,70.25745,AGN
-30.2620132094,-27.6830016237,0.3385873085,1.9813797,3.9436192234,56.550713,AGN
-28.0215291027,-28.05889665,0.3606269353,2.541214,3.8280630539,73.58802,AGN
-28.1218562879,-28.0038161013,-0.1854766104,2.563019,3.6811695839,60.40405,AGN
-25.2197565663,-27.5593445204,0.8684529968,2.6484118,5.54472864,40.444176,AGN
-31.2816581416,-27.7486095535,0.6137915429,1.8699266,3.1624004932,68.84018,AGN
-29.5284901343,-28.1072217819,-0.1463598652,2.4078097,3.7193963973,57.886726,AGN
-25.390728691,-27.171215974,1.4934798425,2.0442808,5.6079507966,43.66825,AGN
-30.204157418,-27.6316819426,-0.9505387473,2.1818755,3.7385007859,24.738537,AGN
-23.2039362022,-27.0120714373,1.2959110737,2.1950743,8.002177323,69.19336,AGN
-26.8031149131,-27.5994959684,0.8349205746,2.3098857,5.2425862998,66.15323,AGN
-27.5100445036,-27.6897073335,-0.6607485484,2.4660408,4.0449511888,27.553875,AGN
-28.0128152228,-26.5330416996,-0.3559675338,2.317999,3.8132398983,1.6924622,AGN
-31.2369207102,-27.37345666,-0.7860915262,1.744025,3.82649349,31.374763,AGN
-26.5785184212,-27.4246116033,-1.1215033199,2.4929364,5.1113952777,23.644827,AGN
-26.3788964855,-27.4290564191,0.7903736223,2.391943,6.4647491498,48.81679,AGN
-26.2172213275,-27.7592477596,0.9052147763,2.3711505,5.6675428605,76.55563,AGN
-28.3664667034,-27.732436523,-0.1353409911,2.3126726,5.1276937835,59.766438,AGN
-30.7489311155,-27.2800611177,0.5971067621,1.7105751,3.8252887174,68.78262,AGN
-27.4752068309,-27.5506769494,0.4025535976,2.3962493,4.4889319008,31.826267,AGN
-26.2806646373,-27.531210427,0.465199537,2.5934155,3.6051294517,17.243704,AGN
-27.7330936383,-27.7567426962,-0.9522776676,2.342583,4.2781635376,70.915085,AGN
-30.8593195609,-27.2609945276,0.1214690727,1.9051212,3.8777398323,-4.5343924,AGN
-28.4998876151,-27.9876171371,-0.0668657765,2.2628415,3.6447438583,73.37553,AGN
-27.151322084,-27.5262902903,0.875695845,2.3867111,5.2739936244,49.114418,AGN
-30.6149934361,-27.6804626463,-0.5554390102,2.0602117,3.7935486699,20.723246,AGN
-30.2402321814,-27.6389384322,-1.9519882148,2.1422958,3.8806006935,59.802837,AGN
-26.9677822378,-28.0004502779,1.15110232,2.4841075,4.637112738,39.771904,AGN
-25.8580151473,-27.9539196163,-1.0112021616,2.5925956,4.9525630178,58.891346,AGN
-29.213538955,-27.5776888355,-0.1402156426,2.332943,3.7392000475,60.13988,AGN
-29.696101076,-27.4498127908,0.7684244484,2.0236564,3.7939531302,23.138094,AGN
-26.63797964,-27.1308679501,0.7246088301,2.4968183,4.7269625077,5.483977,AGN
-29.8164943791,-27.6025545013,-1.9351261528,1.9820073,3.6959738846,60.99879,AGN
-30.1402204147,-28.203116275,-0.0022979535,2.09328,3.9584151754,49.555595,AGN
-30.4957443026,-27.5147814921,0.0105914854,1.8929456,3.8225652347,34.715218,AGN
-32.9937997973,-27.7710411872,-0.4749594506,1.6473371,3.5946064388,69.74636,AGN
-29.4332199204,-27.5973326945,-1.2043226057,2.1371021,3.8549516527,17.760483,AGN
-25.7932477899,-27.3271571007,0.9687611115,2.3798296,4.864868829,50.311714,AGN
-30.6306698184,-27.9013017405,-1.4897536018,1.9746119,3.6399100213,72.487595,AGN
-28.6966569438,-27.9839430865,0.6815264544,2.5621574,3.8638210166,60.25075,AGN
-27.7306578358,-26.9342932747,0.6339794192,2.4270964,4.014897967,-3.7777483,AGN
-28.0380699016,-27.6342206177,1.1111613764,2.4943163,3.7859502998,47.683987,AGN
-26.993518563,-28.0570270102,0.2962520367,2.6685138,3.9877940009,63.12834,AGN
-27.754493492,-27.7655551276,-0.6420704056,2.3634403,4.4220650276,65.957886,AGN
-31.0676779276,-27.5425993056,0.1350827555,1.8527557,3.7291600729,34.66075,AGN
-29.7711436974,-27.8918406143,-0.1425377292,2.1636906,3.8082318956,70.6188,AGN
-28.1834550509,-26.6538755796,1.2364743529,1.5323377,4.4366445365,53.64918,AGN
-27.05681381,-27.2372244988,0.8191725641,2.058425,6.8089744962,69.57845,AGN
-30.5179601073,-27.8780297533,0.8332580654,1.9062907,4.1275493011,38.58736,AGN
-26.203862941,-27.1015724364,0.4331605537,2.6621451,3.6313378815,8.624169,AGN
-32.4029350532,-27.742321976,0.2427037851,1.7505931,3.631908459,59.36187,AGN
-27.2504385694,-27.493791854,1.2149657695,2.2704804,5.2502535544,48.37615,AGN
-27.2840084734,-27.8891365123,0.4185915765,2.36463,3.6804751725,68.38593,AGN
-27.151317789,-27.834894262,-0.1306597829,2.3074877,4.6656661231,58.272434,AGN
-29.9986205952,-27.6599401408,0.5826913236,2.0642009,4.2638345798,45.78471,AGN
-27.7975874178,-27.9990313389,-0.3940632578,2.5597107,3.9598314024,69.59217,AGN
-31.17360651,-28.1316786894,0.8034215815,2.0180576,3.6671062529,55.190254,AGN
-30.5822683087,-27.7108848238,0.9766257538,2.0451438,4.144369018,-16.439571,AGN
-28.52154996,-27.7896780881,-0.3897693248,2.3612013,3.8424460968,58.389145,AGN
-25.2255616042,-27.1838557136,1.0059191083,2.5360053,4.8704091785,-6.8181944,AGN
-28.7076511155,-27.649753001,-4.8009983462,2.0961063,3.9169665156,68.18568,AGN
-30.7387005998,-27.8825734272,0.617819605,1.9292352,3.6659453362,68.513626,AGN
-24.9395171056,-26.0302891475,0.8075337186,1.7598388,5.3483134828,68.20282,AGN
-25.9145497196,-27.3585655334,-0.3258547192,2.4183807,5.4328239972,25.590624,AGN
-31.2963522562,-27.6920881602,-0.2162906325,2.036008,3.5856912726,26.342134,AGN
-22.5371762295,-26.5026616089,1.9044234526,2.078681,8.0541345306,17.263723,AGN
-31.3382427367,-27.2439958889,-3.0234976657,1.5746367,4.0853182371,64.89093,AGN
-28.0199943709,-28.0201338746,-0.3998017467,2.3920538,4.3573910335,64.28703,AGN
-30.4241585096,-27.4440944992,-1.5910936857,2.2475863,3.8131461623,65.30667,AGN
-33.6337739502,-27.9589826819,-1.0099479591,1.5165963,3.6654644445,47.385105,AGN
-28.2241821822,-27.259671765,-1.1224015718,2.5543625,3.6501156144,65.3547,AGN
-28.0654635344,-27.7209398973,-0.3198501472,2.4075882,4.2528676663,65.91238,AGN
-30.2897102396,-27.9245797432,0.7814773245,1.9849513,3.6171413107,55.009007,AGN
-25.77325939,-27.6438904392,0.9615617382,2.364636,6.1537292138,65.27792,AGN
-31.0309890067,-27.622874522,-1.7663063522,1.7709154,3.8518070783,64.43274,AGN
-32.1664586521,-27.6483052319,-2.1809145527,1.8637829,3.7074316874,18.344332,AGN
-26.3917353616,-27.9520950298,0.3354570631,2.6017435,3.8790954371,59.168087,AGN
-27.9163326857,-27.4993300096,0.3141650645,2.3450894,4.1604092276,39.745235,AGN
-31.9983420931,-27.4047013953,0.069375619,1.730738,3.8566412448,19.353743,AGN
-27.7097453045,-27.5875204002,0.5515410757,2.2472036,4.466435986,56.588516,AGN
-31.5218221879,-27.8464822723,0.8905104561,1.7795612,3.7136539398,62.195183,AGN
-31.6331527477,-28.0960927096,0.6650065755,1.9117558,3.6805107557,57.601414,AGN
-30.8230036487,-27.485123898,-0.6085483086,1.795514,3.9211622521,59.825016,AGN
-28.283237458,-27.6053408692,-0.5658107682,2.1276064,3.8714278802,64.69451,AGN
-28.4770039582,-26.7136783115,1.1171112383,1.8110155,3.9875643958,18.720732,AGN
-29.9108617772,-27.4375157619,-0.9641150335,1.9555292,4.0434729372,48.920258,AGN
-28.4541759942,-27.5260908323,-0.9054924661,2.3591182,3.8430272184,38.283318,AGN
-32.5909890291,-27.6079087026,0.6041508425,1.7229345,3.2581463479,36.454384,AGN
-29.2319802431,-27.2334989693,0.3785065153,1.8215379,4.5310953718,63.716766,AGN
-28.4531251741,-27.7328027475,-0.7849459347,2.348994,4.2634550883,56.66997,AGN
-29.0523870027,-27.7476006296,1.0013133429,2.1773636,3.7652417264,56.550644,AGN
-32.0364893133,-28.1731539265,0.2435040907,1.8805397,3.624802354,48.468384,AGN
-26.9917506724,-27.7893284124,0.0358698726,2.593525,4.0633225089,59.679558,AGN
-25.4500050444,-27.4417385495,-1.138541938,2.7647097,4.1049322731,18.925522,AGN
-27.1669587248,-27.2875957141,1.044550732,2.0838308,4.6832174019,56.448723,AGN
-23.7215375539,-26.9051405386,1.6440016257,2.1609483,7.5668860078,20.53596,AGN
-29.9167646819,-28.0205831547,-0.1886059969,2.2394829,3.8324514799,61.378456,AGN
-27.9779326878,-27.4539670401,-0.7292990439,2.6428206,3.8908642206,57.442825,AGN
-28.9315497153,-27.3056023817,-0.6731247602,1.918284,4.7665170269,60.36492,AGN
-29.7039484628,-27.6061067518,-0.3861620469,2.2177281,4.1542018214,56.928066,AGN
-30.5688156126,-27.1663149638,-3.8738877797,1.7696074,3.9536675132,36.493046,AGN
-27.5398796219,-27.0955549795,0.4359549789,2.331383,4.4198392839,-5.1470747,AGN
-21.7620054945,-26.4986585589,2.218920016,2.0750906,9.2263575039,54.579594,AGN
-29.4064466351,-27.7162844387,-0.7789171027,2.2978508,3.8133796017,-20.97027,AGN
-28.974359886,-27.5073022137,0.5340102014,2.230463,4.0317499512,20.699368,AGN
-24.8956093286,-27.4400526325,0.2831490132,2.6093647,4.0508684035,50.257553,AGN
-26.4614518891,-27.7870639766,1.1478401692,2.4527202,4.8797763411,59.895195,AGN
-30.9721553926,-27.9909111466,0.2135783735,1.9471021,3.7279781629,58.2781,AGN
-30.5408138751,-27.5026160776,0.845740729,1.8740144,3.9039259664,52.82694,AGN
-32.2095811203,-27.8173242805,0.5561277105,1.783479,3.958810666,57.184933,AGN
-29.9540235915,-27.6229831439,0.2202581517,2.130575,3.7085665867,18.179062,AGN
-32.4305957632,-27.7017352334,-0.2587240772,1.7090952,3.6498795418,59.57005,AGN
-24.9177316073,-26.9536569708,0.6009913053,2.7305331,4.5656291884,7.1309233,AGN
-30.7326171116,-27.786541416,-0.0343930696,1.8704093,4.1685023967,52.016415,AGN
-25.4224065535,-27.4851710311,0.947545284,2.781682,3.8911036568,24.083113,AGN
-26.2844500349,-26.9600829451,0.9315161837,2.4255655,4.0207367869,42.928413,AGN
-30.2564292609,-27.1822198711,-0.023496397,2.0340774,3.8609970254,43.128445,AGN
-26.762153731,-27.2529023554,0.7025545392,2.2001402,4.1995649542,47.98038,AGN
-30.4325707144,-27.3913205897,0.0537584341,1.9067278,3.7103063835,29.471132,AGN
-28.3994925695,-28.1659191659,-0.0141688671,2.5131576,4.1371250259,35.05208,AGN
-21.582943888,-26.0456038947,2.0464530984,2.304709,9.3069221152,40.13476,AGN
-26.8462857654,-26.6592138107,-0.463164619,2.765387,3.7729096564,39.238617,AGN
-26.6719404036,-27.357481329,1.1671292588,2.3407626,5.6913099961,21.421568,AGN
-26.6640846153,-27.6792637222,-0.4612194058,2.878354,4.1162967657,58.63749,AGN
-27.0435276904,-27.1761371323,0.6185555236,2.3298066,4.4691555928,8.433862,AGN
-27.0503514633,-27.7920711674,0.9368168427,2.3390033,4.2040329717,56.432354,AGN
-28.0838029849,-27.5438892321,0.833180137,2.405137,3.8046433255,18.069723,AGN
-29.2763271909,-28.0420810731,0.6097278178,2.2303038,4.2654656651,57.911613,AGN
-25.9074038474,-27.7090532367,-2.0889780153,2.7675414,3.998254106,55.841812,AGN
-30.3011401676,-27.5050664656,-1.3360669305,1.7821269,4.1125846362,45.402916,AGN
-25.9257450621,-26.831393084,0.3434883054,2.1121547,4.0994395674,27.57677,AGN
-28.0166812027,-27.141657086,-0.1289113795,2.1325905,4.5339443152,24.974499,AGN
-26.9670737887,-27.8646189436,0.8807946487,2.5004826,4.5187594365,56.23521,AGN
-29.7392851519,-27.1221087955,0.9054980463,1.8341197,3.8741523266,42.506233,AGN
-30.081267689,-28.1397631278,0.5359213732,2.1704924,3.7226878974,50.78599,AGN
-27.5536308831,-27.8399068927,0.3613195618,2.606918,4.3646173241,55.572697,AGN
-21.6249844329,-26.6399402022,1.7286297826,2.2473102,7.38077354,57.021595,AGN
-27.1806432271,-27.0024250952,1.1689418264,2.1289728,5.2090030079,24.39927,AGN
-25.9479410055,-26.3195525636,0.3387792364,2.7865512,4.0128087647,-1.9016504,AGN
-28.7951009586,-28.0572144479,0.589250913,2.2684054,4.1108281493,48.649117,AGN
-29.3598369605,-28.1052648028,0.0350986697,2.3155553,3.74226773,52.895588,AGN
-31.5572964323,-27.7040185852,0.3343261095,1.7652714,3.813163091,54.815247,AGN
-26.4285677644,-26.9176049418,0.7770611986,2.0940046,7.562505894,33.71916,AGN
-31.277540153,-27.7261327045,-0.6242128664,1.8944243,3.7214648929,52.027863,AGN
-31.2054192347,-27.8357283345,-0.2827629005,1.8543042,3.590167738,54.666046,AGN
-31.3382841478,-28.1310648986,-0.4622398468,1.9596845,3.5573532345,50.181805,AGN
-25.4060981976,-27.5633763574,-1.4575889115,2.7786946,4.7723549712,43.270042,AGN
-29.4461534463,-27.907737918,-0.363888041,2.1141331,3.7919340084,54.235806,AGN
